,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,Ticker,BAYERCROP.NS,BAYERCROP.NS,BAYERCROP.NS,BAYERCROP.NS,BAYERCROP.NS,,,,,,,,,,,,,,
1,Date,,,,,,,,,,,,,,,,,,,
2,2020-01-10,3399.283203125,3457.1365136807467,3312.569300940808,3346.4378603837267,21984,,,,,,,-1.966533593199382,,-0.0155460253187177,0.0170192676216449,-0.0255094668500921,Chemicals,2.0,
3,2020-01-13,3412.41748046875,3435.1721153334843,3386.016690238882,3435.1721153334843,5416,,,,,,,-1.948652229216328,0.0038638373324339,0.0066681861158466,0.0066681861158466,-0.0077366823904094,Chemicals,2.0,
4,2020-01-14,3449.931640625,3501.0638221809722,3421.9933719936985,3443.0788253769715,8303,,,,,,,-1.897579426753261,0.0109934263234101,-0.0019863626187059,0.0148212158623262,-0.0080982093390813,Chemicals,2.0,
5,2020-01-15,3497.022705078125,3514.198608583972,3440.4874562755895,3452.787305303891,11735,,,,,,,-1.8334683651548496,0.013649854361924,-0.0126494459729982,0.0049115790643583,-0.0161666805080902,Chemicals,2.0,1.0
6,2020-01-16,3588.83251953125,3593.3132649005634,3508.971437655953,3522.852739621767,30802,3469.497509765625,,,,,,-1.7084759756623162,0.0262537084245422,-0.0183847475607752,0.0012485245117814,-0.0222526633496198,Chemicals,2.0,1.0
7,2020-01-17,3676.468505859375,3687.450513290272,3574.9510007620274,3619.318310782852,26838,3524.9345703125,,,,,,-1.58916594980141,0.0244190794223998,-0.015544861865521,0.0029871077131204,-0.0276127770265279,Chemicals,2.0,1.0
8,2020-01-20,3636.8896484375,3713.6757612526967,3578.2894831659473,3713.6757612526967,8840,3569.82900390625,,,,,,-1.6430496875260978,-0.0107654553163711,0.0211131269402649,0.0211131269402649,-0.0161127146919974,Chemicals,2.0,0.0
9,2020-01-21,3667.551025390625,3701.331850218707,3631.0907624720217,3663.465804619566,7758,3613.352880859375,,,,,,-1.6013064513227495,0.0084306591392724,-0.0011138824634686,0.0092107307012816,-0.0099413103365672,Chemicals,2.0,1.0
10,2020-01-22,3604.163330078125,3696.9394195305513,3584.5274139620574,3692.5024309043197,9829,3634.781005859375,,,,,,-1.6876041913707838,-0.0172833847092144,0.0245102934400811,0.0257413665685386,-0.0054481204978138,Chemicals,2.0,0.0
11,2020-01-23,3592.0390625,3602.098538691292,3535.283960703197,3558.1705077316424,14630,3635.422314453125,,,,,,-1.704110500467078,-0.0033639617486098,-0.0094287824210869,0.0028004918700106,-0.0158002462693995,Chemicals,2.0,0.0
