,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,0,0,Ticker,USHAMART.NS,USHAMART.NS,USHAMART.NS,USHAMART.NS,USHAMART.NS,,,,,,,,,,,,,,
1,1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2,2020-01-10,26.84174156188965,28.004559549946414,26.5025856222789,26.74483960082212,498881,,,,,,,-1.0501575985337426,,-0.003610121975286,0.0433212571313834,-0.0126353924848262,Capital Goods,1.0,
3,3,3,2020-01-13,27.22934913635254,27.616955154840394,26.841743117864688,27.22934913635254,338826,,,,,,,-1.0472246464574573,0.0144404778493666,0.0,0.0142348616761602,-0.0142348616761601,Capital Goods,1.0,
4,4,4,2020-01-14,27.471601486206055,27.810757425196485,26.890191569115483,27.27779756442547,527650,,,,,,,-1.045391569450455,0.0088967367027549,-0.0070547005378589,0.0123456923019478,-0.0211640343349661,Capital Goods,1.0,
5,5,5,2020-01-15,27.42314910888672,27.616953027326307,27.13244507947848,27.42314910888672,830024,,,,,,,-1.045758199284396,-0.0017637259823991,0.0,0.0070671649587021,-0.0106006800405732,Capital Goods,1.0,0.0
6,6,6,2020-01-16,27.42314910888672,28.392165004582377,27.2777970941826,27.471601012622187,1125720,27.27779808044433,,,,,,-1.045758199284396,0.0,0.0017668249384155,0.0353356899985508,-0.0053003400202865,Capital Goods,1.0,0.0
7,7,7,2020-01-17,26.89019203186035,27.90765801808972,26.69638810674466,27.423150053551694,292275,27.28748817443848,,,,,,-1.0497909831323422,-0.0194345687619682,0.0198197923265062,0.0378378103445242,-0.0072072347005207,Capital Goods,1.0,0.0
8,8,8,2020-01-20,25.77582359313965,27.083995442177503,25.485117710991698,27.083995442177503,540703,26.9967830657959,,,,,,-1.058223195094716,-0.0414414459145685,0.050751893312384,0.050751893312384,-0.0112782383498823,Capital Goods,1.0,0.0
9,9,9,2020-01-21,25.678922653198242,26.11498056962852,25.533570630471896,25.921176640492565,556854,26.638247299194337,,,,,,-1.058956425897517,-0.0037593731812781,0.0094339622641508,0.0169811608656396,-0.0056603629634065,Capital Goods,1.0,0.0
10,10,10,2020-01-22,25.049062728881836,25.775824692882754,24.903710705731903,25.049062728881836,836275,26.16343002319336,,,,,,-1.0637224549808046,-0.0245282846489651,0.0,0.0290135392236834,-0.0058026930876874,Capital Goods,1.0,0.0
11,11,11,2020-01-23,25.485118865966797,25.67892279618188,24.855258865144663,25.194414818895428,526890,25.775823974609374,,,,,,-1.0604229019356597,0.0174080819631699,-0.0114068154282607,0.0076045919673497,-0.0247148151097407,Capital Goods,1.0,1.0
12,12,12,2020-01-24,25.145963668823242,25.678921681400904,24.952159747021636,25.485117759599294,239851,25.426978302001952,,,,,,-1.0629892241780037,-0.0133079699932837,0.0134874167179579,0.0211945749861415,-0.0077071582681832,Capital Goods,1.0,0.0
13,13,13,2020-01-27,25.194414138793945,25.77582406549328,25.09751217630219,25.145964081673668,168870,25.310696411132813,,,,,,-1.0626226087766033,0.0019267692663842,-0.0019230475792518,0.0230769377488355,-0.0038461685180664,Capital Goods,1.0,1.0
