,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,Ticker,DIXON.NS,DIXON.NS,DIXON.NS,DIXON.NS,DIXON.NS,,,,,,,,,,,,,,
1,Date,,,,,,,,,,,,,,,,,,,
2,2020-01-10,835.2903442382812,847.493960102609,828.5304635926595,832.9174121697982,324900,,,,,,,-1.1249892021545376,,-0.0028408469999098,0.0146100286547146,-0.0080928514165767,Consumer Durables,5.0,
3,2020-01-13,835.529541015625,853.4560874923162,831.9203040185968,843.4858060963779,177290,,,,,,,-1.124926199273432,0.0002863636327101,0.0095224222366592,0.0214553113883928,-0.0043197000463215,Consumer Durables,5.0,
4,2020-01-14,826.6559448242188,843.2863664595216,822.5581738815106,839.8167280967924,172695,,,,,,,-1.1272634470074216,-0.0106203260995655,0.0159205088343883,0.0201177064526392,-0.0049570452718143,Consumer Durables,5.0,
5,2020-01-15,825.0208129882812,828.7297892553813,817.7624798858783,825.938122677534,172440,,,,,,,-1.127694130136999,-0.0019780077143039,0.0011118624825114,0.0044956153938298,-0.0087977575694275,Consumer Durables,5.0,0.0
6,2020-01-16,827.443603515625,840.0958931476603,819.5571376407499,825.0208324184823,346850,829.9880493164062,,,,,,-1.1270559828123043,0.0029366417055204,-0.0029280196098547,0.015290818103226,-0.0095311219294791,Consumer Durables,5.0,1.0
7,2020-01-17,830.6541137695312,834.5126080567608,825.1504986016129,831.5215234400698,411905,829.0608032226562,,,,,,-1.126210355216228,0.0038800351350418,0.0010442489312456,0.0046451275245233,-0.0066256400548512,Consumer Durables,5.0,1.0
8,2020-01-20,838.4906616210938,847.4738946408899,829.5273886367298,836.1077498300818,302045,829.65302734375,,,,,,-1.124146259294655,0.009434188938161,-0.00284190617747,0.0107135755124909,-0.0106897707924794,Consumer Durables,5.0,1.0
9,2020-01-21,829.30810546875,843.4858165801822,823.9839483614862,838.1018402179501,112065,830.1834594726563,,,,,,-1.126564885080228,-0.0109512920926163,0.010603700471768,0.017095830871469,-0.0064199988787694,Consumer Durables,5.0,0.0
10,2020-01-22,829.8564453125,837.1047984792301,826.3369067833045,837.1047984792301,65250,831.1505859375,,,,,,-1.1264204559187454,0.0006612015970108,0.0087344663136292,0.0087344663136292,-0.0042411414035232,Consumer Durables,5.0,1.0
11,2020-01-23,835.4098510742188,837.5035856969553,824.6718391986852,832.1196097331119,55760,832.7438354492188,,,,,,-1.1249577248283815,0.0066920077479515,-0.0039384756319021,0.0025062364539325,-0.0128535854128676,Consumer Durables,5.0,1.0
12,2020-01-24,841.6312866210938,847.4538964510754,834.6022509233483,840.6142985201066,143805,834.9392700195312,,,,,,-1.1233190390215857,0.0074471656503393,-0.0012083534882241,0.0069182430864205,-0.0083516806105973,Consumer Durables,5.0,1.0
13,2020-01-27,861.292724609375,876.0886491577511,839.697121617037,841.491760119524,449090,839.4996826171875,,,,,,-1.1181403436658526,0.0233611063429167,-0.0229898197489494,0.0171787408921706,-0.0250734766186865,Consumer Durables,5.0,1.0
14,2020-01-28,882.2203369140625,896.926502172038,865.2309990928835,866.666722067474,298800,850.08212890625,,,,,,-1.1126281462002618,0.024297909069392,-0.0176300796930093,0.0166694924642256,-0.0192574769706697,Consumer Durables,5.0,1.0
15,2020-01-29,862.2897338867188,895.3212807011473,845.9584082493994,890.1467022724177,759845,856.5687866210938,,,,,,-1.1178777378830365,-0.0225914119108378,0.0323058100902295,0.0383067842702253,-0.0189394875011521,Consumer Durables,5.0,0.0
16,2020-01-30,897.2056274414062,902.9085988106968,817.5630200803954,837.5035815457709,1117870,868.9279418945313,843.8866088867187,,,,,-1.1086811177832905,0.0404920668570484,-0.0665422106924249,0.0063563704850513,-0.088767396152129,Consumer Durables,5.0,1.0
17,2020-01-31,928.0836791992188,941.184644402529,889.3491578216996,904.2846208419555,691875,886.2184204101562,850.072831217448,,,,,-1.100548039046751,0.0344158025912839,-0.025643224733569,0.0141161465252941,-0.0417360225652718,Consumer Durables,5.0,1.0
18,2020-02-03,946.48876953125,976.0905370786438,870.4055555359101,870.4055555359101,999960,903.2576293945312,857.4701131184896,,,,,-1.095700257522269,0.0198312832609143,-0.0803846981016163,0.0312753500097566,-0.0803846981016163,Consumer Durables,5.0,1.0
19,2020-02-04,949.878662109375,965.3425168077624,940.1974973606913,961.1350874397735,465105,916.7892944335938,865.6849609375,,,,,-1.0948073817844295,0.003581545483951,0.0118503823482061,0.0162798211132011,-0.0101920014996284,Consumer Durables,5.0,1.0
20,2020-02-05,928.422607421875,958.7422054463947,923.686723903268,956.9475670206232,294100,930.015869140625,872.5784138997395,863.745939555921,,,,-1.100458767549232,-0.0225882057818342,0.0307241113806553,0.0326571087155167,-0.0051009997825861,Consumer Durables,5.0,0.0
21,2020-02-06,930.1176147460938,956.7481979521012,926.2491406171636,934.7936792504373,183835,936.5982666015624,879.4233479817708,868.7368485300165,867.0645233154297,,,-1.1000123136040474,0.0018256851036034,0.0050273905473987,0.0286314147628277,-0.0041591236071646,Consumer Durables,5.0,1.0
22,2020-02-07,916.7373657226562,935.5712404755516,900.3263227190413,931.3238911820173,221460,934.32900390625,885.1622314453125,873.0109445672286,871.1368743896485,,,-1.103536584489907,-0.0143855452378354,0.0159113460460538,0.020544460667913,-0.0179015753226969,Consumer Durables,5.0,0.0
23,2020-02-10,919.9977416992188,941.7927623657744,909.4890869477837,919.2599506077851,279155,929.0307983398436,890.5960367838542,877.9236707185444,875.3602844238281,,,-1.1026778225856233,0.0035564994931698,-0.0008019488070383,0.0236902980069284,-0.0114224788552478,Consumer Durables,5.0,1.0
24,2020-02-11,921.0845947265625,936.2094957390084,915.4713209966944,921.2540724843917,159835,923.2719848632812,896.7144694010417,882.9796592310855,880.0817169189453,,,-1.1023915525412642,0.0011813648861097,0.0001839980375304,0.0164207512524252,-0.0060941999920587,Consumer Durables,5.0,1.0
25,2020-02-12,921.2141723632812,931.0248955046234,917.4653366972933,931.0248955046234,97460,921.8302978515624,902.8049845377604,887.9149523283306,884.8913848876953,,,-1.1023574226314437,0.0001406794093187,0.0106497744342921,0.0106497744342921,-0.0040694507080483,Consumer Durables,5.0,1.0
26,2020-02-13,935.7408447265625,949.1707844948479,917.2658841756934,926.8373299299326,347190,922.9549438476564,909.4937174479168,893.4458329050165,890.3062469482422,878.242607421875,,-1.098531191266941,0.0157690500201647,-0.0095149365839979,0.0143522000177409,-0.0197436722517629,Consumer Durables,5.0,1.0
27,2020-02-14,895.2714233398438,945.7808406061965,884.9023066565112,941.0948571731922,320295,918.6617553710936,913.0697265625,896.4342940481085,893.5371124267579,880.6418505859375,,-1.10919057460958,-0.0432485357615703,0.0511838450761696,0.056417993414696,-0.0115820927743345,Consumer Durables,5.0,0.0
28,2020-02-17,904.4739990234375,926.4385581161312,855.4501425109061,899.837854693419,596425,915.5570068359376,915.9484781901042,900.3903937088816,896.836279296875,883.39962890625,,-1.1067666758092067,0.010279090166045,-0.0051257906087119,0.024284345505132,-0.0542015100107494,Consumer Durables,5.0,1.0
29,2020-02-18,898.033203125,911.7123994664863,888.7508739350582,903.3074598740834,303165,910.946728515625,917.0026692708332,903.9786441200658,900.2725341796875,886.2547192382813,,-1.1084631397111016,-0.007121040411766,0.0058731199812323,0.0152323948534254,-0.010336287297219,Consumer Durables,5.0,0.0
