,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,0,0,Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,,,,,,,,,,,,,,
1,1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2,2020-01-10,312.72845458984375,318.09355920579,308.82229604114593,311.55189907972397,42377838,,,,,,,-0.9025068556692796,,-0.0037622272385251,0.0171557929481753,-0.0124905760616536,Financial Services,9.0,
3,3,3,2020-01-13,311.31658935546875,315.74044958289744,309.7164623648244,314.3756336953184,23615129,,,,,,,-0.9096383389266528,-0.0045146682805909,0.0098261526832956,0.0142101654029667,-0.0051398706183861,Financial Services,9.0,
4,4,4,2020-01-14,308.7281494140625,312.21076502834967,307.31628287710794,310.42237776860867,26296117,,,,,,,-0.9227128276635512,-0.0083144940870809,0.0054877676614901,0.0112805250214367,-0.0045731707317073,Financial Services,9.0,
5,5,5,2020-01-15,305.198486328125,309.8576574395874,303.4101277738005,309.6693970761854,32625740,,,,,,,-0.940541535806984,-0.0114329162813189,0.0146491904394756,0.0152660361049536,-0.0058596573523034,Financial Services,9.0,0.0
6,6,6,2020-01-16,304.30426025390625,307.69274536248406,303.4100954342994,304.9631427310864,26653623,308.45518798828124,,,,,,-0.9450583679530922,-0.0029299820093385,0.0021652095065327,0.0111351878733163,-0.0029383907371548,Financial Services,9.0,0.0
7,7,7,2020-01-17,299.31573486328125,304.4925793341871,291.8799094590622,294.60951261700325,58396326,305.77264404296875,,,,,,-0.9702559466143242,-0.016393215745526,-0.0157232704402515,0.0172955974842767,-0.024842748102152,Financial Services,9.0,0.0
8,8,8,2020-01-20,295.5507507324219,302.5630332188989,294.9859983300713,302.1394617360109,30682902,302.6194763183594,,,,,,-0.9892732866831764,-0.012578637513257,0.0222929936305733,0.0237261535255772,-0.0019108474634255,Financial Services,9.0,0.0
9,9,9,2020-01-21,295.26837158203125,298.3274157972042,293.66824465660284,295.36247303982225,30591772,299.9275207519531,,,,,,-0.9906996141641654,-0.0009554337104231,0.0003186980619929,0.0103602163644644,-0.0054192290114075,Financial Services,9.0,0.0
