,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,0,0,Ticker,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,,,,,,,,,,,,,,
1,1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2,2020-01-10,341.4892578125,342.7146408077053,338.821052085049,338.95941734351527,1890280,,,,,,,-1.6272797910426946,,-0.0074082578327362,0.0035883500495881,-0.0078134397097667,Consumer Services,6.0,
3,3,3,2020-01-13,342.1908874511719,346.46000457645533,341.52879701920426,342.08219774010274,3299745,,,,,,,-1.6214473267700886,0.002054617012454,-0.0003176288880125,0.0124758352189977,-0.0019348569942911,Consumer Services,6.0,
4,4,4,2020-01-14,340.04644775390625,344.631772058895,339.39421905055264,342.3193412877735,3422905,,,,,,,-1.639273494921615,-0.0062667936987995,0.0066840678644941,0.0134844058371319,-0.0019180576878886,Consumer Services,6.0,
5,5,5,2020-01-15,346.5588073730469,347.7841902861256,338.56411273392575,339.94761443547833,2649585,,,,,,,-1.5851379471689606,0.0191513825895151,-0.0190766842363121,0.0035358585238887,-0.0230687966054643,Consumer Services,6.0,1.0
6,6,6,2020-01-16,345.2247009277344,349.37523614633204,343.53485351588137,347.45808732382574,2997135,343.1020202636719,,,,,,-1.5962280262495243,-0.0038495817071427,0.0064693702104441,0.0120227063922244,-0.0048949203440884,Consumer Services,6.0,0.0
7,7,7,2020-01-17,345.7386169433594,347.83366856840246,344.3551150461268,345.2247534266957,2080705,343.95189208984374,,,,,,-1.5919559763886797,0.0014886420764329,-0.0014862774693977,0.0060596402090262,-0.0040015833622057,Consumer Services,6.0,1.0
8,8,8,2020-01-20,348.8712463378906,353.49610791706965,346.3414059787802,351.3911948480895,4074275,345.2879638671875,,,,,,-1.5659152449031857,0.0090606870075044,0.0072231476129112,0.0132566430387321,-0.0072515014798903,Consumer Services,6.0,1.0
9,9,9,2020-01-21,348.6933898925781,350.11642892917155,344.93813626231537,347.64587923481866,1707350,347.01735229492186,,,,,,-1.5673937191661904,-0.0005098054000708,-0.0030041024238577,0.0040810611208654,-0.010769500481267,Consumer Services,6.0,0.0
10,10,10,2020-01-22,350.58087158203125,354.1779760301468,349.04911277235414,349.4345329764784,2958945,347.82176513671874,,,,,,-1.5517035759450863,0.0054130125323987,-0.0032698264465481,0.0102604127597814,-0.0043692024689335,Consumer Services,6.0,1.0
11,11,11,2020-01-23,354.4843444824219,355.5219934506006,348.85150926489314,349.8397291442572,3754060,349.67369384765624,,,,,,-1.5192550233529962,0.0111343008612415,-0.0131024554693556,0.0029272067563201,-0.0158902228129514,Consumer Services,6.0,1.0
12,12,12,2020-01-24,357.7553405761719,359.51437070941813,352.6660143612805,352.7944877675525,3787295,352.0770385742188,,,,,,-1.4920640855688636,0.0092274768820212,-0.0138666072758826,0.0049168521996436,-0.014225716956999,Consumer Services,6.0,1.0
13,13,13,2020-01-27,360.2851867675781,361.6884722518798,355.47256082820746,355.5614969974969,3201035,354.3598266601563,,,,,,-1.4710341337063748,0.0070714421406872,-0.0131109741492884,0.0038949297274519,-0.0133578235135026,Consumer Services,6.0,1.0
14,14,14,2020-01-28,346.726806640625,361.19435991016775,344.4440211698444,358.72381025277946,4247175,353.9665100097656,,,,,,-1.5837414130547118,-0.0376323552144809,0.034600738628753,0.0417260880683449,-0.0065838159238338,Consumer Services,6.0,0.0
15,15,15,2020-01-29,345.6595153808594,351.0156798880545,339.591861579825,348.24864639368974,10925815,352.98223876953125,,,,,,-1.5926135270560968,-0.0030781907811121,0.0074904086177913,0.0154954927287145,-0.0175538457095527,Consumer Services,6.0,0.0
16,16,16,2020-01-30,362.17266845703125,363.65499817178863,349.8298126827358,349.8298126827358,15293175,354.5199035644531,349.0985392252604,,,,,-1.4553439904852707,0.0477728873107315,-0.0340800310163654,0.0040928812245069,-0.0340800310163654,Consumer Services,6.0,1.0
