,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,Ticker,PFIZER.NS,PFIZER.NS,PFIZER.NS,PFIZER.NS,PFIZER.NS,,,,,,,,,,,,,,
1,Date,,,,,,,,,,,,,,,,,,,
2,2020-01-10,3640.980224609375,3666.3782596300002,3622.057158946095,3622.1028012237325,16927,,,,,,,-1.404062349111813,,-0.0051847091225736,0.0069756036709456,-0.0051972448340639,Healthcare,11.0,
3,2020-01-13,3655.1611328125,3675.178499714899,3620.461201952394,3669.7067699386484,10855,,,,,,,-1.3811372296125073,0.0038948050602626,0.0039794790428175,0.005476466337613,-0.0094934066103417,Healthcare,11.0,
4,2020-01-14,3728.208740234375,3759.078506009712,3636.9221784184347,3669.7069161045806,20584,,,,,,,-1.263047111173138,0.0199847844643904,-0.0156916707743453,0.0082800529493411,-0.0244853676863064,Healthcare,11.0,
5,2020-01-15,3710.88134765625,3784.6584130972947,3698.524536360046,3739.0152465573483,13318,,,,,,,-1.2910588957341127,-0.0046476455009425,0.0075814601075476,0.0198812784697741,-0.0033298858515129,Healthcare,11.0,0.0
6,2020-01-16,3698.798095703125,3737.1914892259456,3679.738325775181,3737.1914892259456,11228,3686.805908203125,,,,,,-1.3105929051923058,-0.0032561676920111,0.0103799646613373,0.0103799646613373,-0.0051529630530755,Healthcare,11.0,0.0
7,2020-01-17,3693.873779296875,3720.183770473909,3660.45071713631,3698.843889587515,10588,3697.384619140625,,,,,,-1.3185536465248529,-0.0013313287935263,0.0013455008448031,0.0071226015692507,-0.0090482415365387,Healthcare,11.0,0.0
8,2020-01-20,3651.51318359375,3699.9834990863656,3634.140397640597,3686.1218286733483,10302,3696.655029296875,,,,,,-1.3870345720513233,-0.0114677972865624,0.0094778913123181,0.0132740354629945,-0.0047576949827838,Healthcare,11.0,0.0
9,2020-01-21,3657.39501953125,3670.6183651946844,3635.4168180256556,3670.436018749063,8818,3682.49228515625,,,,,,-1.3775258868662106,0.0016107941124044,0.0035656523695613,0.0036155092881187,-0.0060092501324647,Healthcare,11.0,1.0
10,2020-01-22,3639.794189453125,3715.304096322751,3620.916768397026,3670.6183082226494,9344,3668.274853515625,,,,,,-1.4059797155666227,-0.0048123951566983,0.0084686433257248,0.0207456528966467,-0.005186397931729,Healthcare,11.0,0.0
11,2020-01-23,3698.70703125,3711.565462807272,3638.700349380291,3638.700349380291,14673,3668.256640625,,,,,,-1.310740121678029,0.0161857618124629,-0.0162236915123903,0.0034764666270219,-0.0162236915123903,Healthcare,11.0,1.0
12,2020-01-24,3799.295654296875,3848.085244738841,3697.9317267354327,3698.9349662512195,36925,3689.341015625,,,,,,-1.1481266860228954,0.0271956178732221,-0.0264156036217267,0.0128417461765015,-0.0266796629651085,Healthcare,11.0,1.0
13,2020-01-27,3965.5908203125,3994.3628218836047,3800.0709910495148,3800.0709910495148,89777,3752.15654296875,,,,,,-0.8792908330254849,0.0437699987437278,-0.0417390085772747,0.0072554136003466,-0.0417390085772747,Healthcare,11.0,1.0
14,2020-01-28,3946.667724609375,4029.0170807604086,3913.1987989006143,3994.3627916999976,29080,3810.011083984375,,,,,,-0.9098822608858912,-0.004771822550677,0.012084895516595,0.0208655407288396,-0.0084802998489246,Healthcare,11.0,0.0
15,2020-01-29,3951.454833984375,4008.0414527148323,3908.638376868207,3979.7708531621224,29153,3872.343212890625,,,,,,-0.9021433309875974,0.0012129496854143,0.0071659731332915,0.0143204518608655,-0.0108356185038295,Healthcare,11.0,1.0
16,2020-01-30,3860.57861328125,3966.091976422057,3833.4025345803902,3966.091976422057,13855,3904.717529296875,3753.2600260416666,,,,,-1.049055516682821,-0.0229981676423444,0.0273309712636902,0.0273309712636902,-0.0070393796948903,Healthcare,11.0,0.0
