,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,0,0,Ticker,POLYMED.NS,POLYMED.NS,POLYMED.NS,POLYMED.NS,POLYMED.NS,,,,,,,,,,,,,,
1,1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2,2020-01-10,212.4452362060547,215.74545813091467,209.5883388920187,215.59769328199292,22600,,,,,,,-1.381991368575963,,0.0148389162884339,0.0155344595331807,-0.013447688284547,Healthcare,11.0,
3,3,3,2020-01-13,234.7586669921875,248.94466501376567,215.74547802302186,216.73061719207678,163220,,,,,,,-1.3457970903377483,0.1050314480315792,-0.0767939690197281,0.0604280055059702,-0.0809903600696385,Healthcare,11.0,
4,4,4,2020-01-14,234.11831665039062,245.29965219077437,231.5569638395046,232.492843040252,49347,,,,,,,-1.3468357929318533,-0.0027276962763559,-0.0069429578744406,0.0477593368189164,-0.0109404204144817,Healthcare,11.0,
5,5,5,2020-01-15,235.3990020751953,237.41854038361984,231.5569653183142,234.61088773141614,9316,,,,,,,-1.3447584124946943,0.0054702487320423,-0.0033479935634026,0.008579213550699,-0.0163213808172976,Healthcare,11.0,1.0
6,6,6,2020-01-16,238.69921875,246.1862672613278,236.23637087810985,236.43339570145497,16018,231.08408813476564,,,,,,-1.339405180993938,0.014019671475712,-0.0094923773123787,0.0313660369335742,-0.0103177877363292,Healthcare,11.0,1.0
7,7,7,2020-01-17,249.2894744873047,251.21049289717098,237.56630913288475,240.1276770340605,42026,238.4529357910156,,,,,,-1.3222268875058714,0.0443665286914756,-0.0367516417293052,0.0077059748062653,-0.0470263150039932,Healthcare,11.0,1.0
8,8,8,2020-01-20,255.15106201171875,257.12134048285174,248.69839701235193,256.1362012472852,46507,242.5314147949219,,,,,,-1.3127188951307975,0.023513176946075,0.0038610038610038,0.0077220077220077,-0.025289587072424,Healthcare,11.0,1.0
9,9,9,2020-01-21,259.4364013671875,261.06187495314015,256.57950384277666,258.10645750084046,27363,247.59503173828125,,,,,,-1.3057677110451391,0.0167953028362152,-0.0051262808894143,0.0062654029171953,-0.011011937836616,Healthcare,11.0,1.0
10,10,10,2020-01-22,259.8304443359375,261.70220266146964,257.26907659697025,260.9633483173864,16911,252.4813201904297,,,,,,-1.3051285399115986,0.0015188422544926,0.0043601664321681,0.0072037683279027,-0.0098578430465047,Healthcare,11.0,1.0
11,11,11,2020-01-23,258.2049865722656,263.3769672969399,256.8750426588227,260.86484433508946,10545,256.3824737548828,,,,,,-1.3077651703395543,-0.0062558402954901,0.010301341574127,0.0200305222348087,-0.0051507290044947,Healthcare,11.0,0.0
12,12,12,2020-01-24,263.0321350097656,265.0024131746328,256.1361614327306,261.99775099883396,19587,259.131005859375,,,,,,-1.299935125945278,0.0186950240643357,-0.0039325385504446,0.0074906367041198,-0.0262172284644193,Healthcare,11.0,1.0
