,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,0,0,Ticker,CROMPTON.NS,CROMPTON.NS,CROMPTON.NS,CROMPTON.NS,CROMPTON.NS,,,,,,,,,,,,,,
1,1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2,2020-01-10,225.44224548339844,227.28509471866803,224.59168969918224,225.82026066281358,746064,,,,,,,-1.5766959425311935,,0.0016767717097769,0.0081743740234583,-0.0037728322941089,Consumer Durables,5.0,
3,3,3,2020-01-13,226.95431518554688,227.71035994662358,225.39498458236412,225.39498458236412,563247,,,,,,,-1.5556896647953156,0.0067071266918328,-0.0068706805680602,0.0033312640936506,-0.0068706805680602,Consumer Durables,5.0,
4,4,4,2020-01-14,229.26971435546875,231.96310500034514,227.2850985789451,228.3719030534883,3935343,,,,,,,-1.5235232124395195,0.0102020495535804,-0.0039159611835536,0.0117476948599519,-0.0086562491784092,Consumer Durables,5.0,
5,5,5,2020-01-15,232.6246337890625,234.13672334063534,228.2301460616082,229.45871701971677,418612,,,,,,,-1.4769153283562462,0.01463306849326,-0.0136095507933888,0.0065001265211832,-0.018890895843125,Consumer Durables,5.0,1.0
6,6,6,2020-01-16,232.81365966796875,236.26309508811323,232.43563006361484,234.042216226143,714170,229.42091369628903,,,,,,-1.4742893051604031,0.0008125789424247,0.0052769951725615,0.0148162931035229,-0.0016237432326481,Consumer Durables,5.0,1.0
7,7,7,2020-01-17,240.23231506347656,244.20153222417224,233.4279407279475,233.90046692375304,816700,232.3789276123047,,,,,,-1.3712263739718595,0.0318652067326636,-0.0263571873669471,0.0165224114817645,-0.0283241425439835,Consumer Durables,5.0,1.0
8,8,8,2020-01-20,241.130126953125,244.1070364037637,239.19278096607607,241.46090107890973,585793,235.2140899658203,,,,,,-1.3587536117164347,0.0037372652776176,0.0013717660665812,0.0123456553863856,-0.008034441865597,Consumer Durables,5.0,1.0
9,9,9,2020-01-21,241.08287048339844,243.8235166465549,239.19276570319258,240.98835947624613,274560,237.57672119140625,,,,,,-1.3594101175153954,-0.0001959791185103,-0.000392027052618,0.0113680667467628,-0.0078400625329206,Consumer Durables,5.0,0.0
10,10,10,2020-01-22,246.61141967773438,248.1707502707093,238.29494178068697,241.1300988008991,916653,240.37407836914065,,,,,,-1.282605298473208,0.0229321526794938,-0.0222265492976688,0.0063230267074112,-0.0337230040195023,Consumer Durables,5.0,1.0
11,11,11,2020-01-23,245.8081512451172,249.96637631164865,243.96528740710175,246.65869269315803,367592,242.9729766845703,,,,,,-1.2937646251682968,-0.0032572231799601,0.0034601840652253,0.0169165466867895,-0.0074971632497969,Consumer Durables,5.0,0.0
12,12,12,2020-01-24,247.98175048828125,248.5960287962315,244.29605179986842,245.24110422462613,769979,244.52286376953128,,,,,,-1.2635681141717978,0.008842665437065,-0.0110518062650123,0.0024771109436105,-0.014862781963413,Consumer Durables,5.0,1.0
13,13,13,2020-01-27,247.5092010498047,252.32897373192702,245.99711154394356,247.981727217842,264073,245.7986785888672,,,,,,-1.2701329601801978,-0.0019055815097123,0.0019091256649574,0.0194731050873235,-0.0061092254326208,Consumer Durables,5.0,0.0
14,14,14,2020-01-28,244.43780517578125,249.77734563548805,242.35870713485087,245.8081427351421,461251,246.4696655273437,,,,,,-1.3128020214509144,-0.0124092189744711,0.0056060786439127,0.0218441679095711,-0.0085056320949832,Consumer Durables,5.0,0.0
15,15,15,2020-01-29,244.05978393554688,248.83228705124526,240.98836361496402,245.94988874821328,343453,245.95933837890624,,,,,,-1.3180536438801858,-0.0015464925319654,0.0077444336882865,0.0195546477946515,-0.0125847047434656,Consumer Durables,5.0,0.0
16,16,16,2020-01-30,252.37620544433594,257.999278171537,245.71359825860668,247.60370286059597,1141906,247.27294921875,239.88894653320312,,,,,-1.202518586379839,0.0340753456988445,-0.0189102715738889,0.0222805185508714,-0.0263995061420271,Consumer Durables,5.0,1.0
17,17,17,2020-01-31,268.8201599121094,277.6563765558853,254.21908916539658,254.21908916539658,3088450,251.4406311035156,242.7808074951172,,,,,-0.9740725867441232,0.0651565167913593,-0.0543153859869981,0.0328703645093615,-0.0543153859869981,Consumer Durables,5.0,1.0
18,18,18,2020-02-03,271.6553039550781,284.83876666193225,262.72454789502507,262.72454789502507,1600397,256.2698516845703,245.760873413086,,,,,-0.9346856305057956,0.010546619881097,-0.032875323728374,0.0485301134007463,-0.032875323728374,Consumer Durables,5.0,1.0
19,19,19,2020-02-04,268.3003845214844,274.39598435424006,264.89818993670707,270.4740224587616,655666,261.04236755371096,248.3629180908203,,,,,-0.9812935145890692,-0.0123499132347091,0.008101508841122,0.0227193108337404,-0.0126805430817594,Consumer Durables,5.0,0.0
