,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,0,0,Ticker,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,,,,,,,,,,,,,,
1,1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2,2020-01-10,14.604607582092285,14.815744441602432,14.423633516007849,14.658899352839311,28225626,,,,,,,-1.0000697174524995,,0.0037174412555662,0.0144568663227238,-0.0123915733488342,Metals & Mining,14.0,
3,3,3,2020-01-13,14.870037078857422,15.03894621704558,14.652868186901216,14.652868186901216,21072243,,,,,,,-0.9882945226030676,0.0181743669094264,-0.0146044620335871,0.0113590260261231,-0.0146044620335871,Metals & Mining,14.0,
4,4,4,2020-01-14,15.177692413330078,15.201822289980841,14.906231750087318,14.948458585147828,21347228,,,,,,,-0.9746460714925708,0.0206896144805239,-0.0151033386327503,0.0015898251192367,-0.0178855030033646,Metals & Mining,14.0,
5,5,5,2020-01-15,15.817131996154785,15.859359721238361,15.171657470994997,15.20785317715605,38798559,,,,,,,-0.9462787431663484,0.042130224108581,-0.0385201829982106,0.002669746012984,-0.0408085691714974,Metals & Mining,14.0,1.0
6,6,6,2020-01-16,15.75680923461914,16.046367750416124,15.654257709352697,15.91365432883248,23394562,15.24525566101074,,,,,,-0.9489548295832496,-0.0038137610250903,0.0099541151941306,0.0183767228177642,-0.0065083941640372,Metals & Mining,14.0,0.0
7,7,7,2020-01-17,15.654257774353027,15.847296785685893,15.581868145103202,15.696485507160414,9062290,15.455185699462891,,,,,,-0.9535042991841952,-0.0065083900388156,0.0026975237929562,0.0123314061973049,-0.0046242773239894,Metals & Mining,14.0,0.0
8,8,8,2020-01-20,16.74613380432129,16.812491411846118,16.070497281956744,16.197180477135028,85578468,15.830405044555665,,,,,,-0.9050656246548258,0.0697494602239861,-0.0327808993765835,0.00396256283989,-0.0403458213256482,Metals & Mining,14.0,1.0
9,9,9,2020-01-21,16.191146850585938,16.69787424829429,16.142887098423238,16.64961449613159,22829757,16.033095932006837,,,,,,-0.9296863981512586,-0.0331411990505019,0.0283159463487332,0.0312965722801787,-0.0029806259314455,Metals & Mining,14.0,0.0
10,10,10,2020-01-22,15.937783241271973,16.311795403400456,15.521541552752096,16.287665528543354,66894676,16.057226181030273,,,,,,-0.9409263164865866,-0.0156482806098936,0.0219530082681345,0.0234670127248282,-0.0261166614088458,Metals & Mining,14.0,0.0
11,11,11,2020-01-23,16.040334701538086,16.854718424058298,15.32247047809247,15.913653308080967,237854209,16.113931274414064,,,,,,-0.9363768468856408,0.0064344870747488,-0.0078976776865492,0.0507709931041602,-0.0447536935358824,Metals & Mining,14.0,1.0
12,12,12,2020-01-24,15.545670509338379,15.829196971239922,15.256112028157162,15.503444578067585,37087677,16.092213821411132,,,,,,-0.9583215339651728,-0.0308387699760575,-0.0027162502412121,0.0182382909589668,-0.0186263102004687,Metals & Mining,14.0,0.0
13,13,13,2020-01-27,15.014815330505371,15.443120167317517,14.882101016567486,15.443120167317517,17226265,15.74595012664795,,,,,,-0.9818717544333972,-0.034148104355751,0.0285254814917346,0.0285254814917346,-0.0088388908565696,Metals & Mining,14.0,0.0
14,14,14,2020-01-28,14.942427635192871,15.225953257066221,14.779550507057149,14.94845965570923,22568784,15.496206283569336,,,,,,-0.9850830750567424,-0.0048210846233607,0.0004036841043253,0.0189745353830981,-0.010900312326232,Metals & Mining,14.0,0.0
15,15,15,2020-01-29,14.773515701293945,15.195788493313175,14.658898351524737,14.984651648225286,14605707,15.26335277557373,,,,,,-0.9925764808699412,-0.0113041828291073,0.0142915167384869,0.0285830942720184,-0.0077582988427845,Metals & Mining,14.0,0.0
16,16,16,2020-01-30,14.5261869430542,14.888134202162416,14.290920191753685,14.785582673349033,26795459,14.960523223876953,15.43990338643392,,,,,-1.0035486763328971,-0.0167413609082964,0.0178571108379455,0.0249168801508012,-0.0161960432027215,Metals & Mining,14.0,0.0
17,17,17,2020-01-31,14.109945297241211,14.755419922785288,14.019457814078914,14.580477874477939,45097329,14.67337818145752,15.40692590077718,,,,,-1.0220143199167115,-0.0286545703593617,0.0333475833764378,0.0457460756896259,-0.0064130286302378,Metals & Mining,14.0,0.0
18,18,18,2020-02-03,12.43895149230957,13.08442520112379,12.360528949281715,12.734542012733453,33073879,14.15820541381836,15.244853528340656,,,,,-1.0961442786630622,-0.1184266678382059,0.02376329874802,0.0518913277548582,-0.0063045943282551,Metals & Mining,14.0,0.0
19,19,19,2020-02-04,13.126651763916016,13.229204179899897,12.499275025199442,12.59579452346353,27166543,13.795050239562988,15.108117485046389,,,,,-1.0656359712034031,0.0552860321090261,-0.0404411764705882,0.0078125342111832,-0.0477941176470587,Metals & Mining,14.0,1.0
20,20,20,2020-02-05,13.741965293884277,13.796257065860198,12.957744323100874,13.205075103269632,27517285,13.588740158081055,14.969773038228352,15.000845507571572,,,,-1.0383389420594296,0.0468751316813098,-0.0390693892127338,0.0039508011274109,-0.0570675994308043,Metals & Mining,14.0,1.0
21,21,21,2020-02-06,14.043587684631348,14.1702699813803,13.536861192105393,13.820386783051857,35109867,13.492220306396485,14.855558268229167,14.971318144547311,14.95298261642456,,,-1.0249581292059846,0.0219489996006105,-0.0158934388129147,0.0090206505341643,-0.0360824102718775,Metals & Mining,14.0,1.0
22,22,22,2020-02-07,13.723867416381836,13.959133258171581,13.392082070646218,13.959133258171581,44969225,13.41500473022461,14.726865577697756,14.91099342546965,14.90894560813904,,,-1.0391418145229256,-0.0227662813398743,0.0171428238594695,0.0171428238594695,-0.0241757906623008,Metals & Mining,14.0,0.0
23,23,23,2020-02-10,13.609248161315918,13.78419018693591,13.373982352286315,13.63337893209887,40091887,13.64906406402588,14.517739868164062,14.82844372799522,14.845906162261963,,,-1.0442266452532956,-0.0083518188851853,0.0017731156414315,0.0128546429270988,-0.0172872010445325,Metals & Mining,14.0,0.0
24,24,24,2020-02-11,13.609248161315918,13.862612722050113,13.524793607123355,13.729897524448152,26679673,13.74558334350586,14.345613288879395,14.71223931563528,14.767483949661257,,,-1.0442266452532956,0.0,0.0088652482269504,0.018617087272637,-0.0062056737588652,Metals & Mining,14.0,0.0
25,25,25,2020-02-12,13.832451820373535,13.922939304152864,13.597185979229208,13.609250019032718,19035158,13.76368064880371,14.2052578608195,14.610957346464458,14.668249940872192,,,-1.034324706664928,0.0164008809606448,-0.0161360982303996,0.0065416807486038,-0.0170082530703493,Metals & Mining,14.0,1.0
26,26,26,2020-02-13,13.271431922912598,13.880711746633722,13.211107232353903,13.838484014164317,36206844,13.60924949645996,14.020664342244466,14.48554545954654,14.543981075286863,14.68423599243164,,-1.0592131184184128,-0.0405582397644517,0.0427272727272727,0.0459091247470611,-0.0045454545454546,Metals & Mining,14.0,0.0
27,27,27,2020-02-14,12.831061363220215,13.404145440161425,12.746606801491025,13.271431128872699,30375737,13.430688285827635,13.83969039916992,14.279489015278063,14.402821254730224,14.613294143676756,,-1.0787491881074558,-0.0331818421893194,0.034320603197705,0.044663809229682,-0.0065820402021672,Metals & Mining,14.0,0.0
28,28,28,2020-02-17,12.81899642944336,12.999970490342632,12.764703762095285,12.879321116409784,22406310,13.272637939453125,13.693302472432457,14.102007414165296,14.206464385986328,14.531252517700196,,-1.0792844223139,-0.0009402911758678,0.0047058821880836,0.0141176465642507,-0.0042353290015255,Metals & Mining,14.0,0.0
29,29,29,2020-02-18,14.877565383911133,15.102188909223445,14.510679735175383,14.959926785800008,45954451,13.526301383972168,13.688978322347005,14.0462064743042,14.140785312652588,14.519247436523438,,-0.9879605459351622,0.1605873724825713,0.0055359462226221,0.01509813733067,-0.0246603284387179,Metals & Mining,14.0,1.0
30,30,30,2020-02-19,15.723649024963379,15.791035530043228,14.997365683148494,15.049777285456743,35694761,13.904540824890136,13.752320543924968,14.029538807116056,14.13007860183716,14.51550811767578,,-0.9504259092285164,0.0568697645897907,-0.0428572107172308,0.0042856785325635,-0.0461905083649357,Metals & Mining,14.0,1.0
31,31,31,2020-02-20,15.723649024963379,15.94827145175267,15.543950191704194,15.693698104635489,29840045,14.394984245300291,13.83215134938558,14.03890609741211,14.114244318008422,14.51418170928955,14.63602736790975,-0.9504259092285164,0.0,-0.0019048326683163,0.0142856423742778,-0.0114285706183017,Metals & Mining,14.0,0.0
32,32,32,2020-02-24,15.229475021362305,15.723647892002331,15.132138717752788,15.573898875076448,21043798,14.874666976928712,13.906786664326985,14.050203975878263,14.09843454360962,14.497190399169922,14.656856282552084,-0.972348850170817,-0.0314287098889391,0.0226156090890212,0.03244845078027,-0.006391310499737,Metals & Mining,14.0,0.0
33,33,33,2020-02-25,15.169573783874512,15.521484493212514,15.049774583212125,15.326810792136136,17308653,15.34478244781494,14.088828150431317,14.062159036335192,14.106172466278077,14.43412799835205,14.666840839385989,-0.9750062366020056,-0.0039332437529048,0.0103652884716358,0.0231984572771641,-0.0078973346495558,Metals & Mining,14.0,0.0
34,34,34,2020-02-26,14.622991561889648,15.184550913617473,14.570579965143953,14.952439387899831,23317501,15.293867683410644,14.188584136962891,14.05423671320865,14.090200662612917,14.3714017868042,14.648350811004638,-0.9992541526910086,-0.0360314818182886,0.0225294410255141,0.0384024944110175,-0.0035841911365311,Metals & Mining,14.0,0.0
35,35,35,2020-02-27,14.390880584716797,14.637965887110049,14.20369376991126,14.600529193019659,26293422,15.027313995361329,14.231845156351726,14.047115325927734,14.071068906784058,14.309525680541991,14.60080909729004,-1.0095512448236168,-0.0158730158730158,0.014568157040057,0.0171695749220279,-0.0130073218038047,Metals & Mining,14.0,0.0
36,36,36,2020-02-28,13.657109260559082,14.02399488032382,13.23781204641911,14.02399488032382,44535556,14.614006042480469,14.20607992808024,14.023281850312886,14.0276150226593,14.214196662902832,14.530819098154703,-1.0421033930293917,-0.0509886326856873,0.0268640759010605,0.0268640759010605,-0.0307017543859648,Metals & Mining,14.0,0.0
37,37,37,2020-03-02,13.402536392211914,14.338468261909496,13.260275390133788,13.911683026106,27909476,14.24861831665039,14.184657859802249,14.073996845044588,13.992244577407837,14.128471298217772,14.45576171875,-1.053396957477578,-0.0186403186421272,0.0379888268156425,0.0698324438232036,-0.0106144835510979,Metals & Mining,14.0,0.0
38,38,38,2020-03-03,13.994046211242676,14.128820326689068,13.32766252747654,13.627161676586471,22497906,14.013512802124025,14.210311063130696,14.11964918437757,14.069999313354492,14.087640533447264,14.36402546564738,-1.0271559275267783,0.0441341699601339,-0.0262171875894945,0.0096308182359807,-0.0476190855530238,Metals & Mining,14.0,1.0
