,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,Ticker,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,,,,,,,,,,,,,,
1,Date,,,,,,,,,,,,,,,,,,,
2,2020-01-10,4338.27685546875,4357.261288714794,4262.435395813612,4283.12844234982,735887,,,,,,,-1.2575676647158502,,-0.0127120547987643,0.0043760308247993,-0.0174819316935788,Construction Materials,4.0,
3,2020-01-13,4361.80029296875,4384.542721520716,4343.596055553709,4350.916641130603,403937,,,,,,,-1.2473180003978876,0.0054222997479625,-0.0024952201171821,0.0052140004182739,-0.0041735605007835,Construction Materials,4.0,
4,2020-01-14,4376.05078125,4395.2310973101685,4316.900829316906,4358.188742553473,438651,,,,,,,-1.241108758179361,0.0032671115878968,-0.0040817713480519,0.0043830195349536,-0.013516742581355,Construction Materials,4.0,
5,2020-01-15,4398.69580078125,4416.997264503573,4304.504267490361,4344.572081426187,416924,,,,,,,-1.2312418393385658,0.0051747615974377,-0.012304492469211,0.0041606568290248,-0.0214135138133807,Construction Materials,4.0,1.0
6,2020-01-16,4365.3623046875,4445.937348629381,4327.197561612569,4411.872323574988,467980,4368.03720703125,,,,,,-1.2457659557864724,-0.00757804076559,0.0106543319067802,0.0184578136516548,-0.0087426289987315,Construction Materials,4.0,0.0
7,2020-01-17,4379.41796875,4414.21505414776,4305.772692971929,4333.786322226556,360682,4376.2654296875,,,,,,-1.2396416026426484,0.0032198161530389,-0.0104195687301499,0.0079455958864991,-0.0168162245082743,Construction Materials,4.0,1.0
8,2020-01-20,4360.77490234375,4401.575249835865,4345.499376540138,4392.3511218397625,204026,4376.0603515625,,,,,,-1.247764785001585,-0.0042569735383287,0.0072409652419898,0.0093562149860535,-0.0035029383872582,Construction Materials,4.0,0.0
9,2020-01-21,4376.294921875,4411.873160457445,4333.78690982988,4348.428081822548,283173,4376.1091796875,,,,,,-1.2410023808927664,0.0035590049655873,-0.0063676787213674,0.0081297625543028,-0.0097132420926759,Construction Materials,4.0,1.0
10,2020-01-22,4369.8525390625,4431.394065566311,4356.236060489526,4397.2313359859545,359444,4370.34052734375,,,,,,-1.2438094647314246,-0.001472108924903,0.0062653823392695,0.0140832043996188,-0.0031160041331499,Construction Materials,4.0,0.0
11,2020-01-23,4418.11962890625,4431.394385822669,4339.691661581534,4363.068921724082,401079,4380.8919921875,,,,,,-1.2227784624171,0.0110454733683313,-0.0124602119919953,0.0030046169029844,-0.0177514358849832,Construction Materials,4.0,1.0
12,2020-01-24,4531.685546875,4567.7518149385105,4346.1330478155305,4445.0586356079375,2127667,4411.3455078125,,,,,,-1.173295365521038,0.0257045819279602,-0.0191158257498249,0.007958687267783,-0.0409455813162995,Construction Materials,4.0,1.0
13,2020-01-27,4565.068359375,4640.372684503652,4511.432680676949,4514.263211660152,1058884,4452.20419921875,,,,,,-1.1587497608612392,0.0073665333030488,-0.0111291099530882,0.0164957716293565,-0.0117491512669033,Construction Materials,4.0,1.0
14,2020-01-28,4498.79248046875,4602.988815427339,4474.829954263722,4558.284630038517,711517,4476.7037109375,,,,,,-1.1876275773439278,-0.0145180474176565,0.0132240261865932,0.0231609560589762,-0.0053264351065446,Construction Materials,4.0,0.0
15,2020-01-29,4458.92041015625,4542.17968598521,4450.428339583016,4514.361458618588,595287,4494.51728515625,,,,,,-1.2050006902814108,-0.0088628383028562,0.012433738071677,0.0186725189441188,-0.001904512705338,Construction Materials,4.0,0.0
16,2020-01-30,4378.6865234375,4478.734532499548,4357.359120819753,4459.701008824329,422335,4486.6306640625,4411.853287760417,,,,,-1.2399603089932858,-0.017994016339919,0.0185020062416407,0.0228488631297369,-0.0048707306411612,Construction Materials,4.0,0.0
17,2020-01-31,4310.45849609375,4399.47653085767,4299.623934106524,4394.596140467083,451630,4442.38525390625,4409.99873046875,,,,,-1.2696887182595848,-0.0155818478848737,0.0195194187461915,0.0206516394589091,-0.0025135520959185,Construction Materials,4.0,0.0
18,2020-02-03,4266.09521484375,4281.907869081997,4134.812723860248,4162.972669476827,537373,4382.590625,4403.618391927083,,,,,-1.2890187477612622,-0.0102920098384436,-0.0241725841017592,0.0037065872752271,-0.0307734554368848,Construction Materials,4.0,0.0
19,2020-02-04,4367.21728515625,4391.228900890933,4274.294462667788,4289.814485191839,387466,4356.2755859375,4403.0294921875,,,,,-1.2449577011629267,0.0237036599559824,-0.0177235971810919,0.0054981500041906,-0.0212773526987762,Construction Materials,4.0,1.0
20,2020-02-05,4364.826171875,4420.267697915653,4292.401457589722,4369.901969001488,521783,4337.45673828125,4400.771516927083,4394.020867598684,,,,-1.2459995603078342,-0.0005475141549235,0.0011628864304367,0.012701886365577,-0.0165928060897249,Construction Materials,4.0,0.0
21,2020-02-06,4358.0908203125,4410.94535176599,4335.738728132794,4372.829694289715,385744,4333.33759765625,4400.286751302084,4395.063707853618,4392.224365234375,,,-1.248934296890406,-0.0015430973187201,0.0033819565917532,0.0121279095899384,-0.0051288725043374,Construction Materials,4.0,0.0
22,2020-02-07,4364.826171875,4438.227440931375,4343.2061357201765,4369.316226779098,547874,4344.2111328125,4399.31396484375,4395.2229646381575,4393.551831054688,,,-1.2459995603078342,0.001545482148079,0.0010286904282763,0.0168165388874681,-0.004953241046375,Construction Materials,4.0,1.0
23,2020-02-10,4308.1650390625,4385.128898376987,4285.715241067952,4379.662765284268,271700,4352.62509765625,4395.806640625,4391.650030838816,4390.870068359375,,,-1.2706880264898546,-0.0129813033970514,0.0165958651939961,0.0178646497097139,-0.0052109883885584,Construction Materials,4.0,0.0
24,2020-02-11,4359.60400390625,4411.384753899789,4326.954002442253,4341.302540440021,296451,4351.10244140625,4394.693912760416,4389.592567845395,4390.047729492188,,,-1.2482749704680929,0.0119398779706321,-0.00419796464308,0.0118773975680228,-0.0074892126520532,Construction Materials,4.0,1.0
25,2020-02-12,4347.2080078125,4385.226441933939,4333.738320146208,4385.226441933939,323821,4347.57880859375,4393.18427734375,4388.637078536184,4387.47333984375,,,-1.2536761708176467,-0.0028433766192165,0.0087454830900925,0.0087454830900925,-0.0030984686359808,Construction Materials,4.0,0.0
26,2020-02-13,4344.03515625,4366.143227717673,4309.384387112403,4333.7377239493435,186493,4344.76767578125,4388.2453125,4386.774825246711,4386.406982421875,4382.73302734375,,-1.25505865003423,-0.0007298596149063,-0.002370476280755,0.0050892938644533,-0.0079766318391193,Construction Materials,4.0,0.0
27,2020-02-14,4328.27197265625,4430.3698361654815,4287.959661588701,4362.092983146377,665316,4337.4568359375,4374.684407552083,4385.0641447368425,4383.849682617188,4382.33283203125,,-1.2619270059204968,-0.0036286961377535,0.0078139753471571,0.0235885970554143,-0.0093137194987331,Construction Materials,4.0,0.0
28,2020-02-17,4343.4013671875,4358.188855554188,4295.817558294271,4337.593511666938,354909,4344.5041015625,4359.906608072916,4383.332905016448,4382.981005859375,4381.596875,,-1.2553348054702296,0.003495481482409,-0.0013371675858551,0.0034045871234469,-0.0109554252233522,Construction Materials,4.0,1.0
29,2020-02-18,4368.6328125,4380.833788386062,4265.558872894426,4327.53983039562,510062,4346.30986328125,4351.229296875,4383.268708881579,4382.597900390625,4381.30015625,,-1.2443409256552511,0.0058091443040729,-0.0094063712534503,0.0027928590956767,-0.0235940954594874,Construction Materials,4.0,1.0
30,2020-02-19,4366.0947265625,4421.63347108895,4348.427618918603,4386.494662047184,384898,4350.08720703125,4345.04091796875,4380.530556126645,4382.410009765625,4379.99611328125,,-1.2454468239266887,-0.0005809794611801,0.004672352929169,0.0127204625654506,-0.0040464325101362,Construction Materials,4.0,0.0
31,2020-02-20,4322.171875,4400.160426096257,4314.265546438654,4343.547891776473,414088,4345.71455078125,4341.273274739583,4369.5035207648025,4377.612622070313,4378.26849609375,4376.56328125,-1.2645849488033494,-0.0100599859401312,0.0049456656039328,0.0180438338297819,-0.0018292489956442,Construction Materials,4.0,0.0
32,2020-02-24,4289.86279296875,4348.427472736242,4216.656943259386,4309.3843528912475,383261,4338.03271484375,4339.900227864583,4355.019017269737,4365.521484375,4374.6862890625,4374.949479166667,-1.278662706156705,-0.0074751960277493,0.0045506257110352,0.0136518771331057,-0.0170648464163821,Construction Materials,4.0,0.0
33,2020-02-25,4240.0830078125,4294.74337807896,4227.14997377624,4292.303182977778,402233,4317.36904296875,4338.166080729166,4341.4027292351975,4349.272216796875,4369.85861328125,4370.892236328125,-1.30035282213877,-0.0116040506558487,0.0123158379373848,0.0128913443830571,-0.0030501841620625,Construction Materials,4.0,0.0
34,2020-02-26,4237.64306640625,4318.071806436088,4183.519345181584,4216.901406804469,642946,4291.17109375,4329.527799479167,4329.756553248355,4336.21474609375,4364.3125390625,4366.278645833333,-1.3014159567409964,-0.0005754466131333,-0.0048946216745364,0.0189795928466542,-0.0127721283686513,Construction Materials,4.0,0.0
35,2020-02-27,4218.267578125,4260.629269860175,4173.075355385976,4228.90673347084,369157,4261.6056640625,4319.7572265625,4321.313450863487,4324.182104492187,4358.249140625,4360.264371744792,-1.3098582709597169,-0.0045722322474132,0.0025221622736812,0.0100424382641948,-0.0107134556786726,Construction Materials,4.0,0.0
36,2020-02-28,4118.65869140625,4201.185893006775,4099.527467902591,4167.852925700967,524557,4220.90302734375,4303.795084635417,4311.218724300987,4311.180712890625,4346.270703125,4352.04091796875,-1.3532599911357388,-0.0236136956401958,0.0119442366995261,0.0200373975568115,-0.0046450130824332,Construction Materials,4.0,0.0
37,2020-03-02,4042.62255859375,4213.0454009761825,3980.9830881547337,4153.212008509111,378937,4171.45498046875,4282.31484375,4299.457005550987,4297.788916015625,4326.70818359375,4340.814404296875,-1.3863905587819063,-0.0184613823357474,0.0273558682049779,0.0421565060582145,-0.0152473968434139,Construction Materials,4.0,0.0
38,2020-03-03,4197.0380859375,4225.442053690612,4058.0932744374577,4079.9087150798255,606056,4162.84599609375,4274.906380208334,4290.500205592105,4294.3360595703125,4311.98697265625,4335.356510416666,-1.3191084142928364,0.038196869756118,-0.0279076263925566,0.0067676221114794,-0.0331054445194547,Construction Materials,4.0,1.0
39,2020-03-04,4072.978271484375,4221.537540425847,4018.5133072677945,4206.944983027369,750952,4129.913037109375,4255.797998046875,4275.1397897820725,4279.624108886719,4294.954404296875,4325.245955403646,-1.373163926098594,-0.0295588965153299,0.0328915851284838,0.0364743583292748,-0.0133722697707225,Construction Materials,4.0,0.0
40,2020-03-05,4104.94482421875,4128.810123016856,4052.285699744892,4082.0069902019895,450539,4107.248486328125,4239.647119140625,4261.816316303454,4266.630041503906,4280.795380859375,4316.415698242187,-1.3592354160783304,0.0078484466657183,-0.0055878544046267,0.0058137928328056,-0.0128282173643783,Construction Materials,4.0,1.0
41,2020-03-06,4068.1474609375,4092.988364188556,3914.073427816654,3994.6975792808407,585749,4097.146240234375,4221.254606119792,4246.201647306743,4252.132873535156,4268.373818359375,4304.749959309896,-1.3752688134684412,-0.008964155392333,-0.0180548719931928,0.0061061953848966,-0.0378732665421472,Construction Materials,4.0,0.0
42,2020-03-09,3999.33349609375,4064.9256551361264,3899.4318122910277,3972.6376660887317,588288,4088.488427734375,4199.325374348959,4229.947355571546,4233.858239746094,4255.928818359375,4287.004890950521,-1.4052525282225674,-0.016915307398393,-0.0066750697412688,0.0164007725553374,-0.0249795831981251,Construction Materials,4.0,0.0
43,2020-03-11,3897.870361328125,4013.487008018366,3867.9048099950764,3972.6380424095764,775964,4028.6548828125,4169.623307291667,4205.645584909539,4213.343505859375,4241.19982421875,4264.764957682291,-1.4494621838902757,-0.0253700109942635,0.0191816746455302,0.0296614910124528,-0.0076876726405129,Construction Materials,4.0,0.0
44,2020-03-12,3575.862060546875,3796.943746561306,3526.08207826548,3796.943746561306,992092,3929.231640625,4116.771923828125,4165.048429790296,4174.156408691406,4209.545615234375,4234.0006103515625,-1.5897680805350718,-0.0826113418178258,0.0618261225603931,0.0618261225603931,-0.0139211136890951,Construction Materials,4.0,0.0
45,2020-03-13,3698.26220703125,3915.5372867804763,3039.5071945742,3387.2838682544266,1378933,3847.8951171875,4072.249755859375,4131.060379831414,4141.709118652344,4182.883056640625,4208.645336914063,-1.5364357215235844,0.03422954924208,-0.0840876934538557,0.0587505881373517,-0.1781255561611084,Construction Materials,4.0,1.0
46,2020-03-16,3433.8916015625,3572.4458399633086,3323.545924883898,3562.6850589798023,975878,3721.0439453125,4013.031070963542,4083.987728721217,4096.201940917968,4145.915087890625,4177.152172851563,-1.651627642839982,-0.0714850896634966,0.0375065588438197,0.0403490425666794,-0.0321342923662448,Construction Materials,4.0,0.0
47,2020-03-17,3387.43017578125,3489.4791882328504,3372.0569457911333,3435.7948930292678,563672,3598.66328125,3952.868896484375,4033.673455489309,4049.1598510742183,4106.819248046875,4146.38456217448,-1.6718718787426534,-0.0135302540593037,0.014277701602178,0.0301257906897121,-0.004538316420521,Construction Materials,4.0,0.0
48,2020-03-18,3224.522705078125,3453.266454203683,3192.2632777120907,3453.266454203683,790520,3463.99375,3885.164876302084,3973.457134046053,3993.21591796875,4063.4735546875,4111.665478515625,-1.742854144391343,-0.0480917575417044,0.0709387931321812,0.0709387931321812,-0.010004403850291,Construction Materials,4.0,0.0
49,2020-03-19,3090.312255859375,3308.660889039532,2884.8966580888427,3063.9092944007934,790106,3366.8837890625,3808.6761555989583,3906.310688219573,3929.299890136719,4012.701884765625,4069.1019775390623,-1.801332504641844,-0.0416218031299296,-0.0085437843404078,0.0706558480510044,-0.0664708226105808,Construction Materials,4.0,0.0
50,2020-03-20,3488.356689453125,3569.3223173203887,3065.226848089706,3108.8086383909817,825459,3324.902685546875,3760.0154296875,3862.425678453948,3885.41298828125,3978.34783203125,4039.886328125,-1.6278960403508802,0.1288039526876416,-0.1088042550836868,0.0232102491445498,-0.1212977568041511,Construction Materials,4.0,1.0
51,2020-03-23,2981.772216796875,3211.6872178072294,2965.1300378795727,3142.971416323268,883620,3234.47880859375,3684.222998046875,3793.5788060238488,3818.3930053710938,3923.857314453125,3994.009041341146,-1.8486257187160695,-0.1452215234147021,0.0540615405222195,0.0771068291921162,-0.0055813045756996,Construction Materials,4.0,0.0
52,2020-03-24,2945.901123046875,3159.759671022907,2896.4626290994142,3025.84181635895,1105225,3146.172998046875,3611.108235677084,3725.463969983553,3751.194921875,3868.56248046875,3946.7115397135417,-1.8642555206808404,-0.0120301254227038,0.0271362445557554,0.0725952905557274,-0.0167821294342451,Construction Materials,4.0,0.0
