,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,0,0,Ticker,SONATSOFTW.NS,SONATSOFTW.NS,SONATSOFTW.NS,SONATSOFTW.NS,SONATSOFTW.NS,,,,,,,,,,,,,,
1,1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2,2020-01-10,103.3453140258789,105.07377178823236,102.12715882206066,102.12715882206066,160994,,,,,,,-1.1741271456895526,,-0.0117872321091714,0.0167250714620754,-0.0117872321091714,Information Technology,12.0,
3,3,3,2020-01-13,104.15192413330078,105.02438509836658,103.37823486171507,104.00377329128314,134727,,,,,,,-1.1703032820474748,0.0078049993366887,-0.0014224494002437,0.0083768108205966,-0.0074284683458702,Information Technology,12.0,
4,4,4,2020-01-14,104.41531372070312,105.68284809812737,104.00377615022755,104.85977295717622,111821,,,,,,,-1.1690546417717051,0.0025288979497415,0.0042566480014796,0.0121393532448192,-0.0039413526216698,Information Technology,12.0,
5,5,5,2020-01-15,105.38653564453125,106.0120740671768,104.36592384874238,104.41530969493589,200661,,,,,,,-1.164450409604586,0.0093015276133346,-0.0092158447343909,0.00593565789804,-0.00968446101342,Information Technology,12.0,1.0
6,6,6,2020-01-16,107.19731140136719,108.28377333140186,105.0243942395009,106.01208446745858,348290,104.89927978515624,,,,,,-1.155866138818974,0.0171822305929448,-0.0110564986977228,0.0101351602557153,-0.020270258026626,Information Technology,12.0,1.0
7,7,7,2020-01-17,106.17669677734375,108.53069309979985,105.68285167605377,107.74053959809532,110538,105.46555633544922,,,,,,-1.160704524945637,-0.0095208975923105,0.0147286821705425,0.0221705552527453,-0.0046511627906977,Information Technology,12.0,0.0
8,8,8,2020-01-20,109.00807189941406,110.95053059970222,105.3536195605481,106.209616379837,821306,106.43678588867188,,,,,,-1.147281940370081,0.0266666340921097,-0.0256720027316812,0.0178194024207725,-0.0335246030425899,Information Technology,12.0,1.0
9,9,9,2020-01-21,109.40314483642578,109.8146823859185,106.67053282851319,108.18498967100594,222477,107.4343521118164,,,,,,-1.1454090342089658,0.0036242539669563,-0.0111345534649955,0.0037616610574406,-0.0249774539113867,Information Technology,12.0,1.0
10,10,10,2020-01-22,109.468994140625,110.45668431332237,108.44838230181158,110.19329758798867,115783,108.25084381103515,,,,,,-1.1450968650979336,0.000601895898858,0.0066165168781329,0.0090225563909773,-0.0093232960330514,Information Technology,12.0,1.0
11,11,11,2020-01-23,109.43606567382812,110.62129246777093,108.67883390920237,109.89698906541761,144357,108.69859466552734,,,,,,-1.1452529677376293,-0.0003008017663391,0.004211805210206,0.010830312535863,-0.0069193986458053,Information Technology,12.0,0.0
12,12,12,2020-01-24,112.67898559570312,114.50621506842799,108.99161168280921,109.96283765950282,919549,109.99905242919922,,,,,,-1.1298793895127508,0.0296330090259316,-0.0241051862673484,0.0162162399942171,-0.0327245927303992,Information Technology,12.0,1.0
13,13,13,2020-01-27,114.37451171875,115.55974523355349,111.2797546693478,112.59667484294955,642642,111.0723403930664,,,,,,-1.1218414779660744,0.0150474031522656,-0.0155439953280167,0.0103627416370353,-0.0270581006458178,Information Technology,12.0,1.0
14,14,14,2020-01-28,115.42805480957031,116.67911821655933,113.55143290627815,114.3745079879311,371210,112.2773223876953,,,,,,-1.1168469891997153,0.0092113450364798,-0.009127302919358,0.0108384691144018,-0.0162579357885581,Information Technology,12.0,1.0
15,15,15,2020-01-29,115.29635620117188,116.54743302021782,113.94652108821543,115.42805625372668,228866,113.44279479980467,,,,,,-1.1174713274217798,-0.0011409583971219,0.0011422741957691,0.0108509658090412,-0.0117075262170577,Information Technology,12.0,0.0
16,16,16,2020-01-30,113.55142974853516,115.93834741895107,112.90943388197994,114.63789150538457,136831,114.2658676147461,109.2879140218099,,,,,-1.1257434290963595,-0.0151342723233345,0.0095680147687742,0.0210205866689821,-0.0056537893708334,Information Technology,12.0,0.0
17,17,17,2020-01-31,110.45667266845703,114.24281793131024,108.72821504845882,113.50205037988245,116237,113.82140502929688,109.76200459798176,,,,,-1.1404146177793255,-0.0272542326145219,0.0275707898658719,0.0342771982116243,-0.0156482861400893,Information Technology,12.0,0.0
18,18,18,2020-02-03,110.73652648925781,112.54729847082275,109.69945048732794,112.49790592525163,103610,113.09380798339843,110.2009780883789,,,,,-1.1390879261837084,0.0025336071967402,0.0159060383401559,0.016352074956411,-0.0093652567477857,Information Technology,12.0,1.0
19,19,19,2020-02-04,113.05758666992188,114.29219927943502,108.90929633980024,110.73651898295843,185983,112.61971435546874,110.77712961832682,,,,,-1.1280845708398433,0.0209602039566341,-0.0205299596013838,0.010920210185608,-0.0366918351285244,Information Technology,12.0,1.0
20,20,20,2020-02-05,111.0492935180664,113.61729047111702,110.62129179315724,113.58436210904537,96911,111.77030181884766,111.15464680989584,109.7167784038343,,,,-1.137605204285114,-0.0177634532189228,0.0228283180438833,0.0231248382740303,-0.0038541598181309,Information Technology,12.0,0.0
21,21,21,2020-02-06,112.97528076171875,113.58436168292808,110.19328965485255,110.19328965485255,123973,111.65507202148436,111.5398447672526,110.22361875835216,109.87970352172852,,,-1.128474755102364,0.0173435344128417,-0.0246247771026462,0.005391276012794,-0.0246247771026462,Information Technology,12.0,1.0
22,22,22,2020-02-07,113.51852416992188,114.572057652967,111.36206465837957,113.51852416992188,184501,112.26744232177734,112.02929992675782,110.71659770764802,110.38836402893068,,,-1.125899423230977,0.0048085156729896,0.0,0.0092807186382033,-0.018996542875367,Information Technology,12.0,1.0
23,23,23,2020-02-10,112.66252136230469,114.5720583473753,111.9546821075137,113.51852485794483,101847,112.65264129638672,112.27292989095052,111.15066126773232,110.81389389038084,,,-1.1299574408325987,-0.0075406442593974,0.0075979437109112,0.0169491767269245,-0.0062828280978612,Information Technology,12.0,0.0
24,24,24,2020-02-11,110.35790252685547,114.53912119637516,109.48544831263591,112.66251271910772,391818,112.11270446777344,112.33658040364584,111.4123121562757,111.11102333068848,,,-1.1408828533616944,-0.0204559493927704,0.0208830553996024,0.0378878048040303,-0.0079056795593522,Information Technology,12.0,0.0
25,25,25,2020-02-12,112.64605712890625,112.9259080321544,109.65007168834524,110.02868089024084,296517,112.4320571899414,112.5483846028646,111.6990882471988,111.47399940490725,,,-1.1300354921524467,0.0207339442818239,-0.0232354003804166,0.0024843382039363,-0.0265964519036167,Information Technology,12.0,1.0
26,26,26,2020-02-13,110.96699523925781,112.99175476496752,110.78591602561092,112.92591143175198,99757,112.03040008544922,112.65044657389323,111.95120921887847,111.66248359680176,110.30984283447266,,-1.1379953523792752,-0.0149056427934002,0.0176531426147974,0.0182465022265774,-0.0016318294755703,Information Technology,12.0,0.0
27,27,27,2020-02-14,110.6048355102539,112.23452831928773,110.29206963385687,110.29206963385687,125573,111.44766235351562,112.51216990152994,112.0352494089227,111.88389053344729,110.60022369384764,,-1.1397122282374132,-0.0032636706817468,-0.0028277776008087,0.0147343721593686,-0.0028277776008087,Information Technology,12.0,0.0
