,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,Ticker,GRSE.NS,GRSE.NS,GRSE.NS,GRSE.NS,GRSE.NS,,,,,,,,,,,,,,
1,Date,,,,,,,,,,,,,,,,,,,
2,2020-01-10,176.47215270996094,181.26782799833677,174.66827115373715,174.66827115373715,223049,,,,,,,-0.6860597947066066,,-0.0102219048644379,0.0271752523824975,-0.0102219048644379,Capital Goods,1.0,
3,2020-01-13,179.5519561767578,181.97179382488977,176.69214804714733,178.58401574677163,183924,,,,,,,-0.6804024447824467,0.017452064926406,-0.0053908654107522,0.0134770887472246,-0.0159274685194472,Capital Goods,1.0,
4,2020-01-14,186.23947143554688,190.24320490035362,178.6279886211894,180.3438705555833,628019,,,,,,,-0.6681180200293707,0.0372455717063066,-0.0316560224023397,0.0214977707676342,-0.0408693321329127,Capital Goods,1.0,
5,2020-01-15,197.4586944580078,200.36250155262,183.99561202933046,186.01946496703803,1105089,,,,,,,-0.6475092145651489,0.0602408444138204,-0.0579322653903319,0.0147058963525645,-0.0681817656377772,Capital Goods,1.0,1.0
6,2020-01-16,193.14700317382812,201.50644066882296,190.15520986214128,199.21858924682886,373352,186.5738555908203,,,,,,-0.6554294427948172,-0.0218359150809468,0.031435051920202,0.0432801822323463,-0.0154897216240745,Capital Goods,1.0,0.0
7,2020-01-17,191.82711791992188,197.1067633672592,189.583265919437,193.58699973570097,279429,189.6448486328125,,,,,,-0.6578539652754196,-0.0068335787364942,0.0091743119266054,0.0275229357798165,-0.011697261705311,Capital Goods,1.0,0.0
8,2020-01-20,191.34312438964844,201.6824287958633,190.94715371477662,193.45499036701648,422728,192.00308227539065,,,,,,-0.6587430222530177,-0.0025230714797867,0.0110370622623861,0.0540354111975305,-0.0020694272456086,Capital Goods,1.0,0.0
9,2020-01-21,189.36328125,192.83904516103075,188.3953543045713,190.8151918083922,134149,192.62784423828128,,,,,,-0.662379834003083,-0.0103470827392611,0.007667328897176,0.0183550046666227,-0.0051114816929626,Capital Goods,1.0,0.0
10,2020-01-22,184.34764099121094,192.619081087386,183.1157289519795,190.06725753747762,184750,190.00563354492184,,,,,,-0.6715931595751804,-0.0264868681281845,0.0310262529832934,0.044868705949806,-0.0066825484319062,Capital Goods,1.0,0.0
