,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,0,0,Ticker,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,,,,,,,,,,,,,,
1,1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2,2020-01-10,483.562744140625,488.1807484655514,475.55495492557066,480.46771272438855,2057855,,,,,,,3.449820168996246,,-0.0064004753338408,0.0095499588851357,-0.0165599796760306,Financial Services,9.0,
3,3,3,2020-01-13,505.0315246582031,508.86349990341364,483.61191167646535,487.1490734642053,2760791,,,,,,,3.7893411436838496,0.0443970938160918,-0.035408584060372,0.0075875961363083,-0.0424124276127796,Financial Services,9.0,
4,4,4,2020-01-14,509.50213623046875,515.8396062440773,489.5072345288943,512.0076308953301,8854312,,,,,,,3.8600422436938153,0.0088521435870587,0.0049175351518604,0.0124385543513048,-0.0392439997396398,Financial Services,9.0,
5,5,5,2020-01-15,483.71014404296875,516.8221451868081,482.4328389481422,510.4355597424845,3792641,,,,,,,3.4521512449729017,-0.0506219510252126,0.0552508894606553,0.0684542210900955,-0.0026406415299677,Financial Services,9.0,0.0
6,6,6,2020-01-16,467.54718017578125,489.31069190085867,465.53293142489144,486.85431292545275,3387070,489.87074584960936,,,,,,3.196539835580792,-0.0334145646235438,0.0412945122295735,0.0465482685980378,-0.0043081187018014,Financial Services,9.0,0.0
7,7,7,2020-01-17,472.6073303222656,476.4392756521837,466.85939733484054,468.6771238330992,2620773,487.6796630859375,,,,,,3.2765642742485266,0.0108227583461885,-0.0083160083160083,0.0081080954188863,-0.0121621748513838,Financial Services,9.0,1.0
8,8,8,2020-01-20,475.2602233886719,478.0604714751763,470.0035663042819,473.5898736659364,1033438,481.7254028320313,,,,,,3.3185188155840604,0.0056133134130553,-0.0035146002979707,0.0058920312466679,-0.0110605870756641,Financial Services,9.0,1.0
9,9,9,2020-01-21,468.43145751953125,475.45669519585203,467.69454384750264,472.60730166102684,1253858,473.5112670898437,,,,,,3.2105243609430194,-0.0143684775899202,0.0089145254326168,0.0149973652784149,-0.0015731515469322,Financial Services,9.0,0.0
10,10,10,2020-01-22,467.20330810546875,478.9939278683828,465.2382048116497,471.4282681931409,2611708,470.20989990234375,,,,,,3.1911016235507814,-0.0026218337695889,0.0090430868411539,0.0252365930599369,-0.0042060988433229,Financial Services,9.0,0.0
11,11,11,2020-01-23,466.8102722167969,471.91952255733906,465.72945945732414,468.4805919495318,1265094,470.06251831054686,,,,,,3.1848859035707937,-0.0008412523666958,0.0035781554780336,0.0109450255159966,-0.0023153148587329,Financial Services,9.0,0.0
12,12,12,2020-01-24,473.4425048828125,476.43927533476705,462.09401566184755,468.1858477100353,1325867,470.22955322265625,,,,,,3.2897722569096284,0.0142075551048188,-0.0111030528914557,0.0063297452616686,-0.0239701528779592,Financial Services,9.0,1.0
13,13,13,2020-01-27,466.3189697265625,475.9479628832826,465.6311716503281,470.0526536073086,943592,468.4413024902344,,,,,,3.177116132939702,-0.0150462518315993,0.008006716696375,0.0206489415653974,-0.0014749519553916,Financial Services,9.0,0.0
14,14,14,2020-01-28,454.23358154296875,468.67710170268685,451.9737249124443,466.7119985508936,1204858,465.6017272949219,,,,,,2.985990103577571,-0.0259165699192557,0.0274713660877679,0.0317975613134005,-0.0049750981044774,Financial Services,9.0,0.0
15,15,15,2020-01-29,443.27813720703125,457.8690340975005,437.4810889096826,456.886482522184,2273052,460.8166931152344,,,,,,2.8127337262054257,-0.0241185257565576,0.0306993378940252,0.0329158956099262,-0.013077676995022,Financial Services,9.0,0.0
