,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,0,0,Ticker,AAVAS.NS,AAVAS.NS,AAVAS.NS,AAVAS.NS,AAVAS.NS,,,,,,,,,,,,,,
1,1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2,2020-01-10,1992.9000244140625,2014.0,1972.75,1994.699951171875,297719,,,,,,,0.2201046147761368,,0.0009031696200323,0.0105875735498277,-0.0101109057991942,Financial Services,9.0,
3,3,3,2020-01-13,2008.9000244140625,2030.0,1996.0,2030.0,14179,,,,,,,0.2543112808927247,0.0080285010808327,0.0105032482102198,0.0105032482102198,-0.006421436735173,Financial Services,9.0,
4,4,4,2020-01-14,2016.699951171875,2022.0,2003.0,2020.0,15942,,,,,,,0.2709868740388705,0.0038826853815622,0.0016363608409903,0.0026280800101399,-0.0067932520967802,Financial Services,9.0,
5,5,5,2020-01-15,1993.949951171875,2019.0,1986.699951171875,2019.0,45696,,,,,,,0.2223492706543471,-0.0112808055490755,0.0125630278801143,0.0125630278801143,-0.0036359989857012,Financial Services,9.0,0.0
6,6,6,2020-01-16,1987.3499755859375,2009.300048828125,1965.5,2009.0,17092,1999.9599853515624,,,,,,0.2082390730764848,-0.0033100006256719,0.0108939163609969,0.0110448957213566,-0.0109945283187956,Financial Services,9.0,0.0
7,7,7,2020-01-17,1993.9000244140625,2008.449951171875,1960.0,1992.0,117896,2000.1599853515625,,,,,,0.2222425314084236,0.0032958708373414,-0.0009529185971202,0.0072972198102501,-0.0170018676959615,Financial Services,9.0,1.0
8,8,8,2020-01-20,2006.5,2021.199951171875,2000.050048828125,2012.5,17202,1999.67998046875,,,,,,0.2491802287800062,0.0063192614632923,0.0029902815848492,0.0073261655479068,-0.0032145283687391,Financial Services,9.0,1.0
9,9,9,2020-01-21,1957.6500244140625,2018.8499755859375,1951.0,1990.0,37482,1987.8699951171875,,,,,,0.1447430534880291,-0.0243458637358273,0.0165249023995595,0.0312619469305768,-0.0033969424213364,Financial Services,9.0,0.0
10,10,10,2020-01-22,1944.5999755859375,1973.800048828125,1933.699951171875,1967.0,28383,1978.0,,,,,,0.1168431370462266,-0.0066661807092056,0.011519091173141,0.0150159794347364,-0.0056052784896174,Financial Services,9.0,0.0
11,11,11,2020-01-23,1999.8499755859375,2009.949951171875,1944.0999755859375,1944.5999755859375,43685,1980.5,,,,,,0.2349630309800691,0.0284120131099725,-0.0276270723676721,0.0050503666321162,-0.0278770911221306,Financial Services,9.0,1.0
12,12,12,2020-01-24,1945.1500244140625,2047.0,1891.0,2011.0,268863,1970.75,,,,,,0.1180190955844449,-0.0273520273218736,0.033853417350558,0.0523609872285393,-0.0278384822427124,Financial Services,9.0,0.0
13,13,13,2020-01-27,1919.4000244140625,1963.5999755859375,1880.0,1920.0,117976,1953.3300048828123,,,,,,0.0629677423030612,-0.0132380534543892,0.0003125849631686,0.0230280038604084,-0.0205272605568973,Financial Services,9.0,0.0
14,14,14,2020-01-28,1944.5999755859375,1956.949951171875,1923.25,1930.0,23864,1950.719995117188,,,,,,0.1168431370462266,0.013129077238377,-0.0075079583303698,0.0063509080227239,-0.0109791092533076,Financial Services,9.0,1.0
15,15,15,2020-01-29,1978.699951171875,1995.0,1949.1500244140625,1964.800048828125,61858,1957.539990234375,,,,,,0.1897460420119743,0.0175357276633013,-0.0070247650916036,0.0082377567242932,-0.0149340109602326,Financial Services,9.0,1.0
16,16,16,2020-01-30,1955.8499755859375,1986.0,1930.0,1978.699951171875,21831,1948.739990234375,1976.399991861979,,,,,0.1408946991594525,-0.0115479739979801,0.0116828876811434,0.0154153052587941,-0.0132167476588757,Financial Services,9.0,0.0
17,17,17,2020-01-31,1994.050048828125,2014.0,1960.0,1969.0,68782,1958.519995117188,1976.47666015625,,,,,0.2225632710984968,0.0195311878308782,-0.0125623972391498,0.0100047394415196,-0.0170758245752836,Financial Services,9.0,1.0
18,18,18,2020-02-03,1988.800048828125,2009.1500244140625,1955.699951171875,1957.0,20229,1972.4,1975.1366617838544,,,,,0.2113392087789915,-0.0026328326127447,-0.0159895655910018,0.0102322883579615,-0.0166432506252972,Financial Services,9.0,0.0
19,19,19,2020-02-04,1970.5999755859375,2000.0,1965.0,1988.800048828125,15186,1977.6,1972.063330078125,,,,,0.1724289694856819,-0.0091512835857539,0.0092358030385013,0.0149193264885334,-0.0028417617250159,Financial Services,9.0,0.0
20,20,20,2020-02-05,1950.8499755859375,1974.6500244140625,1935.0,1971.0,13167,1972.0300048828128,1969.189998372396,1976.3315750925165,,,,0.1302051159980188,-0.0100223283490742,0.010328843666213,0.0121998355209127,-0.0081246511952703,Financial Services,9.0,0.0
21,21,21,2020-02-06,1954.1500244140625,1974.0,1932.5,1941.050048828125,14201,1971.6900146484368,1966.976668294271,1974.2921014083056,1975.2224975585937,,,0.1372603452750256,0.0016915953914569,-0.0067036693305394,0.0101578565299198,-0.0110789981033079,Financial Services,9.0,1.0
