,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,0,0,Ticker,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,,,,,,,,,,,,,,
1,1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2,2020-01-10,62.71630096435547,63.536123300104926,62.078665230832705,62.85293917859842,1918919,,,,,,,-0.301577371848808,,0.0021786714481233,0.0130719178769072,-0.0101669856754651,Financial Services,9.0,
3,3,3,2020-01-13,62.71630096435547,63.26284687161902,62.124206669108176,62.57966275011251,1384949,,,,,,,-0.301577371848808,0.0,-0.0021786714481234,0.0087145749806605,-0.0094408357339793,Financial Services,9.0,
4,4,4,2020-01-14,62.71630096435547,63.03511883111685,62.215303445075655,62.67075952607999,1505771,,,,,,,-0.301577371848808,0.0,-0.0007261499414858,0.0050834928377325,-0.0079883142273418,Financial Services,9.0,
5,5,5,2020-01-15,62.98958206176758,63.30839995216044,62.21530805661097,62.48857755564395,1320376,,,,,,,-0.2927625838919042,0.0043574173414249,-0.0079537677457891,0.00506143841501,-0.0122920962453338,Financial Services,9.0,1.0
6,6,6,2020-01-16,62.94403839111328,63.39949454003553,62.57967208203362,62.85294855127069,1517048,62.816504669189456,,,,,,-0.2942316126809364,-0.0007230349712375,-0.0014471559526668,0.0072358901742559,-0.0057887342215892,Financial Services,9.0,0.0
7,7,7,2020-01-17,62.71630096435547,63.39948508586197,62.215303445075655,62.761849352339205,1423339,62.816504669189456,,,,,,-0.301577371848808,-0.0036180936682633,0.0007262607533187,0.0108932464287838,-0.0079883142273418,Financial Services,9.0,0.0
8,8,8,2020-01-20,61.076663970947266,63.26284762607325,60.80338753920234,62.94402975550974,2130478,62.48857727050781,,,,,,-0.3544645000111828,-0.0261437133280561,0.0305741286958753,0.0357940907867184,-0.0044743182416596,Financial Services,9.0,0.0
9,9,9,2020-01-21,61.349937438964844,61.71430372172861,60.75784309818731,60.84893988115985,1239835,62.21530456542969,,,,,,-0.3456499581433633,0.0044742697169506,-0.0081662276885517,0.00593914676973,-0.0096510993408361,Financial Services,9.0,1.0
10,10,10,2020-01-22,61.44102478027344,61.759849608328686,60.75784063394108,61.57766299948161,1081492,61.90559310913086,,,,,,-0.342711900565299,0.0014847177537746,0.0022238922559774,0.0051891196345672,-0.011119348168029,Financial Services,9.0,1.0
11,11,11,2020-01-23,61.53211975097656,62.124207100628276,61.076663666808585,61.258843320592455,1465295,61.62320938110352,,,,,,-0.3397735968981503,0.0014826408092785,-0.0044411996773403,0.0096224110602385,-0.0074019241659677,Financial Services,9.0,1.0
12,12,12,2020-01-24,61.66875076293945,62.26084505986538,61.25884306875674,61.62320932453487,1160432,61.41369934082032,,,,,,-0.3353665105310538,0.0022204827741323,-0.000738484854017,0.0096012046555311,-0.0066469271569719,Financial Services,9.0,1.0
13,13,13,2020-01-27,60.98556900024414,61.44102510017041,60.8489377300331,61.03111739012019,1099606,61.39548034667969,,,,,,-0.3574028036783314,-0.0110782487766215,0.0007468716062297,0.0074682602358673,-0.0022403869054742,Financial Services,9.0,0.0
14,14,14,2020-01-28,60.39348220825195,61.30439441682463,60.02911593488116,61.03111797436938,1276379,61.20418930053711,,,,,,-0.3765007931584604,-0.0097086376613099,0.0105580228660884,0.0150829555651654,-0.0060332052408298,Financial Services,9.0,0.0
15,15,15,2020-01-29,60.530113220214844,61.21329737371482,60.302385169048186,60.94002788213999,846686,61.02200698852539,,,,,,-0.3720937067913639,0.0022623469779694,0.0067720782287954,0.0112866822339234,-0.0037622274113078,Financial Services,9.0,1.0
16,16,16,2020-01-30,60.211299896240234,61.0311223324387,59.93803038398016,61.0311223324387,728343,60.757843017578125,61.7325190226237,,,,,-0.3823771544036734,-0.00526702011633,0.0136157571354751,0.0136157571354751,-0.0045385087638198,Financial Services,9.0,0.0
17,17,17,2020-01-31,61.75985336303711,62.807396891332296,59.3459345092995,60.62121304992587,6726700,60.77606353759766,61.66875584920248,,,,,-0.3324279607748208,0.0257186519717301,-0.0184365773412393,0.0169615611315898,-0.039085566469015,Financial Services,9.0,1.0
18,18,18,2020-02-03,59.300384521484375,59.846930467131806,58.43502068668501,58.75383857583695,1136112,60.4390266418457,61.4410280863444,,,,,-0.4117590836742805,-0.0398231004062699,-0.009216566638778,0.0092165666387782,-0.0145928874118151,Financial Services,9.0,0.0
19,19,19,2020-02-04,59.71030044555664,60.211298010530996,59.02711626173887,59.30038576544064,1323547,60.30239028930664,61.24062805175781,,,,,-0.398537086305738,0.0069125339975452,-0.0068650580730164,0.0083904713464164,-0.0114416470645746,Financial Services,9.0,1.0
20,20,20,2020-02-05,59.25484085083008,60.39348109047164,58.84492619473402,59.66474855721764,949755,60.04733581542969,60.99164530436198,61.36911392211914,,,,-0.4132281124633127,-0.0076278228601754,0.0069177083340663,0.0192159868002685,-0.006917825619142,Financial Services,9.0,0.0
21,21,21,2020-02-06,59.209293365478516,61.21329743796512,58.89047548345228,59.93802590986016,2449303,59.84693450927735,60.742662302653,61.184534574809824,61.26112289428711,,,-0.414697264296887,-0.0007686711279205,0.0123077392578125,0.0338461068960336,-0.0053845919095552,Financial Services,9.0,0.0
22,22,22,2020-02-07,58.9815673828125,59.846931228622736,58.526111264026305,59.254843833967755,1269896,59.29127731323242,60.49368006388347,60.98796964946546,61.07438621520996,,,-0.4220426543311322,-0.0038461189067118,0.0046332517645995,0.0146717675404199,-0.0077220077220077,Financial Services,9.0,0.0
23,23,23,2020-02-10,58.89047622680664,59.209294112857215,58.298381895736334,58.981566058576995,1012501,59.20929565429688,60.34793421427409,60.78661045275236,60.88309497833252,,,-0.4249808349537387,-0.0015444003957142,0.0015467667712438,0.0054137427047236,-0.0100541610291952,Financial Services,9.0,0.0
