,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,0,0,Ticker,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,,,,,,,,,,,,,,
1,1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2,2020-01-10,211.3856964111328,217.69887665739975,210.75014109244003,212.69917998917907,7865194,,,,,,,-0.2168771580715033,,0.006213682384127,0.0298656926814393,-0.0030066145887972,Telecommunication,19.0,
3,3,3,2020-01-13,208.84347534179688,214.22451555085127,206.4283728866323,213.08051080391652,5355328,,,,,,,-0.2528652698050793,-0.012026457383339,0.0202880911418719,0.0257659005159136,-0.0115641748022626,Telecommunication,19.0,
4,4,4,2020-01-14,210.0722198486328,211.17385169057147,208.16555382887972,208.88585505294904,2707073,,,,,,,-0.2354709545988174,0.0058835666511723,-0.0056474140014258,0.0052440624597218,-0.009076240642989,Telecommunication,19.0,
5,5,5,2020-01-15,209.3519287109375,213.673697205423,208.03844510686991,210.32644171341002,3494541,,,,,,,-0.2456675178547637,-0.0034287786277229,0.0046549033891065,0.0206435571006979,-0.00627404587173,Telecommunication,19.0,0.0
6,6,6,2020-01-16,205.96231079101562,211.1314866577461,204.18275060041893,209.3519393975564,2911756,209.1231262207031,,,,,,-0.2936515228288646,-0.0161910040227147,0.0164575188223643,0.0250976785358341,-0.008640222493922,Telecommunication,19.0,0.0
7,7,7,2020-01-17,184.94659423828125,193.71726264236207,178.16733763389982,185.3702977760551,28282727,203.8353057861328,,,,,,-0.5911535633018933,-0.1020367098816368,0.0022909507445592,0.0474227083780784,-0.0366552119129438,Telecommunication,19.0,0.0
8,8,8,2020-01-20,187.99725341796875,193.12405556806496,184.94658295987074,185.58213822777407,13282147,199.6660614013672,,,,,,-0.5479679156240024,0.0164948113386564,-0.0128465450759817,0.0272706226122247,-0.0162272075928446,Telecommunication,19.0,1.0
9,9,9,2020-01-21,203.80140686035156,206.3860010926867,190.15814742435683,190.15814742435683,24634362,198.41189880371093,,,,,,-0.3242416446087048,0.0840658741287347,-0.0669438923223103,0.0126819253711343,-0.0669438923223103,Telecommunication,19.0,1.0
10,10,10,2020-01-22,204.22511291503906,207.6147413451642,199.56437382361702,207.48763545119704,9193629,197.38653564453125,,,,,,-0.318243589985442,0.0020790143758812,0.0159751290602307,0.0165975103734439,-0.0228215767634853,Telecommunication,19.0,1.0
11,11,11,2020-01-23,205.2419891357422,206.5554726762776,199.52199143086065,202.69976793357262,4466738,197.24247131347656,,,,,,-0.303848518096812,0.0049791928435665,-0.0123864576292339,0.0063996823752603,-0.0278695296657764,Telecommunication,19.0,1.0
12,12,12,2020-01-24,207.0215606689453,208.37740429397033,202.10659681851442,203.377707490329,3975793,201.65746459960937,,,,,,-0.2786566022767083,0.0086706016673135,-0.0176013221368924,0.0065492870435519,-0.0237413138735369,Telecommunication,19.0,1.0
13,13,13,2020-01-27,204.94540405273438,206.34362053925702,202.53028874284365,205.91991700632218,2599568,205.0470947265625,,,,,,-0.3080470267294957,-0.010028697540016,0.0047549880812991,0.0068223851761168,-0.0117841886772405,Telecommunication,19.0,0.0
14,14,14,2020-01-28,201.34393310546875,206.72496045823718,197.14925759586652,205.07251919133043,3982125,204.55559997558595,,,,,,-0.3590300590152279,-0.0175728309883881,0.0185184923546146,0.0267255500067624,-0.0208333841745554,Telecommunication,19.0,0.0
15,15,15,2020-01-29,207.78421020507812,209.2247996326388,201.9794795554119,204.14035723155007,5089013,205.2674194335937,,,,,,-0.2678604063632361,0.0319864472709778,-0.0175367173950882,0.0069331034641122,-0.0279363414762704,Telecommunication,19.0,1.0
16,16,16,2020-01-30,208.58924865722656,211.42806756218786,204.3945861754407,207.78421451311104,5037540,205.93687133789064,204.1008229573568,,,,,-0.256464145780237,0.0038743966702469,-0.0038594230014147,0.0136096127831895,-0.020109677314572,Telecommunication,19.0,1.0
17,17,17,2020-01-31,210.4111785888672,215.07191748542508,206.51310088503828,209.30954680905415,5811965,206.614794921875,204.03585510253907,,,,,-0.2306725973026074,0.0087345342263281,-0.0052356143204994,0.0221506239726205,-0.0185260009946788,Telecommunication,19.0,1.0
