Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded
Ticker,MCX.NS,MCX.NS,MCX.NS,MCX.NS,MCX.NS,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
2020-01-10,1273.325927734375,1284.2651424946928,1221.6341376293776,1234.7800853056353,1122452,,,,,,,-0.6252518175984009,,-0.030271780059740183,0.008591056321127333,-0.040595882781537695,Financial Services,9
2020-01-13,1242.1981201171875,1267.6448947084748,1223.0895699994423,1267.6448947084748,437733,,,,,,,-0.6473900349903617,-0.024446064388693563,0.020485278619554403,0.020485278619554403,-0.015382852226456856,Financial Services,9
2020-01-14,1273.4666748046875,1282.6688839503906,1235.7190712142856,1244.1700375067844,711124,,,,,,,-0.6251517177366253,0.025171954602982462,-0.023005421247003888,0.0072261091144096845,-0.02964161083853356,Financial Services,9
2020-01-15,1291.8238525390625,1300.415689565703,1253.5597624129737,1273.466433389889,476258,,,,,,,-0.6120960218011986,0.014415122199558502,-0.014210466166182156,0.006650935427266802,-0.029620207159731016,Financial Services,9
2020-01-16,1287.551513671875,1313.5147809232813,1263.6541067866003,1294.4062316220165,388340,1273.6732177734375,,,,,,-0.6151345257580817,-0.0033072147249721975,0.005323839766684824,0.020164837659476298,-0.018560350115331192,Financial Services,9
2020-01-17,1293.701904296875,1313.6555718463642,1277.0347231673018,1286.4246843670614,301791,1277.7484130859375,,,,,,-0.6107603441139319,0.004776811304007671,-0.005625113409544413,0.015423698058428581,-0.012883324260569817,Financial Services,9
2020-01-20,1302.3875732421875,1319.0077581399837,1289.2416280184018,1296.8474734017402,482408,1289.7863037109375,,,,,,-0.6045830627046315,0.006713810126169017,-0.004253802749864755,0.012761320239275342,-0.010093727469358438,Financial Services,9
2020-01-21,1314.5947265625,1354.971564592634,1307.0827566964285,1309.8997453962054,935374,1298.0119140625,,,,,,-0.5959012879627169,0.009372903712466935,-0.0035714285714285587,0.030714285714285694,-0.005714285714285783,Financial Services,9
2020-01-22,1298.866455078125,1332.4355682312375,1293.9837208325494,1322.059614679944,215886,1299.4204345703124,,,,,,-0.6070872955866079,-0.011964350051443196,0.017856462079793856,0.025844930417495027,-0.0037592273066148207,Financial Services,9
2020-01-23,1294.359130859375,1304.1717088986977,1279.8516869339376,1304.1717088986977,179761,1300.7819580078126,,,,,,-0.610292922036048,-0.0034701983418910383,0.0075810320376910045,0.0075810320376910045,-0.011208206114948438,Financial Services,9
2020-01-24,1281.1663818359375,1323.045587588624,1277.034775813008,1295.814698986729,234666,1298.274853515625,,,,,,-0.6196756562610299,-0.010192495041680067,0.011433579087362533,0.03268834270586507,-0.0032248785805703006,Financial Services,9
2020-01-27,1249.4283447265625,1287.5985639123783,1244.169988830557,1285.861443833818,198997,1287.6830078125,,,,,,-0.6422478712323633,-0.02477276765871248,0.029159814775315374,0.03055014667061151,-0.004208609415817466,Financial Services,9
2020-01-28,1292.762939453125,1301.4486537730388,1253.2312247704438,1253.278105803447,371874,1283.316650390625,,,,,,-0.6114281395491256,0.034683537402896265,-0.030542980808516362,0.006718721627020141,-0.030579245023379387,Financial Services,9
2020-01-29,1294.8758544921875,1312.8576559618796,1286.4248880741818,1304.4066895438739,157626,1282.5185302734376,,,,,,-0.6099254261861812,0.0016344180163118864,0.007360423795549131,0.013886892250951632,-0.006526468455402501,Financial Services,9
2020-01-30,1198.300048828125,1300.4627687687089,1156.2799679918771,1296.7537795499063,2579228,1263.3067138671875,1279.2539632161458,,,,,-0.6786105133882191,-0.07458306163407202,0.08216116724526867,0.08525637634788863,-0.03506641001754218,Financial Services,9
2020-01-31,1170.4117431640625,1218.817042111199,1160.411525542042,1216.00005357011,918741,1241.1557861328124,1272.393017578125,,,,,-0.6984447844386341,-0.023273224173975298,0.038950660459715625,0.041357495966572344,-0.00854418770183063,Financial Services,9
2020-02-03,1109.5648193359375,1153.08726779756,1098.6254913054927,1130.7391136634628,452353,1213.1830810546876,1263.5507975260416,,,,,-0.7417193524360067,-0.0519876224615048,0.019083422580213005,0.039224791290399796,-0.009859115790091355,Financial Services,9
2020-02-04,1182.900390625,1187.830120373586,1116.4194178803616,1116.4664135369121,483753,1191.2105712890625,1257.513045247396,,,,,-0.6895628099731682,0.06609399470051064,-0.05616193689224047,0.004167493550307544,-0.056201666067176026,Financial Services,9
2020-02-05,1230.1319580078125,1239.1931791995678,1160.599246920172,1186.8911392452244,529901,1178.2617919921875,1253.400252278646,1256.937808388158,,,,-0.6559715362367422,0.03992860916873746,-0.03515136606369951,0.007366056245242003,-0.056524595296465696,Financial Services,9
2020-02-06,1208.2532958984375,1239.4749178829902,1197.40784451754,1232.1507020642603,239364,1180.25244140625,1248.1137044270833,1253.5129330283717,1254.5035827636718,,,-0.671531725504783,-0.01778562207651876,0.019778473807557928,0.025840295317660855,-0.008976140530891685,Financial Services,9
2020-02-07,1186.5626220703125,1209.4271575986486,1183.1352628682432,1209.4271575986486,193570,1183.4826171875,1240.971085611979,1250.5847489206415,1250.1654174804687,,,-0.6869582167787783,-0.017952091586885488,0.01926955653502893,0.01926955653502893,-0.002888477302689041,Financial Services,9
2020-02-10,1159.1907958984375,1192.196534882955,1151.6788263826923,1190.6471682456206,153874,1193.4078125,1231.4246337890625,1244.5702289782073,1246.0150512695313,,,-0.7064251656130851,-0.023068168222016537,0.027136492507087828,0.028473085795109432,-0.006480356419603095,Financial Services,9
2020-02-11,1134.777099609375,1169.9894630643619,1127.7346269183777,1169.9894630643619,256257,1183.783154296875,1219.4367919921874,1236.3046104029606,1239.0805725097657,,,-0.723788281012518,-0.02106098182926006,0.03103020273065793,0.03103020273065793,-0.006206040546131497,Financial Services,9
2020-02-12,1162.195556640625,1185.013210262941,1138.7206515244811,1143.6973772585277,426423,1170.1958740234375,1210.3253987630208,1229.7069284539473,1232.5991577148438,,,-0.7042881681303376,0.02416197598690375,-0.015916580713461914,0.019633230820698788,-0.020198756553500452,Financial Services,9
2020-02-13,1183.8394775390625,1191.0228215053562,1160.5993212280637,1168.5337933918893,248504,1165.3131103515625,1202.957421875,1223.9246954666942,1227.413555908203,1236.66548828125,,-0.6888949277210952,0.018623303776001486,-0.012928850944378345,0.006067836140442262,-0.019631171921475343,Financial Services,9
2020-02-14,1195.2952880859375,1201.9152578163073,1177.5013541419135,1190.8820513480716,227045,1167.0596435546875,1197.2326822916666,1218.2882594058387,1222.4932250976562,1233.5442626953125,,-0.6807475108709665,0.009676827614068986,-0.0036921727893137746,0.005538355079580892,-0.014886642757973245,Financial Services,9
2020-02-17,1189.802001953125,1201.6803262074109,1178.4401714321552,1201.6803262074109,130535,1173.181884765625,1193.2575927734374,1211.7202212685033,1216.863946533203,1231.44841796875,,-0.6846543572541117,-0.0045957565361184225,0.009983446182463052,0.009983446182463052,-0.0095493456073521,Financial Services,9
2020-02-18,1217.9249267578125,1225.3898998384443,1180.7875854765086,1189.426303671928,403539,1189.8114501953125,1188.2683919270833,1207.460140830592,1212.0304565429688,1229.226748046875,,-0.6646532241617775,0.02363664270065287,-0.023399326559272793,0.006129255520292309,-0.03049230742010156,Financial Services,9
2020-02-19,1254.6396484375,1266.7057252679376,1211.9153263472915,1220.6949168630977,492773,1208.3002685546876,1185.5859781901042,1205.3696417557567,1209.8191162109374,1227.7393798828125,,-0.6385415718402865,0.030145307705807648,-0.027055363360050322,0.009617165251763371,-0.03405306228239835,Financial Services,9
2020-02-20,1274.734130859375,1288.7250802762642,1256.2358399389602,1258.2547043669438,370982,1226.47919921875,1190.6815836588542,1205.0311022306744,1208.8378662109376,1227.2266845703125,1234.9677734375,-0.6242502980793688,0.016016138535794096,-0.012927736140022739,0.010975582341595347,-0.014511489472666672,Financial Services,9
2020-02-24,1247.362548828125,1313.2800348353867,1236.0945946645893,1275.1568128401352,468473,1236.8926513671875,1195.8116373697917,1204.9223761307567,1207.1476745605469,1225.3731103515624,1234.1023274739584,-0.643717073279917,-0.021472385000625323,0.022282426258606547,0.052845490726966204,-0.009033423501548676,Financial Services,9
2020-02-25,1251.0245361328125,1286.2368894958895,1240.6485834924074,1253.5597797255357,277751,1249.137158203125,1205.24228515625,1202.7256180612665,1207.2274841308595,1223.3185888671876,1234.3965413411458,-0.6411126537192857,0.0029357842338042553,0.0020265338684404277,0.02814681274911357,-0.008293964139567844,Financial Services,9
2020-02-26,1275.4384765625,1291.1196659283553,1234.9676520625603,1258.2548017047245,202087,1260.6398681640626,1211.4114908854167,1201.7025981702302,1206.361260986328,1221.7523388671875,1234.4622680664063,-0.6237493646860942,0.01951515715683425,-0.013472758720662115,0.01229474385006668,-0.03173091077588841,Financial Services,9
2020-02-27,1265.4849853515625,1295.6268515562624,1244.1698199460561,1283.3729067254885,408395,1262.808935546875,1213.768359375,1205.2386474609375,1204.8917175292968,1220.417080078125,1233.5843058268229,-0.6308283262032888,-0.007803975961085687,0.014135230035112967,0.023818430525531786,-0.016843475546716835,Financial Services,9
2020-02-28,1199.8023681640625,1252.6209032524823,1192.5251477741024,1221.6340293339426,352419,1247.8225830078125,1213.2049641927083,1206.7855224609375,1204.9668334960938,1216.6348095703124,1230.659334309896,-0.677542058055285,-0.051903118525940324,0.018196047740168142,0.04402269614556831,-0.006065349246722751,Financial Services,9
2020-03-02,1177.03173828125,1244.1699666714449,1149.613095053839,1220.8359339948095,196764,1233.7564208984375,1212.5695719401042,1210.3364129317433,1205.297833251953,1212.469423828125,1226.7703287760417,-0.6937366182600082,-0.01897865055697141,0.037215815248553996,0.057040287195851525,-0.02329473567760265,Financial Services,9
2020-03-03,1237.87890625,1251.6821064355304,1171.585673730173,1187.8303560697268,438529,1231.127294921875,1217.8154459635416,1213.2300190172698,1211.7135375976563,1212.0074462890625,1224.6200398763021,-0.650461876628877,0.05169543521196933,-0.04043089346427997,0.011150686966098666,-0.053553891406594833,Financial Services,9
2020-03-04,1235.7659912109375,1264.8278776657112,1192.5251704791783,1237.8787326547,345559,1223.1927978515625,1224.5480387369792,1213.526547080592,1214.3568176269532,1209.727568359375,1221.9924153645834,-0.6519645899918214,-0.0017068834668677836,0.0017096614235936336,0.023517305591405524,-0.03499110757157764,Financial Services,9
2020-03-05,1221.352294921875,1247.5503114711883,1207.9247182181675,1241.7285809595887,221583,1214.366259765625,1228.4918212890625,1214.2159680818256,1213.9178344726563,1206.7866259765624,1219.4086100260417,-0.6622156666430653,-0.01166377485023552,0.016683381299919864,0.0214500080429203,-0.010994024213600406,Financial Services,9
2020-03-06,1222.43212890625,1233.277580411967,1178.4401817013143,1192.525124112087,212318,1218.8922119140625,1231.0646647135416,1216.1038368626644,1214.626776123047,1207.7519091796876,1217.0110432942708,-0.6614476845292168,0.0008841298197618506,-0.024465165866445093,0.008872027533684657,-0.03598723083652655,Financial Services,9
2020-03-09,1148.533203125,1206.610094066444,1140.8803613157427,1180.365196624694,417895,1213.1925048828125,1227.9471923828125,1215.5429109272204,1212.7253051757812,1206.876767578125,1212.5899373372397,-0.7140048868897957,-0.06045237525568784,0.027715344591765723,0.05056614017202521,-0.006663143728396381,Financial Services,9
2020-03-11,1162.4771728515625,1192.5250480787436,1148.5799847095723,1148.5799847095723,238145,1198.112158203125,1226.125537109375,1217.0008095189144,1212.8896240234376,1208.99326171875,1209.6915649414063,-0.7040878815899071,0.012140676202153223,-0.011954805192346596,0.02584814216478204,-0.011954805192346596,Financial Services,9
2020-03-12,1099.89306640625,1129.6123161012033,987.8239040219999,1128.6733199947184,632153,1170.9375732421875,1218.256746419271,1213.7217310855262,1211.1454223632813,1205.67296875,1203.262569173177,-0.7485979405958915,-0.05383684764475277,0.026166410597080914,0.02702012641288576,-0.1018909617736029,Financial Services,9
2020-03-13,1055.9949951171875,1098.6254411426457,901.4362593990941,1026.3697368246064,292286,1137.86611328125,1205.01376953125,1206.993074115954,1205.8353942871095,1198.707490234375,1195.299873860677,-0.7798184189937488,-0.039911217399063566,-0.028054354830813755,0.04036993188658755,-0.146363132811005,Financial Services,9
2020-03-16,1030.8768310546875,1042.0979030670112,964.4428579080443,1014.1157738286181,222884,1099.5550537109375,1188.7566162109374,1198.3394711143092,1198.1872619628907,1191.612431640625,1189.719099934896,-0.7976825546033356,-0.023786252944989147,-0.016259029906532274,0.010884978374034793,-0.06444414225380812,Financial Services,9
2020-03-17,990.030517578125,1092.052467022143,984.0679152529715,1030.876848029942,346326,1067.8545166015624,1171.6011474609375,1187.8251824629933,1187.9240234375,1183.7511474609375,1183.7063924153647,-0.8267326110199341,-0.039622884369971474,0.041257647846793644,0.1030492976050783,-0.006022644978398883,Financial Services,9
2020-03-18,979.70166015625,1014.1158937340671,792.0432929302643,1009.4209127445574,360547,1031.2994140625,1153.5129557291666,1175.2871157997533,1177.4190063476562,1176.57158203125,1179.3776204427083,-0.8340785344408235,-0.010432867713151005,0.030335002783977716,0.03512725861087995,-0.1915464420015952,Financial Services,9
2020-03-19,882.5155029296875,925.803259551033,863.8764523977721,912.7042518811245,473706,987.8239013671875,1127.3180908203126,1155.7016344572369,1160.64853515625,1166.4811181640625,1169.3647908528646,-0.9031977060391131,-0.0991997474119443,0.034207613182113406,0.04905042061883669,-0.02112036612392565,Financial Services,9
2020-03-20,976.509033203125,985.0069944960072,879.7924838103386,882.5155383499048,299636,971.926708984375,1108.05302734375,1140.0055766858552,1146.7420043945312,1159.0536572265626,1160.910693359375,-0.8363491431007373,0.10650637859777771,-0.09625460866952218,0.008702388819699314,-0.09904316919172651,Financial Services,9
2020-03-23,818.1942138671875,908.1970227954839,784.5781655634894,784.5781655634894,195117,929.390185546875,1082.6124837239583,1117.4177695826481,1123.9150085449219,1144.4278466796875,1147.9087239583334,-0.9489432560537093,-0.16212325124800583,-0.041085658800753655,0.1100017665767874,-0.041085658800753655,Financial Services,9
2020-03-24,811.43359375,882.5155606431256,798.8510216740308,843.218592375292,371054,893.67080078125,1058.2392740885416,1094.281404194079,1102.1185607910156,1129.07337890625,1135.404423014323,-0.9537514352772316,-0.008262854958645443,0.03917141078470654,0.08760047333586951,-0.015506594960925213,Financial Services,9
2020-03-25,880.4967041015625,965.2880452523248,765.2818646698878,794.3907454119326,545956,873.8298095703125,1034.4137939453126,1073.4949951171875,1083.5921691894532,1116.7011669921876,1126.114619954427,-0.9046334835881554,0.08511246130738903,-0.09779248268452101,0.0962994418443408,-0.13085209620317328,Financial Services,9
2020-03-26,876.3651123046875,945.5691413622762,817.8656624891188,892.0463597757323,566905,872.5997314453125,1010.4537353515625,1053.0150017989308,1063.6385009765625,1103.0387744140626,1117.500887044271,-0.9075718876832629,-0.004692342149185869,0.017893509509758765,0.07896712008034434,-0.06675237180736848,Financial Services,9
2020-03-27,972.6122436523438,1030.97076181395,890.2152753952054,890.2152753952054,924629,871.8203735351562,993.8710652669271,1041.05762682463,1048.9948638916017,1091.7576782226563,1111.1814432779947,-0.8391205549286066,0.1098253798517185,-0.08471718179047605,0.060001833765179535,-0.08471718179047605,Financial Services,9
2020-03-30,971.7201538085938,982.5186096547869,920.216237327766,938.9961605385367,227734,902.5255615234375,977.15693359375,1030.2517539576481,1037.590753173828,1079.637119140625,1104.1107991536458,-0.8397550126821682,-0.0009172101724732902,-0.03367635542166891,0.01111272191265078,-0.05300282831323566,Financial Services,9
2020-03-31,1055.6663818359375,1079.7516551000663,984.8660518705965,1009.4208231920239,1369271,951.372119140625,970.9658121744792,1020.66162109375,1031.5224853515624,1071.9692724609374,1099.4565022786458,-0.7800521300326908,0.08638930426452718,-0.043806982432732844,0.022815231855959572,-0.06706695522709571,Financial Services,9
2020-04-01,960.4522094726562,1041.3467524355287,954.34873436821,1038.9522663528235,190656,967.3632202148438,957.497481282552,1006.1714220548931,1017.6511505126953,1060.3463793945311,1091.8115091959635,-0.8477688183551306,-0.09019343042608949,0.08173239241468178,0.08422547438074846,-0.006354793132078318,Financial Services,9
2020-04-03,926.6953735351562,971.5793231612425,921.9533968714829,971.5793231612425,223204,977.4292724609375,945.9509684244791,990.6631630345395,1002.1976196289063,1046.3966552734375,1082.103857421875,-0.8717768108755063,-0.035146814807198425,0.048434416430572114,0.048434416430572114,-0.005117082483733215,Financial Services,9
2020-04-07,944.16064453125,977.588885102623,932.0475710700366,948.3861272765415,378443,971.7389526367188,938.4953450520833,976.0172954358553,988.338037109375,1033.543681640625,1071.7545572916667,-0.8593554424683224,0.018846830894889716,0.004475385380407815,0.03540524672892831,-0.012829462371021783,Financial Services,9
2020-04-08,950.8744506835938,998.5285041164317,924.9111848540961,955.8980570370251,574326,967.5698120117188,933.1618530273438,965.6142032020971,974.7601531982422,1023.5865649414062,1060.9592346191407,-0.8545805575179926,0.007110872700775377,0.005283143689284842,0.05011603098451012,-0.027304620300642624,Financial Services,9
2020-04-09,937.7754516601562,966.227023093559,930.5921083013684,962.4710385528648,550838,943.9916259765625,929.6781819661459,953.787796823602,964.222265625,1014.0163134765625,1050.6396647135416,-0.8638966163797103,-0.013775739808783894,0.026334221960054194,0.03033942867989836,-0.0076599822975437215,Financial Services,9
2020-04-13,970.54638671875,988.1056832989308,925.6154443750398,938.9961393609331,368819,946.0104614257813,929.0678304036459,946.9800768400494,954.6257263183594,1003.3230126953125,1041.2903930664063,-0.8405898003846,0.034945396577164535,-0.03250771708550981,0.018092176551752104,-0.046294482117041236,Financial Services,9
2020-04-15,963.50390625,1023.5057818930261,953.0810721297445,958.2455508457185,313816,953.37216796875,934.4670572916667,942.1121247944079,947.8062683105469,992.432529296875,1030.8925740559896,-0.8455984397823114,-0.00725620183138223,-0.0054575340796979566,0.06227465737690263,-0.010817635561875094,Financial Services,9
2020-04-16,987.3545532226562,1018.1536759581528,954.2549355325957,963.5040256361691,180019,962.0109497070313,935.1900919596354,939.8214785927221,944.3742462158203,983.0726196289063,1021.6215596516927,-0.8286357672384207,0.024754073977223432,-0.024155990883559242,0.031193579484664724,-0.03352353780313844,Financial Services,9
