,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,0,0,Ticker,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,,,,,,,,,,,,,,
1,1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2,2020-01-10,212.677001953125,214.2959836389738,211.65034945064957,213.22982967043055,1379935,,,,,,,-0.1490284828553351,,0.002599377047018,0.007612396596627,-0.0048272850051822,Oil Gas & Consumable Fuels,15.0,
3,3,3,2020-01-13,215.8754425048828,217.73133639973605,213.22980857825823,213.22980857825823,2166711,,,,,,,-0.0846381154383624,0.0150389582436504,-0.012255372338448,0.0085970589026644,-0.012255372338448,Oil Gas & Consumable Fuels,15.0,
4,4,4,2020-01-14,219.310791015625,220.02155214155565,215.48054748578446,215.8754174558515,5081856,,,,,,,-0.0154783642307091,0.0159135678930431,-0.0156644073183281,0.0032408853328151,-0.0174649113803417,Oil Gas & Consumable Fuels,15.0,
5,5,5,2020-01-15,218.4815673828125,221.28515885882092,217.2574800164533,219.11337384686263,3201899,,,,,,,-0.0321721290587873,-0.0037810434633534,0.0028918067167795,0.0128321647889686,-0.0056027031525933,Oil Gas & Consumable Fuels,15.0,0.0
6,6,6,2020-01-16,217.1390380859375,219.3503006028484,214.96725293145386,218.79747292314374,2009271,216.69676818847657,,,,,,-0.0591996611623064,-0.0061448172171096,0.0076376631849583,0.0101836249087359,-0.0100018180684032,Oil Gas & Consumable Fuels,15.0,0.0
7,7,7,2020-01-17,215.32260131835938,218.16567007436035,213.5456863584777,217.13901773792048,2147084,217.22588806152345,,,,,,-0.0957678039685792,-0.0083653164515688,0.0084357908015215,0.013203763741445,-0.0082523383472153,Oil Gas & Consumable Fuels,15.0,0.0
8,8,8,2020-01-20,215.91493225097656,218.3236539466153,215.08571481043398,215.2041710018037,877568,217.2337860107422,,,,,,-0.0838431157442827,0.0027508999472907,-0.00329185777826,0.0111558828772384,-0.003840482137561,Oil Gas & Consumable Fuels,15.0,1.0
9,9,9,2020-01-21,216.46778869628906,217.13907267114928,212.4401089480855,215.559592307223,1401384,216.665185546875,,,,,,-0.0727131200271671,0.002560528998846,-0.004195526708781,0.0031010802064506,-0.0186063699013182,Oil Gas & Consumable Fuels,15.0,1.0
10,10,10,2020-01-22,213.901123046875,216.90212595683906,213.54573034131974,216.03340697733685,677934,215.7490966796875,,,,,,-0.12438472108646,-0.0118570327015959,0.0099685494872066,0.0140298604664474,-0.0016614812512105,Oil Gas & Consumable Fuels,15.0,0.0
11,11,11,2020-01-23,218.7579803466797,219.15285034730545,213.90108415917308,214.01954033917036,3160181,216.072885131836,,,,,,-0.0266074383871283,0.0227060860205971,-0.0216606498194946,0.0018050541516245,-0.0222021440306294,Oil Gas & Consumable Fuels,15.0,1.0
12,12,12,2020-01-24,218.60006713867188,221.00878909265697,217.57341456874846,219.5082876054777,1830315,216.72837829589844,,,,,,-0.0297865156027507,-0.0007218626162005,0.0041547126617746,0.0110188527639247,-0.0046964878984787,Oil Gas & Consumable Fuels,15.0,0.0
13,13,13,2020-01-27,215.04620361328125,219.50825412754818,214.25646357195308,219.15286146856914,2644351,216.55463256835927,,,,,,-0.1013321874533394,-0.0162573761843182,0.0190966303347206,0.0207492642943423,-0.0036724202894944,Oil Gas & Consumable Fuels,15.0,0.0
14,14,14,2020-01-28,215.8359375,217.57337518175996,213.98006773656206,215.04619748119146,1162509,216.4282623291016,,,,,,-0.0854334223193409,0.0036723916695545,-0.0036589829662103,0.0080498071909824,-0.0085985206399556,Oil Gas & Consumable Fuels,15.0,1.0
15,15,15,2020-01-29,216.2703094482422,219.23183452531063,215.204155600307,219.23183452531063,1990054,216.902099609375,,,,,,-0.0766887328713631,0.0020125098409164,0.0136936275932837,0.0136936275932837,-0.0049297282213874,Oil Gas & Consumable Fuels,15.0,1.0
16,16,16,2020-01-30,212.9534149169922,218.32366210225612,212.20317627632187,216.0728979783344,1940696,215.7411865234375,216.17027994791667,,,,,-0.1434637921836761,-0.0153368002279748,0.0146486641811223,0.0252179434988502,-0.0035230176560575,Oil Gas & Consumable Fuels,15.0,0.0
17,17,17,2020-01-31,210.46571350097656,215.79645858965046,209.6759734878397,214.33543474515673,2308304,214.11431579589845,216.02286071777343,,,,,-0.1935457010417085,-0.0116819043121957,0.0183864686547257,0.0253283302063789,-0.0037523452157597,Oil Gas & Consumable Fuels,15.0,0.0
18,18,18,2020-02-03,209.99185180664062,211.57133173613917,206.12213079955941,208.37289451928504,2349744,213.10344543457032,215.63062133789063,,,,,-0.203085390183766,-0.0022514911643018,-0.0077096195563164,0.0075216248435816,-0.0184279579125976,Oil Gas & Consumable Fuels,15.0,0.0
