,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,Ticker,CANFINHOME.NS,CANFINHOME.NS,CANFINHOME.NS,CANFINHOME.NS,CANFINHOME.NS,,,,,,,,,,,,,,
1,Date,,,,,,,,,,,,,,,,,,,
2,2020-01-10,370.87841796875,378.3767553007234,369.6287097487133,372.51267887549125,272941,,,,,,,-1.3992174213048396,,0.0044064599813919,0.0202177774944165,-0.0033695900313671,Financial Services,9.0,
3,2020-01-13,370.8303527832031,374.91597559416516,368.4750996631602,370.301636860214,120210,,,,,,,-1.399521621057232,-0.0001295982273924,-0.0014257622630428,0.0110174983797795,-0.0063512954168016,Financial Services,9.0,
4,2020-01-14,371.5032958984375,374.9159809128724,370.01322760271546,372.75300409991354,151786,,,,,,,-1.3952626313810377,0.001814692649034,0.003363922245841,0.0091861500345016,-0.0040109154135994,Financial Services,9.0,
5,2020-01-15,360.976806640625,369.1480525965379,353.7668837383489,369.1480525965379,931365,,,,,,,-1.4618837291538866,-0.0283348475613262,0.0226364846870839,0.0226364846870839,-0.0199733688415445,Financial Services,9.0,0.0
6,2020-01-16,370.109375,372.3684900395282,360.4480900628226,360.97680600649346,414665,368.8596496582031,,,,,,-1.404084617343119,0.0252995987314693,-0.0246753246753248,0.0061039119571835,-0.0261038643973214,Financial Services,9.0,1.0
7,2020-01-17,373.7143249511719,375.87730175153234,368.4270483280685,371.9358714923143,231417,369.4268310546875,,,,,,-1.3812692496282843,0.0097402286855659,-0.0047588581440916,0.0057877813504823,-0.0141479099678455,Financial Services,9.0,1.0
8,2020-01-20,374.24310302734375,381.6933576880358,372.080125867788,377.80001053573756,406361,370.1093811035156,,,,,,-1.3779226660665675,0.0014149258962469,0.0095042700309535,0.0199075269535367,-0.0057796045994138,Financial Services,9.0,1.0
9,2020-01-21,445.6694030761719,449.0820884079033,382.60660070981675,382.60660070981675,8414117,384.9426025390625,,,,,,-0.92587275630447,0.1908553543700427,-0.1415013055217001,0.0076574368986872,-0.1415013055217001,Financial Services,9.0,1.0
10,2020-01-22,437.49810791015625,485.4681202627261,429.80752382678634,452.06214565058804,10128155,400.2468627929687,,,,,,-0.9775880662100884,-0.0183348803162487,0.0332893730900949,0.1096462167155722,-0.0175785539281674,Financial Services,9.0,0.0
11,2020-01-23,458.74334716796875,466.2416548303403,433.8931417595615,438.747811172895,2636458,417.9736572265625,,,,,,-0.8431290716548204,0.048560756889434,-0.0435876315558912,0.0163453218638744,-0.0541701706669293,Financial Services,9.0,1.0
12,2020-01-24,454.3692932128906,466.14549952566784,451.8217932249232,463.16539246886225,835841,434.1046508789062,,,,,,-0.8708120216933343,-0.0095348607932543,0.0193589210084457,0.0259176984199493,-0.005606672867248,Financial Services,9.0,0.0
13,2020-01-27,451.91796875,456.6284457970882,444.70804592162494,452.7831536219548,353739,449.6396240234375,,,,,,-0.88632620906535,-0.0053950046790289,0.0019144732712175,0.0104233010696992,-0.015954052122153,Financial Services,9.0,0.0
14,2020-01-28,455.3306579589844,460.85826551097847,448.9378655271719,453.69642637205,332191,451.571875,,,,,,-0.8647276403600852,0.0075515678618042,-0.0035891094929997,0.0121397658061759,-0.0140398901766644,Financial Services,9.0,1.0
15,2020-01-29,469.07757568359375,476.6239378619077,454.369315990015,456.29196201501225,1017911,457.8877685546875,,,,,,-0.7777247728915413,0.0301910655132026,-0.0272569279184766,0.0160876634687054,-0.0313557084287053,Financial Services,9.0,1.0
16,2020-01-30,462.4924621582031,469.1255844312779,459.8007403828884,468.0681233530202,362211,458.6375915527344,415.1569661458333,,,,,-0.8194012978255083,-0.0140384317365715,0.0120556801483822,0.0143421197442257,-0.0058200338287761,Financial Services,9.0,0.0
17,2020-01-31,465.3283996582031,472.87479129042106,461.6753838891393,464.31902221437645,457239,460.82941284179685,421.45363159179686,,,,,-0.8014529330062532,0.0061318566939798,-0.0021691722331327,0.0162173459383974,-0.0078504036541656,Financial Services,9.0,1.0
18,2020-02-03,468.8852233886719,475.8548141002411,443.7946909595737,454.7057112513415,495222,464.2228637695313,427.9906229654948,,,,,-0.7789421513292109,0.0076436850471222,-0.0302409021014863,0.0148641722193747,-0.0535110325033637,Financial Services,9.0,1.0
19,2020-02-04,465.03997802734375,470.2791998506131,456.6284021973918,470.0869235253149,250481,466.1647277832032,434.2264017740885,,,,,-0.803278324663308,-0.008200824358546,0.0108527131782945,0.011266175104974,-0.0180878552971576,Financial Services,9.0,0.0
20,2020-02-05,460.617919921875,469.2217726999025,456.86876600516905,466.14552729595124,229103,464.47279663085936,440.8691426595052,425.6434743780839,,,,-0.8312650881688144,-0.009508984849489,0.0120004175586867,0.0186789362851682,-0.0081394009102855,Financial Services,9.0,0.0
21,2020-02-06,471.33673095703125,479.0753999537752,460.1854058336747,460.4737910451477,956765,466.241650390625,447.6176330566406,430.9307540090461,427.9281372070312,,,-0.7634268051009957,0.0232705037549869,-0.0230470896885688,0.0164185570282862,-0.0236589350902363,Financial Services,9.0,1.0
22,2020-02-07,468.7891540527344,474.268706875597,463.54996131659345,473.35543829270335,318981,466.9338012695313,453.9559549967448,436.08648039165297,432.8236740112305,,,-0.7795501645485959,-0.0054050039748103,0.0097405927600775,0.0116887363444553,-0.0111760109867037,Financial Services,9.0,0.0
23,2020-02-10,462.3963623046875,470.0388918780952,458.55107031046975,468.1643002960142,211402,465.6360290527344,459.8328389485677,440.87032599198193,437.4019744873047,,,-0.8200095041875933,-0.0136368166643372,0.0124740124740125,0.0165280919065098,-0.0083160083160082,Financial Services,9.0,0.0
24,2020-02-11,473.45159912109375,475.8549067308455,461.43506107233503,461.67539183331024,462817,467.3183532714844,461.6849853515625,446.79005191200656,442.4993896484375,,,-0.7500420159957273,0.0239085722069794,-0.0248730964467004,0.0050761421319798,-0.0253807106598984,Financial Services,9.0,1.0
25,2020-02-12,490.94769287109375,498.9266624430865,475.9510474388802,475.9510474388802,2931425,473.3843078613281,465.248291015625,453.1499633789063,448.99793395996096,,,-0.6393109884124714,0.0369543450322681,-0.0305463202088031,0.0162521785678046,-0.0305463202088031,Financial Services,9.0,1.0
26,2020-02-13,486.7659606933594,494.31235294450386,483.88199137475027,493.158753482159,397397,476.47015380859375,467.1164652506511,459.1000494706003,454.8307632446289,437.63654052734375,,-0.6657767531560156,-0.0085176735494556,0.0131331960429066,0.0155031223637644,-0.0059247555324146,Financial Services,9.0,0.0
27,2020-02-14,490.4189147949219,497.4846446001713,488.3520762451923,488.640461405713,367636,480.7961059570313,469.5197733561198,465.2145658794202,460.6659927368164,442.4181604003906,,-0.6426575719741884,0.0075045389294665,-0.0036263964042916,0.0144075393344158,-0.0042144348176168,Financial Services,9.0,1.0
28,2020-02-17,489.93829345703125,494.1200546508065,483.5455009520538,493.4471167714397,389070,486.3044921875,472.05446166992186,467.5445074784128,466.4507522583008,447.1824780273437,,-0.6456993763554131,-0.0009800220248266,0.0071617658004439,0.0085352813805765,-0.0130481584933268,Financial Services,9.0,0.0
29,2020-02-18,490.13055419921875,492.870330710477,484.6510011767023,487.39077768796056,475940,489.640283203125,474.37445475260415,470.3146362304688,468.67380981445314,451.927568359375,,-0.6444825773458432,0.0003924182795161,-0.0055898912805679,0.005589891280568,-0.0111797825611361,Financial Services,9.0,1.0
30,2020-02-19,489.74603271484375,497.917278525678,486.7178416798515,492.24544914012176,531095,489.399951171875,475.7523518880208,471.94635652240953,471.2862060546875,457.0783374023438,,-0.6469161753649829,-0.0007845286956313,0.0051034949919304,0.0166846595275882,-0.0061831864532028,Financial Services,9.0,0.0
31,2020-02-20,489.79412841796875,494.7449659434192,487.4388750449437,490.2747899767695,243208,490.0055847167969,477.5724629720052,473.8108215332031,472.8387451171875,461.8657275390625,446.3647145589193,-0.6466117824698905,9.820539608741228e-05,0.000981354268891,0.0101079968872668,-0.0048086598764107,Financial Services,9.0,1.0
32,2020-02-24,490.6592712402344,494.12004003399267,484.50680968313674,489.98636271802496,274934,490.05365600585935,479.2611877441406,475.84983745374177,474.6532440185547,466.543525390625,450.3574096679688,-0.6411363800695261,0.0017663397171787,-0.001371437495736,0.0070533035786943,-0.0125391731446267,Financial Services,9.0,1.0
33,2020-02-25,490.32275390625,497.3885127213042,487.10234552642993,495.321644930109,601041,490.1305480957032,480.6903564453125,477.69152671412417,476.5734832763672,471.18671142578125,454.3404897054036,-0.6432661646216732,-0.0006858472950766,0.0101951030908404,0.0144104240701934,-0.0065679358221989,Financial Services,9.0,0.0
34,2020-02-26,488.2559509277344,490.2747351162513,485.46812006609196,485.46812006609196,183689,489.7556274414063,482.2380879720052,478.7009148848685,478.2197479248047,472.8901733398437,458.23224487304685,-0.6563467539745491,-0.0042151887956454,-0.0057097734422801,0.00413468424641,-0.0057097734422801,Financial Services,9.0,0.0
35,2020-02-27,485.51617431640625,489.84212786007697,480.6615048522981,488.44822709835535,334846,488.90965576171874,483.89797159830727,479.9126892089844,479.0416778564453,474.8108959960937,462.3835571289063,-0.6736865261463194,-0.0056113532382396,0.0060390424398886,0.0089100091253633,-0.0099989860707387,Financial Services,9.0,0.0
36,2020-02-28,480.7095031738281,484.0260789051974,471.1443579457755,481.7669642285579,515552,487.0927307128906,484.5228230794271,480.72222097296464,479.95252990722656,475.6895422363281,466.0702280680338,-0.7041074670990655,-0.0099001256741771,0.0021997922815089,0.0068993346490384,-0.0198979740672898,Financial Services,9.0,0.0
37,2020-03-02,480.7095031738281,482.3437638345239,467.2029281984626,467.2029281984626,366929,485.1027770996094,485.31751302083336,481.34455148797286,480.7215850830078,476.7431506347656,469.63673400878906,-0.7041074670990655,0.0,-0.0280971665552479,0.0033996845286097,-0.0280971665552479,Financial Services,9.0,0.0
38,2020-03-03,466.53009033203125,482.58419789326206,461.9157511707418,478.7869599000374,315822,480.3442443847656,485.5930948893229,481.4229784513775,480.6038284301758,477.3276354980469,472.7129669189453,-0.7938475529110417,-0.0294968432040119,0.026272409480132,0.0344117301197122,-0.0098907642977655,Financial Services,9.0,0.0
39,2020-03-04,459.8489074707031,472.87482364784154,453.119645818727,466.2417001726299,225730,474.6628356933594,484.6862487792969,481.3825041118421,480.3442749023437,477.5083654785156,473.1856170654297,-0.8361320910643939,-0.0143210116555892,0.0139019416988266,0.028326513264508,-0.0146336362719418,Financial Services,9.0,0.0
40,2020-03-05,461.43505859375,465.66487409674255,454.7057973225912,459.5124125162761,183826,469.84661254882815,482.71873982747394,480.8613634611431,480.3851318359375,477.2026647949219,473.9835154215495,-0.8260934992354426,0.0034492875752845,-0.0041666666666666,0.0091666539510091,-0.0145833333333332,Financial Services,9.0,1.0
41,2020-03-06,446.48651123046875,453.6483504937479,423.03020487189156,451.82184252969523,275087,463.00201416015625,480.0334431966146,479.6875401547081,479.1426208496094,476.5624267578125,473.5749542236328,-0.920701360513798,-0.0323957772277594,0.0119495912307023,0.0160404381389751,-0.0525353079400632,Financial Services,9.0,0.0
42,2020-03-09,411.44622802734375,441.8720939287385,400.1506832158454,437.4019480197229,560611,449.14935913085935,474.7685974121094,477.00595414011104,476.27547454833984,474.4071398925781,472.14418538411456,-1.1424678085754023,-0.0784800488296001,0.0630841121495326,0.0739485838702904,-0.0274532710280374,Financial Services,9.0,0.0
43,2020-03-11,402.7943115234375,428.65389272038044,388.9512670664539,400.39100417544563,484812,436.40220336914064,468.95899861653646,473.2871495297081,473.2953720092773,471.7635034179688,470.5067301432292,-1.1972249228622454,-0.0210280612982828,-0.0059665871121717,0.0642004627601058,-0.0343675271992467,Financial Services,9.0,0.0
44,2020-03-12,383.1833801269531,416.73354927620284,323.10068847813494,389.3358418843418,671681,421.0690979003906,461.8291870117188,467.61534359580594,468.7819610595704,468.48923950195314,468.1018208821615,-1.3213405464080696,-0.0486872104084897,0.0160561811301687,0.0875564309134027,-0.1567987933842852,Financial Services,9.0,0.0
45,2020-03-13,381.74139404296875,401.88109460298773,307.71951821946107,327.81116436124853,350245,405.1303649902344,454.6288777669271,462.0877348247327,463.321646118164,465.33417846679686,465.190614827474,-1.3304667321225434,-0.0037631749151193,-0.1412742514259531,0.0527574448941003,-0.1939058141941394,Financial Services,9.0,0.0
46,2020-03-16,349.1524963378906,365.2065715022547,343.52875138749096,352.3729046506369,227491,385.66356201171874,445.2527689615885,454.65266016909953,456.44097290039065,460.4468090820312,461.41261596679686,-1.536718606526732,-0.0853690435819227,0.0092235007526044,0.0459801242515758,-0.0161068444573208,Financial Services,9.0,0.0
47,2020-03-17,348.9602966308594,353.57463592578745,336.463095925071,349.1525729920038,407792,373.1663757324219,435.80617065429686,447.232765599301,449.3680419921875,455.6536547851563,457.53367919921874,-1.537935019250902,-0.0005504749616489,0.0005509978155131,0.0132231068676826,-0.0358126721763085,Financial Services,9.0,0.0
48,2020-03-18,318.7747497558594,355.6414969626359,305.84494216661824,348.96028960039916,421641,356.3624633789062,424.36963704427086,438.21403904965047,440.8098648071289,449.90879028320313,452.5299967447917,-1.7289763266073677,-0.0865013790005204,0.094692380333317,0.1156514034910598,-0.0405609528331328,Financial Services,9.0,0.0
49,2020-03-19,307.3830871582031,329.6857966947325,255.71196617382967,284.55166160696837,845755,341.20240478515626,412.3114461263021,428.6159892835115,431.6724914550781,443.2660498046875,447.2747670491536,-1.8010730199232812,-0.0357357745755609,-0.0742767787333853,0.0725567230868844,-0.1681000781860828,Financial Services,9.0,0.0
50,2020-03-20,322.7161865234375,333.963649543742,298.2505011264322,308.00792502991874,581465,329.39736328125,401.4581136067709,419.8224133943257,423.3209991455078,436.5367895507813,442.6780426025391,-1.704031367483086,0.049882703394617,-0.0455764603937849,0.0348524911051761,-0.0758117702758255,Financial Services,9.0,1.0
51,2020-03-23,272.15057373046875,304.25875919691015,258.2113888699468,288.39692814873,553636,313.9969787597656,387.5541849772136,408.3219556306538,412.4388214111328,427.9521740722656,436.0385040283203,-2.0240560738517552,-0.1566875629564877,0.0596961975702143,0.1179794884365761,-0.051218649549227,Financial Services,9.0,0.0
52,2020-03-24,277.7742614746094,292.6266825588112,253.88538173267727,279.4565765361927,345077,299.7597717285156,374.02516886393227,397.13519287109375,401.7945709228516,419.44638793945313,429.6713409423828,-1.988464316536437,0.0206638834783798,0.0060564108879364,0.053469392755669,-0.0860010557317806,Financial Services,9.0,1.0
53,2020-03-25,289.93499755859375,294.02061995477203,264.79640915308755,272.05438543963476,207322,293.9918212890625,362.2521626790365,386.6972479569285,391.7751831054687,411.4462561035156,423.92262878417966,-1.9115002340395444,0.0437792040897783,-0.0616711065222316,0.0140915116511679,-0.0867042220400656,Financial Services,9.0,1.0
54,2020-03-26,296.6162109375,335.4056012963822,289.06984857687337,289.35823375269,653135,291.83844604492185,351.36998291015624,376.75514462119656,382.193196105957,403.7056823730469,418.0281158447266,-1.869215502743492,0.0230438320146433,-0.0244692532544666,0.1307729953001641,-0.0254415034727036,Financial Services,9.0,1.0
55,2020-03-27,293.49188232421875,324.6868235128303,284.31125996719334,307.6233413000909,280615,285.99358520507815,340.1737711588541,366.9015856291118,372.5919815063477,395.8555163574219,411.4462554931641,-1.8889890660771025,-0.0105332362091955,0.0481494031929006,0.1062889404012568,-0.0312806687678115,Financial Services,9.0,0.0
56,2020-03-30,275.1787109375,287.00297219659564,270.5162884829867,273.11187233851985,184906,286.5992126464844,328.7532511393229,356.0841755114104,362.31544189453126,387.2708996582031,404.3933471679687,-2.00489129630833,-0.0623975397264592,-0.0075108957082424,0.0429693896697598,-0.0169432527633733,Financial Services,9.0,0.0
57,2020-03-31,268.2572021484375,289.3582561508151,265.51745475435354,289.3582561508151,309519,284.69580078125,319.2073160807292,345.6487603438528,351.69282684326174,378.3748168945313,396.9879567464193,-2.0486968332236444,-0.0251527771370167,0.0786597855840662,0.0786597855840662,-0.0102131363935121,Financial Services,9.0,0.0
58,2020-04-01,264.3638000488281,275.8996749600497,260.806893549636,264.5560763655806,162598,279.58156127929686,309.97861531575523,335.3600704795436,341.5845123291016,369.3364587402344,389.46880696614585,-2.0733377857382336,-0.0145136908475433,0.0007273171164772,0.0436363636363636,-0.0134545898437499,Financial Services,9.0,0.0
59,2020-04-03,253.02023315429688,267.8726563609498,243.50312635900303,265.13287985882914,456486,270.86236572265625,301.3010721842448,324.390869140625,331.2430786132812,359.9270300292969,381.56512959798175,-2.1451300861590545,-0.0429089266096042,0.0478722454466544,0.0587005356112988,-0.0376140148028798,Financial Services,9.0,0.0
60,2020-04-07,264.02734375,268.01682814620375,248.06937682793657,258.8362056599247,473914,264.9694580078125,293.45346883138023,314.7877550627056,321.37269287109376,351.0674768066406,374.0411732991536,-2.075467184004981,0.0435028869370726,-0.0196613654341447,0.0151101182913133,-0.0604405842796857,Financial Services,9.0,1.0
61,2020-04-08,272.43896484375,290.3195806449633,258.5959178592554,264.3638565475659,603068,264.4215087890625,288.3392333984375,307.4715833162007,312.6703155517578,342.7366552734375,366.796001180013,-2.0222308753374003,0.0318589013330177,-0.0296400637875546,0.0656316390405764,-0.0508115533049169,Financial Services,9.0,1.0
62,2020-04-09,273.3041076660156,280.56211366610285,268.2091076779997,273.9289910640967,607656,265.43088989257814,283.2954874674479,300.6563094289679,305.7632095336914,334.440439453125,359.5508290608724,-2.016755472937036,0.003175547311163,0.002286403242957,0.0265565199955086,-0.0186422371457443,Financial Services,9.0,1.0
63,2020-04-13,257.1058654785156,277.7743113767685,253.83734358759517,277.7743113767685,353033,263.97930297851565,279.184228515625,294.0206507632607,298.4787872314453,326.0634704589844,351.7769327799479,-2.1192725277775954,-0.0592681988054663,0.0803888540612853,0.0803888540612853,-0.0127127472756687,Financial Services,9.0,0.0
64,2020-04-15,259.7014465332031,267.19978480453653,255.71196127549132,258.5959307635608,283508,265.3155456542969,276.0054524739583,287.59749563116776,292.3046905517578,318.0575720214844,344.1584493001302,-2.102845354863003,0.0100953786093394,-0.0042568718210855,0.0288729168490586,-0.0153618137710362,Financial Services,9.0,1.0
65,2020-04-16,273.4963684082031,277.24552189678883,255.23123308392945,257.63454036343916,426973,267.2093505859375,272.72413126627606,283.6155941611842,286.8924392700195,310.5400244140625,337.09112243652345,-2.015538673927466,0.0531183867442814,-0.0579964850615113,0.0137082386519662,-0.0667838312829525,Financial Services,9.0,1.0
66,2020-04-17,295.9433288574219,299.93281394468414,275.03455096223956,282.38866697516335,2389268,271.91022338867185,274.31031494140626,280.82522743626646,284.2319808959961,304.51829711914064,330.9322499593099,-1.8734741061342868,0.0820740713299558,-0.0458015456357484,0.0134805711034773,-0.070651289812502,Financial Services,9.0,1.0
