,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,0,0,Ticker,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,,,,,,,,,,,,,,
1,1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2,2020-01-10,177.0994873046875,178.77539348302847,175.64954768309784,178.43643790133325,8708498,,,,,,,-0.2533301010045828,,0.0075491500116293,0.0094630775269139,-0.0081871474822236,Oil Gas & Consumable Fuels,15.0,
3,3,3,2020-01-13,177.2877960205078,179.35913511368423,176.62873358176986,177.3819477974704,7338838,,,,,,,-0.250196586233316,0.0010632933990166,0.0005310674455656,0.0116834838024428,-0.0037174721189591,Oil Gas & Consumable Fuels,15.0,
4,4,4,2020-01-14,178.26698303222656,180.30065918709323,177.79622413095478,178.47411235153126,7216716,,,,,,,-0.233902614115843,0.0055231495551193,0.0011619051143489,0.0114080359709629,-0.0026407520521434,Oil Gas & Consumable Fuels,15.0,
5,5,5,2020-01-15,176.23330688476562,178.1163424899319,174.44442305985768,177.94686468821203,9956518,,,,,,,-0.2677436087839954,-0.0114080359294199,0.0097232346923323,0.0106849019544161,-0.0101506568566953,Oil Gas & Consumable Fuels,15.0,0.0
6,6,6,2020-01-16,173.9171142578125,176.81699285936233,173.2957149840901,176.25208233904488,6370550,176.5609375,,,,,,-0.3062857642972986,-0.0131427632375282,0.0134257522107401,0.0166739116729541,-0.0035729621916406,Oil Gas & Consumable Fuels,15.0,0.0
7,7,7,2020-01-17,170.94195556640625,175.21644832938276,170.22640439523053,173.99247528893034,11132598,175.32943115234374,,,,,,-0.3557933171780703,-0.0171067620579071,0.0178453540701366,0.0250055216041797,-0.0041859306499962,Oil Gas & Consumable Fuels,15.0,0.0
8,8,8,2020-01-20,172.16592407226562,175.7625285769015,170.07575937856856,171.33739539335565,11681302,174.3050567626953,,,,,,-0.3354261059421577,0.0071601410069507,-0.0048123848164182,0.0208903389216916,-0.0121404087653241,Oil Gas & Consumable Fuels,15.0,1.0
9,9,9,2020-01-21,174.68919372558594,175.6872001739275,171.37504457561965,172.33539951103708,8398840,173.5894989013672,,,,,,-0.2934381252152688,0.014656034095697,-0.0134741832871835,0.0057130405553837,-0.0189716895435008,Oil Gas & Consumable Fuels,15.0,1.0
10,10,10,2020-01-22,171.52569580078125,175.66837359908797,171.0172739541801,175.19761475837132,7460864,172.64797668457032,,,,,,-0.3460797006891647,-0.0181092937538777,0.021407398701678,0.0241519369967648,-0.0029641147597597,Oil Gas & Consumable Fuels,15.0,0.0
11,11,11,2020-01-23,176.62872314453125,177.68321838694564,172.10943811737906,173.0509558313691,11131352,173.19029846191407,,,,,,-0.2611637609772854,0.0297508039243106,-0.0202558635394456,0.0059701232259461,-0.0255863539445629,Oil Gas & Consumable Fuels,15.0,1.0
12,12,12,2020-01-24,175.53656005859375,178.21047259128179,175.00931245191316,176.7228700469091,7871260,174.10921936035157,,,,,,-0.2793376896109613,-0.0061833832374126,0.0067581932101172,0.0152327955600559,-0.0030036341517949,Oil Gas & Consumable Fuels,15.0,0.0
13,13,13,2020-01-27,176.15798950195312,177.68324381968017,174.3691055893197,175.68723057757592,8828966,174.90763244628906,,,,,,-0.2689969131281307,0.0035401710227883,-0.0026723677177978,0.0086584453083244,-0.0101549973276323,Oil Gas & Consumable Fuels,15.0,1.0
14,14,14,2020-01-28,181.12918090820312,181.61876551815158,176.1014740586846,176.66638468238025,15217662,176.1956298828125,,,,,,-0.1862747638403455,0.028220073471007,-0.0246387479005087,0.0027029582284512,-0.0277575751422769,Oil Gas & Consumable Fuels,15.0,1.0
15,15,15,2020-01-29,180.41363525390625,183.3700034283955,179.50978046946764,182.25901932634247,14264654,177.9732177734375,,,,,,-0.1981816629314877,-0.003950471429888,0.0102286286168953,0.0163866116345841,-0.0050099028444638,Oil Gas & Consumable Fuels,15.0,0.0
16,16,16,2020-01-30,176.87353515625,182.46615329902724,175.17880308226523,180.7902469841651,10891876,178.02218017578124,175.92447204589843,,,,,-0.2570900140369885,-0.0196221316236661,0.0221441371907622,0.031619304368156,-0.0095816034461437,Oil Gas & Consumable Fuels,15.0,0.0
17,17,17,2020-01-31,172.09060668945312,177.98450508618194,171.75165112907737,177.005324397272,13892950,177.33298950195314,175.59054667154948,,,,,-0.336679410286293,-0.0270415156375522,0.0285588958186877,0.0342488094505046,-0.001969634292634,Oil Gas & Consumable Fuels,15.0,0.0
18,18,18,2020-02-03,173.35223388671875,174.55738113691407,166.62980672029133,168.06090902340432,18802900,176.77183837890624,175.32817586263022,,,,,-0.3156855468783129,0.0073311799030513,-0.0305235458734969,0.0069520145381158,-0.0387790051256008,Oil Gas & Consumable Fuels,15.0,1.0
19,19,19,2020-02-04,180.20651245117188,181.18569329185382,173.9924947804418,175.12231617512,15683820,176.5873046875,175.45747782389324,,,,,-0.2016282498778596,0.0395396033311703,-0.0282131661442006,0.0054336595684756,-0.0344827586206897,Oil Gas & Consumable Fuels,15.0,1.0
20,20,20,2020-02-05,188.9437713623047,191.29756554664107,180.01817921804684,180.77139335703447,30234094,178.2933319091797,176.30484212239585,176.49790553042763,,,,-0.0562375825412392,0.0484847012035718,-0.0432529632829201,0.0124576437072536,-0.0472394092692411,Oil Gas & Consumable Fuels,15.0,1.0
21,21,21,2020-02-06,186.43934631347656,192.0696272386082,185.36602523812334,189.54635498939524,22467954,180.206494140625,177.13965759277343,176.98947705720602,176.99497756958007,,,-0.0979119832711656,-0.0132548695877665,0.0166649837459449,0.0301989952038608,-0.0057569450686045,Oil Gas & Consumable Fuels,15.0,0.0
22,22,22,2020-02-07,185.064697265625,186.64645143180414,183.03102154706238,186.34515890374703,9022030,182.8013122558594,178.0811737060547,177.39878764905427,177.39323806762695,,,-0.1207865649281347,-0.0073731702831667,0.0069189945842786,0.0085470334945019,-0.0109889987048349,Oil Gas & Consumable Fuels,15.0,0.0
23,23,23,2020-02-10,182.82391357421875,186.62763592913277,182.03303639897885,185.29068537782766,8848392,184.6956481933593,178.79170633951824,177.6386260986328,177.6700439453125,,,-0.1580738926317303,-0.0121081098908347,0.013492610213748,0.0208053874383882,-0.0043258956652781,Oil Gas & Consumable Fuels,15.0,0.0
24,24,24,2020-02-11,181.1479949951172,186.025060996086,180.79021369257123,184.83873956824175,7943310,184.88394470214843,179.2222930908203,177.89729389391448,177.81409454345703,,,-0.1859616916652404,-0.009166845552845,0.0203741949957769,0.0269231023015201,-0.0019750773534954,Oil Gas & Consumable Fuels,15.0,0.0
25,25,25,2020-02-12,178.79420471191406,182.9180566848301,178.474086406957,181.90121300864558,7549204,182.85403137207032,179.7068603515625,178.15398286518297,177.94213943481446,,,-0.2251294837068963,-0.0129937418477448,0.0173775671406002,0.0230647966446153,-0.0017904288646986,Oil Gas & Consumable Fuels,15.0,0.0
26,26,26,2020-02-13,176.62872314453125,180.2064904576934,176.25211605893523,179.90520938647106,8083000,180.89190673828125,179.7068603515625,178.4532864219264,178.07771987915038,177.7743634033203,,-0.2611637609772854,-0.012111587010731,0.0185501326375934,0.0202558635394456,-0.0021321961620469,Oil Gas & Consumable Fuels,15.0,0.0
27,27,27,2020-02-14,179.4344482421875,182.46613064533548,176.9676649670965,177.38193505459859,23043576,179.76585693359374,179.9667195638021,178.83584032560648,178.50234451293946,177.86776184082032,,-0.2144756350489607,0.0158848744853371,-0.0114387912003306,0.0168957657397872,-0.0137475456873337,Oil Gas & Consumable Fuels,15.0,1.0
28,28,28,2020-02-17,173.8606719970703,180.18767841243204,173.2392725571774,180.18767841243204,9025984,177.97320861816405,179.81356506347657,178.79223391884253,178.5870819091797,177.73067687988282,,-0.3072249808226139,-0.0310630221772918,0.0363912456030788,0.0363912456030788,-0.0035741230765712,Oil Gas & Consumable Fuels,15.0,0.0
29,29,29,2020-02-18,177.2877960205078,177.94685845924576,171.73284117971656,173.89833204985553,11940592,177.2011688232422,179.5574727376302,179.09550235145971,178.71701202392578,177.69150939941406,,-0.250196586233316,0.0197118990975443,-0.019118428040361,0.003717472118959,-0.0313329792883695,Oil Gas & Consumable Fuels,15.0,1.0
30,30,30,2020-02-19,179.09548950195312,181.14800265317797,176.81702130076312,178.32344959725523,10786834,177.26142578125,179.46959635416667,179.22533215974508,179.0955017089844,177.80599670410157,,-0.2201160124194267,0.0101963785552176,-0.004310772464705,0.0114604402206481,-0.0127220858968933,Oil Gas & Consumable Fuels,15.0,1.0
31,31,31,2020-02-20,177.66439819335938,180.77140674682033,177.21246507923772,178.83188249389323,8752120,177.46856079101562,179.52232055664064,179.3373236405222,179.14728546142578,177.95588806152344,177.72339630126953,-0.243929810601711,-0.0079906608065533,0.0065712900975425,0.0174880763116056,-0.0025437460668389,Oil Gas & Consumable Fuels,15.0,0.0
32,32,32,2020-02-24,174.990478515625,179.15199367148188,174.36907912837356,177.38193578717915,12382886,176.57976684570312,179.71564534505208,179.27587569387336,179.11998138427734,178.11782897949217,177.6530960083008,-0.2884246539277992,-0.0150503967307183,0.0136662136811096,0.0237813805137134,-0.0035510468485058,Oil Gas & Consumable Fuels,15.0,0.0
