,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock_Movement_Label
0,0,Ticker,ERIS.NS,ERIS.NS,ERIS.NS,ERIS.NS,ERIS.NS,,,,,,,,,,,,,,
1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2020-01-10,482.09552001953125,499.5578312648392,474.9079726483846,482.19197345342036,160117,,,,,,,-1.0776602012569,,0.0002000712097163,0.036221683297535,-0.014908969431733,Healthcare,11.0,
3,3,2020-01-13,485.47216796875,491.9361078678442,481.9025079844826,486.195745308066,44411,,,,,,,-1.0635453781290003,0.0070041056367459,0.0014904610131276,0.0133147486623996,-0.0073529652569025,Healthcare,11.0,
4,4,2020-01-14,488.0770568847656,496.8564683301552,486.82286786789814,486.82286786789814,46159,,,,,,,-1.0526566071139785,0.0053656812643135,-0.0025696537036027,0.0179877568952444,-0.0025696537036027,Healthcare,11.0,
5,5,2020-01-15,494.0104064941406,499.1719606957856,481.32368842937177,493.8656969002721,45239,,,,,,,-1.0278544419040407,0.0121565837313591,-0.0002929282297826,0.0104482701857944,-0.0256810745239216,Healthcare,11.0,1.0
6,6,2020-01-16,493.3832702636719,499.50956438752553,488.2217459406633,495.8916776343566,22103,488.60768432617186,,,,,,-1.0304759520831557,-0.0012694797968313,0.0050840949052533,0.0124169068817021,-0.0104614903546489,Healthcare,11.0,0.0
7,7,2020-01-17,487.98052978515625,494.251533186014,483.4461296069209,494.251533186014,26238,489.78468627929686,,,,,,-1.053060102816973,-0.010950392532824,0.0128509295311816,0.0128509295311816,-0.009292174382924,Healthcare,11.0,0.0
8,8,2020-01-20,487.98052978515625,491.79138209034437,482.8190351553224,482.8190351553224,14197,490.28635864257814,,,,,,-1.053060102816973,0.0,-0.0105772552689884,0.0078094351569024,-0.0105772552689884,Healthcare,11.0,0.0
9,9,2020-01-21,485.85809326171875,492.3702896274243,471.09709716732294,486.0510295626468,32960,489.8425659179687,,,,,,-1.0619321607214538,-0.0043494287044033,0.0003971042236485,0.0134034946747252,-0.0303812909553499,Healthcare,11.0,0.0
10,10,2020-01-22,488.607666015625,493.72093406383493,484.2179458587305,487.9805421057564,39031,488.7620178222657,,,,,,-1.0504385926378583,0.0056592095347172,-0.0012834917531738,0.0104649771255256,-0.0089841409830727,Healthcare,11.0,1.0
11,11,2020-01-23,489.090087890625,490.1030844575083,484.3144653497425,489.52421665824386,24637,487.90338134765625,488.2555328369141,,,,,-1.048422007094722,0.0009873399632345,0.0008876253646667,0.0020711860492863,-0.0097643004001146,Healthcare,11.0,1.0
12,12,2020-01-24,491.59844970703125,498.7859966386643,487.1605320916631,487.2087588056586,25731,488.62696533203126,489.20582580566406,,,,,-1.0379367317826949,0.0051286294253568,-0.0089294238091854,0.0146207681002989,-0.0090275256523143,Healthcare,11.0,1.0
13,13,2020-01-27,487.6429138183594,491.01960816427857,480.5518498034415,485.2792159992407,24885,488.5594421386719,489.422900390625,,,,,-1.0544713810219146,-0.0080462741309074,-0.0048471899255345,0.0069245225353093,-0.0145415093995587,Healthcare,11.0,0.0
14,14,2020-01-28,486.9193420410156,492.0326103321984,482.91552371671463,482.91552371671463,13294,488.7716918945313,489.30712890625,,,,,-1.0574960042018082,-0.0014838148096483,-0.0082227547328849,0.0105012634530998,-0.0082227547328849,Healthcare,11.0,0.0
15,15,2020-01-29,517.4542846679688,527.3431756146914,483.44617695216675,483.44617695216675,207525,494.541015625,491.6515167236328,,,,,-0.9298560130384634,0.0627104737695571,-0.0657219559745722,0.0191106562255407,-0.0657219559745722,Healthcare,11.0,1.0
16,16,2020-01-30,509.3985290527344,522.905308232163,499.7508296388568,519.8180326427453,55342,498.6027038574219,493.25304260253904,491.70458984375,,,,-0.9635301085854764,-0.0155680527805532,0.0204545223351679,0.0265151515151516,-0.0189393939393939,Healthcare,11.0,0.0
17,17,2020-01-31,508.3854675292969,520.2038978034518,503.89926432025885,514.2223131530267,36333,501.960107421875,495.2935363769531,493.45725301106773,,,,-0.967764836172138,-0.001988740574735,0.0114811417645281,0.02324698684168,-0.0088244127646694,Healthcare,11.0,0.0
18,18,2020-02-03,510.55621337890625,518.0814063874466,477.41636333881917,487.2569980851843,56424,506.5427673339844,497.5511047363281,495.1295227050781,,,,-0.958690839065052,0.0042698817890271,-0.0456349657161661,0.0147392056180022,-0.0649093070883706,Healthcare,11.0,1.0
19,19,2020-02-04,506.5523986816406,540.2711167637847,501.3426768152027,510.5562171187523,249882,510.46937866210936,499.6205352783203,496.3612121582031,,,,-0.975427299939472,-0.0078420643845817,0.0079040558242977,0.0665651138360035,-0.0102846652784525,Healthcare,11.0,0.0
20,20,2020-02-05,505.49114990234375,512.6786967094439,498.11063735772825,508.3854593104478,36095,508.0767517089844,501.3088836669922,497.12659505208336,,,,-0.9798634564591177,-0.0020950424517954,0.0057257370552643,0.0142189369853236,-0.0146006760870914,Healthcare,11.0,0.0
21,21,2020-02-06,495.8434753417969,509.2055141876369,493.96216236051845,507.42071352212156,23805,505.36574096679686,501.9842224121094,497.2906087239583,495.1198776245118,,,-1.020191978136707,-0.0190857437611137,0.0233485742095209,0.026948098564026,-0.0037941670604449,Healthcare,11.0,0.0
22,22,2020-02-07,495.50579833984375,501.0532252788806,494.01041676803624,500.7155793669789,13390,502.78980712890626,502.3749572753906,497.7922932942709,495.79039154052737,,,-1.021603511476459,-0.0006810153178285,0.010514066726545,0.0111954833982226,-0.0030178891484573,Healthcare,11.0,0.0
23,23,2020-02-10,485.7615966796875,501.4391060064897,478.04343824187714,501.4391060064897,48677,497.8308837890625,502.18682556152345,497.6443644205729,495.8048629760742,,,-1.062335528857043,-0.0196651617252582,0.03227408142999,0.03227408142999,-0.015888778550149,Healthcare,11.0,0.0
24,24,2020-02-11,505.5876159667969,512.2927780401548,487.40172828523566,490.9713589789977,120666,497.63792724609374,504.0536529541015,498.9596659342448,496.6803909301758,,,-0.9794602158909336,0.0408142994889377,-0.0289094442312428,0.0132621169142683,-0.0359698044557237,Healthcare,11.0,1.0
25,25,2020-02-12,510.893798828125,515.4764550463749,496.8564110313023,510.2667338344451,45977,498.71845703125,503.3976043701171,500.4454081217448,497.524560546875,,,-0.957279688427516,0.0104950807609903,-0.0012273881482183,0.0089698802936373,-0.0274761365845921,Healthcare,11.0,1.0
26,26,2020-02-13,506.504150390625,511.5209651809931,502.69329786309174,510.8938412503685,15726,500.8505920410156,503.10816650390626,501.6063456217448,498.1806045532227,496.2660205078125,,-0.9756289840072664,-0.0085920957497798,0.0086666434151785,0.0099047851562499,-0.0075238327752976,Healthcare,11.0,0.0
27,27,2020-02-14,449.1003723144531,507.2759834173086,435.4488846084201,504.57463957134047,270435,491.5695068359375,497.1796569824219,498.7731404622396,496.2365966796875,494.9462145996094,,-1.2155841663666935,-0.1133332827221673,0.1235230934479054,0.1295381048184076,-0.030397409015004,Healthcare,11.0,0.0
28,28,2020-02-17,425.9941101074219,461.30469205970525,407.7599660613267,448.61797458100966,191560,479.6160095214844,488.72344665527345,494.66322021484376,493.1372756958008,492.56709228515626,,-1.3121713170273297,-0.0514501069949071,0.0531083973623081,0.0828898360669334,-0.0428037468440517,Healthcare,11.0,0.0
29,29,2020-02-18,430.0943603515625,438.6808350314523,414.8510094555207,417.3111606415959,89062,464.5173583984375,481.0776428222656,490.8748881022136,490.34908905029295,490.24778442382814,,-1.295031743152131,0.0096251336505724,-0.029721849176347,0.0199641647774018,-0.035441875786471,Healthcare,11.0,1.0
30,30,2020-02-19,426.331787109375,432.9404664127426,416.97353731143204,427.7307151566536,199837,447.6049560546875,473.1617065429688,484.8000549316406,487.2352951049805,487.5406396484375,,-1.3107597836875773,-0.0087482505911306,0.0032813130279674,0.0155012586515679,-0.0219506264390793,Healthcare,11.0,0.0
31,31,2020-02-20,417.8900451660156,431.0591474315022,411.90848989707285,431.0591474315022,1216110,429.8821350097657,465.3663635253906,478.6994893391927,483.67529296875,484.5209106445312,485.20203959147136,-1.3460473517769478,-0.0198008738700819,0.0315133189168335,0.0315133189168335,-0.0143137060529079,Healthcare,11.0,0.0
32,32,2020-02-24,408.3388366699219,419.0477878319741,403.56321416284317,414.85103312006237,86203,421.7298278808594,456.64966735839846,472.0297139485677,479.5123123168945,481.3352429199219,482.7434834798177,-1.385972632886353,-0.0228557933039523,0.0159480212640283,0.0262256493881054,-0.0116952444348051,Healthcare,11.0,0.0
33,33,2020-02-25,407.13287353515625,412.24614192343256,397.0992730616402,408.0976433776566,92896,417.95758056640625,448.7867950439453,465.13482462565105,475.4868103027344,478.10133666992186,480.1321736653646,-1.3910137140419774,-0.0029533393017438,0.0023696682464453,0.0125592127795466,-0.0246445352997261,Healthcare,11.0,0.0
34,34,2020-02-26,398.78759765625,416.2981634154821,390.8282469072866,407.08462371941454,28392,411.69622802734375,438.10679321289064,457.9505045572917,471.0802230834961,474.61851684570314,477.1558583577474,-1.425898041563164,-0.0204976714516904,0.0208056271356675,0.043909504363087,-0.0199588723313914,Healthcare,11.0,0.0
35,35,2020-02-27,410.75079345703125,418.7101452973613,395.12150897540664,403.65972865624894,68160,408.580029296875,428.0924926757813,451.6344807942708,465.7450485229492,471.5042419433594,474.3805379231771,-1.3758903430076992,0.0299989163933161,-0.0172636667140707,0.0193775689958897,-0.0380505277910305,Healthcare,11.0,1.0
36,36,2020-02-28,418.3724365234375,424.4987309149017,389.7670165673189,390.2494014888131,65035,408.6765075683594,419.2793212890625,446.46974487304686,461.1937438964843,468.6755358886719,471.8801767985026,-1.3440308938012169,0.0185553946281142,-0.0672200952536914,0.0146431596746001,-0.0683730988442307,Healthcare,11.0,1.0
37,37,2020-03-02,417.5523681640625,433.1816510940989,400.47595994007,424.4987226757317,40405,410.5192138671875,416.12452087402346,441.2728495279948,456.65208892822267,465.7136926269531,469.5325714111328,-1.3474588851166998,-0.0019601395497981,0.0166358881934058,0.03743071317918,-0.0408964468315095,Healthcare,11.0,0.0
38,38,2020-03-03,422.4244689941406,431.92745755155755,412.19790307614534,418.13123154440035,76277,413.5775329589843,415.76755676269534,437.0503743489583,452.2455017089843,463.1049548339844,467.3473693847656,-1.3270928764264078,0.0116682390079603,-0.01016332567089,0.0224963023094875,-0.0242092176675899,Healthcare,11.0,1.0
39,39,2020-03-04,424.59521484375,427.34481479159365,410.2201500359565,419.67488274378337,84418,418.7390563964844,415.2176422119141,431.6508809407552,448.1476425170898,460.61198974609374,465.3052734375,-1.318018879319322,0.0051387786668188,-0.0115882890997188,0.0064758147329933,-0.0338559274933973,Healthcare,11.0,1.0
40,40,2020-03-05,416.6840515136719,430.0943452266896,409.4482783473922,424.2092732720646,52563,419.9257080078125,414.25286865234375,425.3702311197917,443.70728759765626,456.58118041992185,462.90781962076824,-1.3510885604999774,-0.0186322479705509,0.0180597787005674,0.0321833621044593,-0.0173651310627189,Healthcare,11.0,0.0
41,41,2020-03-06,420.5914611816406,423.3892880796497,406.1681390053069,406.1681390053069,28885,420.3695129394531,414.52301025390625,419.64271850585936,439.9446868896485,453.0288977050781,460.62453206380206,-1.334755085058931,0.0093773919442667,-0.0342929505411541,0.0066521248200062,-0.0342929505411541,Healthcare,11.0,1.0
42,42,2020-03-09,415.6711120605469,427.3448335917921,406.69873443825276,427.3448335917921,30449,419.99326171875,415.2562377929688,417.414101155599,435.9529525756836,449.3203234863281,458.0936208089193,-1.3553227778170178,-0.0116986424481138,0.0280840337289178,0.0280840337289178,-0.0215852806749466,Healthcare,11.0,0.0
43,43,2020-03-11,419.8195495605469,424.498688722452,403.3219809967098,403.3219809967098,32810,419.4722778320312,416.5249053955078,417.00246378580727,432.6558502197266,445.69085693359375,455.8328420003255,-1.3379817750088352,0.0099800957527107,-0.0392968087863135,0.0111455961657886,-0.0392968087863135,Healthcare,11.0,1.0
44,44,2020-03-12,386.3420715332031,416.7805464220017,373.3659061697099,396.5203809709322,71336,411.8216491699219,415.2803527832031,414.08564453125,426.6935729980469,440.88244384765625,452.4802663167318,-1.4779219429595487,-0.079742541914465,0.0263453301819713,0.0787863324540429,-0.0335872438432531,Healthcare,11.0,0.0
45,45,2020-03-13,384.8949279785156,405.20332072852983,309.6911094139478,347.413614922639,170662,405.4638244628906,412.6947662353515,411.32318725585935,420.3936294555664,436.0585949707031,448.06162109375,-1.4839711893193357,-0.0037457570927869,-0.0973806364576692,0.0527634719861722,-0.1953879178391397,Healthcare,11.0,0.0
46,46,2020-03-16,385.666748046875,395.5074123068479,375.5848913240835,384.79846106921605,21424,398.4788818359375,409.4241973876953,409.1749674479167,414.3517593383789,431.6515258789062,443.9372283935547,-1.4807448820716476,0.0020052747185134,-0.0022513918611241,0.0255159780038305,-0.0261413688731239,Healthcare,11.0,1.0
47,47,2020-03-17,388.0786437988281,401.3442282667806,376.2602140001068,384.9431420154939,41103,392.96038818359375,406.47682495117186,407.8242879231771,411.3006729125976,427.3544396972656,439.9270009358724,-1.4706628473278045,0.0062538338193988,-0.0080795525170913,0.0341827221876942,-0.0304536979490366,Healthcare,11.0,1.0
48,48,2020-03-18,374.6683654785156,403.0808190115239,366.90195076219715,387.83746763278293,669081,383.9301513671875,401.7012145996094,405.6599873860677,408.73438568115233,422.9107104492187,435.39740600585935,-1.5267195371082454,-0.0345555689152122,0.0351486897951689,0.0758336068664902,-0.0207287709129097,Healthcare,11.0,0.0
49,49,2020-03-19,365.94024658203125,379.06161000529136,333.7200156639109,359.62255308194307,46484,379.84978637695315,395.8357177734375,403.4701639811198,405.5266799926758,417.32481567382814,430.7103342692057,-1.5632041977290425,-0.0232955853781171,-0.0172642762284196,0.0358565737051792,-0.0880477925537432,Healthcare,11.0,0.0
50,50,2020-03-20,367.9327392578125,398.4034670173496,354.3253993668745,359.6225542605056,22843,376.4573486328125,390.9605865478515,400.6156270345052,402.60672760009766,411.6063732910157,426.1250539143881,-1.5548753218363704,0.0054448579908649,-0.0225861526051475,0.0828160272472684,-0.0369832266581835,Healthcare,11.0,1.0
51,51,2020-03-23,352.0412902832031,374.20180063815604,332.4078332941542,332.4078332941542,17067,369.7322570800781,384.10556945800784,396.1935506184896,399.31428985595704,405.4278588867187,421.33164774576824,-1.621303624370708,-0.0431911794711863,-0.0557703244788546,0.0629486113322834,-0.0557703244788546,Healthcare,11.0,0.0
52,52,2020-03-24,351.99267578125,359.6225106558722,335.22649116283435,359.6225106558722,18778,362.5150634765625,377.73772583007815,391.8229044596354,396.4969818115234,401.5435510253906,416.5478769938151,-1.6215068392473664,-0.0001380931819503,0.021676118281972,0.021676118281972,-0.0476321974063892,Healthcare,11.0,0.0
53,53,2020-03-25,367.7383728027344,373.13269934465853,341.15545598390935,341.15545598390935,19865,361.1290649414062,372.52960815429685,388.1771647135417,394.5272567749024,399.2133215332031,412.61376953125,-1.555687798640788,0.0447330245907438,-0.0722875793902663,0.014668924814158,-0.0722875793902663,Healthcare,11.0,1.0
54,54,2020-03-26,365.8430480957031,381.9774713948374,358.6506029127099,358.6506029127099,17089,361.1096252441406,370.4797058105469,384.2603535970052,392.880029296875,396.6432690429688,407.9556172688802,-1.5636104999149536,-0.0051540030826425,-0.0196599203413363,0.044102036059227,-0.0196599203413363,Healthcare,11.0,0.0
55,55,2020-03-27,368.12713623046875,381.0540970704048,359.7197501406369,381.00551129331683,12278,361.14850463867185,368.8029266357422,381.0232259114583,390.74884643554685,394.3150830078125,403.196728515625,-1.5540627174645474,0.0062433553040158,0.0349834983498349,0.0351154793213697,-0.0228382677134899,Healthcare,11.0,1.0
