,Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock_Movement_Label
0,Ticker,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,,,,,,,,,,,,,,
1,Date,,,,,,,,,,,,,,,,,,,
2,2020-01-10,47.01163101196289,47.72595708703539,46.69911101237308,46.83304864165091,4761614,,,,,,,-0.4201956610765402,,-0.0037986848460231,0.0151946669302056,-0.0066477165940123,Financial Services,9.0,
3,2020-01-13,46.92233657836914,47.59201789035207,46.565175255683414,47.59201789035207,3714041,,,,,,,-0.4223902945184608,-0.0018994115216089,0.0142721219959802,0.0142721219959802,-0.0076117548427964,Financial Services,9.0,
4,2020-01-14,46.87769317626953,47.27950265615835,46.297301326855084,46.65446606590634,3239557,,,,,,,-0.4234875174837204,-0.0009514317775937,-0.0047619047619048,0.0085714431036085,-0.0123809814453125,Financial Services,9.0,
5,2020-01-15,47.01163101196289,47.23485812330901,46.60982153030479,46.87769338268505,2829991,,,,,,,-0.4201956610765402,0.0028571763373621,-0.0028490317479892,0.0047483379440571,-0.0085470227900804,Financial Services,9.0,1.0
6,2020-01-16,47.10091781616211,47.45808253647987,46.788401240515476,47.14556255465803,3704771,46.984841918945314,,,,,,-0.4180012151460212,0.0018992492342267,0.0009478528352711,0.0075829673152398,-0.0066350421634331,Financial Services,9.0,1.0
7,2020-01-17,46.966983795166016,47.41343802670249,46.60982245364213,46.877694311328916,3655362,46.975912475585936,,,,,,-0.4212929777975005,-0.002843554376559,-0.0019011117304553,0.0095057036978052,-0.0076045194445857,Financial Services,9.0,0.0
8,2020-01-20,46.43124008178711,47.19021091296152,46.074075334072404,47.100921429120575,2391889,46.87769317626953,,,,,,-0.4344602159148194,-0.0114068153857912,0.0144230769230768,0.0163461245023286,-0.0076923370361328,Financial Services,9.0,0.0
9,2020-01-21,46.2080078125,46.6991067312046,45.98478072161836,46.252652549441315,2308022,46.74375610351562,,,,,,-0.43994670576392,-0.0048078032999741,0.0009661688320878,0.0106280045808802,-0.0048309178743961,Financial Services,9.0,0.0
10,2020-01-22,45.98478317260742,46.60981974162549,45.80620080914865,46.43123737816672,1736721,46.538386535644534,,,,,,-0.4454330081016192,-0.0048308648318786,0.0097087378640776,0.013592247824067,-0.0038835099599894,Financial Services,9.0,0.0
11,2020-01-23,46.78840637207031,47.19021246877717,45.85084972995274,45.98478736630542,3343402,46.47588424682617,46.730363082885745,,,,,-0.4256819634142395,0.0174758505753181,-0.0171756011387599,0.0085877277698158,-0.0200382255950746,Financial Services,9.0,1.0
12,2020-01-24,46.74375534057617,47.324147187420344,46.56517637801677,46.78840348739139,2862184,46.4312385559082,46.70357551574707,,,,,-0.4267793738909004,-0.0009543182800257,0.0009551681607502,0.0124164573987568,-0.0038203811666022,Financial Services,9.0,0.0
13,2020-01-27,46.29730224609375,46.74375647568453,46.07407513129836,46.431239877441165,1991306,46.40445098876953,46.64107208251953,,,,,-0.4377520723219995,-0.0095510746030042,0.0028929899767262,0.0096432018266992,-0.0048216009133497,Financial Services,9.0,0.0
14,2020-01-28,45.98478317260742,46.520526856808466,45.53832896704813,46.34194789952497,2011311,46.359806060791016,46.55178108215332,,,,,-0.4454330081016192,-0.0067502653140593,0.0077670199199788,0.0116504558081764,-0.0097087378640775,Financial Services,9.0,0.0
15,2020-01-29,45.98478317260742,46.38659263884585,45.7169113305069,46.25265501470795,1710263,46.359806060791016,46.449096298217775,,,,,-0.4454330081016192,0.0,0.0058252279040884,0.0087378788920282,-0.0058252279040882,Financial Services,9.0,0.0
16,2020-01-30,45.18116760253906,45.98478659482169,44.82400625521664,45.76155947542935,1971860,46.03835830688477,46.25712127685547,46.49969482421875,,,,-0.4651838652775976,-0.0174756846640317,0.0128458803454576,0.0177865919568991,-0.0079050933447402,Financial Services,9.0,0.0
17,2020-01-31,44.55613708496094,45.8954998822302,43.84180753481008,45.449045616473775,2160583,45.60083465576171,46.01603660583496,46.335995229085285,,,,-0.4805455493254356,-0.0138338726231369,0.0200400795475204,0.0300601193212806,-0.0160321247954855,Financial Services,9.0,0.0
18,2020-02-03,42.54708480834961,43.663220260759886,42.27920957483108,43.082828463036506,2917775,44.85079116821289,45.62762107849121,46.04431177775065,,,,-0.5299230204103339,-0.0450903603420648,0.0125917828941775,0.0262329477433724,-0.0062959715036918,Financial Services,9.0,0.0
