,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock_Movement_Label
0,0,Ticker,RHIM.NS,RHIM.NS,RHIM.NS,RHIM.NS,RHIM.NS,,,,,,,,,,,,,,
1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2020-01-10,237.9605712890625,242.02661547460949,237.1860831651173,237.7669529511093,11688,,,,,,,-1.1500936901163348,,-0.0008136572244064,0.0170870500248032,-0.0032546909756926,Capital Goods,1.0,
3,3,2020-01-13,236.07276916503906,240.47764179603374,233.50727815031857,238.00898210952286,157296,,,,,,,-1.1591900835473836,-0.0079332559751263,0.008201763173838,0.018658961160892,-0.0108673737500276,Capital Goods,1.0,
4,4,2020-01-14,235.63710021972656,240.96168560882757,233.7977039032535,238.83185440761352,18422,,,,,,,-1.161289358721313,-0.0018454858086911,0.0135579422124441,0.0225965494573474,-0.0078060556455578,Capital Goods,1.0,
5,5,2020-01-15,235.9759521484375,239.945194585736,234.28176582532052,239.945194585736,11826,,,,,,,-1.1596565973109931,0.0014380245232816,0.016820537860577,0.016820537860577,-0.0071794871794871,Capital Goods,1.0,1.0
6,6,2020-01-16,239.4611358642578,239.99358259304688,234.76581368176957,239.12229269854467,16366,237.0215057373047,,,,,,-1.142863204690468,0.0147692325598839,-0.001415023629994,0.0022235204341922,-0.0196078673290427,Capital Goods,1.0,1.0
7,7,2020-01-17,238.4930419921875,240.42925499063148,233.3136663124968,239.94520174102047,32447,237.12799987792968,,,,,,-1.1475279747034242,-0.0040428016370017,0.006088897758621,0.0081185303448283,-0.0217170934482037,Capital Goods,1.0,0.0
8,8,2020-01-20,237.4765167236328,239.07388646793603,232.82960277820683,233.60409089779986,17604,237.40874938964845,,,,,,-1.152426111885127,-0.0042622848032102,-0.0163065631888964,0.0067264324335789,-0.0195678882675961,Capital Goods,1.0,0.0
9,9,2020-01-21,237.7185516357422,238.97709302749598,234.28177064092193,237.18609011167717,12630,237.82503967285157,,,,,,-1.1512598642384166,0.0010191951416865,-0.0022398820807258,0.0052942497886419,-0.0144573529123904,Capital Goods,1.0,1.0
10,10,2020-01-22,242.17181396484375,245.8990295739312,234.2817525861864,236.99245350441984,55047,239.0642120361328,,,,,,-1.1298017751295637,0.0187333394825883,-0.0213871316220797,0.0153907903156249,-0.0325804281244833,Capital Goods,1.0,1.0
11,11,2020-01-23,244.35006713867188,246.1894782950983,240.2356146408431,242.1718275809978,22288,240.04199829101563,238.53175201416016,,,,,-1.119305840407686,0.0089946601884245,-0.0089144217686581,0.0075277702108529,-0.0168383522296876,Capital Goods,1.0,1.0
12,12,2020-01-24,232.7327880859375,246.86714837217787,230.45774675833604,246.86714837217787,56963,238.8899475097656,238.00897369384765,,,,,-1.1752838158094363,-0.0475435885439778,0.060732140075687,0.060732140075687,-0.0097753365407258,Capital Goods,1.0,0.0
13,13,2020-01-27,239.6547393798828,243.8659933057406,226.5853031377351,226.5853031377351,52610,239.3255920410156,238.36717071533204,,,,,-1.1419303242125047,0.0297420546149662,-0.0545344368150843,0.0175721704346618,-0.0545344368150843,Capital Goods,1.0,1.0
14,14,2020-01-28,237.13766479492188,245.89903085664196,235.97594004451366,241.05849875316474,67521,239.20941467285155,238.51722717285156,,,,,-1.154058873295446,-0.0105029201236494,0.0165339991925519,0.0369463284936071,-0.0048989465735562,Capital Goods,1.0,0.0
15,15,2020-01-29,247.447998046875,249.7714474632622,235.00782508413528,236.21795806603092,51013,240.2646514892578,239.6644317626953,,,,,-1.1043784293169712,0.0434782608695652,-0.045383434376045,0.0093896472581163,-0.0502738880933808,Capital Goods,1.0,1.0
16,16,2020-01-30,244.3984832763672,250.01350393781934,238.68666082807366,247.44802761846253,44714,240.2743347167969,240.15816650390624,239.11261291503905,,,,-1.1190725467635674,-0.0123238611529608,0.0124777547765995,0.0229748588705547,-0.0233709406528295,Capital Goods,1.0,0.0
17,17,2020-01-31,245.1245574951172,246.91556038987721,240.96169668155545,246.7703355547674,21476,242.7526885986328,240.8213180541992,239.5902119954427,,,,-1.1155739508726934,0.0029708622124669,0.0067140480597625,0.0073065012867823,-0.0169826346903029,Capital Goods,1.0,1.0
18,18,2020-02-03,244.15643310546875,246.7703174522388,236.65360844462742,246.7703174522388,16909,243.65302734375,241.4893096923828,240.12912292480468,,,,-1.120238867934905,-0.0039495201930868,0.0107057770853038,0.0107057770853038,-0.0307295800704965,Capital Goods,1.0,0.0
19,19,2020-02-04,246.18946838378906,249.4810391128166,240.33242152119263,246.52829677139582,20285,245.46338806152343,242.3364013671875,240.83261413574215,,,,-1.1104426670961278,0.0083267733414261,0.0013762911542525,0.0133700712326827,-0.0237908099848762,Capital Goods,1.0,1.0
20,20,2020-02-05,244.5920867919922,249.77146216828817,241.30053079630164,249.77146216828817,14502,244.89220581054687,242.57842864990235,241.40702311197916,,,,-1.118139666285604,-0.006488423742427,0.0211755639531407,0.0211755639531407,-0.0134573282351925,Capital Goods,1.0,0.0
21,21,2020-02-06,243.62396240234375,248.60970430514513,242.99469916991944,247.54479616010929,52913,244.7373016357422,242.5058181762695,241.6845448811849,240.51878509521484,,,-1.1228045833478155,-0.003958118197306,0.0160937935624341,0.0204649076947835,-0.0025829283220715,Capital Goods,1.0,0.0
22,22,2020-02-07,245.7538299560547,246.8671464724698,242.0266141886959,246.77032991794144,43346,244.8631561279297,243.80792236328125,242.16859741210936,240.9084480285645,,,-1.112541795220801,0.0087424386858689,0.0041362527781094,0.0045302102376765,-0.0151664605512975,Capital Goods,1.0,1.0
23,23,2020-02-10,244.8341064453125,246.28626606781646,242.99471016566014,245.89902941066805,15831,244.99869079589843,244.32585906982425,242.6591033935547,241.3465148925781,,,-1.116973492163522,-0.0037424585037256,0.0043495695138922,0.0059311982451608,-0.0075128269764295,Capital Goods,1.0,0.0
24,24,2020-02-11,250.93321228027344,259.9849842633991,243.9628337830516,246.77033667567017,668021,245.94743957519532,245.70541381835935,243.54008076985676,242.11132049560547,,,-1.0875848896471905,0.0249111773008768,-0.0165895760340949,0.0360724349753094,-0.0277778235646083,Capital Goods,1.0,1.0
25,25,2020-02-12,239.509521484375,245.12454165335555,231.32902522104555,245.07613337811412,137126,244.93092651367184,244.91156616210935,243.3625946044922,242.28799896240236,,,-1.142630058095605,-0.0455248258773296,0.023241714397155,0.023443828596797,-0.0341552027352829,Capital Goods,1.0,0.0
26,26,2020-02-13,239.94520568847656,245.80223828742015,236.9924778628462,245.80223828742015,22480,244.19517517089844,244.46623840332032,243.06893717447915,242.31220245361328,241.25406311035155,,-1.1405307093970485,0.0018190684086435,0.0244098755052761,0.0244098755052761,-0.0123058421490777,Capital Goods,1.0,1.0
27,27,2020-02-14,239.17071533203125,242.51067982428646,237.18609403972127,239.21912361177206,21767,242.87855224609376,243.87085418701173,243.49813232421872,242.34608612060543,241.3024688720703,,-1.144262598932041,-0.0032277800851367,0.0002024005308243,0.0139647719312896,-0.0082979276520321,Capital Goods,1.0,0.0
28,28,2020-02-17,235.68551635742188,239.17070554630214,233.9429217629817,239.17070554630214,84030,241.04883422851563,243.02376251220704,243.2335174560547,242.25653610229492,241.2869787597656,,-1.161056065077194,-0.0145720138427943,0.0147874559402068,0.0147874559402068,-0.0073937279701035,Capital Goods,1.0,0.0
29,29,2020-02-18,228.81198120117188,234.28177711335354,225.56881846037757,234.28177711335354,44082,236.6245880126953,241.2860137939453,242.67847188313803,241.8112075805664,241.01397399902345,,-1.1941762630300066,-0.029164011698649,0.0239051988600746,0.0239051988600746,-0.0141739201057959,Capital Goods,1.0,0.0
30,30,2020-02-19,215.01644897460938,232.63598345285638,212.98341951583268,224.9395401111425,70267,231.7259735107422,238.32845001220704,240.51636861165363,240.45343933105468,240.17559387207032,,-1.2606501731536344,-0.0602920011187414,0.0461503814422352,0.0819450537959896,-0.0094552275812943,Capital Goods,1.0,0.0
31,31,2020-02-20,215.06483459472656,220.67985476689205,209.35301264415486,215.79091440736525,83664,226.7498992919922,235.4725372314453,238.5607920328776,238.98917770385745,239.19974182128905,238.83670247395833,-1.2604170265587715,0.0002250321793887,0.0033760973243577,0.0261084997124079,-0.0265586048101968,Capital Goods,1.0,1.0
32,32,2020-02-24,219.2277069091797,229.39282483175802,213.70950299134935,215.06484613884018,133715,222.76129760742188,232.8199249267578,236.83433532714844,238.3139236450195,238.4291284179687,238.21227366129557,-1.2403581846422354,0.019356359780053,-0.018988752968456,0.0463678522477519,-0.0251711063151173,Capital Goods,1.0,1.0
33,33,2020-02-25,214.8228302001953,221.59957581877728,213.03184200713568,219.27612608697385,36960,218.58876037597656,229.81879730224608,234.8787618001302,237.07232818603515,237.52298095703125,237.50394236246743,-1.2615831271562257,-0.0200927007406468,0.0207300866608473,0.0315457421926088,-0.00833704774949,Capital Goods,1.0,0.0
34,34,2020-02-26,219.9537811279297,221.30913901284313,213.5158791840199,216.03294707520425,20960,216.81712036132816,226.72085418701172,233.1297159830729,236.2131340026855,236.81239013671876,236.98116505940752,-1.2368595887513614,0.0238845700103326,-0.0178257178968203,0.006162012209852,-0.0292693397262644,Capital Goods,1.0,1.0
35,35,2020-02-27,217.63034057617188,219.9537902291168,214.48399450290376,219.9537902291168,12134,217.33989868164065,224.5329360961914,231.33226623535157,234.7222511291504,235.8307312011719,236.36964467366536,-1.2480551103070836,-0.0105633126188744,0.0106761292878265,0.0106761292878265,-0.0144572951774014,Capital Goods,1.0,0.0
36,36,2020-02-28,220.82510375976562,222.47088189410073,211.91851193228968,215.1132664119597,60815,218.49195251464843,222.6209259033203,229.81234232584632,233.5435821533203,234.8897326660156,235.7484436035156,-1.2326611119281314,0.0146797692598177,-0.0258658877571266,0.0074528579691082,-0.0403332396354962,Capital Goods,1.0,1.0
37,37,2020-03-02,217.9207763671875,224.4554951614734,214.91964034540314,222.66449224974198,161857,218.23056640625,220.49593200683591,227.95680541992184,232.18339309692385,234.29725219726564,235.0627014160156,-1.246655642540883,-0.0131521613400337,0.0217680753603846,0.0299866717768808,-0.0137716837825851,Capital Goods,1.0,0.0
38,38,2020-03-03,222.22882080078125,223.6325720867263,211.62805897447302,217.92075039682678,749026,219.7117645263672,219.15026245117187,226.4497863769531,231.08701248168944,233.60021545410157,234.5544448852539,-1.22589728731513,0.0197688559365944,-0.0193857411852824,0.0063166932213687,-0.0477020117737625,Capital Goods,1.0,1.0
39,39,2020-03-04,219.80857849121094,225.4235990105498,216.6622324419066,225.4235990105498,600853,219.68272399902344,218.2499221801758,224.3748107910156,229.76796798706056,232.90705200195313,233.9574457804362,-1.237559249109834,-0.0108907670069489,0.0255450472310085,0.0255450472310085,-0.0143140275547987,Capital Goods,1.0,0.0
40,40,2020-03-05,215.30685424804688,222.18041549464206,214.91961760266028,222.18041549464206,27926,219.21802673339843,218.27896270751953,222.76129964192708,228.30370635986327,231.62140625,233.06194712320965,-1.2592508524366894,-0.0204802027021164,0.0319244887516512,0.0319244887516512,-0.0017985337565726,Capital Goods,1.0,0.0
41,41,2020-03-06,194.68621826171875,203.30235999056094,183.1173340540737,203.30235999056094,629267,213.99024963378903,216.24110107421876,219.74403381347656,225.85681915283203,229.6329156494141,231.40648549397787,-1.3586115933443834,-0.0957732444623981,0.0442565570679451,0.0442565570679451,-0.059423231448735,Capital Goods,1.0,0.0
42,42,2020-03-09,176.9698486328125,188.73233520203667,169.4186159393742,184.13382991225365,105208,205.8000640869141,212.015315246582,215.597309366862,222.41762008666993,226.90672729492184,229.54772084554037,-1.4439780977378374,-0.0909996084319124,0.0404813663727847,0.0664660486523309,-0.0426696002272457,Capital Goods,1.0,0.0
43,43,2020-03-11,175.3724822998047,178.1315916665361,170.3867398549476,170.3867398549476,19114,196.42879638671872,208.07028045654295,211.5764404296875,218.94453887939457,224.1553692626953,227.40497894287108,-1.4516750234026856,-0.0090262061325605,-0.0284294455975927,0.0157328523297892,-0.0284294455975927,Capital Goods,1.0,0.0
44,44,2020-03-12,156.10716247558594,168.6441378409043,154.89702943313955,156.8332423010538,71272,183.68851318359376,201.68561859130855,206.72945251464844,214.20323638916017,220.5520770263672,224.70396219889324,-1.544505159816869,-0.1098537214708752,0.0046511627906977,0.0803100585937501,-0.007751937984496,Capital Goods,1.0,0.0
45,45,2020-03-13,155.86514282226562,159.64075217432463,138.48763451172525,150.78258381719175,75405,171.8001708984375,195.509098815918,202.7860321044922,210.0210174560547,217.00299926757813,221.6512003580729,-1.5456713339389512,-0.0015503430430885,-0.0326086956521738,0.024223564574437,-0.1114906642747962,Capital Goods,1.0,0.0
46,46,2020-03-16,152.76719665527344,159.44712507174296,150.05649571375983,159.44712507174296,31636,163.41636657714844,188.70330810546875,198.632856241862,205.66211700439453,213.3687286376953,218.5968241373698,-1.5605988185542938,-0.0198758113000595,0.0437261962170001,0.0437261962170001,-0.0177439987174107,Capital Goods,1.0,0.0
47,47,2020-03-17,159.2534942626953,173.6782729405553,151.79907833673994,156.30076694655963,26659,159.873095703125,182.83657989501953,194.63457539876305,201.6662559509277,209.90871520996097,215.73445536295577,-1.5293445286066634,0.0424587067736702,-0.0185410519863697,0.0905774704953457,-0.0468084920865786,Capital Goods,1.0,1.0
48,48,2020-03-18,156.05877685546875,176.63104156365907,154.94546020364382,170.3383488293891,109051,156.0103546142578,176.21957550048828,190.71697184244792,197.68491897583007,206.3577020263672,212.79786682128903,-1.5447383064117322,-0.020060579656461,0.0915012424270449,0.1318238238355731,-0.0071339573092772,Capital Goods,1.0,0.0
49,49,2020-03-19,151.65386962890625,157.51091661144275,150.0564998937291,154.8970321483655,59464,155.11969604492188,169.40410461425782,186.16364440917968,193.8270133972168,202.3865283203125,209.6466801961263,-1.565963395974978,-0.0282259499614176,0.0213852935463843,0.0386211508936011,-0.01053299687694,Capital Goods,1.0,0.0
50,50,2020-03-20,144.68350219726562,149.28200771396376,141.53715631741952,149.0883893834765,39094,152.88336791992188,162.34176940917968,181.3005218505859,190.3103660583496,198.59348754882816,206.3163940429687,-1.5995501812160282,-0.0459623447044046,0.0304449859128039,0.0317832057343234,-0.0217464039234845,Capital Goods,1.0,0.0
51,51,2020-03-23,115.78553009033203,144.24786123381472,115.78553009033203,144.24786123381472,48234,145.4870346069336,154.45170059204102,174.29788360595705,185.34640083312988,193.62710052490235,202.05511296590169,-1.7387953490749894,-0.1997323237830756,0.2458194138877052,0.2458194138877052,0.0,Capital Goods,1.0,0.0
52,52,2020-03-24,115.2530746459961,127.20918031770967,104.55549552868146,111.33224060924415,80761,136.68695068359375,148.28002319335937,167.4533701578776,180.1476692199707,188.67039489746097,197.70508778889973,-1.741360990963272,-0.0045986354592023,-0.0340193443758001,0.1037378456794941,-0.0928181668920558,Capital Goods,1.0,0.0
53,53,2020-03-25,107.5566177368164,116.17276602775465,105.57200408214825,115.25306791779448,64110,126.98651885986328,141.49843673706056,159.80855662027994,174.78435859680175,183.5452389526367,193.12917149861653,-1.778446445619824,-0.0667787556455185,0.071557197901209,0.0801080256355899,-0.01845180423509,Capital Goods,1.0,0.0
54,54,2020-03-26,117.96377563476562,118.30261143280217,107.60503903155433,107.60503903155433,82385,120.24850006103516,137.68409805297853,153.01890309651694,169.68485832214355,179.11131072998046,188.69685694376628,-1.7282994511154255,0.0967598100138739,-0.0878128607487401,0.0028723715921541,-0.0878128607487401,Capital Goods,1.0,1.0
55,55,2020-03-27,119.12550354003906,129.24221315058335,116.56001992912512,118.10898879678778,16903,115.13690032958984,134.0101341247559,146.6068130493164,164.7596164703369,175.27567291259766,184.68405634562177,-1.7227016535752508,0.0098481749928921,-0.0085331412085878,0.0849248003987994,-0.0215359728578328,Capital Goods,1.0,1.0
56,56,2020-03-30,113.12325286865234,124.35328776638153,108.66996405925059,114.47860356353125,16226,114.60444488525393,130.04573974609374,141.16928202311198,159.37452392578126,171.19800964355468,180.45665791829427,-1.7516235585164033,-0.0503859416583226,0.0119811856582006,0.0992725599109884,-0.0393666969121943,Capital Goods,1.0,0.0
57,57,2020-03-31,113.41368103027344,116.65683641607976,111.81630378470715,112.30035704784441,25654,114.23656616210936,125.46175842285156,136.9322041829427,154.14916915893554,166.96544860839845,176.26475677490234,-1.7502241275125163,0.0025673604166802,-0.0098164875023485,0.0285958039307498,-0.0140845198838039,Capital Goods,1.0,1.0
58,58,2020-04-01,113.02642059326172,116.65681954165343,111.33223441734559,113.22003891608306,15866,115.33052673339844,121.15852279663086,132.7758000691732,148.68904914855958,162.8935922241211,172.17612024943034,-1.7520901458046405,-0.0034145830863945,0.0017130359592478,0.032119914346895,-0.0149892933618843,Capital Goods,1.0,0.0
59,59,2020-04-03,108.04067993164062,113.3168645933722,106.49171106607459,112.88121225282583,22286,113.34590759277344,116.7972038269043,129.5713678995768,143.10065422058105,158.41706817626954,168.15041020711263,-1.7761139870887184,-0.0441112850911455,0.044802867996091,0.0488351671339899,-0.0143369040859988,Capital Goods,1.0,0.0
60,60,2020-04-07,117.14088439941406,118.83507074403369,113.26845846885492,113.26845846885492,31503,112.94898376464845,114.04294204711914,126.98975067138672,138.1923557281494,154.39748992919922,164.88789138793945,-1.7322645607699092,0.0842294261155271,-0.0330578512396694,0.0144628099173553,-0.0330578512396694,Capital Goods,1.0,1.0
61,61,2020-04-08,125.46660614013672,127.6932392339426,117.57652943823862,117.72174688794179,80817,115.41765441894532,115.01104965209962,125.16971130371094,134.73137512207032,150.58315002441407,161.90128377278646,-1.692146987223779,0.0710744313004717,-0.0617284510234101,0.017746818554404,-0.0628858701500658,Capital Goods,1.0,1.0
62,62,2020-04-09,131.37203979492188,135.292873796768,125.99904614588326,125.99904614588326,58429,119.009326171875,116.6229461669922,123.31094767252604,132.45148468017578,147.12120056152344,158.97276153564454,-1.6636915960462362,0.0470677723456489,-0.0408990654132045,0.0298452700282856,-0.0408990654132045,Capital Goods,1.0,1.0
63,63,2020-04-13,127.16080474853516,145.07077641609595,124.98256495112912,145.07077641609595,17839,121.8362030029297,118.58336486816408,121.38441619873046,130.0409008026123,143.3184799194336,156.0506940205892,-1.6839834742706934,-0.0320557940103591,0.1408450638778071,0.1408450638778071,-0.0171298050662197,Capital Goods,1.0,0.0
64,64,2020-04-15,131.80767822265625,143.2313365039411,128.7581490230676,143.2313365039411,24781,126.58960266113282,119.96775512695312,120.06133677164712,128.82592658996583,139.7984439086914,153.11249059041342,-1.6615924679215628,0.0365432845703551,0.0866691412467444,0.0866691412467444,-0.0231362029944661,Capital Goods,1.0,1.0
65,65,2020-04-16,132.2433319091797,134.13113631713017,126.09585074335767,126.09585074335767,10300,129.61009216308594,121.27953796386718,119.23199208577472,127.64483604431152,136.4759030151367,150.26625696818033,-1.659493266272262,0.0033052223694245,-0.0464861333805768,0.0142752332438731,-0.0464861333805768,Capital Goods,1.0,1.0
