,Unnamed: 0.1,Unnamed: 0,Close,High,Low,Open,Volume,MA_5,MA_15,MA_20,MA_25,MA_30,Normalized_Close,Return_Ratio,Percentage_Change_Open,Percentage_Change_High,Percentage_Change_Low,Sector_Encoded,Stock_Movement_Label
0,0,0,194.5108642578125,200.0182139658077,192.89427479073723,193.4240050662827,2522125,0.0,0.0,0.0,0.0,0.0,-0.8472278061264505,0.0,-0.0055876528834361,0.0283138411266097,-0.0083110497361863,1.0,
1,1,1,193.7345123291016,197.9266850555642,192.812059011446,196.1822308006924,916575,0.0,0.0,0.0,0.0,0.0,-0.8540694549485613,-0.00399130368205,0.0126343956074943,0.0216387502467361,-0.0047614299928583,1.0,
2,2,2,194.4195251464844,198.19156257114363,193.259612210688,195.4515870517269,1422430,0.0,0.0,0.0,0.0,0.0,-0.8480327376276426,0.0035358326668155,0.0053084272501175,0.0194015360433434,-0.0059660311119598,1.0,
3,3,3,195.0040435791016,196.90376152272512,192.8303392453402,194.90357725730587,1135935,0.0,0.0,0.0,0.0,0.0,-0.842881633214651,0.0030064800959511,-0.0005152012232758,0.0097419412887864,-0.0111469705646365,1.0,
4,4,4,207.20608520507807,208.6034716565694,195.26893199916285,196.12745992334425,6552425,196.9750061035156,0.0,0.0,0.0,0.0,-0.7353503956014155,0.062573274902512,-0.0534666984841155,0.0067439450444144,-0.0576100513365749,1.0,
5,5,5,206.76768493652344,213.49888698821627,205.56210295746385,209.66292405668312,4816805,199.4263702392578,0.0,0.0,0.0,0.0,-0.7392138247629176,-0.0021157692744437,0.0140023772140627,0.0325544199702156,-0.0058306111974398,1.0,0.0
6,6,6,204.51174926757807,208.8317729732649,203.67149187032675,207.3613190440163,1429650,201.58181762695312,0.0,0.0,0.0,0.0,-0.7590943957274604,-0.0109104847289743,0.0139335260034858,0.0211235966694245,-0.0041086020742603,1.0,0.0
7,7,7,200.36526489257807,205.48901926089923,198.1915466950373,204.1646867169444,1587490,202.77096557617188,0.0,0.0,0.0,0.0,-0.7956355427137549,-0.0202750423379091,0.0189624774853227,0.0255720689465217,-0.0108487775997809,1.0,0.0
8,8,8,205.6625518798828,209.88212357603675,202.04579206744904,203.6715097297653,2781045,204.9026672363281,0.0,0.0,0.0,0.0,-0.7489528773698909,0.0264381502958844,-0.0096811117625359,0.0205169665434199,-0.0175858938799229,1.0,1.0
9,9,9,207.470932006836,208.60344620589285,204.5848213607997,206.59413378334628,1910115,204.95563659667968,0.0,0.0,0.0,0.0,-0.7330164169735852,0.0087929480132547,-0.0042261256312319,0.0054586644408556,-0.0139109157033194,1.0,1.0
10,10,10,205.02322387695312,208.01892922639607,204.25603410273288,207.6901316179823,1130295,204.6067443847656,0.0,0.0,0.0,0.0,-0.7545869944712024,-0.0117978364786165,0.0130078324328259,0.0146115415258558,-0.0037419652257574,1.0,0.0
11,11,11,199.62550354003903,204.3839202157384,199.104901466078,203.4705949796554,1060310,203.6294952392578,0.0,0.0,0.0,0.0,-0.8021547348469484,-0.0263273605538149,0.019261524060953,0.0238367172095566,-0.0026078936044195,1.0,0.0
12,12,12,197.25083923339844,201.4703970838805,196.18225045059725,200.1917474128969,931300,203.00661010742184,0.0,0.0,0.0,0.0,-0.823081609187832,-0.0118955958258326,0.0149094837361813,0.0213918372508885,-0.0054174105770813,1.0,0.0
13,13,13,197.908432006836,200.3835353968572,194.56565856207024,197.9906279268951,787615,201.4557861328125,0.0,0.0,0.0,0.0,-0.8172865326800844,0.0033337894834475,0.000415322981571,0.0125063058957273,-0.0168905054265208,1.0,1.0
14,14,14,194.82139587402344,199.0683664090473,194.0724764580512,198.9222310325817,579340,198.92587890625,200.28550720214844,0.0,0.0,0.0,-0.8444912272790129,-0.0155983052440427,0.0210492032467006,0.0217993024635245,-0.0038441333027742,1.0,0.0
15,15,15,196.0269775390625,198.5386216520408,192.7481297236718,195.81690272461472,842910,197.1266296386719,200.38658142089844,0.0,0.0,0.0,-0.8338669651711462,0.0061881379076999,-0.0010716627735889,0.0128127472274972,-0.016726513138924,1.0,1.0
16,16,16,183.2221527099609,188.66557655203343,182.11702318384687,187.96231230814269,851340,193.84595947265623,199.68575744628907,0.0,0.0,0.0,-0.9467102666038096,-0.0653217480055771,0.0258711052570448,0.0297094197484371,-0.0060316370579022,1.0,0.0
17,17,17,193.2230682373047,196.3649090112829,185.58766935737,185.71553432206744,1217870,193.0404052734375,199.60599365234376,0.0,0.0,0.0,-0.858576587266797,0.0545835499661174,-0.0388542319699475,0.0162601743292867,-0.039515979896134,1.0,1.0
18,18,18,198.52947998046875,200.9315295432401,191.104156115352,194.7209158428384,1172435,193.16461486816405,199.84102274576824,0.0,0.0,0.0,-0.8118135094542205,0.0274626202325234,-0.0191838720274948,0.0120992084551256,-0.0374016184691931,1.0,1.0
19,19,19,208.28379821777344,212.07409192429955,197.27822763864805,199.2875401329057,2293750,195.85709533691409,199.91287027994792,199.17840423583985,0.0,0.0,-0.7258529838076133,0.0491328453500422,-0.0431923085801497,0.0181977366408649,-0.0528393023043414,1.0,1.0
20,20,20,223.874252319336,227.9659589525183,210.6310378803081,212.07409326394355,6516935,201.4265502929688,201.0533081054688,200.646573638916,0.0,0.0,-0.5884611541547465,0.0748519771339186,-0.0527088708645269,0.0182768075863672,-0.0591547009172703,1.0,1.0
21,21,21,226.9430389404297,237.4554068432093,224.677996375055,225.4908552353852,6103235,210.1707275390625,202.5487274169922,202.30699996948243,0.0,0.0,-0.561417284493243,0.013707635377008,-0.0063988907164748,0.0463216142335125,-0.0099806655271292,1.0,1.0
