,Price,Close,High,Low,Open,Volume,MA_5,MA_15,MA_19,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock Movement Label
0,Ticker,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,,,,,,,,,,,,,,
1,Date,,,,,,,,,,,,,,,,,,,
2,2020-01-10,258.31719970703125,260.26922456468526,255.62155984031585,258.41015867493746,7625227,,,,,,,-1.572726830570383,,0.0003598636405615,0.0075566971919325,-0.0104353866864949,Metals & Mining,14.0,
3,2020-01-13,258.96783447265625,260.17621572251494,255.99331827241954,258.45657443072463,4540953,,,,,,,-1.5699383000354863,0.0025187434919661,-0.001974222176946,0.0046661441654303,-0.0114860449997343,Metals & Mining,14.0,
4,2020-01-14,261.1058044433594,263.9873623110184,258.41016451571517,258.41016451571517,7428691,,,,,,,-1.560775256710756,0.0082557356015148,-0.0103239372000593,0.0110359778243998,-0.0103239372000593,Metals & Mining,14.0,
5,2020-01-15,262.5930480957031,263.42962204453625,256.7834673856212,260.129791548047,5538475,,,,,,,-1.5544011363032677,0.0056959425146229,-0.0093805093680864,0.0031858191025995,-0.0221238938053097,Metals & Mining,14.0,1.0
6,2020-01-16,257.89892578125,262.91839798833513,256.69051593790925,262.5930557856244,4791447,259.7765625,,,,,,-1.5745194947125638,-0.017876034222895,0.0182014329456958,0.0194629434453039,-0.004685594713821,Metals & Mining,14.0,0.0
7,2020-01-17,254.08779907226562,259.8508854691429,253.62303266765826,257.2946702438024,4733742,258.93068237304686,,,,,,-1.5908534561942471,-0.0147775982293814,0.0126211143677335,0.0226814763161382,-0.0018291567178917,Metals & Mining,14.0,0.0
8,2020-01-20,252.22874450683594,255.62153373572824,249.71899446513953,254.2272344608061,3823115,257.58286437988284,,,,,,-1.598821106703608,-0.0073165833708565,0.0079233235604359,0.0134512394117727,-0.0099502935187008,Metals & Mining,14.0,0.0
9,2020-01-21,248.41766357421875,251.81045293184198,245.7220238805082,250.97387900856526,4799667,255.04523620605468,,,,,,-1.615154871994119,-0.0151096217842605,0.0102899906454632,0.0136576011093896,-0.0108512400242632,Metals & Mining,14.0,0.0
10,2020-01-22,247.11631774902344,250.3231891119199,246.0938259244553,249.39365624723828,3334351,251.94989013671875,,,,,,-1.6207322600492,-0.0052385398303471,0.009215654065094,0.0129771736326753,-0.0041376944828329,Metals & Mining,14.0,0.0
11,2020-01-23,247.85995483398438,249.99789763397857,245.4896571641565,247.25576409139043,3529142,249.9420959472656,,,,,,-1.6175451344483982,0.0030092593307261,-0.0024376295194543,0.0086256079624729,-0.0095630521332721,Metals & Mining,14.0,1.0
12,2020-01-24,252.739990234375,254.599056037301,246.6050674113005,247.9064361670231,5991335,249.6725341796875,,,,,,-1.5966299782896372,0.019688680261639,-0.0191246112768682,0.0073556456230057,-0.0242736530035684,Metals & Mining,14.0,1.0
13,2020-01-27,244.28121948242188,247.16277696546985,240.09832169424965,246.7445042069073,17151836,248.0830291748047,,,,,,-1.6328830987432508,-0.0334682720534609,0.0100838072190099,0.0117960663908316,-0.0171232884666077,Metals & Mining,14.0,0.0
14,2020-01-28,237.26327514648438,243.30523905814803,233.87048570027648,242.42217144729835,11168567,245.8521514892578,,,,,,-1.662961036638512,-0.0287289557126289,0.0217433410106511,0.0254652301665034,-0.0142996822585088,Metals & Mining,14.0,0.0
15,2020-01-29,242.84046936035156,245.95441023896507,240.09833596714876,240.74902034193704,7832991,244.99698181152343,,,,,,-1.6390579543163155,0.0235063526389571,-0.0086124401913876,0.0128229898699163,-0.0112919127541866,Metals & Mining,14.0,1.0
16,2020-01-30,238.84349060058594,243.63057937416795,237.26327331978737,242.886936032048,5511254,243.19368896484372,250.9707824707031,,,,,-1.6561884519592336,-0.0164592778555146,0.0169292678703303,0.0200427851793012,-0.0066161203590896,Metals & Mining,14.0,0.0
17,2020-01-31,233.03390502929688,240.7490312616499,231.54666083665043,239.95892258988204,6329214,239.25247192382807,249.2852294921875,,,,,-1.6810875314682612,-0.0243238178971531,0.0297167811684508,0.0331073121371892,-0.0063820935947473,Metals & Mining,14.0,0.0
18,2020-02-03,233.77752685546875,235.1718262204119,226.57364680326245,228.20032939569612,7021154,237.1517333984375,247.60587565104169,,,,,-1.6779004712645171,0.0031910456380945,-0.0238568588469185,0.0059642147117295,-0.0308151093439363,Metals & Mining,14.0,1.0
19,2020-02-04,240.14483642578125,241.399711545748,231.174835205143,235.404212843181,5839343,237.7280456542969,246.20847778320316,,,,,-1.6506110639041525,0.0272366196013744,-0.0197406850513955,0.0052254928260953,-0.0373524634305867,Metals & Mining,14.0,1.0
20,2020-02-05,250.27671813964844,252.5075912908733,238.28575013060996,241.2137729145358,7218905,239.21529541015624,245.38738911946612,248.51551176372328,,,,-1.6071872214847585,0.0421907123412105,-0.0362116991643454,0.0089136263564879,-0.0479108408411677,Metals & Mining,14.0,1.0
21,2020-02-06,256.9693603515625,257.94535846920434,248.882413441908,251.9963540734228,8567243,242.8404693603516,245.3254180908203,248.44457285027755,248.93820419311524,,,-1.578503483459888,0.0267409700017711,-0.0193525261974271,0.0037981108576778,-0.0314704714156998,Metals & Mining,14.0,1.0
22,2020-02-07,259.6184997558594,260.26918406285245,253.53007126122503,255.9933275084019,5258442,248.15738830566409,245.69413146972656,248.4788183914988,249.00326919555664,,,-1.5671496387064747,0.0103091644882197,-0.0139634588862754,0.0025063094795052,-0.0234514431766603,Metals & Mining,14.0,1.0
23,2020-02-10,258.31719970703125,260.0833066288728,253.9484118863806,256.5510927851897,4972983,253.06532287597656,246.1000284830729,248.3320497211657,248.9707374572754,,,-1.572726830570383,-0.0050123548593487,-0.0068369699108093,0.0068369699108095,-0.0169124929567426,Metals & Mining,14.0,0.0
24,2020-02-11,268.4026184082031,272.8178995768229,258.9678653739393,260.31567102621,10958494,258.7168792724609,247.4323588053385,248.63781657971836,249.3355781555176,,,-1.5295021221912977,0.0390427687843093,-0.030129912405303,0.0164502164502164,-0.0351514940137986,Metals & Mining,14.0,1.0
25,2020-02-12,273.00384521484375,274.5840342469381,268.1702624137543,268.30968668613104,9119052,263.2623046875,249.15819396972657,249.4328123393812,249.85611801147465,,,-1.5097819010685034,0.0171430026798128,-0.0171944777005561,0.0057881566864039,-0.0177051821276934,Metals & Mining,14.0,1.0
26,2020-02-13,272.678466796875,273.8403828575681,268.0772678496938,271.6095096944556,6220243,266.4041259765625,250.8127614339193,250.41126853541323,250.5950950622559,252.4313885498047,,-1.5111764279241822,-0.0011918455496943,-0.0039202109171887,0.0042611214385279,-0.0168740825090848,Metals & Mining,14.0,0.0
27,2020-02-14,268.7744445800781,275.8389006146471,267.98433590574115,271.05181163544444,6086218,268.2353149414063,251.88172505696613,251.2820948550576,251.32942733764648,252.84967834472656,,-1.527908526692368,-0.0143173102836355,0.0084731532379291,0.0262839573368152,-0.0029396718708558,Metals & Mining,14.0,0.0
28,2020-02-17,267.84490966796875,270.4011252403748,265.1957351286018,268.77444260338916,6084235,270.14085693359374,253.4526377360026,252.30458149157076,252.11023559570316,253.20476135253907,,-1.531892384645577,-0.0034584199906417,0.0034704147880677,0.0095436406671862,-0.009890703327724,Metals & Mining,14.0,0.0
29,2020-02-18,264.73095703125,268.77443079611754,261.29170234153753,268.6350065353482,5463097,269.4065246582031,255.2838165283203,253.23166776958263,252.9259002685547,253.34976745605468,,-1.5452383545667674,-0.0116259541410696,0.0147472345050956,0.015273898490044,-0.0129915092978962,Metals & Mining,14.0,0.0
30,2020-02-19,261.05926513671875,269.56448369007444,260.17619772262344,266.96180347024637,4952306,267.0176086425781,256.49840291341144,253.92636831183185,253.62304763793944,253.2884161376953,,-1.5609747177363524,-0.0138695222338422,0.0226099553694691,0.0325796464220544,-0.0033826319614929,Metals & Mining,14.0,0.0
