,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock_Movement_Label
0,0,Ticker,GSPL.NS,GSPL.NS,GSPL.NS,GSPL.NS,GSPL.NS,,,,,,,,,,,,,,
1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2020-01-10,223.78213500976562,228.28527047917427,222.54969504077403,227.57424908926762,500890,,,,,,,-0.810385189838895,,0.0169455621617717,0.0201228550671042,-0.0055073206310137,Oil Gas & Consumable Fuels,15.0,
3,3,2020-01-13,224.16134643554688,227.5268506614003,222.21788502632725,223.82954512445957,460504,,,,,,,-0.8038554986644968,0.0016945562958575,-0.001480189677495,0.0150137580781399,-0.0086699220901513,Oil Gas & Consumable Fuels,15.0,
4,4,2020-01-14,224.63536071777344,227.52685067154448,221.9334880455094,222.40750231774177,509190,,,,,,,-0.7956933846964991,0.0021146120406751,-0.0099176656467309,0.0128719269510013,-0.0120278154945454,Oil Gas & Consumable Fuels,15.0,
5,5,2020-01-15,226.2469940185547,227.5268382701309,222.12307875436863,224.96716423274526,782620,,,,,,,-0.7679424599483929,0.0071744417069139,-0.005656781392218,0.0056568453301582,-0.0182274919588449,Oil Gas & Consumable Fuels,15.0,1.0
6,6,2020-01-16,231.46115112304688,232.97800250040405,226.00998728020934,227.52683865756651,1921738,226.0573974609375,,,,,,-0.6781592063004183,0.0230463044475391,-0.0169977227123909,0.0065533735142913,-0.0235510962266822,Oil Gas & Consumable Fuels,15.0,1.0
7,7,2020-01-17,231.69815063476562,232.97799484647499,229.51769674187761,231.46114351895028,260385,227.6406005859375,,,,,,-0.6740782806879624,0.0010239278192855,-0.0010229132825015,0.0055237566989769,-0.0094107522520762,Oil Gas & Consumable Fuels,15.0,1.0
8,8,2020-01-20,236.7227325439453,239.66162691597543,231.6981781977816,231.6981781977816,1032379,230.1528778076172,,,,,,-0.5875593471410148,0.0216858956164053,-0.0212254830457863,0.0124149224725789,-0.0212254830457863,Oil Gas & Consumable Fuels,15.0,1.0
9,9,2020-01-21,237.0545196533203,240.23040631937764,233.9260228377173,235.1110584144028,294655,232.63670959472657,,,,,,-0.5818462614780454,0.0014015853306923,-0.0081983724324671,0.0133972837586133,-0.0131973725714162,Oil Gas & Consumable Fuels,15.0,1.0
