,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock_Movement_Label
0,0,Ticker,INDHOTEL.NS,INDHOTEL.NS,INDHOTEL.NS,INDHOTEL.NS,INDHOTEL.NS,,,,,,,,,,,,,,
1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2020-01-10,131.68438720703125,134.78340297540504,130.15872229175932,133.68683647552726,976133,,,,,,,-0.8496828770923246,,0.0152064288786779,0.0235336613102172,-0.0115857691836566,Consumer Services,6.0,
3,3,2020-01-13,131.58901977539062,133.35308422820285,131.11225046544587,133.35308422820285,627375,,,,,,,-0.8501550841797407,-0.0007242121383052,0.0134058636185854,0.0134058636185854,-0.003623169400901,Consumer Services,6.0,
4,4,2020-01-14,133.49612426757812,134.11592142636587,130.3494225252313,132.0181302681448,2132904,,,,,,,-0.8407121512815626,0.0144928847060547,-0.011071437523316,0.0046428101354121,-0.0235714838884731,Consumer Services,6.0,
5,5,2020-01-15,131.4459991455078,134.92642730175373,130.49246047366285,133.49611929398625,918938,,,,,,,-0.8508632437045969,-0.0153571883327568,0.0155966721072202,0.0264780075382375,-0.007254223620678,Consumer Services,6.0,0.0
6,6,2020-01-16,134.68804931640625,135.26017554890248,130.92155036872134,132.01813189976224,936756,132.58071594238282,,,,,,-0.8348103937733352,0.0246645024723008,-0.0198229718983596,0.004247787650055,-0.0279646113133372,Consumer Services,6.0,1.0
7,7,2020-01-17,138.74061584472656,139.21738519386398,132.82863990338643,134.44966169245967,1178646,133.99196166992186,,,,,,-0.8147443124709748,0.0300885382844925,-0.0309278874548831,0.0034364079057498,-0.0426117175950595,Consumer Services,6.0,1.0
8,8,2020-01-20,136.73814392089844,139.12200527670072,135.87996223561666,138.26382359141894,1805201,135.02178649902345,,,,,,-0.8246594524565689,-0.0144332062506427,0.0111576742726819,0.0174337700326057,-0.0062760957599236,Consumer Services,6.0,0.0
9,9,2020-01-21,137.40565490722656,137.7870674000901,134.97412213081708,134.97412213081708,1289680,135.80369262695314,,,,,,-0.8213543050571922,0.0048816735929534,-0.017696016790948,0.0027758136528011,-0.017696016790948,Consumer Services,6.0,1.0
10,10,2020-01-22,137.5010223388672,138.97901649408865,136.83353917134565,136.97656699152404,259383,137.014697265625,,,,,,-0.8208820979697762,0.0006940575459213,-0.0038141923486986,0.0107489684809687,-0.0048543869432224,Consumer Services,6.0,1.0
11,11,2020-01-23,137.5010223388672,139.31275807784945,135.21251719594576,137.73940704083677,892967,137.5772918701172,135.07900390625,,,,,-0.8208820979697762,0.0,0.0017336940330674,0.0131761619525803,-0.0166435500187153,Consumer Services,6.0,0.0
12,12,2020-01-24,138.35919189453125,138.74061938759334,137.11959755712584,137.31029629864142,369939,137.50100708007812,135.746484375,,,,,-0.8166329141612372,0.0062411867276821,-0.0075809606974965,0.0027567918534305,-0.008959248174493,Consumer Services,6.0,1.0
13,13,2020-01-27,136.5951385498047,140.88609269519864,136.1660401342623,138.2638462741279,552588,137.47240600585937,136.2470962524414,,,,,-0.8253675364282912,-0.0127498095397324,0.0122164503220205,0.0314136666278896,-0.003141388632846,Consumer Services,6.0,0.0
14,14,2020-01-28,133.54379272460938,138.54990085550534,132.78096777486434,138.54990085550534,1691371,136.70003356933594,136.25186309814453,,,,,-0.8404761232909885,-0.022338612176031,0.0374866403653777,0.0374866403653777,-0.0057121707732092,Consumer Services,6.0,0.0
15,15,2020-01-29,133.73451232910156,135.73694666626207,133.01935828047394,133.01935828047394,633176,135.9467315673828,136.4807144165039,,,,,-0.8395317846692903,0.0014281427882274,-0.0053475653828813,0.014973205512073,-0.0053475653828813,Consumer Services,6.0,1.0
16,16,2020-01-30,134.16360473632812,135.7369405716629,133.06702324032318,134.44966034092903,1835010,135.279248046875,136.4282699584961,135.145751953125,,,,-0.8374071549884539,0.0032085390655975,0.0021321401222267,0.011726994354593,-0.0081734647646063,Consumer Services,6.0,1.0
17,17,2020-01-31,135.6892547607422,136.35673777164052,131.82739948698273,136.3090518394259,741427,134.7452606201172,136.12313385009764,135.4127431233724,,,,-0.8298529748868061,0.0113715640498212,0.004567768315749,0.0049192031607461,-0.0284610250131374,Consumer Services,6.0,1.0
18,18,2020-02-03,134.30662536621094,135.06946527943336,131.15992385355577,132.30417622088237,621297,134.28755798339844,135.8799819946289,135.5939168294271,,,,-0.8366989954635977,-0.0101896749080773,-0.0149095336128692,0.0056798382890077,-0.0234292351853464,Consumer Services,6.0,0.0
19,19,2020-02-04,133.87753295898438,135.8799821937843,132.87630834158443,134.92642850839704,2052241,134.35430603027345,135.52716979980468,135.61934407552084,,,,-0.8388236251444342,-0.0031948714820029,0.0078347391547319,0.014957320997343,-0.0074786604986714,Consumer Services,6.0,0.0
20,20,2020-02-05,133.63916015625,134.9264404900682,132.73329232744783,134.68805579880618,603698,134.33523559570312,135.14098358154297,135.76555480957032,,,,-0.8400039162035724,-0.0017805287972209,0.0078487147130363,0.0096325084078132,-0.0067784609521867,Consumer Services,6.0,0.0
21,21,2020-02-06,134.97412109375,135.40321952305933,133.68684081083757,133.68684081083757,993145,134.4973388671875,134.88829345703124,135.78462626139324,134.98364868164063,,,-0.833393923617355,0.009989294574578,-0.0095372377495854,0.0031791163063865,-0.0095372377495854,Consumer Services,6.0,1.0
22,22,2020-02-07,133.63916015625,136.16604988764044,132.9240060824639,135.40322487760838,847485,134.08731994628906,134.41629028320312,135.44452921549478,135.08138732910157,,,-0.8400039162035724,-0.0098904955015248,0.0132002080774515,0.0189083029887049,-0.0053513810843314,Consumer Services,6.0,0.0
23,23,2020-02-10,131.49368286132812,133.9729016551802,130.6355009742354,133.01936289062914,927148,133.5247314453125,133.90614471435546,135.09489847819012,135.07662048339844,,,-0.8506271401608888,-0.0160542560460077,0.0116026868827605,0.018854280600435,-0.006526411523493,Consumer Services,6.0,0.0
24,24,2020-02-11,132.5426025390625,133.49614136858233,131.87511935639176,133.49614136858233,647158,133.25774536132812,133.80602569580077,134.77069498697918,135.02894439697266,,,-0.8454334666243837,0.007976958701815,0.0071942063250101,0.0071942063250101,-0.005035989711112,Consumer Services,6.0,1.0
25,25,2020-02-12,131.54135131835938,133.35308673420712,131.20760979412353,133.35308673420712,293392,132.83818359375,133.58670959472656,134.37338358561198,135.03371200561523,,,-0.8503911121703148,-0.0075541841002257,0.0137731245550529,0.0137731245550529,-0.0025371605270202,Consumer Services,6.0,0.0
26,26,2020-02-13,127.96558380126953,132.63793576512094,126.72597440075165,131.58904012007233,1550971,131.4364761352539,132.9669075012207,133.73768768310546,134.6975887298584,134.2742141723633,,-0.8680963469184297,-0.0271836002994654,0.0283158659630704,0.0365125670907544,-0.0096870530629781,Consumer Services,6.0,0.0
27,27,2020-02-14,127.8225326538086,128.728400425741,126.72596614384818,127.67950484903379,814315,130.2731506347656,132.18023529052735,133.03524373372397,134.1516845703125,134.11973999023436,,-0.8688046575495539,-0.0011178876633196,-0.0011189561167761,0.0070869177219781,-0.0085788200812005,Consumer Services,6.0,0.0
28,28,2020-02-17,125.43868255615234,128.72840470286042,124.81887787568357,128.20396439958938,1757197,129.06215057373046,131.29344100952147,132.2914800008138,133.5867115020752,133.87372650146483,,-0.8806081725660085,-0.0186496859995147,0.0220448890811586,0.0262257389799629,-0.0049410968597451,Consumer Services,6.0,0.0
29,29,2020-02-18,124.81887817382812,126.63061378221707,120.81399446239523,124.91423504874582,813006,127.5174057006836,130.3875755310059,131.7098190307617,132.95737266540527,133.52663665771485,,-0.8836771030919762,-0.00494109448293,0.0007639619608252,0.0145149166127405,-0.0320855608544689,Consumer Services,6.0,0.0
30,30,2020-02-19,130.7785186767578,131.44600176234346,124.5328087413024,126.24919489030943,816721,127.36483917236328,130.10151138305665,131.51275278727215,132.6212474822998,133.49993743896485,,-0.8541682399977056,0.0477463072102766,-0.0346335455721394,0.0051039199123783,-0.0477579192565469,Consumer Services,6.0,1.0
31,31,2020-02-20,133.54379272460938,135.21250043657966,127.9655733839121,130.77851852049997,1595577,128.48048095703126,129.95847854614257,131.4714319864909,132.42338600158692,133.45416717529298,133.30859196980794,-0.8404761232909885,0.0211447115002611,-0.0207068718634634,0.0124955842418783,-0.0417707122651558,Consumer Services,6.0,1.0
32,32,2020-02-24,131.58901977539062,133.40075515719178,130.6354811555011,133.40075515719178,1282784,129.23377838134766,129.75346450805665,131.19808298746744,132.0848773956299,133.16810333251954,133.30541305541993,-0.8501550841797407,-0.0146376923205246,0.0137681349469249,0.0137681349469249,-0.007246338801802,Consumer Services,6.0,0.0
33,33,2020-02-25,133.40077209472656,134.44966771078325,131.875107108191,133.4961289698255,1374070,130.8261962890625,129.94417343139648,131.1376927693685,131.92515907287597,133.03460845947265,133.36580479939778,-0.8411842828158447,0.0137682636623361,0.0007148150164468,0.0078627402194635,-0.0114367028209716,Consumer Services,6.0,1.0
34,34,2020-02-26,133.78219604492188,134.64039298927776,131.58904774992595,132.3042018668778,2359741,132.61885986328124,130.06813278198243,131.13133697509767,131.9370792388916,132.88967010498047,133.37534052530924,-0.8392956811255823,0.0028592334527454,-0.0110477643643088,0.0064148815741349,-0.0163934242360582,Consumer Services,6.0,1.0
35,35,2020-02-27,134.40199279785156,134.78340528194286,130.20639545278604,133.782180630561,876760,133.3435546875,130.35419692993165,131.18219248453775,131.9704532623291,132.76570892333984,133.47387364705403,-0.8362267883761816,0.0046328791965828,-0.0046116292949823,0.0028378484288174,-0.0312167792882055,Consumer Services,6.0,1.0
36,36,2020-02-28,128.7283935546875,131.11225519542484,121.24308210748573,128.9667782182598,3998483,132.38047485351564,130.43047790527345,130.76581064860025,131.69869270324708,132.41480377197266,133.27521845499675,-0.8643193324207399,-0.042213654165809,0.0018518421382383,0.0185185379457455,-0.0581480995800804,Consumer Services,6.0,0.0
37,37,2020-03-02,127.63184356689453,132.2088537059087,124.00837220516952,127.91789919807475,7787214,131.58903961181642,130.41140899658205,130.36532287597657,131.2958221435547,131.9857098388672,132.90492604573566,-0.8697488450649842,-0.0085183226288543,0.0022412559686195,0.035861036016574,-0.0283900260347322,Consumer Services,6.0,0.0
38,38,2020-03-03,126.82132720947266,129.4435587354528,122.1012819531786,127.7748659461927,1786409,130.2731506347656,130.54967346191407,130.0538324991862,130.92155723571778,131.5947573852539,132.57436548868816,-0.8737620764360831,-0.0063504242732109,0.0075187569606891,0.020676581641895,-0.0372180717561636,Consumer Services,6.0,0.0
39,39,2020-03-04,118.09638977050781,126.77364021878358,115.66485700901757,125.29564618610938,3422584,127.13598937988282,129.87742462158204,129.09075164794922,130.13250007629395,130.97686126708984,131.9307233174642,-0.9169631695667716,-0.0687970835106759,0.060960850959048,0.073476000961062,-0.0205893911423994,Consumer Services,6.0,0.0
40,40,2020-03-05,113.42402648925781,120.0034779973892,109.65752763635888,118.71619025541408,6090456,122.94039611816406,128.14197540283203,127.88292999267578,129.12174339294432,130.16444183349608,131.12815678914387,-0.9400981436185328,-0.0395639806629959,0.046658225157061,0.0580075642858131,-0.0332072398545616,Consumer Services,6.0,0.0
41,41,2020-03-06,115.28343963623047,117.19053214222387,107.94115524542894,109.65753399931823,3353265,120.25140533447264,126.31594009399414,127.0374537150065,128.13720932006837,129.4092352294922,130.387570699056,-0.93089135204063,0.0163934679849225,-0.048800640010954,0.0165426405736255,-0.0636889774799367,Consumer Services,6.0,1.0
42,42,2020-03-09,109.99127197265625,113.42402936838273,106.79689925677062,113.1856446885419,1405895,116.723291015625,124.1561653137207,125.84870300292968,126.95481491088869,128.38131591796875,129.4419733683268,-0.9570952566183588,-0.0459057058001853,0.029042056324976,0.0312093617444471,-0.029042056324976,Consumer Services,6.0,0.0
43,43,2020-03-11,108.79933166503906,110.51571021451817,106.55850536474807,109.6575209397786,1863849,113.11889190673828,121.69602127075196,124.73941294352214,125.82009735107422,127.36102416992188,128.51544647216798,-0.96299708967972,-0.0108366808223974,0.007887817522461,0.0157756350449222,-0.0205959564824335,Consumer Services,6.0,0.0
44,44,2020-03-12,104.98516845703125,111.94604043776125,91.92162138601142,104.2700143850085,22334787,110.49664764404297,118.81631851196288,123.417165629069,124.44222564697266,126.20532958984376,127.56349232991536,-0.9818827288166744,-0.0350568624791785,-0.0068119533695415,0.0663033844021403,-0.1244323104207479,Consumer Services,6.0,0.0
45,45,2020-03-13,109.80055236816406,111.2308677756683,95.40204143178585,95.40204143178585,5905794,109.77195281982422,116.35617446899414,122.01863454182944,123.3551856994629,125.25178527832033,126.76569366455078,-0.958039595240057,0.0458672780346461,-0.1311333196949651,0.0130264864488873,-0.1311333196949651,Consumer Services,6.0,1.0
46,46,2020-03-16,104.07929229736328,105.31890159262984,95.21133599874337,101.26633966811143,4839885,107.53112335205078,113.89126434326172,120.05433451334636,122.16087112426756,124.01599212646484,125.76288324991862,-0.9863681294986224,-0.0521059315951093,-0.0270270153376428,0.0119102394713146,-0.0852038489393588,Consumer Services,6.0,0.0
47,47,2020-03-17,95.1159896850586,104.07929563855237,94.40082814482878,101.07563667610711,3420176,104.55606689453126,110.63967895507812,117.62279917399088,120.52554397583008,122.4750653076172,124.41044108072916,-1.0307494759118825,-0.086119941964015,0.0626566259866683,0.0942355326709256,-0.0075188361346794,Consumer Services,6.0,0.0
48,48,2020-03-18,85.86661529541016,98.16732957836851,82.62456406883324,95.68811834775549,2123141,99.96952362060549,106.54420776367188,114.4538553873698,118.54694061279297,120.64998260498048,122.79577407836912,-1.0765472924811226,-0.0972431072869484,0.114380926959285,0.1432537458317151,-0.0377568303516234,Consumer Services,6.0,0.0
49,49,2020-03-19,79.6685791015625,83.72114103706494,77.23703893925806,82.48153173843856,1936727,94.90620574951171,102.70142669677736,110.84628092447916,116.28942565917968,118.53502166748046,120.9888089497884,-1.1072365599642326,-0.0721821417150812,0.035308181325665,0.0508677571660489,-0.0305206919682186,Consumer Services,6.0,0.0
50,50,2020-03-20,86.39105987548828,87.72602606728897,78.38129273471453,80.09767140773748,1185498,90.22430725097657,99.9981300354004,107.64555206298829,114.0700527191162,116.72901000976564,119.41387227376302,-1.073950531266004,0.0843805782623018,-0.0728476821192053,0.0154525965270564,-0.0927152317880795,Consumer Services,6.0,1.0
51,51,2020-03-23,71.18204498291016,81.71871045641085,69.79940769296219,76.28351067704084,1689717,83.64485778808594,95.58799057006836,103.8091288248698,110.95196533203124,114.45766845703125,117.28746973673502,-1.1492572109295152,-0.176048481341683,0.0716678720786325,0.148024202957788,-0.0194239613413735,Consumer Services,6.0,0.0
52,52,2020-03-24,73.5658950805664,76.95097384436794,69.84707478325494,71.9925517829575,1077641,79.3348388671875,91.94545288085938,100.20473225911458,108.05080909729004,112.28740295410157,115.28502756754555,-1.1374536959130603,0.0334894859824353,-0.0213868572643048,0.0460142401597143,-0.0505508740597632,Consumer Services,6.0,1.0
53,53,2020-03-25,72.04022979736328,77.23704453832275,68.75050757754057,70.5622432218681,4500082,76.56956176757812,88.2695426940918,96.55265909830727,104.98278198242188,110.15146484375,113.30324579874674,-1.1450079515678422,-0.020738757837885,-0.0205161279975438,0.0721376757900025,-0.0456650711564375,Consumer Services,6.0,0.0
54,54,2020-03-26,74.61479187011719,79.09645217743115,69.89475439521563,71.13435618021107,2806510,75.55880432128906,85.2325050354004,93.65388590494793,102.02441177368163,108.14330139160155,111.37231877644857,-1.1322601357062565,0.0357378381495409,-0.0466453849521493,0.0600639658033923,-0.063258736727669,Consumer Services,6.0,1.0
55,55,2020-03-27,72.37397003173828,77.47542780200277,70.65759129580773,75.32995813334352,1182461,72.75538635253906,81.4898468017578,90.91721547444662,98.92301063537596,105.80711944580078,109.4000727335612,-1.1433554534212875,-0.0300318714589398,0.0408432493106147,0.0704874662537835,-0.0237154150197628,Consumer Services,6.0,0.0
56,56,2020-03-30,71.70648956298828,73.99499438941328,69.8470756402643,72.37396513569067,1521078,72.86027526855469,78.25256652832032,88.0120854695638,96.071915435791,103.33362731933592,107.52476959228515,-1.1466604497143964,-0.0092226593132487,0.0093084402370033,0.0319148913908933,-0.0259309015691061,Consumer Services,6.0,0.0
