,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Close,High,Low,Open,Volume,MA_5,MA_15,MA_20,MA_25,MA_30,Normalized_Close,Return_Ratio,Percentage_Change_Open,Percentage_Change_High,Percentage_Change_Low,Sector_Encoded,Stock_Movement_Label
30,30,30,30,2509.281982421875,2573.2761052371297,2483.9932696278147,2536.5977511489787,85246,2525.526611328125,2450.52880859375,2396.661267089844,2367.350166015625,2347.0484212239585,-1.0231410380062536,-0.0221914003043778,0.0108858904333817,0.0255029619084459,-0.0100780673400653,11.0,0.0
31,31,31,31,2551.703369140625,2557.832609464565,2491.135823388209,2499.9194183068767,55473,2537.379541015625,2468.985139973958,2411.436767578125,2379.084404296875,2357.4603190104167,-0.9826229658988274,0.0169057870003937,-0.0202938756361749,0.0024020191367322,-0.023736123283332,11.0,1.0
32,32,32,32,2541.23095703125,2578.53661127791,2515.749010710976,2548.180493064275,35926,2540.198046875,2487.1134114583333,2427.2440673828123,2390.495458984375,2368.024055989584,-0.9926255137127298,-0.0041040867978717,0.0027347124879761,0.0146801510281622,-0.0100274027631251,11.0,0.0
33,33,33,33,2549.724853515625,2606.09359857316,2509.571613440821,2557.784297884549,96629,2543.63427734375,2504.758235677083,2444.6582153320314,2402.09314453125,2377.5340494791667,-0.9845127117312988,0.0033424338944374,0.0031609074829432,0.0221077756605039,-0.0157480678824775,11.0,1.0
34,34,34,34,2534.184326171875,2555.901769454628,2471.927655427984,2471.927655427984,97832,2537.22509765625,2520.626774088542,2461.4891357421875,2414.261865234375,2386.62333984375,-0.9993559843399046,-0.006094982100646,-0.0245667491906302,0.0085697962292896,-0.0245667491906302,11.0,0.0
35,35,35,35,2509.7646484375,2571.7800248278563,2473.6172115857603,2553.006545564076,131561,2537.321630859375,2528.2531901041666,2472.227014160156,2424.79333984375,2395.678743489583,-1.0226800277013677,-0.0096361095292792,0.0172294629910805,0.024709638184188,-0.014402719742763,11.0,0.0
36,36,36,36,2550.44921875,2577.13745809182,2519.224256786385,2537.563437199773,55170,2537.07080078125,2533.3145833333333,2486.006555175781,2436.56357421875,2405.4154703776044,-0.9838208464937688,0.0162105121441681,-0.0050523576221378,0.0104641328067294,-0.0122429263574666,11.0,1.0
37,37,37,37,2461.0693359375,2575.206584285224,2457.30507274646,2562.658726115918,92578,2521.0384765625,2529.2266927083333,2495.594677734375,2446.00294921875,2412.2526285807294,-1.06919053421191,-0.0350447608034736,0.041278556721247,0.0463770957937053,-0.0015295234214138,11.0,0.0
38,38,38,38,2520.285400390625,2557.832354657746,2461.1656903065546,2461.310379010284,54742,2515.1505859375,2528.4866861979167,2507.3563232421875,2458.756689453125,2420.936051432292,-1.0126313089009364,0.0240611118055183,-0.0234001361001419,0.0148978977782838,-0.0234575457505358,11.0,1.0
39,39,39,39,2523.08447265625,2557.832384291914,2462.2756272938386,2462.2756272938386,46133,2512.930615234375,2528.419124348958,2518.702734375,2471.777431640625,2430.7066569010417,-1.009957822231479,0.0011106171805745,-0.0241009946442233,0.0137719969395562,-0.0241009946442233,11.0,1.0
40,40,40,40,2477.622802734375,2535.2466177880474,2369.6631011115023,2535.2466177880474,55847,2506.50224609375,2523.116829427084,2522.8154541015624,2479.082060546875,2438.4114908854167,-1.0533797695674054,-0.0180182908715751,0.0232577029037983,0.0232577029037983,-0.0435739053998556,11.0,0.0
41,41,41,41,2500.836181640625,2543.3541607558086,2461.3104781507823,2490.26707201138,133143,2496.579638671875,2523.67666015625,2524.130847167969,2488.121171875,2446.5662516276043,-1.0312079021879563,0.0093692142648312,-0.0042262302932259,0.0170015051074998,-0.0158049950572582,11.0,1.0
42,42,42,42,2303.497314453125,2460.4421660269727,2116.5342650778407,2460.4421660269727,246970,2465.065234375,2508.7672526041665,2513.186328125,2489.4887890625,2449.179996744792,-1.2196927931537398,-0.0789091539206857,0.0681332904488791,0.0681332904488791,-0.0811648653559082,11.0,0.0
43,43,43,43,2329.89599609375,2526.3663052515344,1844.5834152761413,2125.414079515492,197498,2426.987353515625,2495.2574055989585,2503.111853027344,2491.282529296875,2453.4618001302083,-1.194478537586204,0.0114602615227673,-0.0877643967460729,0.0843257851368395,-0.2082979590639548,11.0,1.0
44,44,44,44,2342.49169921875,2459.3799043154618,2277.339366588729,2344.422138704084,126591,2390.868798828125,2480.34150390625,2494.03154296875,2493.135947265625,2458.292659505208,-1.1824479641670445,0.0054061224819123,0.0008240966172805,0.0498990904154303,-0.0278132608332188,11.0,1.0
45,45,45,45,2245.149658203125,2444.467555362097,2203.452208203375,2345.48421354141,97828,2344.374169921875,2462.7326822916666,2478.431164550781,2487.127197265625,2456.6307454427083,-1.2754225730147994,-0.0415549139610995,0.0446894731367646,0.0887771095484535,-0.0185722363083457,11.0,0.0
46,46,46,46,2214.407470703125,2341.6235019888704,2176.66751360646,2260.545029537483,71704,2287.088427734375,2440.2462890625,2464.529602050781,2476.72236328125,2454.615714518229,-1.304785454952708,-0.0136927119257627,0.0208351712341849,0.0574492422775974,-0.0170429144572392,11.0,0.0
47,47,47,47,2102.104248046875,2188.0568914004234,2029.4714507594213,2171.744769392299,82486,2246.809814453125,2410.9711751302084,2443.2778930664062,2459.911025390625,2449.0422932942706,-1.4120499841311251,-0.0507147957826348,0.033128957048695,0.0408888585965274,-0.0345524240079619,11.0,0.0
48,48,48,48,2266.91552734375,2277.09840866118,2099.787562042641,2170.8761483128987,122231,2234.213720703125,2392.117220052083,2429.996484375,2449.3322265625,2448.4377278645834,-1.2546332701764071,0.0784029999701517,-0.0423656628896909,0.0044919544617356,-0.0737248315101271,11.0,1.0
49,49,49,49,2190.7109375,2266.3360000757275,1815.8679844988944,1815.8679844988944,80723,2203.857568359375,2369.218994140625,2411.2205200195312,2435.996748046875,2444.922884114583,-1.3274187990106443,-0.0336159812417194,-0.1711056199084256,0.0345207855957616,-0.1711056199084256,11.0,0.0
50,50,50,50,2139.217041015625,2284.048342909101,2129.8061464208563,2217.641162638698,51921,2182.671044921875,2344.5158203125,2392.7172729492186,2419.279140625,2436.3845052083334,-1.376602325817043,-0.0235055641540453,0.0366601986238104,0.067702948843711,-0.0043992238348572,11.0,0.0
51,51,51,51,2194.572021484375,2310.832941137244,2036.6138870187167,2036.6138870187167,85037,2178.703955078125,2320.790673828125,2374.860705566406,2407.36447265625,2427.052628580729,-1.323730949758357,0.0258762806239003,-0.0719767375685476,0.0529765797224699,-0.0719767375685476,11.0,1.0
52,52,52,52,2226.85888671875,2295.05157720488,2193.944794442936,2193.944794442936,50439,2203.6548828125,2305.1766438802083,2359.142102050781,2395.353291015625,2417.201668294271,-1.2928926949327328,0.0147121465681206,-0.0147805020210834,0.0306228162425732,-0.0147805020210834,11.0,1.0
53,53,53,53,2263.392578125,2377.8677636895814,2157.121998160008,2268.218678095692,111495,2202.95029296875,2288.0504557291665,2344.82548828125,2384.58724609375,2408.2685709635416,-1.2579981557097937,0.0164059301755226,0.00213224167002,0.0505768140582192,-0.0469518991058223,11.0,1.0
54,54,54,54,2254.9951171875,2278.884311045345,2200.8944916441965,2239.5032897982896,130407,2215.80712890625,2270.17783203125,2330.8660278320312,2372.137841796875,2399.298478190104,-1.2660188489049675,-0.0037101212660405,-0.0068700048488495,0.0105939004815409,-0.0239914601725521,11.0,0.0
55,55,55,55,2244.95654296875,2291.914391495381,2200.74942945417,2261.509968108519,161297,2236.955029296875,2254.666748046875,2317.625622558594,2361.56482421875,2388.8917887369794,-1.275607023774114,-0.0044517055235447,0.0073736060466802,0.0209170412112003,-0.0196917457725575,11.0,0.0
56,56,56,56,2191.09716796875,2282.6964291274385,2172.178766372851,2282.6964291274385,43829,2236.26005859375,2234.01748046875,2299.6580200195312,2347.140576171875,2378.8470703125,-1.3270498974920153,-0.023991277322801,0.0418052026618269,0.0418052026618269,-0.0086342138872085,11.0,0.0
57,57,57,57,2188.201904296875,2219.764549092344,2171.744857248733,2199.736235408828,196222,2228.528662109375,2226.331119791667,2286.0146484375,2333.0194140625,2367.5491861979167,-1.3298152597609294,-0.0013213762101472,0.0052711457243972,0.0144240093811682,-0.0075208083019332,11.0,0.0
58,58,58,58,2243.218994140625,2284.675135033436,2212.2836542022114,2277.918596822521,604146,2224.4939453125,2220.5526529947915,2272.161328125,2320.7591796875,2357.905029296875,-1.2772666142343434,0.0251426021226447,0.0154686647948922,0.0184806481226735,-0.013790601817842,11.0,1.0
59,59,59,59,2578.246826171875,2641.3240356255305,2245.294296620212,2277.918773643797,371259,2289.144287109375,2236.2696614583333,2274.919445800781,2322.5216796875,2358.3055826822915,-0.9572704305585058,0.1493513709122273,-0.1164853766053105,0.024465155474393,-0.129139121271032,11.0,1.0
60,60,60,60,2614.780517578125,2778.8678885594027,2581.9630433818693,2606.0935391144103,238143,2363.10908203125,2260.91171875,2281.777331542969,2326.722314453125,2361.822200520833,-0.9223758913355666,0.0141699743544315,-0.0033222591362126,0.0627537836840161,-0.0125507567368032,11.0,1.0
61,61,61,61,2600.10888671875,2725.780445095776,2586.8854238989684,2671.7281416519504,164498,2444.91142578125,2286.625146484375,2286.740966796875,2328.708701171875,2363.4357177734373,-0.9363892521206572,-0.0056110372403127,0.0275447137229631,0.0483331905901907,-0.0050857342503333,11.0,0.0
62,62,62,62,2593.401123046875,2712.219548619931,2580.9979533568167,2652.4242243173267,152174,2525.95126953125,2319.378271484375,2301.2361572265627,2334.00197265625,2365.1747233072915,-0.9427960594685292,-0.00257980106377,0.0227589556994978,0.0458156759928682,-0.0047825882312746,11.0,0.0
63,63,63,63,2661.931884765625,2711.3027900469488,2591.615518432203,2592.58073836458,313956,2609.69384765625,2345.7126953125,2317.837951660156,2339.66783203125,2368.9149576822915,-0.877340058152338,0.0264250528426686,-0.026052938017665,0.0185470205168944,-0.0264155393065639,11.0,1.0
64,64,64,64,2585.389404296875,2712.26749309861,2571.3454098272946,2712.26749309861,92804,2611.12236328125,2372.024593098958,2329.9828369140623,2342.160029296875,2370.621793619792,-0.9504483175186752,-0.0287544850064746,0.0490750401432238,0.0490750401432238,-0.0054320615866374,11.0,0.0
65,65,65,65,2513.094970703125,2624.819186234957,2495.142020007313,2577.137412267746,82229,2590.78525390625,2396.9497884114585,2343.3801025390626,2343.578916015625,2370.732804361979,-1.0194991265536943,-0.0279626865777348,0.0254834943809161,0.0444568219005958,-0.0071437613401409,11.0,0.0
66,66,66,66,2491.90771484375,2577.088355504621,2447.362918831542,2512.4669420991327,162343,2569.14501953125,2416.77216796875,2357.2551147460936,2343.22177734375,2368.7814208984373,-1.039735776674545,-0.0084307422148264,0.008250396727341,0.0341829033850125,-0.0178757807710389,11.0,0.0
67,67,67,67,2446.349609375,2494.9965935577466,2433.705135599446,2491.9079372944457,195224,2539.734716796875,2431.4048828125,2374.4673828125,2348.935869140625,2368.290763346354,-1.0832498327967286,-0.0182824208125246,0.0186229832992206,0.0198855404788913,-0.0051687108527324,11.0,0.0
68,68,68,68,2430.37548828125,2504.745731405262,2414.980277447386,2481.194459250268,58942,2493.4234375,2442.537076822917,2382.640380859375,2352.955048828125,2365.293766276042,-1.0985072451632896,-0.0065297785044841,0.020909925735367,0.030600309903803,-0.0063344988904374,11.0,0.0
69,69,69,69,2639.34521484375,2667.867506846018,2413.049481590103,2413.049481590103,410797,2504.214599609375,2468.1604166666666,2405.0720947265627,2364.829189453125,2369.169124348958,-0.8989133350145172,0.0859824860685549,-0.0857393462518482,0.0108065787839566,-0.0857393462518482,11.0,1.0
70,70,70,70,2680.898193359375,2770.1810314820545,2618.8828166092976,2635.05024945854,285585,2537.775244140625,2497.223193359375,2432.15615234375,2382.259130859375,2375.944970703125,-0.8592247083570047,0.015743669407825,-0.017101710171017,0.0333033303330332,-0.0231323132313231,11.0,1.0
71,71,71,71,2605.900634765625,2703.5808378278884,2572.2143201377985,2703.5808378278884,155012,2560.573828125,2524.8767578125,2452.7225830078123,2397.918857421875,2379.447119140625,-0.9308573616488258,-0.0279747879943819,0.0374842393294281,0.0374842393294281,-0.0129269374965466,11.0,0.0
72,72,72,72,2560.824951171875,2654.354663038835,2533.702178355252,2610.919768552745,58536,2583.468896484375,2549.718294270833,2469.420886230469,2416.267685546875,2388.02470703125,-0.973910640652924,-0.0172975450377462,0.0195619842574346,0.0365232741988708,-0.010591420082896,11.0,0.0
73,73,73,73,2508.9921875,2650.396884459992,2485.971837268484,2582.0595129469366,200131,2599.192236328125,2567.4365071614584,2481.7008666992188,2425.950751953125,2393.994580078125,-1.0234178307386257,-0.020240650829396,0.0291221813327933,0.0563591619234533,-0.0091751382671519,11.0,0.0
74,74,74,74,2570.910888671875,2628.2931506894515,2393.744771836152,2508.991905704336,259890,2585.50537109375,2566.947444661458,2497.4966552734377,2441.15875,2401.608553059896,-0.9642772275444514,0.0246787142185451,-0.0240844531953131,0.0223198175675469,-0.0689118077240114,11.0,1.0
75,75,75,75,2581.142333984375,2635.0499519871514,2553.971491926008,2602.232480057641,205986,2565.55419921875,2564.704899088542,2514.305944824219,2458.83576171875,2412.808308919271,-0.9545048351027912,0.0039796965960907,0.0081708574515959,0.0208851783541754,-0.0105266732874914,11.0,1.0
76,76,76,76,2523.7119140625,2619.5582895446964,2490.267141480275,2600.302201220101,207687,2549.116455078125,2559.611767578125,2530.9366821289063,2472.001357421875,2423.11845703125,-1.009358532153807,-0.0222500011586818,0.0303482686477916,0.0379783345904602,-0.0132522148807341,11.0,0.0
77,77,77,77,2468.646240234375,2561.64502602831,2433.3191015022057,2525.980201757744,104891,2530.680712890625,2551.294775390625,2544.9588989257813,2481.6728515625,2435.3365234375,-1.0619535818537222,-0.0218193184100335,0.0232248592726374,0.0376719775714424,-0.0143103285340775,11.0,0.0
78,78,78,78,2497.940673828125,2509.5716201977634,2462.2758473555746,2490.1706068741755,185260,2528.47041015625,2540.362027994792,2557.6949829101563,2491.054775390625,2443.037361653646,-1.033973497643671,0.0118665984280391,-0.0031105890685713,0.0046562140132071,-0.0142776915585803,11.0,1.0
79,79,79,79,2509.185546875,2534.184646038369,2473.85840708297,2521.2507946660794,139331,2516.125341796875,2535.281770833333,2554.2419189453126,2501.222392578125,2453.653181966146,-1.0232331467925104,0.0045016573710864,0.0048084318858387,0.0099630333015838,-0.0140791261276101,11.0,1.0
80,80,80,80,2488.047119140625,2517.2933272426826,2434.815339551665,2517.2933272426826,134787,2497.506298828125,2533.6119140625,2547.9052490234376,2510.946015625,2465.28085123698,-1.043423159553231,-0.0084244179393992,0.011754684176624,0.011754684176624,-0.0213950046120292,11.0,0.0
81,81,81,81,2400.549560546875,2519.223268538387,2369.662531967094,2514.397170322796,247466,2472.873828125,2527.5213704427083,2537.927282714844,2519.324111328125,2472.146769205729,-1.126994977038357,-0.0351671630013067,0.0474256443803582,0.0494360582851189,-0.0128666489904689,11.0,0.0
82,82,82,82,2439.206787109375,2457.835338715738,2385.057867924284,2400.54969116916,121061,2466.9859375,2527.0451822916666,2530.217565917969,2529.364306640625,2479.225032552083,-1.0900721790233598,0.0161034902998184,-0.0158482241622599,0.0076371350329174,-0.0221993967347315,11.0,1.0
83,83,83,83,2387.326904296875,2459.332172585913,2375.695956541952,2456.484820807589,78644,2444.86318359375,2524.1752766927084,2516.4873168945314,2535.128623046875,2483.3561767578126,-1.1396243741615868,-0.0212691613874939,0.0289687668606419,0.0301614614066629,-0.0048719543745722,11.0,0.0
84,84,84,84,2278.0634765625,2399.536485843743,2254.7535120398165,2399.536485843743,103172,2398.63876953125,2500.0898274739584,2501.1210205078123,2523.1212890625,2484.1251220703125,-1.243985494485105,-0.0457681047106348,0.0533229256036975,0.0533229256036975,-0.0102323595292688,11.0,0.0
85,85,85,85,2290.322021484375,2337.521178016408,2265.2263053169645,2288.1502768160417,74441,2359.09375,2474.051416015625,2489.982373046875,2510.14294921875,2485.6373046875,-1.2322769520376438,0.0053811252618704,-0.0009482267768292,0.0206080874607503,-0.0109572871989178,11.0,1.0
86,86,86,86,2349.007080078125,2359.962419105498,2278.932263747066,2301.084011103275,53335,2348.78525390625,2456.9251790364583,2482.8373413085938,2500.098876953125,2490.90096842448,-1.176224908018085,0.0256230600078305,-0.0204014152963967,0.0046638169464388,-0.0298316752322127,11.0,1.0
87,87,87,87,2388.87060546875,2406.292869321951,2356.9700451695685,2358.031881168683,40994,2338.718017578125,2445.461555989584,2479.963391113281,2491.91765625,2497.5899251302085,-1.138149934021074,0.0169703726007071,-0.0129093322298282,0.0072930965006294,-0.013353825119767,11.0,1.0
88,88,88,88,2411.022705078125,2436.215038844154,2377.915850874834,2388.919263525864,94050,2343.457177734375,2438.9302571614585,2478.995751953125,2481.8812890625,2503.183382161458,-1.1169917296640526,0.0092730429009687,-0.0091676621318025,0.010448816476497,-0.0137314568351265,11.0,1.0
89,89,89,89,2327.965576171875,2426.562689025885,2319.423286288465,2414.98005089211,81042,2353.43759765625,2422.733902994792,2463.4267700195314,2471.5843359375,2494.840673828125,-1.1963223456189471,-0.0344489202574965,0.0373779043860786,0.0423533379802565,-0.0036694227658883,11.0,0.0
90,90,90,90,2219.18505859375,2340.6580674030547,2144.7184436163247,2340.6580674030547,351567,2339.210205078125,2398.60341796875,2440.34111328125,2459.827939453125,2481.654158528646,-1.300222222450779,-0.0467277174076622,0.054737665224855,0.054737665224855,-0.0335558382970607,11.0,0.0
91,91,91,91,2243.460205078125,2277.918501380151,2215.227528736867,2239.3097132211656,129793,2318.100830078125,2379.919970703125,2422.219091796875,2449.8900390625,2469.765869140625,-1.2770362256753007,0.010938766188232,-0.0018500403294716,0.0153594417338132,-0.012584433758777,11.0,1.0
92,92,92,92,2184.196044921875,2248.962395286226,2160.1621633693458,2224.8318974827266,200662,2277.16591796875,2360.9566243489585,2403.387646484375,2439.403896484375,2456.125699869792,-1.3336413887860024,-0.0264164080210133,0.0186044895811103,0.0296522606177818,-0.0110035367971691,11.0,0.0
93,93,93,93,2202.679931640625,2231.9261392405483,2181.396787535022,2210.353382059824,135019,2235.49736328125,2341.272574869792,2388.0720336914064,2430.29607421875,2440.8173014322915,-1.3159868161087545,0.0084625584602279,0.0034836883511637,0.0132775566616889,-0.0096623861687206,11.0,1.0
94,94,94,94,2317.492919921875,2329.075558422109,2207.071860479395,2218.0752727948643,220218,2233.40283203125,2328.49306640625,2375.4011352539064,2417.421982421875,2431.887418619792,-1.2063251266196504,0.0521242267802992,-0.042898792169929,0.0049979175343606,-0.0476467731544147,11.0,1.0
95,95,95,95,2339.740966796875,2396.737239791037,2295.726852225336,2340.078652317552,177267,2257.514013671875,2318.605989583333,2363.3310668945314,2403.775693359375,2426.108951822917,-1.1850752798499733,0.0096000495551675,0.0001443260281668,0.0243600782321602,-0.0188115330697461,11.0,1.0
96,96,96,96,2359.96240234375,2369.614600308346,2317.492731299527,2345.628794106579,83280,2280.814453125,2315.900179036458,2355.143591308594,2393.9381640625,2421.7107747395835,-1.165761116712496,0.0086425958402388,-0.0060736595731084,0.0040899795501021,-0.0179959100204499,11.0,1.0
97,97,97,97,2311.267333984375,2422.846611842777,2292.39723801108,2374.344312385911,209473,2306.2287109375,2307.370882161458,2347.2746459960936,2383.955859375,2417.2080322265624,-1.2122713900362376,-0.0206338322640286,0.0272910785671851,0.0482762319259932,-0.008164393489162,11.0,0.0
98,98,98,98,2292.83154296875,2349.345214717237,2282.7450422375778,2345.484335153198,241433,2324.259033203125,2301.07119140625,2337.019189453125,2375.30943359375,2412.6232340494794,-1.2298800249137574,-0.0079764857766772,0.0229640909930406,0.0246479825008483,-0.0043991460088307,11.0,0.0
99,99,99,99,2315.65869140625,2331.0055904751066,2285.6885723988444,2297.2229007580763,240768,2323.8921875,2303.5775390625,2327.342846679688,2365.099345703125,2401.8336832682294,-1.2080770590529375,0.0099558768316417,-0.0079613592091924,0.0066274443318488,-0.0129423732083787,11.0,1.0
