,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock_Movement_Label
0,0,Ticker,BOSCHLTD.NS,BOSCHLTD.NS,BOSCHLTD.NS,BOSCHLTD.NS,BOSCHLTD.NS,,,,,,,,,,,,,,
1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2020-01-10,13798.8203125,14010.022849450526,13684.024770617478,13821.018265283788,12854,,,,,,,-0.6014289533539487,,0.0016086848209537,0.0153058400767205,-0.0083192286936681,Automobile and Auto Components,0.0,
3,3,2020-01-13,13737.7080078125,13875.81621269524,13701.718189991754,13861.884670313015,6553,,,,,,,-0.6095783053291848,-0.0044288064706618,0.0090391106311109,0.0100532202900365,-0.0026197832855582,Automobile and Auto Components,0.0,
4,4,2020-01-14,14055.3486328125,14116.368976179716,13693.360685680054,13777.368076363571,16359,,,,,,,-0.5672207920919456,0.0231218064046317,-0.0197775639517028,0.0043414322163992,-0.0257544623466242,Automobile and Auto Components,0.0,
5,5,2020-01-15,13894.06640625,14163.734255988864,13747.645538173585,14052.421599079253,12863,,,,,,,-0.5887278460040594,-0.0114747937440685,0.0113973251745809,0.0194088499258617,-0.0105383739932717,Automobile and Auto Components,0.0,0.0
6,6,2020-01-16,13769.240234375,14005.008012651024,13747.646343179289,13968.69348746227,14103,13851.03671875,,,,,,-0.605373469426911,-0.0089841352578284,0.0144854218309977,0.0171227877691775,-0.0015682703495725,Automobile and Auto Components,0.0,0.0
7,7,2020-01-17,14291.115234375,14349.441774553103,13800.306836126014,13852.596374866864,33609,13949.495703125,,,,,,-0.5357812149075647,0.0379015102588693,-0.0306847193040155,0.0040813148044462,-0.0343436037145949,Automobile and Auto Components,0.0,1.0
8,8,2020-01-20,13904.00390625,14442.365501390183,13857.240725449616,14377.351637396787,17559,13982.7548828125,,,,,,-0.5874026761275832,-0.0270875520752827,0.0340439872096132,0.038719896712499,-0.0033632888134735,Automobile and Auto Components,0.0,0.0
9,9,2020-01-21,13871.63671875,14052.282384566135,13829.377706952395,13866.482229480474,14888,13946.0125,,,,,,-0.5917188544280869,-0.0023279040856318,-0.0003715847937798,0.0130226641223929,-0.0030464329952127,Automobile and Auto Components,0.0,0.0
10,10,2020-01-22,13618.1298828125,14013.135393894725,13560.964297995311,13912.921702923135,15276,13890.8251953125,,,,,,-0.6255240994560278,-0.0182751928324968,0.021647011935368,0.0290058557585621,-0.0041977558819832,Automobile and Auto Components,0.0,0.0
11,11,2020-01-23,13907.1611328125,14117.295214542115,13608.32957128099,13661.269428335523,21615,13918.409375,13884.723046875,,,,,-0.5869816586147444,0.0212240045062859,-0.0176809416478839,0.0151097754403539,-0.0214876033057852,Automobile and Auto Components,0.0,1.0
