,Unnamed: 0.1,Unnamed: 0,Close,High,Low,Open,Volume,MA_5,MA_15,MA_20,MA_25,MA_30,Normalized_Close,Return_Ratio,Percentage_Change_Open,Percentage_Change_High,Percentage_Change_Low,Sector_Encoded,Stock_Movement_Label
0,0,0,63.68741607666016,64.56708796545524,62.05373811774606,62.05373811774606,3552547,0.0,0.0,0.0,0.0,0.0,-0.952410778311693,0.0,-0.0256515032254982,0.0138123344136968,-0.0256515032254982,8.0,
1,1,1,63.7350959777832,64.97010032996347,63.41009130887324,64.25509898481329,1591571,0.0,0.0,0.0,0.0,0.0,-0.9521717296057582,0.0007486549786484,0.0081588173525517,0.0193771474449613,-0.0050993046126933,8.0,
2,2,2,63.79575729370117,64.30709413329772,62.40041174475324,64.13375734196401,1017450,0.0,0.0,0.0,0.0,0.0,-0.9518675970734138,0.0009517725671757,0.0052981587271825,0.0080152170189387,-0.021872074384572,8.0,
3,3,3,64.07308959960938,65.41643118528341,63.3754205187248,63.9257585286309,2232135,0.0,0.0,0.0,0.0,0.0,-0.9504771594407906,0.0043471904351166,-0.0022994219866583,0.0209657688441207,-0.0108886442848984,8.0,
4,4,4,64.57575988769531,65.1737651406501,63.228081544558975,64.2204276375287,801078,63.97342376708984,0.0,0.0,0.0,0.0,-0.9479569637388604,0.0078452637640405,-0.0055025639773279,0.0092605221215327,-0.0208697248856243,8.0,
5,5,5,65.14776611328125,66.21377029038953,64.68842583948455,64.68842583948455,2139345,64.26549377441407,0.0,0.0,0.0,0.0,-0.9450891442847044,0.0088579093235716,-0.0070507448098524,0.016362866153456,-0.0070507448098524,8.0,1.0
6,6,6,65.99276733398438,66.82044273065283,64.61042460001087,65.08709707334967,2075006,64.7170280456543,0.0,0.0,0.0,0.0,-0.940852632807866,0.0129705325464852,-0.013723780608429,0.0125419107290902,-0.0209468823602678,8.0,1.0
7,7,7,68.30245971679688,68.64046726709583,66.0231124701595,66.127113076703,4740390,65.61836853027344,0.0,0.0,0.0,0.0,-0.929272722568672,0.0349991745477701,-0.0318487306183926,0.0049486878173998,-0.0333713786602745,8.0,1.0
8,8,8,68.8614501953125,69.68045945795757,67.34477932446265,68.88311915365152,3885120,66.57604064941407,0.0,0.0,0.0,0.0,-0.9264701590697644,0.008184046091947,0.0003146747313274,0.0118935813916509,-0.022024962683012,8.0,1.0
9,9,9,72.51014709472656,73.92715420280035,68.5667907729984,69.03046037975388,7197007,68.16291809082031,0.0,0.0,0.0,0.0,-0.90817699462083,0.0529860595306259,-0.0479889622955371,0.0195421905050423,-0.0543835101668818,8.0,1.0
