,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock_Movement_Label
0,0,Ticker,BAJAJHLDNG.NS,BAJAJHLDNG.NS,BAJAJHLDNG.NS,BAJAJHLDNG.NS,BAJAJHLDNG.NS,,,,,,,,,,,,,,
1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2020-01-10,3102.07666015625,3146.54977373853,3091.5882056382934,3140.0917447589136,20996,,,,,,,-0.9713165232698284,,0.0122547211972345,0.0143365617470072,-0.0033811074538139,Financial Services,9.0,
3,3,2020-01-13,3110.779296875,3132.7639268602675,3077.848197937413,3114.489247912858,86638,,,,,,,-0.9678591505718596,0.0028054228415849,0.0011926114596381,0.0070672419632444,-0.0105861251457693,Financial Services,9.0,
4,4,2020-01-14,3123.511962890625,3134.458431026267,3105.328753741208,3116.092061368482,16111,,,,,,,-0.9628007328442838,0.0040930791935049,-0.0023754996332001,0.0035045385661054,-0.0058213989142495,Financial Services,9.0,
5,5,2020-01-15,3123.78662109375,3138.305725654988,3089.7563376048665,3122.733280431364,46709,,,,,,,-0.9626916169747552,8.793249598148494e-05,-0.0003371999403778,0.0046479181590688,-0.010893920621559,Financial Services,9.0,1.0
6,6,2020-01-16,3110.779296875,3133.6799531096535,3097.5427622992147,3132.809772900581,7275,3114.186767578125,,,,,,-0.9678591505718596,-0.0041639605378025,0.0070819797623418,0.0073617103783798,-0.0042550542203628,Financial Services,9.0,0.0
7,7,2020-01-17,3102.031005859375,3132.7637293161974,3092.4585768847473,3129.6951757577813,45682,3114.17763671875,,,,,,-0.9713346607521413,-0.0028122506229912,0.0089180829740747,0.0099072908680706,-0.0030858585734786,Financial Services,9.0,0.0
8,8,2020-01-20,3092.275390625,3119.0691565068873,3080.64190281609,3116.779091046897,21918,3110.47685546875,,,,,,-0.9752103594459112,-0.003144912225554,0.0079241650003702,0.0086647411686291,-0.0037621124703769,Financial Services,9.0,0.0
9,9,2020-01-21,3087.2373046875,3098.9166387531527,3079.680088527372,3098.9166387531527,44703,3103.221923828125,,,,,,-0.9772118839646592,-0.0016292487896693,0.0037831021437579,0.0037831021437579,-0.0024478896224315,Financial Services,9.0,0.0
10,10,2020-01-22,3071.618896484375,3105.282858100011,3057.054169894107,3091.5883116399937,25284,3092.78837890625,,,,,,-0.9834167457614148,-0.0050590241894948,0.0065012671912112,0.0109596804649709,-0.0047417101799113,Financial Services,9.0,0.0
