,Close,High,Low,Open,Volume,MA_5,MA_15,MA_20,MA_25,MA_30,Normalized_Close,Return_Ratio,Percentage_Change_Open,Percentage_Change_High,Percentage_Change_Low,Sector_Encoded,Stock_Movement_Label
0,569.8262329101562,571.9711246275094,564.3448429658093,568.110331173056,5099,0.0,0.0,0.0,0.0,0.0,-1.5034471619362688,0.0,-0.0030112719246654,0.0037641154328733,-0.0096194061062315,1.0,0.0
1,565.7271728515625,573.8777505287674,563.4392648582796,573.8777505287674,3429,0.0,0.0,0.0,0.0,0.0,-1.5095358331387505,-0.0071935264153415,0.0144072586015653,0.0144072586015653,-0.0040441896784817,1.0,0.0
2,572.257080078125,576.2608894580397,560.4840314165247,567.2046802771441,13195,0.0,0.0,0.0,0.0,0.0,-1.4998364246116922,0.0115425023578915,-0.0088288987185464,0.0069965222262835,-0.0205730065585088,1.0,0.0
3,574.92626953125,586.1750812169898,568.3962893133317,571.9711087429753,17968,0.0,0.0,0.0,0.0,0.0,-1.495871657878612,0.004664318793156,-0.0051400691617102,0.0195656596017281,-0.0113579437294495,1.0,1.0
4,577.6907958984375,585.6030509381527,569.3972035284606,580.5506513236772,76022,572.0855102539062,0.0,0.0,0.0,0.0,-1.4917652793821303,0.0048084885205219,0.0049504950495049,0.0136963494933477,-0.0143564557871802,1.0,1.0
5,604.00146484375,609.1492280728592,579.7880562594939,583.362875673067,40320,578.920556640625,0.0,0.0,0.0,0.0,-1.4526838777838542,0.0455445527817239,-0.0341697667505194,0.0085227661334246,-0.0400883275846356,1.0,1.0
6,611.151123046875,648.2339408795804,601.57061835154,606.2893917638428,260350,588.0053466796875,0.0,0.0,0.0,0.0,-1.4420639021341466,0.0118371537475899,-0.0079550394324634,0.0606770018646618,-0.0156761631191507,1.0,1.0
7,598.3295288085938,616.0606117294852,594.8500142656848,605.336152337676,18563,593.2198364257813,0.0,0.0,0.0,0.0,-1.4611088711008398,-0.0209794169637774,0.0117103087708774,0.0296343103042198,-0.0058153816172794,1.0,0.0
8,597.2332763671875,602.5239984635843,585.3172094005637,600.6650803800069,16345,597.6812377929688,0.0,0.0,0.0,0.0,-1.4627372250588762,-0.0018321884323328,0.0057461701291898,0.0088587195418494,-0.0199521149241819,1.0,0.0
9,612.8671264648438,618.6821433677696,591.1798864623526,600.5697231459088,21820,604.71650390625,0.0,0.0,0.0,0.0,-1.4395149810534609,0.0261771249464745,-0.0200653661909868,0.0094882180032533,-0.0353865284431033,1.0,1.0
10,609.1016845703125,617.2522626566393,604.0015730495928,614.8690492873086,28570,605.7365478515625,0.0,0.0,0.0,0.0,-1.4451081017445775,-0.0061439775963366,0.0094686402337971,0.0133813093819903,-0.0083731692916224,1.0,0.0
11,619.968994140625,633.9346453147316,604.8117946742728,619.6353676008655,75685,607.5001220703125,0.0,0.0,0.0,0.0,-1.428965992606534,0.0178415358972103,-0.0005381342339901,0.02252637036061,-0.0244483185604506,1.0,1.0
12,619.3494262695312,635.8412491304346,615.4409219117549,632.9813934371942,25026,611.7041015625,0.0,0.0,0.0,0.0,-1.429886287747563,-0.0009993529949873,0.0220101393324461,0.0266276550222011,-0.0063106611421569,1.0,0.0
13,608.1484375,625.5458961911258,603.7632897140743,623.925299361195,20695,613.8871337890625,0.0,0.0,0.0,0.0,-1.446524038057512,-0.0180850878267492,0.0259424523493823,0.0286072570746773,-0.0072106537080853,1.0,0.0
14,613.34375,617.7288388541025,603.5248654278731,610.0549042674662,25091,613.9824584960937,596.9281575520833,0.0,0.0,0.0,-1.4388070128969936,0.0085428362216255,-0.0053621574077078,0.0071494799679665,-0.0160087790445845,1.0,1.0
15,609.1969604492188,619.6354461402104,606.289451915652,618.6345082101519,10170,614.001513671875,599.5528727213542,0.0,0.0,0.0,-1.444966580641716,-0.0067609550937484,0.0154917840594182,0.0171348289119734,-0.0047726904799767,1.0,0.0
16,582.6956176757812,591.9901490006711,562.7242797562864,585.3171521520322,10285,606.5468383789063,600.6841023763021,0.0,0.0,0.0,-1.484331205766795,-0.0435020929091562,0.0044989775051125,0.0159509202453989,-0.0342740486004601,1.0,0.0
17,618.634521484375,624.4018860469563,585.6031617962625,601.1894117247323,21362,606.403857421875,603.7759318033854,0.0,0.0,0.0,-1.430948194651994,0.0616769763121688,-0.0281993796883243,0.0093227331522702,-0.0533939806799914,1.0,1.0
18,635.0785522460938,665.3930071229363,593.5629973209782,619.6353218193533,203464,611.7898803710938,607.786083984375,0.0,0.0,0.0,-1.4065225226392863,0.0265811722279292,-0.0243170397931438,0.0477333941913624,-0.0653707400104864,1.0,1.0
19,641.0366821289062,647.280688919848,614.8689902110485,631.7421508815299,56410,617.328466796875,612.0091430664063,602.0282348632812,0.0,0.0,-1.3976724220504768,0.009381721145739,-0.014499219009603,0.0097404828226135,-0.0408208962877972,1.0,1.0
20,624.8308715820312,641.5133646006319,620.5887402919464,634.8880200221755,13658,620.4552490234375,613.3977701822917,604.778466796875,0.0,0.0,-1.4217442459757608,-0.0252806290165094,0.0160957931138712,0.0266992137830219,-0.0067892472715762,1.0,0.0
21,619.3494262695312,629.072947263331,610.9128170641244,625.1644429055547,19849,627.7860107421875,613.9443237304688,607.4595794677734,0.0,0.0,-1.429886287747563,-0.0087726864369254,0.0093889109917295,0.0156995721338866,-0.0136217276509357,1.0,0.0
22,611.0081787109375,619.6353983902031,606.3847104433705,619.5877457655711,10515,626.2607421875,614.7895670572917,609.3971343994141,0.0,0.0,-1.4422762291187088,-0.0134677569798276,0.0140416566480896,0.0141196468064743,-0.0075669498848955,1.0,0.0
