,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock_Movement_Label
0,0,Ticker,AIAENG.NS,AIAENG.NS,AIAENG.NS,AIAENG.NS,AIAENG.NS,,,,,,,,,,,,,,
1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2020-01-10,1586.5966796875,1624.995264521533,1577.5901325643467,1610.5171212120986,7608,,,,,,,-1.1111067957577927,,0.0150765735431326,0.0242018562912889,-0.0056766456393487,Capital Goods,1.0,
3,3,2020-01-13,1603.108642578125,1617.199505157227,1582.868203841647,1601.704450540652,15356,,,,,,,-1.0926969927647587,0.0104071583547478,-0.0008759182005373,0.0087897115671717,-0.0126257436326505,Capital Goods,1.0,
4,4,2020-01-14,1611.146728515625,1617.296304593106,1598.4601763567048,1610.614038732947,10623,,,,,,,-1.0837350310930505,0.0050140618820276,-0.0003306277282199,0.003816893873562,-0.0078742376062846,Capital Goods,1.0,
5,5,2020-01-15,1591.0513916015625,1610.2749175678043,1580.689004256482,1610.2749175678043,31187,,,,,,,-1.1061400713730636,-0.0124726920015389,0.0120822784654939,0.0120822784654939,-0.0065129180614648,Capital Goods,1.0,0.0
6,6,2020-01-16,1593.3758544921875,1613.4225337650198,1576.621779693549,1591.0515726967285,21548,1597.055859375,,,,,,-1.103548441040287,0.0014609602825495,-0.0014587153363132,0.0125812621148455,-0.0105148290978578,Capital Goods,1.0,1.0
7,7,2020-01-17,1615.795166015625,1622.9616522912495,1589.5020902574847,1600.6875116781273,44600,1602.895556640625,,,,,,-1.078552314830466,0.0140703221152943,-0.0093499811456618,0.0044352690405036,-0.0162725302755893,Capital Goods,1.0,1.0
8,8,2020-01-20,1621.557373046875,1646.3494350129058,1600.348494916957,1622.1384139097747,10747,1606.585302734375,,,,,,-1.0721278153961429,0.0035661741985891,0.0003583227288517,0.0152890439636106,-0.0130793263824313,Capital Goods,1.0,1.0
9,9,2020-01-21,1733.3638916015625,1743.1935902121684,1610.5171891793534,1619.1846877990893,190310,1631.0287353515623,,,,,,-0.9474705597104814,0.0689500849079457,-0.0658714562797174,0.0056708799913465,-0.0708718480968836,Capital Goods,1.0,1.0
10,10,2020-01-22,1682.9566650390625,1829.3848837227272,1671.044794528092,1743.1936425097454,140861,1649.4097900390625,,,,,,-1.0036714557873336,-0.0290805795636631,0.0357923520682481,0.0870065294760671,-0.0070779425034653,Capital Goods,1.0,0.0
11,11,2020-01-23,1712.30029296875,1734.4776127213822,1664.2656490573397,1691.381993644832,105004,1673.194677734375,1635.1252685546874,,,,,-0.9709551510775432,0.0174357596599235,-0.0122164899520342,0.012951770109308,-0.0280526985299575,Capital Goods,1.0,1.0
