,Unnamed: 0,Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock_Movement_Label
0,0,Ticker,CHENNPETRO.NS,CHENNPETRO.NS,CHENNPETRO.NS,CHENNPETRO.NS,CHENNPETRO.NS,,,,,,,,,,,,,,
1,1,Date,,,,,,,,,,,,,,,,,,,
2,2,2020-01-10,120.35364532470703,120.79661050658932,100.8188781000533,101.79340014837187,4043969,,,,,,,-0.666211275088635,,-0.154214233613454,0.0036805298309594,-0.1623113880094789,Oil Gas & Consumable Fuels,15.0,
3,3,2020-01-13,129.5230255126953,132.71238045198842,121.68254935745678,124.91619000344731,6145604,,,,,,,-0.6354927830132882,0.0761869751701316,-0.0355676953268548,0.0246238452712834,-0.0605334543738714,Oil Gas & Consumable Fuels,15.0,
4,4,2020-01-14,129.78880310058594,130.9405153197993,124.03025552274426,128.85857348052036,1572773,,,,,,,-0.6346023971245978,0.0020519717389135,-0.0071672563259918,0.00887374096763,-0.0443686006825937,Oil Gas & Consumable Fuels,15.0,
5,5,2020-01-15,133.42111206054688,135.37015606764024,128.23841426333993,128.23841426333993,1281236,,,,,,,-0.6224337388604396,0.0279863044668491,-0.0388446604676403,0.0146082128757021,-0.0388446604676403,Oil Gas & Consumable Fuels,15.0,1.0
6,6,2020-01-16,133.02244567871094,137.14203019690487,131.5606659092318,133.95267531302733,658834,129.22180633544923,,,,,,-0.6237693176934753,-0.0029880307222669,0.0069930276019971,0.0309690932020898,-0.0109889707862519,Oil Gas & Consumable Fuels,15.0,0.0
7,7,2020-01-17,129.08004760742188,133.77548110481175,127.83975054089208,133.68688266367784,364891,130.9670867919922,,,,,,-0.6369768106131604,-0.029637089073006,0.0356897533092563,0.0363761370128274,-0.0096087434852981,Oil Gas & Consumable Fuels,15.0,0.0
8,8,2020-01-20,135.06008911132812,145.2925881118767,134.08557376541538,141.74886645061142,2273836,132.07449951171876,,,,,,-0.6169429747614602,0.0463281631417868,0.0495244552502096,0.0757625666314649,-0.0072154205755741,Oil Gas & Consumable Fuels,15.0,1.0
9,9,2020-01-21,131.206298828125,134.8829046139238,130.40895335001397,134.6614220119305,420255,132.35799865722657,,,,,,-0.6298536212661937,-0.0285338941249068,0.0263335161090976,0.0280215646553296,-0.0060770365846194,Oil Gas & Consumable Fuels,15.0,0.0
10,10,2020-01-22,127.1753158569336,133.33252963824393,125.93500514471228,132.44659920875395,290511,131.1088394165039,,,,,,-0.6433578839227483,-0.0307224806064519,0.0414489503430863,0.0484151640577557,-0.0097527629781286,Oil Gas & Consumable Fuels,15.0,0.0
11,11,2020-01-23,125.31484985351562,128.5927895638791,124.42891947135118,128.45990541384435,259107,129.56732025146485,129.39456329345705,,,,,-0.6495906618216637,-0.0146291439567636,0.0250972296100986,0.0261576318704062,-0.0070696360662765,Oil Gas & Consumable Fuels,15.0,0.0
