,Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock_Movement_Label
0,Ticker,UBL.NS,UBL.NS,UBL.NS,UBL.NS,UBL.NS,,,,,,,,,,,,,,
1,Date,,,,,,,,,,,,,,,,,,,
2,2020-01-10,1245.240478515625,1260.984938962807,1238.324608019762,1242.8861319799882,169874,,,,,,,-0.7594890472884545,,-0.0018906761997034,0.0126437107681802,-0.0055538433059186,Fast Moving Consumer Goods,8.0,
3,2020-01-13,1268.7838134765625,1271.628644128948,1244.8481745090123,1244.9953436327141,376452,,,,,,,-0.6862963535845229,0.018906657281975,-0.0187490332010669,0.0022421712999243,-0.0188650254781898,Fast Moving Consumer Goods,8.0,
4,2020-01-14,1278.8875732421875,1284.1358463605993,1261.2301542189934,1274.9147258101907,424847,,,,,,,-0.6548852814059003,0.0079633422639117,-0.0031064868524173,0.0041037799007668,-0.0138068579229601,Fast Moving Consumer Goods,8.0,
5,2020-01-15,1285.558349609375,1292.9156083824162,1268.4405087629195,1271.1381703130346,211818,,,,,,,-0.6341468392004491,0.0052160772430339,-0.0112170554535483,0.005723006486074,-0.0133154911651087,Fast Moving Consumer Goods,8.0,1.0
6,2020-01-16,1270.9417724609375,1291.7383602738864,1267.9498927198954,1282.615312447149,239520,1269.8823974609377,,,,,,-0.679587583088284,-0.0113698278673067,0.0091849526383951,0.0163631318629808,-0.0023540651553602,Fast Moving Consumer Goods,8.0,0.0
7,2020-01-17,1275.4052734375,1289.5802098521108,1264.3693859962502,1268.8818138005972,581521,1275.9153564453125,,,,,,-0.6657112286819613,0.003511963390675,-0.0051148131286306,0.0111140644545135,-0.0086528475858544,Fast Moving Consumer Goods,8.0,1.0
8,2020-01-20,1278.642333984375,1285.1168167707106,1264.5654710719743,1264.5654710719743,131330,1277.887060546875,,,,,,-0.6556476934393285,0.0025380642641929,-0.0110092263788387,0.005063560476807,-0.0110092263788387,Fast Moving Consumer Goods,8.0,1.0
9,2020-01-21,1247.6439208984375,1280.4573669300703,1232.0956046144565,1275.6506005741228,384005,1271.638330078125,,,,,,-0.7520171057622385,-0.0242432244436514,0.0224476545002658,0.0263003293503836,-0.0124621424619169,Fast Moving Consumer Goods,8.0,0.0
10,2020-01-22,1243.9652099609375,1252.646750809342,1238.9622982641488,1248.3305884024137,161744,1263.3197021484375,,,,,,-0.7634536657619361,-0.0029485263189924,0.0035092447976203,0.0069789257600516,-0.0040217456699981,Fast Moving Consumer Goods,8.0,0.0
11,2020-01-23,1237.00048828125,1248.0363768563207,1233.1746896258146,1244.357747331297,90476,1256.5314453125,1263.2069213867187,,,,,-0.7851059398123326,-0.005598807445673,0.0059476605868358,0.0089214908802537,-0.0030928028660288,Fast Moving Consumer Goods,8.0,0.0
12,2020-01-24,1250.8321533203125,1255.638920010389,1236.0195618852267,1240.8263285753033,114282,1251.6168212890625,1263.7660888671876,,,,,-0.7421053698293972,0.0111816164747686,-0.0079993344578238,0.0038428550763722,-0.0118421895341961,Fast Moving Consumer Goods,8.0,1.0
13,2020-01-27,1237.2457275390625,1261.8190206112072,1232.1937190530202,1250.8321086056405,162784,1243.3375,1260.6122802734376,,,,,-0.7843435277789044,-0.0108619096056853,0.0109811501176908,0.0198612874752228,-0.0040832701003469,Fast Moving Consumer Goods,8.0,0.0
14,2020-01-28,1252.3035888671875,1275.7487454707716,1237.9814815717905,1243.3768049859307,776280,1244.26943359375,1257.9538818359374,,,,,-0.737530897628828,0.0121704694491657,-0.0071282905843397,0.018721623743642,-0.0114366096390033,Fast Moving Consumer Goods,8.0,1.0
15,2020-01-29,1249.802001953125,1272.3151637757069,1245.82903469171,1255.54063930525,320076,1245.4367919921874,1254.3782470703125,,,,,-0.7453079557677251,-0.001997588233637,0.0045916371898564,0.018013382749747,-0.0031788773383354,Fast Moving Consumer Goods,8.0,0.0
16,2020-01-30,1232.1446533203125,1256.031195305391,1226.7002341304712,1255.4426385746897,238333,1244.465625,1250.49853515625,1256.959822591146,,,,-0.8002020016728306,-0.0141281167778724,0.0189084822075031,0.0193861507418877,-0.0044186526112578,Fast Moving Consumer Goods,8.0,0.0
17,2020-01-31,1239.943359375,1266.919975184187,1234.1066485805602,1239.8452865396496,317811,1242.2878662109374,1246.95234375,1256.6066813151042,,,,-0.775956995411194,0.0063293753973382,-7.909460912780553e-05,0.021756329113924,-0.0047072398511669,Fast Moving Consumer Goods,8.0,1.0
18,2020-02-03,1240.04150390625,1261.6227978013726,1225.2289125003729,1254.6579496300856,479563,1242.847021484375,1243.0922607421876,1254.69052734375,,,,-0.7756518787985129,7.915243104287463e-05,0.0117870617054287,0.017403686753338,-0.0119452384127596,Fast Moving Consumer Goods,8.0,1.0
19,2020-02-04,1263.388671875,1289.8748070516372,1242.7883445153934,1246.2217324086612,645445,1245.0640380859377,1244.6667358398438,1253.6572672526042,,,,-0.703069038821669,0.0188277310841646,-0.0135880112339944,0.0209643601895914,-0.0163056134807932,Fast Moving Consumer Goods,8.0,1.0
20,2020-02-05,1288.0596923828125,1292.1306125591454,1262.9959196322673,1262.9959196322673,360080,1252.715576171875,1249.0761840820312,1253.8240234375,,,,-0.626370540058101,0.0195276568937397,-0.0194585490864783,0.0031605058371184,-0.0194585490864783,Fast Moving Consumer Goods,8.0,1.0
21,2020-02-06,1317.4398193359375,1330.192401354826,1293.6022527402715,1293.6022527402715,740992,1269.774609375,1257.1201171875,1256.9238932291669,1260.1635192871097,,,-0.5350321363599585,0.0228096004609646,-0.0180938561639053,0.0096798212956068,-0.0180938561639053,Fast Moving Consumer Goods,8.0,1.0
22,2020-02-07,1295.711181640625,1323.3254467509205,1273.7865771727727,1312.5348018923141,894963,1280.928173828125,1261.6080200195313,1258.2776204427084,1262.687054443359,,,-0.602583208715486,-0.0164930779959762,0.012984082016169,0.021312052795076,-0.0169209039626342,Fast Moving Consumer Goods,8.0,0.0
23,2020-02-10,1270.9417724609375,1297.231755635916,1265.6936190324543,1297.231755635916,389914,1287.1082275390625,1264.977624511719,1257.764249674479,1262.794952392578,,,-0.679587583088284,-0.0191164586141215,0.0206854348048322,0.0206854348048322,-0.0041293421478476,Fast Moving Consumer Goods,8.0,0.0
24,2020-02-11,1265.350341796875,1282.0757703124764,1245.829059358309,1275.6014070242745,547482,1287.5005615234377,1266.2822998046877,1258.944677734375,1262.1180908203123,,,-0.6969705015507923,-0.0043994388926534,0.0081013652020216,0.0132180218893767,-0.0154275711585493,Fast Moving Consumer Goods,8.0,0.0
25,2020-02-12,1258.925048828125,1277.0239772569805,1247.889160669207,1268.3914123982956,297642,1281.6736328125,1267.1946044921874,1259.942000325521,1260.78642578125,,,-0.7169457727262664,-0.0050778766611195,0.007519402031902,0.014376494014241,-0.0087661200872846,Fast Moving Consumer Goods,8.0,0.0
26,2020-02-13,1264.4183349609375,1268.440398538332,1245.927116800949,1251.7148504822105,446947,1271.0693359375,1270.42197265625,1261.7698567708333,1260.46025390625,1262.3446826171876,,-0.6998679708764391,0.0043634735347636,-0.0100468999281946,0.0031809595496878,-0.0146242882191041,Fast Moving Consumer Goods,8.0,1.0
27,2020-02-14,1261.9171142578125,1282.0759324949624,1257.061251367114,1265.3505018635956,282225,1264.3105224609376,1272.6193481445312,1262.5088541666669,1259.7858459472657,1263.011748046875,,-0.7076438905205128,-0.0019781591534753,0.0027207710926422,0.0159747561938774,-0.0038480046239443,Fast Moving Consumer Goods,8.0,0.0
28,2020-02-17,1249.360595703125,1270.353331069435,1243.5238850537876,1265.4484919533368,162115,1259.994287109375,1273.5512573242188,1263.316512044271,1258.321759033203,1262.2348193359376,,-0.746680221528241,-0.0099503512654018,0.0128769038382852,0.0168027833105264,-0.0046717582333005,Fast Moving Consumer Goods,8.0,0.0
29,2020-02-18,1245.28955078125,1252.5978328860203,1232.0955815055079,1252.5978328860203,141097,1255.98212890625,1271.7413452148437,1262.8489095052084,1258.2040405273438,1260.8908984375,,-0.7593364889821139,-0.0032585027380216,0.0058687412097735,0.0058687412097735,-0.0105951015709275,Fast Moving Consumer Goods,8.0,0.0
30,2020-02-19,1261.9171142578125,1273.7377054523463,1240.4338935750725,1245.87831324878,208671,1256.5805419921876,1269.1270874023437,1263.656583658854,1259.1016357421877,1259.9452490234376,,-0.7076438905205128,0.0133523672997424,-0.0127098688398925,0.0093671692546035,-0.0170242723868399,Fast Moving Consumer Goods,8.0,1.0
31,2020-02-20,1242.8861083984375,1279.8685437566244,1237.0983748676956,1261.5244951857858,395050,1252.2740966796875,1261.6717163085937,1264.3726806640625,1259.3959167480468,1258.8230224609374,1260.6662516276042,-0.76680843050833,-0.0150810268315981,0.0149960536700868,0.0297552890070047,-0.0046566885667423,Fast Moving Consumer Goods,8.0,0.0
32,2020-02-24,1217.1357421875,1258.6797026681872,1208.6013706166154,1242.8370494733,339871,1243.317822265625,1253.8141723632812,1262.8521728515625,1257.7110961914063,1256.4922412109374,1259.7294270833331,-0.846862453014841,-0.020718202606769,0.021116220972698,0.0341325614232823,-0.0070118486172677,Fast Moving Consumer Goods,8.0,0.0
33,2020-02-25,1216.1549072265625,1235.7742644715968,1211.495309880867,1218.3620849166289,379735,1236.6766845703123,1248.3354858398438,1261.2597330729166,1256.6565551757812,1253.992744140625,1257.9751302083334,-0.8499117216502793,-0.0008058550307418,0.0018148820326679,0.0161322847348255,-0.0038314176245209,Fast Moving Consumer Goods,8.0,0.0
34,2020-02-26,1211.9365234375,1228.1715871245826,1201.8326277558629,1221.304813075164,457073,1230.0060791015626,1242.9941040039062,1257.82958984375,1254.638201904297,1252.5644482421876,1255.743428548177,-0.8630260435214483,-0.0034686237452122,0.0077300167595346,0.0133959686609939,-0.0083369842283312,Fast Moving Consumer Goods,8.0,0.0
35,2020-02-27,1225.964599609375,1241.7091818740544,1194.8188696333016,1214.4382270985448,554380,1222.815576171875,1239.6980590820312,1253.6899169921876,1253.446331787109,1251.844423828125,1253.7569702148437,-0.8194148608148765,0.0115749264920956,-0.0094018803760751,0.0128426075840166,-0.0254050810162033,Fast Moving Consumer Goods,8.0,1.0
36,2020-02-28,1221.9425048828125,1236.5098520584083,1188.0010445948378,1207.3260614207743,691418,1218.62685546875,1235.4504760742188,1247.3234293619792,1252.9362243652345,1251.2421044921875,1252.123661295573,-0.8319189494606833,-0.0032807592713884,-0.0119616458250955,0.0119214669408631,-0.0277766426426337,Fast Moving Consumer Goods,8.0,0.0
37,2020-03-02,1193.8868408203125,1247.7909704581932,1178.1422606291587,1231.3106644589864,677021,1213.9770751953124,1228.6474487304688,1240.5351399739584,1250.6333984375,1248.9642919921876,1249.4063802083333,-0.9191397968807292,-0.0229598888248761,0.0313462066580449,0.0451501162378533,-0.0131876654074986,Fast Moving Consumer Goods,8.0,0.0
38,2020-03-03,1210.0728759765625,1221.304909372779,1182.0661974250593,1206.0999084930377,291160,1212.7606689453123,1224.7186767578123,1236.4772135416667,1249.1349670410157,1247.8773779296876,1247.120731608073,-0.8688198436779184,0.0135574282275602,-0.0032832464576305,0.0092821131844245,-0.0231446213757176,Fast Moving Consumer Goods,8.0,1.0
39,2020-03-04,1204.0889892578125,1229.1036704647815,1159.4059736951665,1209.5334089487403,708151,1211.191162109375,1220.5986206054688,1232.3931233723958,1246.1699829101562,1245.9487939453124,1245.6689005533854,-0.8874228490928766,-0.0049450630929321,0.0045216090666884,0.0207747778030822,-0.0371093963662836,Fast Moving Consumer Goods,8.0,0.0
40,2020-03-05,1224.2479248046875,1231.507111128742,1201.783736209421,1211.004858310406,301633,1210.8478271484375,1216.8317016601563,1230.0813151041666,1242.97939453125,1244.926630859375,1245.0116577148438,-0.8247517450488739,0.0167420645207467,-0.0108173076923077,0.0059295067420372,-0.0183493785369089,Fast Moving Consumer Goods,8.0,1.0
41,2020-03-06,1203.4022216796875,1217.3810125163986,1181.7718342756432,1181.7718342756432,287133,1207.1397705078125,1212.8833129882812,1226.01357421875,1237.2775146484375,1243.77693359375,1243.8917154947917,-0.8895579063850951,-0.0170273542659471,-0.017974362199409,0.0116160586916649,-0.017974362199409,Fast Moving Consumer Goods,8.0,0.0
42,2020-03-09,1165.635009765625,1196.7807379878498,1157.6891943890498,1187.461543716633,595110,1201.489404296875,1207.7332397460937,1219.5947672526042,1230.7737060546874,1240.804599609375,1241.0518107096354,-1.0069704980278629,-0.0313836980135766,0.0187250157795078,0.0267199663370503,-0.0068167267712496,Fast Moving Consumer Goods,8.0,0.0
43,2020-03-11,1150.6260986328125,1173.4335992993886,1110.4555163253374,1171.2755181028735,759433,1189.600048828125,1201.1803588867188,1213.0124674479166,1224.7579223632813,1237.2279833984376,1238.1644897460938,-1.053630949369873,-0.0128761670737998,0.0179462463910708,0.0198218176118865,-0.0349119339072929,Fast Moving Consumer Goods,8.0,0.0
44,2020-03-12,1061.3580322265625,1128.1129369602907,998.0856708531805,1118.352355534973,857366,1161.053857421875,1186.122509765625,1200.7503662109375,1214.5583068847657,1229.1467578125,1231.7996378580729,-1.3311519655239372,-0.0775821672325348,0.0536994318390799,0.062895745551279,-0.0596145310556952,Fast Moving Consumer Goods,8.0,0.0
45,2020-03-13,1028.74072265625,1160.435629156695,907.3950727218759,981.9486138319976,855802,1121.9524169921874,1166.4001220703126,1185.2052734375,1203.049090576172,1218.7739990234377,1224.430928548177,-1.432554283962987,-0.0307316744961985,-0.0454848416065744,0.1280156443699474,-0.1179555229631181,Fast Moving Consumer Goods,8.0,0.0
46,2020-03-16,956.7378540039062,1003.9714760737598,946.6338979486918,999.0176008104942,276304,1072.619543457031,1139.879656982422,1166.1287231445312,1187.6650665283205,1204.3459204101562,1215.2507019042969,-1.6564003924187092,-0.0699912690016095,0.0441915689126848,0.0493694504426505,-0.0105608406868504,Fast Moving Consumer Goods,8.0,0.0
47,2020-03-17,936.873291015625,993.6713509245549,927.0636129569858,957.4245785231786,753222,1026.8671997070312,1114.1783020019532,1147.444559733073,1171.412875366211,1189.9924047851562,1205.1483662923176,-1.7181563363738055,-0.0207628065568315,0.0219360373538612,0.0606251245004085,-0.0104706561204289,Fast Moving Consumer Goods,8.0,0.0
48,2020-03-18,873.9932861328125,974.2972451458509,864.2326444057387,946.6829772236587,297069,971.5406372070312,1080.570343017578,1124.6337849934896,1152.6445098876952,1174.1144653320312,1192.946759033203,-1.9136408310354809,-0.0671168721382236,0.0831696218313973,0.1147651367630713,-0.0111678680854198,Fast Moving Consumer Goods,8.0,0.0
49,2020-03-19,862.2706298828125,934.3227212259947,735.2353095530922,841.3760293245198,1131019,931.7231567382812,1046.3885070800782,1101.3227254231772,1133.4935638427737,1157.9912768554686,1179.5761576334637,-1.9500848093302432,-0.013412753205313,-0.0242320680238551,0.0835608785062926,-0.1473265073947667,Fast Moving Consumer Goods,8.0,0.0
50,2020-03-20,875.4647216796875,915.1939174251655,847.3599703695885,853.4419826806378,439697,901.0679565429688,1011.510186767578,1077.9560668945312,1114.1709442138672,1142.6528637695312,1165.8229919433593,-1.9090663588349115,0.0153015669786504,-0.0251554842287606,0.0453806929755578,-0.0321026657204148,Fast Moving Consumer Goods,8.0,1.0
51,2020-03-23,787.2266235351562,824.0129143545561,750.4403327157564,824.0129143545561,263423,867.1657104492188,969.892626953125,1048.975008138021,1091.3879699707031,1123.5651953125,1148.14921875,-2.1833853582980596,-0.1007900101048452,0.0467289719626167,0.0467289719626167,-0.0467289719626168,Fast Moving Consumer Goods,8.0,0.0
52,2020-03-24,816.6556396484375,865.2135425464527,750.4403175147804,819.1080589867211,400351,843.1221801757813,934.9946899414062,1023.8262613932292,1071.36396484375,1105.754736328125,1132.1807006835938,-2.091894965540988,0.0373831565567815,0.003003003003003,0.0594594594594595,-0.081081081081081,Fast Moving Consumer Goods,8.0,1.0
53,2020-03-25,865.6060180664062,897.8798230380869,816.6557004786944,816.6557004786944,1413012,841.4447265625,906.4926818847656,1000.8618041992188,1053.8365203857422,1090.4045532226562,1118.6695088704428,-1.9397155882275177,0.0599400482179262,-0.0565503434195816,0.0372846356172222,-0.0565503434195816,Fast Moving Consumer Goods,8.0,1.0
54,2020-03-26,877.6228637695312,949.5277913341046,866.4398069313395,873.0613395628556,763377,844.5151733398437,888.1191650390625,979.0973958333332,1037.1208374023438,1075.6978857421875,1105.7452596028645,-1.902357019091261,0.0138825810499426,-0.0051975904400247,0.0819314657046765,-0.0127424401754515,Fast Moving Consumer Goods,8.0,1.0
55,2020-03-27,887.9230346679688,917.2048997645174,877.9661874751264,917.2048997645174,1043742,847.0068359375,874.0373962402343,956.6757364908856,1020.2187591552736,1060.7381225585937,1093.378525797526,-1.8703353341890017,0.0117364432077311,0.0329779315923461,0.0329779315923461,-0.0112136376736364,Fast Moving Consumer Goods,8.0,1.0
