,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Close,High,Low,Open,Volume,MA_5,MA_15,MA_20,MA_25,MA_30,Normalized_Close,Return_Ratio,Percentage_Change_Open,Percentage_Change_High,Percentage_Change_Low,Sector_Encoded,Stock_Movement_Label
12,12,12,12,3.25,3.450000047683716,3.150000095367432,3.450000047683716,7757368,3.1200000286102294,0.0,0.0,0.0,0.0,-2.53120403444672,-0.0151515009208375,0.0615384762103741,0.0615384762103741,-0.0307692014254056,20.0,0.0
13,13,13,13,3.25,3.3499999046325684,3.0999999046325684,3.150000095367432,6135467,3.190000009536744,0.0,0.0,0.0,0.0,-2.53120403444672,0.0,-0.0307692014254056,0.0307692014254057,-0.0461538754976712,20.0,0.0
14,14,14,14,3.299999952316284,3.3499999046325684,3.200000047683716,3.299999952316284,4689194,3.25,2.9800000031789144,0.0,0.0,0.0,-2.5242736219113286,0.0153846007127028,0.0,0.0151515009208376,-0.0303030018416752,20.0,1.0
15,15,15,15,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.2799999713897705,3.006666660308838,0.0,0.0,0.0,-2.5242736219113286,0.0,0.0,0.0,0.0,20.0,0.0
16,16,16,16,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.2799999713897705,3.039999993642171,0.0,0.0,0.0,-2.5242736219113286,0.0,0.0,0.0,0.0,20.0,0.0
17,17,17,17,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.289999961853028,3.0733333269755048,0.0,0.0,0.0,-2.5242736219113286,0.0,0.0,0.0,0.0,20.0,0.0
18,18,18,18,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.299999952316284,3.103333330154419,0.0,0.0,0.0,-2.5242736219113286,0.0,0.0,0.0,0.0,20.0,0.0
19,19,19,19,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.299999952316284,3.1299999872843425,3.0599999904632567,0.0,0.0,-2.5242736219113286,0.0,0.0,0.0,0.0,20.0,0.0
20,20,20,20,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.299999952316284,3.163333320617676,3.0799999833106995,0.0,0.0,-2.5242736219113286,0.0,0.0,0.0,0.0,20.0,0.0
21,21,21,21,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.299999952316284,3.203333314259847,3.1049999833107,0.0,0.0,-2.5242736219113286,0.0,0.0,0.0,0.0,20.0,0.0
22,22,22,22,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.299999952316284,3.2366666475931805,3.1299999833107,0.0,0.0,-2.5242736219113286,0.0,0.0,0.0,0.0,20.0,0.0
23,23,23,23,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.299999952316284,3.263333304723104,3.152499985694885,0.0,0.0,-2.5242736219113286,0.0,0.0,0.0,0.0,20.0,0.0
24,24,24,24,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.299999952316284,3.283333301544189,3.172499978542328,3.1079999828338623,0.0,-2.5242736219113286,0.0,0.0,0.0,0.0,20.0,0.0
25,25,25,25,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.299999952316284,3.2933332920074463,3.197499978542328,3.1239999771118163,0.0,-2.5242736219113286,0.0,0.0,0.0,0.0,20.0,0.0
26,26,26,26,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.299999952316284,3.2933332920074463,3.2274999737739565,3.1439999771118163,0.0,-2.5242736219113286,0.0,0.0,0.0,0.0,20.0,0.0
27,27,27,27,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.299999952316284,3.296666622161865,3.2524999737739564,3.1639999771118164,0.0,-2.5242736219113286,0.0,0.0,0.0,0.0,20.0,0.0
28,28,28,28,16.850000381469727,17.700000762939453,16.850000381469727,17.700000762939453,1710857,6.0100000381469725,4.203333314259847,3.949999988079071,3.723999996185303,0.0,-0.6461299741986353,4.1060607954380846,0.0504451253546847,0.0504451253546847,0.0,20.0,1.0
29,29,29,29,16.049999237060547,16.049999237060547,16.049999237060547,16.049999237060547,383712,8.559999895095824,5.053333266576131,4.602499949932098,4.249999961853027,4.016666634877523,-0.7570168391394106,-0.0474778116497229,0.0,0.0,0.0,20.0,0.0
30,30,30,30,15.25,15.25,15.25,15.25,134852,10.949999904632568,5.849999936421712,5.207499945163727,4.747999963760376,4.428333298365275,-0.8679034397056764,-0.0498441915943082,0.0,0.0,0.0,20.0,0.0
31,31,31,31,14.5,14.5,14.5,14.5,72567,13.189999914169311,6.596666606267293,5.767499947547913,5.219999961853027,4.818333299954732,-0.9718597268769916,-0.0491803278688524,0.0,0.0,0.0,20.0,0.0
32,32,32,32,13.800000190734863,13.800000190734863,13.800000190734863,13.800000190734863,47194,15.289999961853027,7.296666622161865,6.294999957084656,5.65999997138977,5.184999974568685,-1.0688855684661016,-0.048275848914837,0.0,0.0,0.0,20.0,0.0
33,33,33,33,13.149999618530272,13.149999618530272,13.149999618530272,13.149999618530272,145289,14.549999809265136,7.953333266576132,6.789999938011169,6.069999952316284,5.528333298365275,-1.158981096660261,-0.047101490088456,0.0,0.0,0.0,20.0,0.0
34,34,34,34,12.5,12.5,12.5,12.5,49547,13.839999961853028,8.566666603088379,7.249999940395355,6.4499999523162845,5.848333295186361,-1.2490764926671656,-0.0494296302194814,0.0,0.0,0.0,20.0,0.0
35,35,35,35,11.899999618530272,11.899999618530272,11.899999618530272,11.899999618530272,1027602,13.169999885559085,9.139999914169312,7.679999923706054,6.799999933242798,6.151666617393493,-1.3322415752791197,-0.0480000305175781,0.0,0.0,0.0,20.0,0.0
36,36,36,36,11.350000381469728,11.350000381469728,11.350000381469728,11.350000381469728,187926,12.539999961853027,9.676666609446208,8.082499945163727,7.121999950408935,6.439999961853028,-1.4084760801216136,-0.0462184247639896,0.0,0.0,0.0,20.0,0.0
37,37,37,37,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,98308,11.939999961853028,10.17666662534078,8.457499957084655,7.42399995803833,6.70666663646698,-1.4847107171513625,-0.0484581649559066,0.0,0.0,0.0,20.0,0.0
38,38,38,38,9.75,9.75,9.75,9.75,325161,11.260000038146972,10.606666628519694,8.779999959468842,7.68399995803833,6.934999966621399,-1.6302495456286548,-0.0972222381658512,0.0,0.0,0.0,20.0,0.0
39,39,39,39,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863,253423,10.520000076293943,10.973333311080932,9.05499997138977,7.903999967575073,7.128333306312561,-1.7619274829415363,-0.0974358778733473,0.0,0.0,0.0,20.0,0.0
40,40,40,40,7.949999809265137,7.949999809265137,7.949999809265137,7.949999809265137,321298,9.730000114440918,11.28333330154419,9.287499964237211,8.089999961853028,7.288333296775818,-1.879744661277262,-0.0965909503461891,0.0,0.0,0.0,20.0,0.0
41,41,41,41,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,319794,8.980000019073486,11.569999965031942,9.502499961853028,8.261999959945678,7.431666628519694,-1.9282575820718173,-0.0440251462930438,0.0,0.0,0.0,20.0,0.0
42,42,42,42,7.25,7.25,7.25,7.25,269832,8.269999980926514,11.83333330154419,9.699999964237213,8.419999961853028,7.564999961853028,-1.976770502866372,-0.0460526196084853,0.0,0.0,0.0,20.0,0.0
43,43,43,43,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,230817,7.7,11.16999994913737,9.87999997138977,8.563999967575073,7.686666631698609,-2.025283423660927,-0.048275848914837,0.0,0.0,0.0,20.0,0.0
44,44,44,44,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,234300,7.259999942779541,10.539999993642173,10.044999969005584,8.695999965667724,7.796666630109152,-2.066865964966904,-0.0434782879113696,0.0,0.0,0.0,20.0,0.0
45,45,45,45,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,191711,6.930000019073487,9.94333333969116,10.194999980926514,8.815999975204468,7.896666638056437,-2.108448440179254,-0.0454545027625127,0.0,0.0,0.0,20.0,0.0
46,46,46,46,6.0,6.0,6.0,6.0,157576,6.610000038146973,9.376666673024497,10.3299999833107,8.923999977111816,7.986666639645894,-2.150030981485231,-0.0476190764527373,0.0,0.0,0.0,20.0,0.0
47,47,47,47,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,299339,6.3,8.83666664759318,10.449999976158145,9.01999997138977,8.066666634877523,-2.191613522791208,-0.0500000317891438,0.0,0.0,0.0,20.0,0.0
48,48,48,48,5.449999809265137,5.449999809265137,5.449999809265137,5.449999809265137,263152,6.009999942779541,8.323333326975504,9.879999947547912,9.105999965667724,8.138333296775818,-2.22626561851498,-0.0438596505904499,0.0,0.0,0.0,20.0,0.0
49,49,49,49,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,156005,5.729999923706055,7.83666664759318,9.337499976158142,9.181999959945678,8.20166662534078,-2.260917714238752,-0.0458715612384047,0.0,0.0,0.0,20.0,0.0
50,50,50,50,4.949999809265137,4.949999809265137,4.949999809265137,4.949999809265137,379792,5.459999847412109,7.373333326975504,8.822499966621399,9.247999954223634,8.256666620572409,-2.2955698099625232,-0.0480769248403741,0.0,0.0,0.0,20.0,0.0
51,51,51,51,4.75,4.75,4.75,4.75,304519,5.209999847412109,6.93333330154419,8.3349999666214,9.305999956130982,8.304999955495198,-2.3232914601040897,-0.0404040034286038,0.0,0.0,0.0,20.0,0.0
52,52,52,52,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,393649,4.979999923706055,6.516666634877523,7.872499966621399,9.355999965667724,8.346666630109151,-2.351013110245656,-0.0421052230031866,0.0,0.0,0.0,20.0,0.0
53,53,53,53,4.349999904632568,4.349999904632568,4.349999904632568,4.349999904632568,810631,4.759999942779541,6.156666628519694,7.432499980926513,8.855999946594238,8.381666628519694,-2.3787348264808497,-0.0439561049930402,0.0,0.0,0.0,20.0,0.0
54,54,54,54,4.150000095367432,4.150000095367432,4.150000095367432,4.150000095367432,605794,4.55,5.846666622161865,7.014999985694885,8.379999980926513,8.409999966621399,-2.406456476622416,-0.0459769686551361,0.0,0.0,0.0,20.0,0.0
55,55,55,55,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,1075590,4.350000047683716,5.57999997138977,6.617500007152557,7.927999982833862,8.43166663646698,-2.4341781598107963,-0.0481927814669142,0.0,0.0,0.0,20.0,0.0
56,56,56,56,4.099999904632568,4.099999904632568,3.799999952316284,3.799999952316284,25847805,4.2200000286102295,5.346666638056437,6.254999983310699,7.511999979019165,8.45833330154419,-2.4133869222046216,0.0379746468704,-0.0731707217791189,0.0,-0.0731707217791189,20.0,1.0
57,57,57,57,4.300000190734863,4.300000190734863,4.300000190734863,4.300000190734863,3941656,4.17000002861023,5.1499999841054285,5.929999983310699,7.131999979019165,8.491666642824809,-2.385665205969428,0.0487805587205784,0.0,0.0,0.0,20.0,1.0
58,58,58,58,4.5,4.5,4.5,4.5,1360533,4.200000047683716,4.989999977747599,5.6674999833107,6.7859999942779545,8.079999963442484,-2.357943555827861,0.0465115814869201,0.0,0.0,0.0,20.0,1.0
59,59,59,59,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,1698607,4.309999990463257,4.863333304723104,5.462499964237213,6.473999986648559,7.701666649182638,-2.3302219056862947,0.0444444020589192,0.0,0.0,0.0,20.0,1.0
60,60,60,60,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,718585,4.5,4.769999965031942,5.309999978542328,6.194000005722046,7.356666652361552,-2.302500189451101,0.0425532540890817,0.0,0.0,0.0,20.0,1.0
61,61,61,61,5.099999904632568,5.099999904632568,4.699999809265137,5.099999904632568,24939587,4.7,4.709999958674113,5.184999978542328,5.94399998664856,7.0433333158493046,-2.2747785393095348,0.0408162868107331,0.0,0.0,-0.0784313927151435,20.0,1.0
62,62,62,62,5.349999904632568,5.349999904632568,5.300000190734863,5.349999904632568,5358992,4.909999942779541,4.686666631698609,5.089999973773956,5.725999975204468,6.761666639645894,-2.240126443585763,0.0490196087597792,0.0,0.0,-0.0093457410820531,20.0,1.0
63,63,63,63,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,419768,5.129999923706055,4.6966666380564375,5.024999964237213,5.559999971389771,6.5099999825159705,-2.205474347861992,0.0467289727955929,0.0,0.0,0.0,20.0,1.0
64,64,64,64,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,507807,5.359999942779541,4.739999977747599,4.987499964237213,5.441999959945679,6.28833331267039,-2.1708222521382194,0.0446428579031204,0.0,0.0,0.0,20.0,1.0
65,65,65,65,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,449546,5.599999904632568,4.816666650772095,4.977499949932098,5.367999963760376,6.094999988873799,-2.1361701564144475,0.0427350434317147,0.0,0.0,0.0,20.0,1.0
66,66,66,66,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,822875,5.859999942779541,4.926666657129924,4.99749995470047,5.3199999713897705,5.929999979337056,-2.0945876151084706,0.0491803599057488,0.0,0.0,0.0,20.0,1.0
67,67,67,67,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,803868,6.129999923706055,5.069999965031942,5.04749995470047,5.297999963760376,5.793333299954733,-2.053005139896121,0.0468749545980251,0.0,0.0,0.0,20.0,1.0
68,68,68,68,7.0,7.0,7.0,7.0,378854,6.409999942779541,5.246666638056437,5.1249999642372135,5.301999959945679,5.701666633288066,-2.011422598590144,0.0447761491455576,0.0,0.0,0.0,20.0,1.0
69,69,69,69,7.349999904632568,7.349999904632568,7.349999904632568,7.349999904632568,444346,6.709999942779541,5.459999958674113,5.232499969005585,5.331999959945679,5.653333290417989,-1.962909677795589,0.0499999863760812,0.0,0.0,0.0,20.0,1.0
70,70,70,70,7.0,7.699999809265137,7.0,7.699999809265137,26397753,6.889999961853027,5.663333288828532,5.334999978542328,5.359999952316284,5.621666630109151,-2.011422598590144,-0.0476190352617514,0.0999999727521623,0.0999999727521623,0.0,20.0,0.0
71,71,71,71,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,3490080,6.939999961853028,5.833333301544189,5.429999983310699,5.3859999561309815,5.5899999698003136,-2.0599355193846987,-0.0499999863760812,0.0,0.0,0.0,20.0,0.0
72,72,72,72,6.949999809265137,6.949999809265137,6.349999904632568,6.349999904632568,21106363,6.989999961853028,6.009999942779541,5.549999964237213,5.435999956130981,5.579999963442485,-2.018353044172349,0.0451127382850254,-0.0863309238991202,0.0,-0.0863309238991202,20.0,1.0
73,73,73,73,7.25,7.25,6.75,7.25,13663283,7.039999961853027,6.193333276112875,5.694999969005584,5.507999963760376,5.591666626930237,-1.976770502866372,0.0431654962543925,0.0,0.0,-0.0689655172413793,20.0,1.0
74,74,74,74,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,3303523,7.089999961853027,6.386666615804036,5.867499959468842,5.603999967575073,5.62499996026357,-1.9282575820718173,0.048275848914837,0.0,0.0,0.0,20.0,1.0
75,75,75,75,7.949999809265137,7.949999809265137,7.949999809265137,7.949999809265137,1320366,7.279999923706055,6.589999930063883,6.067499947547913,5.7239999675750735,5.679999947547913,-1.879744661277262,0.0460526196084853,0.0,0.0,0.0,20.0,1.0
76,76,76,76,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,755968,7.609999942779541,6.803333282470703,6.277499961853027,5.865999975204468,5.756666620572408,-1.83123167438908,0.044025206272562,0.0,0.0,0.0,20.0,1.0
77,77,77,77,8.699999809265137,8.699999809265137,8.699999809265137,8.699999809265137,1087846,7.959999942779541,7.026666609446208,6.497499942779541,6.031999959945678,5.856666620572408,-1.775788374105947,0.0481927240166555,0.0,0.0,0.0,20.0,1.0
78,78,78,78,9.100000381469728,9.100000381469728,9.100000381469728,9.100000381469728,769586,8.330000019073486,7.259999974568685,6.727499961853027,6.221999979019165,5.978333306312561,-1.7203449416355594,0.045977078272876,0.0,0.0,0.0,20.0,1.0
79,79,79,79,9.550000190734863,9.550000190734863,9.550000190734863,9.550000190734863,599900,8.720000076293946,7.506666660308838,6.969999980926514,6.437999982833862,6.123333319028219,-1.6579711957702212,0.0494505264177206,0.0,0.0,0.0,20.0,1.0
80,80,80,80,10.0,10.0,10.0,10.0,849495,9.130000114440918,7.766666666666667,7.224999976158142,6.679999980926514,6.291666658719381,-1.595597449904883,0.0471203979348307,0.0,0.0,0.0,20.0,1.0
81,81,81,81,10.5,10.5,10.5,10.5,644858,9.570000076293946,8.039999993642171,7.494999980926513,6.935999984741211,6.483333325386047,-1.5262932584573394,0.05,0.0,0.0,0.0,20.0,1.0
82,82,82,82,11.0,11.0,11.0,11.0,667327,10.030000114440918,8.326666673024496,7.777499985694885,7.203999977111817,6.698333319028219,-1.456989067009796,0.0476190476190476,0.0,0.0,0.0,20.0,1.0
83,83,83,83,11.550000190734863,11.550000190734863,11.550000190734863,11.550000190734863,719656,10.520000076293943,8.630000019073487,8.075,7.485999984741211,6.938333328564962,-1.3807544299800472,0.050000017339533,0.0,0.0,0.0,20.0,1.0
84,84,84,84,12.100000381469728,12.100000381469728,12.100000381469728,12.100000381469728,729309,11.030000114440918,8.946666717529297,8.387500023841858,7.782000007629395,7.203333338101705,-1.3045197929502983,0.0476190633465149,0.0,0.0,0.0,20.0,1.0
85,85,85,85,12.699999809265137,12.699999809265137,12.699999809265137,12.699999809265137,575256,11.570000076293946,9.32666670481364,8.717500019073487,8.093999996185303,7.494999996821085,-1.2213548425255991,0.0495867280065764,0.0,0.0,0.0,20.0,1.0
86,86,86,86,13.300000190734863,13.300000190734863,12.100000381469728,13.300000190734863,58164209,12.130000114440918,9.7700000445048,9.062500023841858,8.422000007629395,7.801666673024496,-1.138189759913645,0.0472441252347108,0.0,0.0,-0.0902255482748856,20.0,1.0
87,87,87,87,13.949999809265137,13.949999809265137,13.300000190734863,13.949999809265137,15230041,12.720000076293946,10.236666711171468,9.425000023841855,8.766000003814698,8.123333326975505,-1.0480943639067404,0.0488721510683195,0.0,0.0,-0.0465949553704341,20.0,1.0
88,88,88,88,14.600000381469728,14.600000381469728,14.25,14.600000381469728,6739340,13.330000114440915,10.726666736602784,9.805000042915344,9.126000022888183,8.460000006357829,-0.9579988357125808,0.0465950237341853,0.0,0.0,-0.023972628241431,20.0,1.0
89,89,89,89,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,958356,13.970000076293946,11.240000089009603,10.202500057220458,9.504000034332275,8.81333335240682,-0.8609729941234711,0.0479451911627053,0.0,0.0,0.0,20.0,1.0
90,90,90,90,16.049999237060547,16.049999237060547,16.049999237060547,16.049999237060547,848135,14.639999961853029,11.78000005086263,10.655000019073489,9.902000007629397,9.184999990463258,-0.7570168391394106,0.0490195449003887,0.0,0.0,0.0,20.0,1.0
91,91,91,91,16.850000381469727,16.850000381469727,16.850000381469727,16.850000381469727,653177,15.35,12.350000063578287,11.1650000333786,10.320000019073486,9.576666673024496,-0.6461299741986353,0.0498443104322349,0.0,0.0,0.0,20.0,1.0
92,92,92,92,17.649999618530273,17.649999618530273,17.649999618530273,17.649999618530273,1074541,16.089999961853028,12.946666717529297,11.700000023841858,10.758000011444093,9.986666663487751,-0.5352433736323695,0.0474776984539609,0.0,0.0,0.0,20.0,1.0
93,93,93,93,18.5,18.5,18.5,18.5,675691,16.869999885559082,13.573333358764648,12.262500023841858,11.218000011444092,10.416666666666666,-0.4174261952966437,0.0481586628804985,0.0,0.0,0.0,20.0,1.0
94,94,94,94,19.39999961853028,19.39999961853028,19.39999961853028,19.39999961853028,451863,17.689999771118163,14.229999987284344,12.852500009536744,11.7,10.86833332379659,-0.2926787035659673,0.0486486280286634,0.0,0.0,0.0,20.0,1.0
95,95,95,95,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,443009,18.55,14.920000012715658,13.472500038146972,12.23400001525879,11.343333339691162,-0.1610006340658308,0.048969112454623,0.0,0.0,0.0,20.0,1.0
96,96,96,96,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,411093,19.45,15.643333371480306,14.125000047683717,12.82200002670288,11.841666682561238,-0.0223922511707439,0.0491400482188972,0.0,0.0,0.0,20.0,1.0
97,97,97,97,22.39999961853028,22.39999961853028,22.39999961853028,22.39999961853028,466308,20.4,16.403333346048992,14.810000038146972,13.440000019073487,12.365000009536743,0.1231464451192935,0.0491802912552578,0.0,0.0,0.0,20.0,1.0
98,98,98,98,23.5,23.5,23.5,23.5,468682,21.4,17.2,15.530000019073489,14.090000019073486,12.915000009536744,0.2756157191787912,0.0491071607233313,0.0,0.0,0.0,20.0,1.0
99,99,99,99,24.64999961853028,24.64999961853028,24.64999961853028,24.64999961853028,791456,22.45,18.03666661580404,16.284999990463255,14.772000007629394,13.491666666666667,0.4350153066332393,0.0489361539800116,0.0,0.0,0.0,20.0,1.0
100,100,100,100,25.850000381469727,25.850000381469727,25.850000381469727,25.850000381469727,400705,23.55,18.913333320617674,17.07750000953674,15.488000030517576,14.120000012715655,0.6013454718571475,0.0486815732864097,0.0,0.0,0.0,20.0,1.0
101,101,101,101,27.100000381469727,27.100000381469727,27.100000381469727,27.100000381469727,1901867,24.7,19.83333333333333,17.90750002861023,16.240000038146974,14.801666688919068,0.7746059504760062,0.0483558987061388,0.0,0.0,0.0,20.0,1.0
102,102,102,102,28.450000762939453,28.450000762939453,26.14999961853028,28.450000762939453,18752643,25.910000228881835,20.80000006357829,18.780000066757204,17.030000076293945,15.518333387374875,0.9617273202592757,0.0498155115301334,0.0,0.0,-0.0808436232945655,20.0,1.0
103,103,103,103,29.850000381469727,29.850000381469727,29.850000381469727,29.850000381469727,537102,27.18000030517578,21.81666673024496,19.695000076293944,17.860000076293947,16.271666733423867,1.1557790034374953,0.0492091241120102,0.0,0.0,0.0,20.0,1.0
104,104,104,104,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,409842,28.51000022888184,22.883333333333333,20.655000019073487,18.73000003814697,17.06166671117147,1.3567610000106658,0.0485761754459122,0.0,0.0,0.0,20.0,1.0
105,105,105,105,32.849998474121094,32.849998474121094,32.849998474121094,32.849998474121094,287000,29.90999984741211,24.003333282470702,21.662499952316285,19.64399997711181,17.891666666666666,1.5716038877482468,0.0495207436051717,0.0,0.0,0.0,20.0,1.0
106,106,106,106,34.45000076293945,34.45000076293945,34.45000076293945,34.45000076293945,228972,31.37999992370605,25.17666664123535,22.71999998092652,20.6020000076294,18.76333335240682,1.7933776176297973,0.0487063124243011,0.0,0.0,0.0,20.0,1.0
107,107,107,107,36.150001525878906,36.150001525878906,36.150001525878906,36.150001525878906,1357238,32.920000076293945,26.41000010172526,23.8300000667572,21.608000068664552,19.67833340962728,2.029011974301249,0.0493469005889914,0.0,0.0,0.0,20.0,1.0
108,108,108,108,37.95000076293945,37.95000076293945,37.95000076293945,37.95000076293945,278070,34.54000015258789,27.70666681925456,24.997500085830687,22.664000091552733,20.640000089009604,2.278506957762602,0.0497925079137817,0.0,0.0,0.0,20.0,1.0
109,109,109,109,39.79999923706055,39.79999923706055,39.79999923706055,39.79999923706055,285318,36.24000015258789,29.06666679382324,26.22250003814697,23.77200004577637,21.64833339055379,2.534932254618905,0.0487483119085397,0.0,0.0,0.0,20.0,1.0
110,110,110,110,41.75,41.75,41.75,41.75,336514,38.02000045776367,30.493333435058595,27.507500076293944,24.93400005340576,22.706666723887125,2.805218707014129,0.0489949949829062,0.0,0.0,0.0,20.0,1.0
111,111,111,111,43.79999923706055,43.79999923706055,43.79999923706055,43.79999923706055,1405124,39.89000015258789,31.99000002543132,28.855000019073486,26.154000015258788,23.81666669845581,3.0893657861992527,0.0491017781331867,0.0,0.0,0.0,20.0,1.0
112,112,112,112,45.95000076293945,45.95000076293945,45.95000076293945,45.95000076293945,298135,41.85,33.56000010172526,30.270000076293947,27.43400005340576,24.981666723887127,3.3873740209232976,0.0490867936833141,0.0,0.0,0.0,20.0,1.0
113,113,113,113,48.20000076293945,48.20000076293945,48.20000076293945,48.20000076293945,407904,43.9,35.20666681925456,31.75500011444092,28.77800006866455,26.20333340962728,3.699242882437243,0.0489662668692427,0.0,0.0,0.0,20.0,1.0
114,114,114,114,50.59999847412109,50.59999847412109,50.59999847412109,50.59999847412109,393573,46.05999984741211,36.93666674296061,33.31500005722046,30.19,27.486666679382324,4.031902684136041,0.0497924828463276,0.0,0.0,0.0,20.0,1.0
115,115,115,115,53.09999847412109,53.09999847412109,53.09999847412109,53.09999847412109,260917,48.32999954223633,38.75333328247071,34.95249996185303,31.67199996948242,28.83333330154419,4.378423641373758,0.0494071161144125,0.0,0.0,0.0,20.0,1.0
116,116,116,116,55.75,55.75,55.75,55.75,985753,50.71999969482422,40.66333325703939,36.67249994277954,33.227999954223634,30.24833329518636,4.745736067545346,0.049905868211473,0.0,0.0,0.0,20.0,1.0
