,Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,Stock_Movement_Label
0,Ticker,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,,,,,,,,,,,,,,
1,Date,,,,,,,,,,,,,,,,,,,
2,2020-01-10,1805.509765625,1808.7437902819538,1784.8582307315044,1793.4052958963105,1003336,,,,,,,-2.153519865651095,,-0.0067041840255566,0.0017911975435005,-0.011438063247665,Fast Moving Consumer Goods,8.0,
3,2020-01-13,1843.2552490234375,1846.027269884528,1808.2816083847745,1811.9776361995619,2040089,,,,,,,-1.9948477398480264,0.0209057209864336,-0.0169686823571757,0.0015038724900195,-0.0189738456772018,Fast Moving Consumer Goods,8.0,
4,2020-01-14,1856.145263671875,1861.827816355033,1831.7514568788245,1843.8559257393463,1610737,,,,,,,-1.9406614944551557,0.0069930709028316,-0.0066208923261844,0.0030614805825686,-0.013142186266604,Fast Moving Consumer Goods,8.0,
5,2020-01-15,1868.0186767578125,1872.962091391424,1845.5652627104328,1858.3166037634317,1559491,,,,,,,-1.8907487757598729,0.0063968124253643,-0.0051937772973554,0.0026463411180617,-0.0120199087550615,Fast Moving Consumer Goods,8.0,1.0
6,2020-01-16,1893.5213623046875,1898.5571553838447,1862.8905074119466,1868.3421713212533,2468958,1853.2900634765624,,,,,,-1.7835421654564698,0.0136522647574049,-0.0132975478833718,0.0026594857493595,-0.0161766619075576,Fast Moving Consumer Goods,8.0,1.0
7,2020-01-17,1903.7318115234375,1907.0581016229878,1885.020668355103,1898.8345289346864,994719,1872.93447265625,,,,,,-1.7406201112906354,0.0053923073813766,-0.0025724645452197,0.0017472472117217,-0.0098286654953573,Fast Moving Consumer Goods,8.0,1.0
8,2020-01-20,1906.0880126953125,1918.1461240971637,1894.2144319962733,1903.9165059162542,829399,1885.501025390625,,,,,,-1.73071525870696,0.0012376749485472,-0.0011392479070195,0.006326104210057,-0.0062292929916962,Fast Moving Consumer Goods,8.0,1.0
9,2020-01-21,1899.203857421875,1917.314484474133,1896.2008347353492,1903.2233780219738,750000,1894.112744140625,,,,,,-1.759654444359036,-0.0036116670518812,0.0021164239870252,0.0095359047326508,-0.0015812008146415,Fast Moving Consumer Goods,8.0,0.0
10,2020-01-22,1895.7850341796875,1906.688361422139,1873.1468636660736,1906.2263579422695,983169,1899.666015625,,,,,,-1.7740262818013215,-0.0018001349506674,0.0055076517507692,0.0057513521026235,-0.0119413172408597,Fast Moving Consumer Goods,8.0,0.0
11,2020-01-23,1900.5899658203125,1904.2399740513467,1880.354302140447,1895.831419860768,708017,1901.079736328125,1877.1848999023437,,,,,-1.753827607705444,0.0025345340078096,-0.0025037204473984,0.0019204606446814,-0.0106470433095923,Fast Moving Consumer Goods,8.0,1.0
12,2020-01-24,1916.11328125,1921.0105634942827,1894.2606058156798,1900.682409383232,914993,1903.5560302734375,1888.2452514648437,,,,,-1.6885716555498,0.0081676298985338,-0.008053214816559,0.002555841709467,-0.0114046886727199,Fast Moving Consumer Goods,8.0,1.0
13,2020-01-27,1904.701904296875,1911.5394658065754,1900.4513818961566,1908.9984465771045,429312,1903.27880859375,1894.3899169921872,,,,,-1.7365420953605522,-0.0059554813719993,0.0022557557539775,0.0035898328732046,-0.0022315945561505,Fast Moving Consumer Goods,8.0,0.0
14,2020-01-28,1904.0087890625,1908.0743293597393,1887.468929499006,1905.3023085422676,777052,1904.239794921875,1899.17626953125,,,,,-1.7394557702631586,-0.0003638969608899,0.0006793663386419,0.002135252904605,-0.0086868609317911,Fast Moving Consumer Goods,8.0,0.0
15,2020-01-29,1916.5750732421875,1927.2936435529152,1905.3484796048663,1905.3484796048663,873433,1908.397802734375,1904.0319091796875,,,,,-1.6866304029685109,0.0065999087041372,-0.0058576331259122,0.0055925648102035,-0.0058576331259122,Fast Moving Consumer Goods,8.0,1.0
16,2020-01-30,1901.698974609375,1920.0866244253543,1893.7061783803238,1917.2221123732957,952768,1908.6196044921876,1904.849670410156,1887.663134765625,,,,-1.7491656252309495,-0.0077618136855172,0.0081627733785307,0.0096690643795274,-0.0042029765676731,Fast Moving Consumer Goods,8.0,0.0
17,2020-01-31,1879.6610107421875,1911.077244914602,1866.540158058291,1907.1502156430502,1930834,1901.329150390625,1902.4425903320312,1892.606551106771,,,,-1.8418074530826656,-0.0115885658884126,0.014624554504117,0.0167137765761336,-0.006980435625845,Fast Moving Consumer Goods,8.0,0.0
18,2020-02-03,2013.364990234375,2028.70359653765,1917.2220175928708,1917.2220175928708,4012542,1923.061767578125,1913.1702880859375,1903.9472005208331,,,,-1.2797509434226653,0.0711319640765407,-0.0477523812661072,0.0076183932757711,-0.0477523812661072,Fast Moving Consumer Goods,8.0,1.0
19,2020-02-04,1991.7894287109375,2036.6960301601448,1977.3748303666707,2011.5630867795523,1932121,1940.6178955078128,1922.4288452148437,1912.990144856771,,,,-1.3704489529349884,-0.0107161700079655,0.0099275846048707,0.022545857911431,-0.0072370091619553,Fast Moving Consumer Goods,8.0,0.0
20,2020-02-05,1996.13232421875,2018.031244529495,1990.2185441935512,2002.692638424846,1514368,1956.529345703125,1932.46357421875,1921.5310546875,,,,-1.3521925577236416,0.0021803989142683,0.0032865126858079,0.0109706756636567,-0.0029626192379371,Fast Moving Consumer Goods,8.0,1.0
21,2020-02-06,1992.5281982421875,2029.349959918434,1971.8767813560787,2001.3987538683339,1302116,1974.6951904296875,1941.6573974609375,1928.1315104166667,1909.4211486816407,,,-1.3673433593262223,-0.0018055546382543,0.0044519097064583,0.0184799199874465,-0.0103644289221741,Fast Moving Consumer Goods,8.0,0.0
22,2020-02-07,1995.808837890625,2006.9431671537347,1978.8534451045036,2000.4751182724842,908152,1997.924755859375,1949.626953125,1934.2699788411455,1918.936102294922,,,-1.353552409518623,0.0016464708762122,0.0023380397427195,0.005578855575606,-0.0084954994006547,Fast Moving Consumer Goods,8.0,1.0
23,2020-02-10,1995.2088623046875,2023.1600810885116,1988.1863171024306,1995.9481132082467,1389847,1994.2935302734377,1958.677648925781,1940.211368815104,1926.5337829589844,,,-1.3560745497345992,-0.0003006177618551,0.0003705130412789,0.0140091693215202,-0.0035197042950907,Fast Moving Consumer Goods,8.0,0.0
24,2020-02-11,1989.0638427734375,2014.012035090456,1984.490052632853,2004.171449467147,777506,1993.7484130859375,1967.183154296875,1946.2020345052083,1933.1797119140624,,,-1.3819066023230469,-0.0030798878490103,0.007595335237025,0.0125426805216228,-0.0022994687461651,Fast Moving Consumer Goods,8.0,0.0
25,2020-02-12,2088.5791015625,2099.3436917893105,1991.2348837174136,1993.1753884563177,4753325,2012.2377685546876,1984.3835571289064,1959.0549723307292,1944.2077331542969,,,-0.9635705196923844,0.0500312039508516,-0.0456787645891932,0.0051540256333875,-0.0466078674119939,Fast Moving Consumer Goods,8.0,1.0
26,2020-02-13,2109.876953125,2115.005235778932,2063.353347944498,2084.5592580451257,2950407,2035.70751953125,2005.2013549804688,1973.0074381510417,1955.0255126953125,1934.6784228515623,,-0.8740399301172626,0.0101972922866875,-0.011999607390552,0.0024306074562008,-0.0220503878729014,Fast Moving Consumer Goods,8.0,1.0
