date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,volatility_20_unnamed: 8_level_1,volatility_50_unnamed: 9_level_1,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2024-05-13,570.9000244140625,660.0,527.0999755859375,655.0,35645437.0,,,,,,,,,,
2024-05-14,554.4500122070312,590.0,553.0499877929688,577.0,4603935.0,,,,,,,,,,
2024-05-15,566.5999755859375,581.7000122070312,533.0499877929688,556.9500122070312,5740237.0,,,,,,,,,,
2024-05-16,572.4500122070312,583.0,565.0,571.1500244140625,2545052.0,,,,,,,,,,
2024-05-17,555.0999755859375,575.7999877929688,551.25,573.0,1142408.0,,,,,563.9,,,,,
2024-05-21,538.7999877929688,553.5499877929688,534.0,553.5499877929688,1235705.0,,,,,557.4799926757812,,,,,
2024-05-22,524.1500244140625,542.0,521.2999877929688,540.0,1487541.0,,,,,551.4199951171875,,,,,
2024-05-23,533.5,544.4500122070312,525.0499877929688,525.0499877929688,1204689.0,,,,,544.8,,,,,
2024-05-24,529.0,538.8499755859375,523.9000244140625,533.0,670789.0,,,,,536.1099975585937,,,,,
2024-05-27,525.2000122070312,535.5,521.2000122070312,534.0,597582.0,,,,,530.1300048828125,547.0150024414063,,,,
2024-05-28,515.7999877929688,529.8499755859375,508.2999877929688,526.0,637857.0,,,,,525.5300048828125,541.5049987792969,,,,
2024-05-29,527.7000122070312,533.0,501.25,508.0499877929688,755754.0,,,,,526.2400024414062,538.8299987792968,,,,
2024-05-30,515.3499755859375,534.7000122070312,504.3999938964844,526.7999877929688,1600450.0,,,,,522.6099975585937,533.7049987792968,,,,
2024-05-31,520.8499755859375,531.4500122070312,516.0999755859375,516.9500122070312,780406.0,,,,,520.9799926757812,528.5449951171875,,,,
2024-06-03,532.5,538.9000244140625,529.2000122070312,530.0,984470.0,,,,,522.439990234375,526.2849975585938,538.8233317057292,,,
2024-06-04,494.5499877929688,520.9000244140625,470.1000061035156,520.9000244140625,1554058.0,,,,,518.189990234375,521.8599975585937,533.733329264323,,,
2024-06-05,528.2000122070312,532.0,488.6499938964844,495.0,743845.0,,,,,518.289990234375,522.2649963378906,531.983329264323,,,
