date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,NORMALISED_CLOSE,RETURN RATIO,PERCENTAGE_CHANGE_OPEN,PERCENTAGE_CHANGE_CLOSE,PERCENTAGE_CHANGE_LOW,Sector_Name,Sector_Encoded,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2020-03-09,165.5148162841797,165.5148162841797,157.63316407492846,157.63316407492846,833814.0,,,-1.5751757635610002,,-0.0476190131264071,0.0,-0.0476190131264071,Healthcare,11.0,,,,,,
2020-03-11,158.46798706054688,173.78933229644838,157.2403144461523,173.78933229644838,1750736.0,,,-1.6041301685889882,-0.0425752170218634,0.0966841664370203,0.0966841664370203,-0.0077471332675256,Healthcare,11.0,,,,,,
2020-03-12,150.56175231933594,150.56175231933594,150.56175231933594,150.56175231933594,77238.0,,,-1.6366157469503375,-0.0498916840420907,0.0,0.0,0.0,Healthcare,11.0,,,,,,
2020-03-13,143.04840087890625,151.7403286092721,143.04840087890625,143.04840087890625,510090.0,,,-1.6674870244880764,-0.0499021253717487,0.0,0.0607621453784985,0.0,Healthcare,11.0,,,,,,
2020-03-16,135.90333557128906,135.90333557128906,135.90333557128906,135.90333557128906,41272.0,,,-1.6968450674181306,-0.0499485856795117,0.0,0.0,0.0,Healthcare,11.0,150.69925842285156,,,,,
2020-03-17,131.97479248046875,135.28950819858284,129.12659830236157,129.12659830236157,380126.0,,,-1.712986884427125,-0.0289068923459907,-0.0215813499273256,0.0251162790697674,-0.0215813499273256,Healthcare,11.0,143.9912536621094,,,,,
2020-03-18,125.39447784423828,130.13329091228732,125.39447784423828,128.16901482304527,391210.0,,,-1.7400244482934435,-0.0498603900983917,0.0221264686173296,0.0377912420827293,0.0,Healthcare,11.0,137.37655181884764,,,,,
2020-03-19,119.1333465576172,119.1333465576172,119.1333465576172,119.1333465576172,90458.0,,,-1.7657505338069477,-0.049931475406744,0.0,0.0,0.0,Healthcare,11.0,131.09087066650392,,,,,
2020-03-20,113.19141387939452,113.19141387939452,113.19141387939452,113.19141387939452,31164.0,,,-1.7901650782714722,-0.0498763180076446,0.0,0.0,0.0,Healthcare,11.0,125.11947326660156,,,,,
2020-03-23,107.54411315917967,107.54411315917967,107.54411315917967,107.54411315917967,27914.0,,,-1.8133690225106165,-0.0498915997836376,0.0,0.0,0.0,Healthcare,11.0,119.44762878417968,135.0734436035156,,,,
