date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,NORMALISED_CLOSE,RETURN RATIO,PERCENTAGE_CHANGE_OPEN,PERCENTAGE_CHANGE_CLOSE,PERCENTAGE_CHANGE_LOW,Sector_Name,Sector_Encoded,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2020-01-10,79.92733001708984,80.57207055657737,79.44896794510689,80.57207055657737,4118638.0,,,-1.0089692669939625,,0.0080665842253164,0.0080665842253164,-0.0059849624888091,Power,16.0,,,,,,
2020-01-13,81.02962493896484,81.11281980826358,79.78173575064449,80.03131471668058,27682638.0,,,-0.9954024705946132,0.0137912141146127,-0.012320311528484,0.0010267216386772,-0.0154004068173871,Power,16.0,,,,,,
2020-01-14,81.216796875,81.67435165338625,80.80083388238764,81.02961127158076,5994314.0,,,-0.9930988007713488,0.0023099198123666,-0.0023047646622573,0.0056337456781319,-0.0051216375013234,Power,16.0,,,,,,
2020-01-15,80.80084228515625,81.44558273401061,80.23929105836001,81.27919864803462,7114590.0,,,-0.9982182757138496,-0.005121534040353,0.0059201903018559,0.007979377821075,-0.0069498189736,Power,16.0,,,,,,
2020-01-16,81.71595001220703,82.23590375889756,80.73843584005697,80.73843584005697,8552344.0,,,-0.9869553369394868,0.0113254726209567,-0.0119623423824117,0.0063629407308225,-0.0119623423824117,Power,16.0,80.9381088256836,,,,,
2020-01-17,82.11112213134766,82.29830210647268,80.55126079600797,81.50797349160581,4698386.0,,,-0.982091647942389,0.0048359239424077,-0.0073455169541712,0.002279593437118,-0.0189969555262499,Power,16.0,81.37486724853515,,,,,
2020-01-20,85.12686157226562,87.76822812866502,84.54451441729302,85.02287080738265,49337827.0,,,-0.944974609501509,0.0367275390061518,-0.0012215975423304,0.0310285908303702,-0.0068409329818678,Power,16.0,82.1943145751953,,,,,
2020-01-21,83.44219207763672,84.9812573647275,82.77665582124406,84.71088255533562,17283910.0,,,-0.9657091403246644,-0.019790104598168,0.0152044241181783,0.0184446890568119,-0.0079760159677183,Power,16.0,82.63939361572265,,,,,
2020-01-22,83.21341705322266,84.17012968029712,80.3016761024718,83.4006026568003,56787054.0,,,-0.9685248515430398,-0.0027417187722154,0.0022494642114976,0.0114970957924076,-0.0349912436463043,Power,16.0,83.12190856933594,,,,,
2020-01-23,84.00374603271484,86.27074661248227,80.65524617930419,81.84074184356918,226059260.0,,,-0.9587976613505664,0.0094976147775147,-0.0257489015823567,0.0269868986424075,-0.0398613158525883,Power,16.0,83.5794677734375,82.25878829956055,,,,
2020-01-24,81.92393493652344,82.42309281096229,80.80083818182524,81.7159534291505,16151679.0,,,-0.9843955055673752,-0.0247585517838863,-0.0025387148155674,0.0060929431041807,-0.0137090186838363,Power,16.0,83.54203033447266,82.45844879150391,,,,
2020-01-27,80.28089904785156,81.7159683252089,79.98972262770691,81.6951724274245,8213919.0,,,-1.0046176193919756,-0.0200556270880413,0.0176165613034546,0.0178756004775428,-0.0036269700962254,Power,16.0,82.57283782958984,82.38357620239258,,,,
2020-01-28,79.22017669677734,80.28088578765238,78.65862548888579,80.28088578765238,9174575.0,,,-1.0176727499996576,-0.0132126366751569,0.0133893805227802,0.0133893805227802,-0.0070884871923594,Power,16.0,81.72843475341797,82.18391418457031,,,,
2020-01-29,80.03130340576172,80.61365048296872,78.7210154297218,79.22017329124742,17600091.0,,,-1.0076895860600592,0.0102388904292531,-0.0101351606183625,0.0072764912281195,-0.0163721933828405,Power,16.0,81.09201202392578,82.10696029663086,,,,
2020-01-30,80.86324310302734,81.216812844642,79.61535387981812,80.03131695422118,26386034.0,,,-0.9974502605716136,0.0103951786596259,-0.0102880631159723,0.0043724407783667,-0.0154320946739583,Power,16.0,80.46391143798829,82.0216896057129,81.66049601236979,,,
2020-01-31,77.72271728515625,81.32080233570574,76.99478191638661,81.237607465388,63986362.0,,,-1.0361031414952435,-0.0388374952247434,0.0452234597940779,0.0462938658892804,-0.0093657992694583,Power,16.0,79.62366790771485,81.58284912109374,81.51352183024089,,,
2020-02-03,77.9306869506836,78.61702477976895,73.81265433431213,75.2477233147889,16329297.0,,,-1.0335434979248543,0.0026757899465136,-0.0344275630162549,0.008807029117037,-0.0528422470980841,Power,16.0,79.15362548828125,80.86323165893555,81.30692596435547,,,
2020-02-04,80.84243774414062,81.23760490289482,78.20107121812161,78.34665941565527,14207381.0,,,-0.9977063282195996,0.037363340519501,-0.0308721310010997,0.0048881153238458,-0.0326730192671664,Power,16.0,79.4780776977539,80.60325622558594,81.28196868896484,,,
2020-02-05,78.76261901855469,81.40398542881326,78.201067790884,80.73844344201318,14550344.0,,,-1.0233042663372696,-0.0257268185327165,0.0250858141600527,0.0335357869402022,-0.0071296667717258,Power,16.0,79.2243408203125,80.15817642211914,81.14608713785807,,,
2020-02-06,80.23930358886719,80.59287335294344,78.47146041034652,79.01221018467918,9175642.0,81.02026023864747,,-1.0051295668862257,0.0187485458040016,-0.0152929219136227,0.0044064410863768,-0.0220321351189536,Power,16.0,79.09955291748047,79.78173217773437,81.04764404296876,81.02026023864747,,
2020-02-07,79.19937896728516,80.19768906826057,78.42984626629139,80.19768906826057,18058457.0,80.98386268615722,,-1.017928723746783,-0.0129602897217357,0.0126050243574231,0.0126050243574231,-0.0097163981716528,Power,16.0,79.39488525390625,79.50927658081055,80.85352783203125,80.98386268615722,,
