Price,Close,High,Low,Open,Volume,MA_20,MA_50,Volatility_20,Volatility_50
Ticker,BSOFT.NS,BSOFT.NS,BSOFT.NS,BSOFT.NS,BSOFT.NS,,,,
Date,,,,,,,,,
2020-01-10,65.9605484008789,66.93947104563568,65.54101418907995,66.93947104563568,154685,,,,
2020-01-13,67.7785415649414,68.80408231512745,66.28685562774301,66.28685562774301,728921,,,,
2020-01-14,68.19807434082031,68.52437948722334,67.31238081439068,68.05822724581367,200753,,,,
2020-01-15,68.10485076904297,70.1092998772884,67.59208041726154,68.05823269600128,743476,,,,
2020-01-16,67.07930755615234,68.89730564298053,66.00716304549357,67.87177209070052,1060240,,,,
2020-01-17,67.6386947631836,68.52438119881707,67.2191534676844,67.2191534676844,226700,,,,
2020-01-20,67.59207153320312,68.43114694723346,67.31237735755356,67.68530055411352,398300,,,,
2020-01-21,67.03269958496094,67.8717751152797,66.47331826905487,66.566547302886,379486,,,,
2020-01-22,68.80408477783203,70.5754578906406,65.35455336711456,67.12593359284301,738767,,,,
2020-01-23,68.0116195678711,70.38899920746327,67.68531437161252,70.38899920746327,1046376,,,,
2020-01-24,68.0116195678711,68.43116091699197,66.84623878629058,68.43116091699197,611733,,,,
2020-01-27,67.68529510498047,68.8040646045917,67.21914292503857,67.405608064766,323726,,,,
2020-01-28,66.89285278320312,68.71084384642904,66.2868533911547,68.71084384642904,337489,,,,
2020-01-29,66.98606872558594,67.59206799919681,66.47330558092902,67.59206799919681,270683,,,,
2020-01-30,65.8673095703125,67.9649945431701,65.44776830798997,67.45222426019313,302058,,,,
2020-01-31,73.97834777832031,78.91956361359183,64.4222283163258,65.86730288501397,9283457,,,,
2020-02-03,83.30139923095703,86.09831251535124,73.13927954174109,77.3812675349063,8288774,,,,
2020-02-04,81.99617767333984,85.77201373169618,80.55110997061148,82.74202411617429,3190806,,,,
2020-02-05,83.3480224609375,85.67878367565656,82.32248894904485,82.88187021799368,2758829,,,,
2020-02-06,86.75094604492188,89.40801273753729,83.44126186327765,83.44126186327765,3136071,71.05092658996583,,6.808083999333772,
2020-02-07,85.6671371459961,89.24837722891374,85.29016261353341,87.64624445368626,2153450,72.03625602722168,,7.430216848891693,
2020-02-10,83.59378814697266,86.98655204662302,83.02832989376152,85.80851102318658,833763,72.82701835632324,,7.786278893175068,
2020-02-11,84.91319274902344,86.1383582493307,83.87651812040505,84.72470906752612,887367,73.6627742767334,,8.1517688446188,
2020-02-12,86.32683563232422,88.0232174027964,84.34772836023403,86.04411013070622,1902196,74.57387351989746,,8.508389885125476,
2020-02-13,85.71424102783203,88.0232051832278,85.10166559760319,85.76136553332195,1382924,75.50562019348145,,8.66340610742445,
2020-02-14,89.67247772216797,91.88719324963371,85.29016399068564,85.94986404050394,3925239,76.60730934143066,,9.004602505032398,
2020-02-17,88.82427978515625,91.13323696715564,88.35306344677345,90.19080429039006,913800,77.66891975402832,,9.136433658480042,
2020-02-18,86.98654174804688,88.73004081827678,85.57289268728896,88.35306629736982,791490,78.66661186218262,,9.002324522048994,
2020-02-19,88.21172332763672,89.05991442688371,86.75095655856015,87.41065675231178,904863,79.63699378967286,,8.928965225306166,
2020-02-20,92.92387390136719,96.97633787236725,87.5520097446385,88.58868440065031,4445380,80.88260650634766,,8.95944904440521,
2020-02-24,94.52601623535156,99.70939682833274,93.39509251913144,93.96055078214555,3390715,82.20832633972168,,8.916255052718968,
2020-02-25,94.14903259277344,97.73027270696694,92.45265077697199,96.50511445350254,1675472,83.53151321411133,,8.605805991865251,
2020-02-26,92.311279296875,95.79828457107035,91.22748745332686,93.5364446724392,1977583,84.80243453979492,,7.864217730810477,
2020-02-27,94.47887420654297,95.93964770626151,92.31127621151363,92.31127621151363,1457165,86.17707481384278,,6.933861861496877,
2020-02-28,84.53620910644531,93.20659413671585,82.13301006988608,91.41597059425415,2158209,87.11051979064942,,5.058967293721795,
2020-03-02,84.30059814453125,88.82427776626332,82.274373687692,85.76137163639217,2381541,87.62663230895996,,4.08066123875954,
2020-03-03,86.04412078857422,87.55201188788519,83.21682228104419,86.23260447966612,1282882,87.76376838684082,,3.9723034694901647,
2020-03-04,90.04945373535156,92.26416929908508,81.04921793718106,85.57289809347238,1820683,88.1664321899414,,3.7593476080728196,
2020-03-05,89.8138427734375,94.0076655798716,88.68291917415141,91.41597555135382,1551392,88.4897232055664,,3.59771668837562,
2020-03-06,88.35307312011719,89.4368722550956,83.49954286534711,84.06500109527757,857897,88.56982955932617,,3.574726553397461,
2020-03-09,82.6984634399414,86.37395214197689,78.7402492624819,84.58332870352982,1287262,88.42139587402343,,3.7585089035451644,
2020-03-11,83.49954223632812,85.71425781448352,81.47331033666582,81.99165123780901,893322,88.41668357849122,,3.7649337530522344,
2020-03-12,70.68244171142578,79.16433471679687,67.71377772150794,79.16433471679687,1702514,87.70514602661133,,5.435860315317716,
2020-03-13,70.82382202148438,73.509753898986,56.54596453768155,62.38904466383215,1187635,86.92999534606933,,6.619290624488777,
2020-03-16,64.1796646118164,69.45728622633604,62.671773749123766,65.97028815697239,600200,85.85326652526855,,8.352112086936216,
2020-03-17,63.23723220825195,66.91272114585095,61.44660865504313,64.88648941959335,713820,84.53150424957275,,9.69903759125527,
2020-03-18,56.970062255859375,65.02786180383748,54.75534306635239,64.08542902407171,717297,82.93879337310791,,11.419802463930818,
2020-03-19,49.33635711669922,54.61398311151285,47.02739956375768,53.57730484346749,1111982,81.05628414154053,,13.610538705664169,
2020-03-20,54.237003326416016,54.237003326416016,49.94893508962749,50.891367827167635,408168,79.3575481414795,,14.743505165693493,
2020-03-23,48.818016052246094,51.83380159111172,48.818016052246094,48.818016052246094,159777,77.15225524902344,76.73795455932617,15.863562083594962,12.363922090644067
2020-03-24,51.03273391723633,51.83380030204793,44.011609339121634,48.912260268516185,467525,74.97759113311767,76.43939826965332,16.33078781268008,12.801953769545575
2020-03-25,54.94382858276367,55.980506764382994,49.94893572889345,51.6453139591575,268466,73.01733093261718,76.18270401000977,16.26127633736446,13.1042643594531
2020-03-26,57.20567321777344,60.4099426669064,50.98561441340488,59.184780712970394,421861,71.26205062866211,75.96285598754883,15.96094732642629,13.331198795403326
2020-03-27,56.12187194824219,61.06964769284464,53.90715632888228,60.12721130736663,290531,69.34420051574708,75.72319641113282,15.315843334511264,13.580723712202024
2020-03-30,54.613975524902344,56.59308275109807,51.833798348983244,54.66109644074597,388295,67.84808883666992,75.47388977050781,15.214849886030155,13.854301234888473
2020-03-31,57.4883918762207,59.79735259682567,54.14275667457446,55.509284741470886,1070392,66.50747852325439,75.27088371276855,14.866130743497662,14.044512875339482
2020-04-01,57.81824493408203,58.477948545692556,54.802463158311866,58.38370671336053,289581,65.09618473052979,75.07540718078613,14.240458316746727,14.220485829049528
2020-04-03,55.273681640625,57.488397141650346,54.70821983955141,57.488397141650346,185321,63.35739612579346,74.84022682189942,13.111607202125972,14.451570313892343
2020-04-07,58.28946304321289,59.27902028800904,56.54596392684021,57.48839665895421,231463,61.78117713928223,74.62993438720703,11.567699301969894,14.61675580843579
2020-04-08,58.195220947265625,62.20056004080213,57.5826382360983,57.5826382360983,280213,60.27328453063965,74.43360641479492,9.743392630490058,14.772560366267744
2020-04-09,63.66133117675781,66.53574657126032,57.20566508395418,60.5041759085832,1527818,59.32142791748047,74.34660064697266,8.253260567186556,14.823877558455846
2020-04-13,61.870704650878906,64.9336107505245,61.35236381947808,64.9336107505245,266555,58.23998603820801,74.23030883789062,6.038199273619961,14.899814235025424
2020-04-15,62.2476806640625,64.9336123326975,61.399489823917065,63.14298882354395,589840,57.81824798583985,74.13740539550781,5.382363070489216,14.960855257523914
2020-04-16,62.95450973510742,63.89694247251807,61.258127931691796,62.200560669102444,336104,57.424782371521,74.05677421569824,4.614432377683646,15.010963871769865
2020-04-17,65.45195007324219,66.91272367748917,61.39949365759342,64.08542549393329,1234575,57.488396644592285,74.04846702575684,4.7200177793633555,15.015702664206982
2020-04-20,65.45195007324219,67.76091457059415,63.14299276608133,66.25302364406923,576073,57.5991325378418,73.87793907165528,4.885082626163826,15.064850423841579
2020-04-21,60.457061767578125,64.98073460984364,59.37326267749046,63.61421001159692,386824,57.77348251342774,73.4210523223877,4.923524009697446,15.11953545575757
2020-04-22,60.97539138793945,61.729340406383784,59.23189237175149,61.258124067403756,306393,58.35543422698974,73.00063659667968,4.547263285407455,15.16840264395451
2020-04-23,64.88648223876953,66.95983824626012,60.975385560953,60.975385560953,678059,58.887908172607425,72.63140579223632,4.661697281506047,15.1360470111476
2020-04-24,67.38394927978516,68.3263821368451,62.48330129915035,64.08543428007539,908363,59.81620483398437,72.24406585693359,4.391632610294763,15.014665489752236
