Price,Close,High,Low,Open,Volume,MA_20,MA_50,Volatility_20,Volatility_50
Ticker,PIIND.NS,PIIND.NS,PIIND.NS,PIIND.NS,PIIND.NS,,,,
Date,,,,,,,,,
2020-01-10,1410.4617919921875,1432.0982214671967,1400.9002695558218,1424.3603708535102,163623,,,,
2020-01-13,1438.259033203125,1443.0890684949914,1404.6954559577327,1419.185441506601,36469,,,,
2020-01-14,1449.9888916015625,1463.000300553909,1434.0695469384186,1444.0745929274567,142860,,,,
2020-01-15,1435.9422607421875,1458.367307203066,1415.5379808842881,1458.367307203066,168579,,,,
2020-01-16,1445.0108642578125,1453.9316455356795,1423.374438070184,1439.1458999878591,112844,,,,
2020-01-17,1417.4110107421875,1452.6997100134927,1409.7717077718028,1445.0110730868034,346969,,,,
2020-01-20,1408.046630859375,1433.2317345735235,1399.717374892987,1425.8881950683278,250374,,,,
2020-01-21,1422.832275390625,1432.2459150482944,1397.6472938154975,1401.6887069502234,245541,,,,
2020-01-22,1423.867431640625,1433.8724778113005,1415.1930786304385,1428.5002508887621,27934,,,,
2020-01-23,1455.7554931640625,1464.7748238500194,1424.3604444571183,1430.866149757459,147411,,,,
2020-01-24,1477.490478515625,1482.123297911734,1450.0875118221788,1450.0875118221788,171938,,,,
2020-01-27,1514.2576904296875,1526.7763625994999,1463.7890520519206,1476.6033669857086,165444,,,,
2020-01-28,1549.7432861328125,1556.4462058275415,1523.6711353121736,1523.6711353121736,206631,,,,
2020-01-29,1516.6234130859375,1565.219285635942,1500.3098768815728,1559.4035341045942,120181,,,,
2020-01-30,1503.9075927734375,1525.494807856544,1482.3204980170506,1517.7569575159775,114098,,,,
2020-01-31,1534.6124267578125,1572.2175283829065,1506.1745350276371,1517.8552493393113,309452,,,,
2020-02-03,1526.973388671875,1542.646304908494,1450.6296947481458,1458.860403363943,89584,,,,
2020-02-04,1526.7269287109375,1554.6719665374542,1514.0604961515755,1527.860526715457,84131,,,,
2020-02-05,1510.75830078125,1530.7682719854336,1493.3603818383845,1517.9539584779095,209409,,,,
2020-02-06,1523.621826171875,1527.909788871244,1504.203260778745,1510.7582990539029,104977,1474.61455078125,,48.310126693112686,
2020-02-07,1575.667724609375,1591.9320458205445,1529.8319102869877,1533.084822659907,230550,1482.8748474121094,,50.822195706870325,
2020-02-10,1544.1248779296875,1605.7321584088484,1538.210579003688,1585.4756364566124,157542,1488.1681396484375,,51.440119740678405,
2020-02-11,1529.78271484375,1559.3049970021445,1518.2498796168568,1549.5463793265371,302950,1492.1578308105468,,51.41748506391089,
2020-02-12,1534.859130859375,1555.5591772619305,1513.1733679614597,1537.5206375928788,102033,1497.1036743164063,,50.474267015200205,
2020-02-13,1522.9813232421875,1567.289231693009,1519.9748397928427,1561.3749327054884,177334,1501.002197265625,,49.2348845167232,
2020-02-14,1527.515625,1532.2469920866984,1508.1462713709693,1523.9177356467442,266410,1506.5074279785156,,45.402716876690256,
2020-02-17,1518.989013671875,1545.4062620403317,1508.1461329772671,1536.7812433059846,291537,1512.0545471191406,,39.07656323626013,
2020-02-18,1515.6375732421875,1522.09406405131,1479.5603756234411,1509.1318688071208,182677,1516.6948120117188,,32.954642857248146,
2020-02-19,1525.9876708984375,1562.1142042464005,1508.2941080707894,1525.1005019939569,319953,1521.8008239746093,,24.68983249879422,
2020-02-20,1533.3804931640625,1541.6605354504952,1513.9125931799529,1529.8319379917957,251545,1525.6820739746095,,19.26681047671073,
2020-02-24,1523.9488525390625,1535.7508769711976,1509.1345353978613,1526.8622866864769,87521,1528.0049926757813,,15.603044390491672,
2020-02-25,1522.8624267578125,1538.7137948838686,1512.6900009628575,1526.8623407512587,182148,1528.4352294921875,,15.320094272062528,
2020-02-26,1523.306884765625,1534.6645279823772,1512.2948848392775,1525.874675641916,190146,1527.1134094238282,,14.503580243230763,
2020-02-27,1507.010986328125,1525.7757863032932,1497.2829430844192,1525.7757863032932,183525,1526.6327880859376,,15.019584427823483,
2020-02-28,1512.294921875,1523.8500413809018,1420.1992474489796,1499.357108614396,384595,1527.0521545410156,,14.458275634834997,
2020-03-02,1503.10986328125,1530.8126829611028,1417.8288066358728,1525.874577532196,103485,1525.4770263671876,,15.28371677691152,
2020-03-03,1528.9361572265625,1560.441293530573,1508.0973767222688,1511.0602399378333,131783,1525.5751647949219,,15.300123554636157,
2020-03-04,1556.145263671875,1558.4661492245923,1525.9733898088896,1540.6889688151864,169828,1527.0460815429688,,16.761036110716688,
2020-03-05,1542.8619384765625,1570.169691388988,1522.0725825570557,1566.3673735159455,93190,1528.6512634277344,,16.656011478914145,
2020-03-06,1554.8118896484375,1567.0582943975787,1456.7410697462428,1481.4315963521115,85764,1530.2107666015625,,17.59406863494767,
2020-03-09,1502.615966796875,1545.6269108463462,1476.493438795711,1529.8249743776296,159708,1526.5581787109375,,15.060900494598604,
2020-03-11,1490.7646484375,1518.6156363024263,1478.5182430208856,1500.8877648976525,83862,1523.8901672363281,,16.447693701512037,
2020-03-12,1331.906005859375,1470.7162220442551,1301.3884848425073,1442.9146594898084,367579,1513.9963317871093,,45.88626812036054,
2020-03-13,1333.2882080078125,1346.1272796404803,1185.0956445163047,1185.1450737847222,375133,1503.9177856445312,,60.78177973442612,
2020-03-16,1286.5245361328125,1328.3502619032022,1239.01998954016,1283.9073163376677,216229,1492.0949462890626,,77.5597854510431,
2020-03-17,1258.4267578125,1343.1646964442111,1239.4644809099154,1265.1426295184076,127641,1478.6405029296875,,92.91213817036412,
2020-03-18,1245.5384521484375,1334.6712619889024,1132.9989484409255,1260.2046022873506,248278,1464.9679748535157,,105.87739837532702,
2020-03-19,1177.590087890625,1228.9958184472953,1118.3328171897836,1170.578001636204,247951,1448.0656005859375,,122.9666798780933,
2020-03-20,1186.08349609375,1256.5009278136956,1140.8010933710416,1156.6524600395376,201821,1431.0703918457032,,134.57170158349658,
2020-03-23,1050.2855224609375,1165.0964657042373,988.1148276552375,1023.2248030384839,348808,1406.9156433105468,1459.1906005859375,156.76701399464446,113.17787275664872
2020-03-24,997.5467529296875,1092.8522563270778,987.6211722049503,1056.7546542592968,236940,1380.5955383300782,1450.9322998046875,178.7343213123613,130.5391396389752
2020-03-25,1065.3961181640625,1094.2346021771293,958.0910759863821,967.8685476716396,172411,1357.7222229003905,1443.4750415039061,188.5708341627654,141.4704038065307
2020-03-26,1119.517822265625,1154.5289381633208,1049.4954699110303,1081.6424608237687,232085,1337.5327697753905,1436.8656201171875,191.5025087546259,148.69510714855582
2020-03-27,1068.50732421875,1184.1577343822723,1057.4953245119416,1184.1577343822723,215743,1315.6075866699218,1429.5169213867186,196.12409574631485,157.55713719150867
2020-03-30,1065.741943359375,1093.64224044126,998.3862301322829,1037.0021924240386,274061,1293.2799377441406,1421.93154296875,197.96398017126685,165.71450717997044
2020-03-31,1155.5660400390625,1183.8612862398822,1058.6310113576046,1071.6182520776017,435099,1275.9027465820313,1416.6946435546874,193.78531202504976,169.94371738006691
2020-04-01,1180.3553466796875,1259.2168650579445,1153.5414105001405,1162.7263346807188,284017,1258.4737060546875,1412.1408178710938,185.32051405007422,173.19960735903143
2020-04-03,1163.22021484375,1177.244386662518,1138.7271626022512,1177.244386662518,82806,1238.8274536132812,1406.9485766601563,172.48577855971857,176.72798690301312
2020-04-07,1296.3021240234375,1331.1157678251525,1187.1205631109676,1187.1205631109676,153679,1226.499462890625,1404.3972705078124,157.79772444313693,177.3982731237923
2020-04-08,1368.2503662109375,1381.6819897478208,1255.661555037777,1291.4628217485406,234301,1217.17138671875,1402.64716796875,142.10195077670681,177.31287962524613
2020-04-09,1389.2867431640625,1456.7413217437545,1358.966819470784,1404.3479669990404,158967,1211.5049255371093,1400.8830932617188,132.0225730017859,176.99154762521107
2020-04-13,1345.0411376953125,1379.7066125825008,1298.8698534159769,1379.7066125825008,120244,1204.21875,1397.4987622070312,119.19762358595308,176.39625085629527
2020-04-15,1383.6571044921875,1402.421904624487,1358.9665780023197,1358.9665780023197,130885,1206.8063049316406,1394.1770385742188,122.62771534537794,175.0293113948238
2020-04-16,1436.099853515625,1454.667178886274,1338.4735294371962,1392.545786022097,172700,1211.9468872070313,1392.5665673828125,130.1341256953921,174.24838355638227
2020-04-17,1400.4962158203125,1479.9997181591075,1387.6077116274153,1476.493614863335,212978,1217.6454711914062,1390.49833984375,135.93777004130663,173.51202020116781
2020-04-20,1423.5572509765625,1441.9269815613193,1353.0410717390462,1353.0410717390462,86141,1225.9019958496094,1388.277236328125,143.3574136425694,172.3364053048862
2020-04-21,1382.8670654296875,1443.9020998151946,1369.830514667356,1375.262430911531,200896,1232.7684265136718,1385.3951098632813,147.57426286279753,171.17059802021552
2020-04-22,1458.3707275390625,1471.5554451674782,1357.9790181914648,1384.6447880032244,212556,1246.8074584960937,1384.0279858398437,155.2069855531035,170.28946628506213
2020-04-23,1494.6656494140625,1530.812553996593,1459.0125553328214,1470.7158401015352,416675,1262.2365661621093,1383.7061328125,163.9448069598649,170.0601066887443
2020-04-24,1462.7164306640625,1512.9369447157446,1443.4083879251898,1481.4318042338587,79769,1282.8581115722657,1382.4880249023438,161.80626220652397,169.2536793701707
2020-04-27,1484.740234375,1521.7267188436576,1468.0001040764873,1468.592652655694,171990,1307.2177856445312,1380.6694750976562,153.02734688772114,167.61626198626854
2020-04-28,1471.0615234375,1511.0601751321753,1462.7161739619237,1504.0973986505303,145323,1327.5010559082032,1379.2082080078126,146.01168653904597,166.4767950639171
2020-04-29,1505.875244140625,1521.2821089014458,1480.4440012899145,1480.4440012899145,167469,1346.8189270019532,1378.73005859375,142.56403218661387,166.06932816082468
2020-04-30,1569.8731689453125,1584.835532174535,1513.726812919427,1521.8746870007412,414142,1371.8872192382812,1379.4303393554687,134.92552005596158,166.8132860541304
2020-05-04,1495.85107421875,1547.0592103131903,1472.740713581791,1530.812889483972,136664,1393.39267578125,1378.887734375,116.59318330287928,166.3803810873427
2020-05-05,1507.20849609375,1527.454728099657,1495.3570432122435,1515.8996097638733,94088,1410.9747985839845,1378.481591796875,104.7541856722398,166.03459497852472
2020-05-06,1525.7261962890625,1554.515371014027,1492.2952513355751,1529.8248473321016,224709,1428.243341064453,1378.6163354492187,92.48437973143648,166.15364047501728
2020-05-07,1509.3319091796875,1555.4044564802966,1493.283066696998,1524.886941124448,252615,1445.54892578125,1378.4902221679688,69.91057543343292,166.04987732933955
2020-05-08,1513.1341552734375,1538.2691828112045,1508.640551924475,1527.0102789624057,113864,1456.39052734375,1378.2331518554688,61.90171816041418,165.82666838133326
2020-05-11,1500.591552734375,1535.0101246291756,1493.3818703399988,1520.9365236795434,91880,1463.007586669922,1377.577373046875,58.9888324272878,165.26448140162216
2020-05-12,1494.12255859375,1519.9488744977414,1491.3078625676346,1506.0234410849466,94437,1468.2493774414063,1376.9808471679687,56.70691778662535,164.77848271602812
2020-05-13,1495.50537109375,1538.7137976979113,1486.3698751831557,1524.8871011845797,221335,1475.7725891113282,1376.4337060546875,48.9513510078381,164.32900853644227
2020-05-14,1512.1466064453125,1530.812668907054,1466.3703936514507,1496.2953604995773,90492,1482.1970642089843,1376.2105004882812,44.45032092071955,164.13290402208793
2020-05-15,1467.6048583984375,1525.87449947886,1457.7286480458235,1525.87449947886,102520,1483.772314453125,1375.4223779296874,43.27339096052117,163.5857138900517
2020-05-18,1433.9764404296875,1475.2590515692546,1407.903339245981,1473.530714605073,190967,1485.4463256835938,1373.8560083007812,40.43696532777998,162.6204930301729
2020-05-19,1455.4571533203125,1491.0609418681222,1432.0505816915233,1437.1861631401102,200544,1487.0413208007812,1372.9029541015625,38.447522564732374,161.98592689825813
2020-05-20,1468.000244140625,1493.2833239259369,1432.1002359609984,1463.654686546454,190788,1491.2979797363282,1371.6842358398437,30.11725510692019,161.01435197322726
2020-05-21,1475.5059814453125,1511.0603424439946,1457.333728378586,1467.6050123344942,122991,1492.1547424316407,1370.0714501953125,29.365603289679946,159.52598698935813
2020-05-22,1493.579345703125,1502.1716005198905,1472.5429693459282,1480.4439376589849,91593,1492.1004272460937,1369.0857983398437,29.36171900226328,158.58607124509743
2020-05-26,1559.3056640625,1577.2310124549065,1493.7770233801164,1495.2584551388406,288732,1496.9298889160157,1369.175673828125,32.09094880802043,158.69471205632843
2020-05-27,1527.80029296875,1584.0946912673173,1508.8380175550205,1572.2926682687564,228867,1499.0828918457032,1369.6793603515625,32.669345561426105,159.16615263595256
2020-05-28,1566.8116455078125,1583.1568250191326,1538.269488528465,1543.6519759855921,103424,1503.8703979492188,1371.2003002929687,35.25995144349565,160.70274060414283
2020-05-29,1520.146484375,1629.574960231185,1506.3197877427353,1572.5892659061853,442832,1504.5839599609376,1374.9651098632812,35.44657024931486,161.96342530368193
2020-06-01,1559.35498046875,1572.6878653321476,1533.8249991199398,1552.5403707600592,199562,1504.0580505371095,1379.4864453125,34.492088924832935,163.9198374386886
2020-06-02,1538.2198486328125,1576.2432606214888,1520.9364795470506,1568.7373644446582,124655,1506.1764892578126,1384.5203515625,35.25418833359187,164.86873618278972
2020-06-03,1519.5537109375,1558.466004099741,1503.9493708111904,1549.7255819908712,116077,1506.79375,1389.742890625,35.38105567392637,164.9288019797526
2020-06-04,1533.4791259765625,1554.4660728766432,1503.1592085610703,1528.8373553564631,169274,1507.181396484375,1395.5017041015626,35.64092065974708,164.8178317233384
2020-06-05,1597.8721923828125,1618.71097335813,1535.7508014471582,1550.5651178598318,549884,1511.6084106445312,1403.9073461914063,41.01569401324069,164.1935496847318
2020-06-08,1574.1199951171875,1627.5009681702718,1545.6271481591343,1623.6492214527902,216095,1514.6577026367188,1411.668076171875,43.336421181693076,162.8527716103225
2020-06-09,1573.724853515625,1586.1195470164344,1555.5527210308085,1574.119926082517,277022,1518.3143676757813,1422.1368627929687,45.135183132465556,155.82011542143596
2020-06-10,1610.46435546875,1614.760483100937,1573.9716838362303,1579.206123839999,227260,1524.1314575195313,1434.39521484375,49.170014562899986,145.50353340834246
2020-06-11,1578.3172607421875,1610.9581864231207,1569.3299328158782,1610.4643758715738,285550,1528.2720520019532,1444.6536376953125,50.110338414170286,136.77660122245905
2020-06-12,1579.6502685546875,1597.970685265183,1530.8124611625672,1530.8124611625672,188523,1531.647235107422,1453.8562866210937,51.22793657324774,129.7533333268581
