Price,Close,High,Low,Open,Volume,MA_20,MA_50,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded
Ticker,HFCL.NS,HFCL.NS,HFCL.NS,HFCL.NS,HFCL.NS,,,,,,,,,
Date,,,,,,,,,,,,,,
2020-01-10,17.45337677001953,17.998794025677533,17.35420948041115,17.502959469094357,2454042,,,-1.362205362996289,,0.002840865680502347,0.031249955973842836,-0.005681839733083893,Telecommunication,19
2020-01-13,17.45337677001953,17.8004613379195,17.403792179485976,17.502959469094357,880190,,,-1.362205362996289,0.0,0.002840865680502347,0.019886384879754138,-0.0028409740525815463,Telecommunication,19
2020-01-14,17.55254364013672,17.701293625264924,17.453376352898353,17.502959050788196,1264397,,,-1.3594100753105507,0.0056818156981250185,-0.0028249232911826683,0.008474554353937958,-0.005649738822560368,Telecommunication,19
2020-01-15,17.85004425048828,18.246711522207384,17.502959678437037,17.552544269563644,4649548,,,-1.3510242122533362,0.016949145175248526,-0.016666624281141518,0.02222220102945971,-0.01944446563720703,Telecommunication,19
2020-01-16,17.60212516784668,18.296294240908562,17.502957887200903,17.949209704377623,3000428,,,-1.3580124852314854,-0.013888989806555792,0.019718331350407237,0.03943666270081425,-0.005633824308153623,Telecommunication,19
2020-01-17,17.106290817260742,17.701292615283265,17.056708122199936,17.403790770542717,2513623,,,-1.371988923660176,-0.028169004927408682,0.017391260119451912,0.03478263080983912,-0.002898506496263664,Telecommunication,19
2020-01-20,17.155874252319336,17.453376109892268,17.106291555119842,17.205458840977485,1724716,,,-1.370591279817307,0.002898549755073884,0.002890239688685403,0.017341107377999876,-0.0028901294373144815,Telecommunication,19
2020-01-21,16.858375549316406,17.106292836806354,16.66004096274093,16.907958250230877,3131072,,,-1.3789770891107178,-0.017340923501039898,0.002941131591796875,0.014705882352941124,-0.01176475076114436,Telecommunication,19
2020-01-22,16.907955169677734,17.007122444897643,16.80878978591628,16.957539753016913,1192404,,,-1.3775795527954562,0.0029409488604813135,0.002932618571647394,0.005865125275335004,-0.005865013407374997,Telecommunication,19
2020-01-23,17.007125854492188,17.155875851414276,16.907958559391187,16.957543152671104,976390,,,-1.3747841575821105,0.005865326931567876,-0.0029154074736259528,0.008746333636544312,-0.0058309261629182485,Telecommunication,19
2020-01-24,16.907955169677734,17.155872411998278,16.907955169677734,17.007122444897643,1219319,,,-1.3775795527954562,-0.005831125474282218,0.005865125275335004,0.014662757254357395,0.0,Telecommunication,19
2020-01-27,16.858375549316406,17.007125543518615,16.759208256028668,16.808792848401936,1278844,,,-1.3789770891107178,-0.002932325042489045,-0.002941131591796875,0.008823506972369,-0.005882375380572125,Telecommunication,19
2020-01-28,16.759206771850586,17.056708625367342,16.709624075327106,16.858374056356173,1482312,,,-1.3817724305602597,-0.005882463418596789,0.005917182469050486,0.017751547407151236,-0.0029585348040911397,Telecommunication,19
