Price,Close,High,Low,Open,Volume,MA_20,MA_50,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded
Ticker,CENTRALBK.NS,CENTRALBK.NS,CENTRALBK.NS,CENTRALBK.NS,CENTRALBK.NS,,,,,,,,,
Date,,,,,,,,,,,,,,
2020-01-10,17.75,18.0,17.5,18.0,751060,,,-0.7260389348221559,,0.014084507042253502,0.014084507042253502,-0.014084507042253502,Financial Services,9
2020-01-13,17.899999618530273,17.950000762939453,17.75,17.850000381469727,285366,,,-0.7172905407798541,0.008450682734099912,-0.002793253526597095,0.0027933600823888405,-0.008379867135583141,Financial Services,9
2020-01-14,17.950000762939453,18.0,17.799999237060547,17.850000381469727,288740,,,-0.7143743352711763,0.002793360082388938,-0.005571051655674175,0.0027854726983509437,-0.008356630612997407,Financial Services,9
2020-01-15,18.0,18.0,17.850000381469727,17.950000762939453,269592,,,-0.7114582410043644,0.002785472698350967,-0.002777735392252567,0.0,-0.008333312140570759,Financial Services,9
2020-01-16,18.0,18.399999618530273,17.899999618530273,18.100000381469727,729089,,,-0.7114582410043644,0.0,0.005555576748318192,0.02222220102945971,-0.005555576748318192,Financial Services,9
2020-01-17,17.850000381469727,18.149999618530273,17.799999237060547,18.100000381469727,631888,,,-0.7202066350466662,-0.008333312140570747,0.014005601941584622,0.016806679588196483,-0.0028011845008746317,Financial Services,9
2020-01-20,18.049999237060547,18.25,17.600000381469727,18.049999237060547,759288,,,-0.7085421467375523,0.011204417440710043,0.0,0.011080375146432564,-0.0249306855740401,Financial Services,9
2020-01-21,18.100000381469727,18.200000762939453,17.899999618530273,17.950000762939453,377087,,,-0.7056259412288746,0.002770146621752567,-0.008287271567344212,0.005524882837687928,-0.011049765675375856,Financial Services,9
2020-01-22,18.549999237060547,18.600000381469727,18.049999237060547,18.149999618530273,992261,,,-0.6793807591019693,0.024861814702032633,-0.021563322640527405,0.002695479593836536,-0.026954179006167478,Financial Services,9
2020-01-23,18.950000762939453,19.5,18.549999237060547,18.549999237060547,737194,,,-0.6560515600000104,0.021563425462560338,-0.021108259091006998,0.02902370527267628,-0.021108259091006998,Financial Services,9
2020-01-24,19.25,19.450000762939453,19.0,19.049999237060547,671108,,,-0.6385547719154069,0.01583109366661641,-0.010389650022828767,0.010389650022828656,-0.012987012987012991,Financial Services,9
2020-01-27,20.049999237060547,22.399999618530273,19.100000381469727,19.149999618530273,1530423,,,-0.5918965961952203,0.04155840192522321,-0.04488776323076904,0.11720700602950496,-0.04738149085985177,Financial Services,9
2020-01-28,19.399999618530273,20.5,18.649999618530273,20.350000381469727,4557901,,,-0.6298063778731051,-0.03241893482613256,0.04896911245462299,0.05670105170615769,-0.03865979457461555,Financial Services,9
2020-01-29,19.100000381469727,20.0,19.0,20.0,1266776,,,-0.6473031659577086,-0.015463878503069505,0.04712039793483069,0.04712039793483069,-0.005235621961910741,Financial Services,9
2020-01-30,18.399999618530273,19.149999618530273,18.25,19.149999618530273,681107,,,-0.688129153144271,-0.03664925387219226,0.040760870410273764,0.040760870410273764,-0.008152153350003966,Financial Services,9
2020-01-31,18.0,19.0,17.200000762939453,18.549999237060547,905583,,,-0.7114582410043644,-0.021739110153428578,0.030555513170030357,0.05555555555555558,-0.04444440205891931,Financial Services,9
2020-02-03,17.450000762939453,17.899999618530273,17.299999237060547,17.75,625107,,,-0.7435357229067594,-0.03055551317003038,0.017191932604248894,0.02578789890637334,-0.008596075605766251,Financial Services,9
2020-02-04,17.700000762939453,17.850000381469727,17.5,17.5,396115,,,-0.7289550290889679,0.014326646938088012,-0.011299477645120626,0.008474554353937958,-0.011299477645120626,Financial Services,9
2020-02-05,17.850000381469727,18.100000381469727,17.600000381469727,17.600000381469727,570216,,,-0.7202066350466662,0.008474554353937942,-0.014005601941584733,0.014005601941584622,-0.014005601941584733,Financial Services,9
2020-02-06,18.100000381469727,18.299999237060547,17.799999237060547,17.799999237060547,570181,18.320000076293944,,-0.7056259412288746,0.014005601941584699,-0.016574648513063672,0.011049660297000496,-0.016574648513063672,Financial Services,9
2020-02-07,18.049999237060547,18.299999237060547,17.899999618530273,18.149999618530273,336095,18.335000038146973,,-0.7085421467375523,-0.002762494108031592,0.005540187573216393,0.013850416097896279,-0.008310228524679997,Financial Services,9
2020-02-10,17.75,17.950000762939453,17.649999618530273,17.950000762939453,277234,18.32750005722046,,-0.7260389348221559,-0.01662045704936007,0.011267648616307246,0.011267648616307246,-0.005633824308153623,Financial Services,9
