Price,Close,High,Low,Open,Volume,MA_20,MA_50,Volatility_20,Volatility_50
Ticker,GSPL.NS,GSPL.NS,GSPL.NS,GSPL.NS,GSPL.NS,,,,
Date,,,,,,,,,
2020-01-10,223.7821502685547,228.28528604501372,222.54971021552805,227.57426460662543,500890,,,,
2020-01-13,224.16136169433594,227.5268661492811,222.21790015282377,223.8295603606627,460504,,,,
2020-01-14,224.63536071777344,227.52685067154448,221.9334880455094,222.40750231774177,509190,,,,
2020-01-15,226.24697875976562,227.52682292502521,222.12306377370902,224.96714906027185,782620,,,,
2020-01-16,231.46115112304688,232.97800250040405,226.00998728020934,227.52683865756651,1921738,,,,
2020-01-17,231.6981658935547,232.97801018954988,229.51771185707,231.46115876213094,260385,,,,
2020-01-20,236.72271728515625,239.6616114677497,231.6981632628677,231.6981632628677,1032379,,,,
2020-01-21,237.05455017089844,240.23043724580842,233.92605295254359,235.11108868178647,294655,,,,
2020-01-22,240.56224060058594,241.6524676288235,237.38633922408403,239.0927934791333,594785,,,,
2020-01-23,237.7181854248047,242.03171870153923,235.2533051335937,242.03171870153923,821028,,,,
2020-01-24,240.08822631835938,244.11734758924993,239.1401977840322,239.8512191847776,633130,,,,
2020-01-27,246.01341247558594,249.9003353761509,239.4246168457903,241.55768111580983,651902,,,,
2020-01-28,248.85748291015625,249.75812156377802,243.92772310465574,247.53024878760888,287903,,,,
2020-01-29,248.43087768554688,250.08992769967313,245.5394020906842,250.08992769967313,479137,,,,
2020-01-30,241.3206787109375,248.38348876157679,234.40006716144984,248.38348876157679,521006,,,,
2020-01-31,240.4200439453125,242.50570384375922,231.69816978964306,242.50570384375922,426398,,,,
2020-02-03,237.4337615966797,239.8038331128489,229.7547385637525,230.56055419978892,510430,,,,
2020-02-04,232.077392578125,239.18760672288516,229.42290973759432,239.18760672288516,869093,,,,
2020-02-05,228.71188354492188,233.6890333422725,224.3035566535754,233.6890333422725,703500,,,,
2020-02-06,232.7410125732422,234.63706970214844,228.7118911743164,228.7118911743164,301880,235.5068817138672,,7.743248505444978,
2020-02-07,232.7410125732422,234.63706970214844,231.36637404793873,233.16762253409252,176526,235.95482482910157,,7.274207118569464,
2020-02-10,232.50399780273438,236.86493484242595,230.93975650902294,236.05910480277618,307898,236.3719566345215,,6.785084844002979,
2020-02-11,229.32810974121094,233.07283423790034,227.00544259284982,232.64620980051774,433661,236.60659408569336,,6.4296891597928045,
2020-02-12,228.1904754638672,230.18134126076745,227.38465985332607,229.89692979467196,288016,236.70376892089843,,6.277770787398203,
2020-02-13,225.53598022460938,230.13392435540112,223.63992317533726,230.0391157166306,318941,236.40751037597656,,6.666004862082813,
2020-02-14,228.75929260253906,232.0773925361605,223.35553274665202,224.6827669337935,875250,236.26056671142578,,6.806197858336636,
2020-02-17,228.71188354492188,234.82666468851346,225.63079081322863,229.4229049445434,288477,235.86002502441406,,7.01022793376887,
2020-02-18,221.2224578857422,230.98713993483065,216.8141166489116,229.42289868465122,944499,235.06842041015625,,7.725628375368677,
2020-02-19,219.75302124023438,224.87236963457542,217.66736131904977,222.8815183548951,248977,234.02795944213867,,8.324818800056287,
2020-02-20,225.4886016845703,228.0482759363623,218.09397592824052,219.65821728606676,600511,233.41648025512694,,8.487062228714182,
2020-02-24,224.77755737304688,226.5788056905564,219.99001067764542,225.6307772148637,300116,232.65094680786132,,8.543918255756376,
2020-02-25,224.1139373779297,227.52684585201686,221.08024899305624,222.78670323009985,669690,231.55597305297852,,8.13477892452775,
2020-02-26,223.6399383544922,226.4840241214375,220.4640512608642,224.68277558867945,448088,230.29509582519532,,7.214178543916707,
2020-02-27,221.2224578857422,227.57424598922995,219.94261361503752,227.5268416707285,279992,228.93467483520507,,6.092421259671663,
2020-02-28,213.7330322265625,220.13222489481748,212.4057980520463,220.13222489481748,618041,227.55529251098633,,6.261231060071953,
2020-03-02,214.87066650390625,219.37380214643224,212.9272195360619,213.7330351294743,188779,226.277823638916,,6.102702794038372,
2020-03-03,223.49774169921875,225.53599739606437,214.72847717867674,214.72847717867674,650357,225.58102264404297,,5.530679589915023,
2020-03-04,214.30184936523438,223.73473022522055,211.83696943237848,223.73473022522055,994107,224.69224548339844,,5.850768498811561,
2020-03-05,218.09397888183594,222.549710338375,216.52972303705735,217.09854597438925,556882,224.16135025024414,,5.947759354912159,
2020-03-06,211.26817321777344,218.04657172644036,205.29559031646082,215.3920888296605,789738,223.08770828247071,,6.247990213490664,
2020-03-09,204.96377563476562,208.32927997923335,203.25732130150905,206.29102432319542,1670131,221.69884643554687,,7.027847460904658,
2020-03-11,207.807861328125,211.97919574925385,202.87811561748916,203.39953422835129,405155,220.46403961181642,,7.196985377990941,
2020-03-12,198.6593780517578,204.6793504377098,182.30588618114973,204.0157333708965,993147,218.93060302734375,,8.379104158268643,
2020-03-13,194.58285522460938,206.57541030841844,170.6451349107415,179.36699446858148,945178,217.25022201538087,,9.691483841700089,
2020-03-16,182.54290771484375,193.58743499097574,172.11459323528732,182.96951768676286,6332438,215.10056838989257,,12.200293319786502,
2020-03-17,182.7799072265625,186.57202142435108,176.3333101971684,180.64684299030642,508609,212.80159912109374,,13.727527437938523,
2020-03-18,171.92498779296875,185.62399780302033,170.64514343092955,180.17283349897673,354558,209.9622543334961,,15.955493705591241,
2020-03-19,162.72909545898438,179.93582238838408,161.16485413166066,172.73079959383804,389938,207.0375862121582,,18.87644487215903,
2020-03-20,176.80731201171875,178.98778041493617,148.08204609467762,163.0608990134886,666448,204.89030075073242,,19.77512225319192,
2020-03-23,157.04092407226562,163.06091117219745,142.2042829990094,143.91073728815104,827721,201.4679168701172,220.2346160888672,21.838006898977508,21.458683661701045
2020-03-24,142.29908752441406,158.46296231845398,138.60176759393025,156.42470677406848,1066051,197.34399337768554,218.60495483398438,24.792346534886978,24.113613710903987
2020-03-25,147.93984985351562,153.9124322779108,138.5543590535327,138.5543590535327,372001,193.53528900146483,217.08052459716797,26.270419028257304,26.083985614405464
2020-03-26,158.08375549316406,160.92784104926298,147.75025042564494,152.86959864031607,243521,190.25747985839843,215.74949249267578,26.405944368982624,27.357535194439777
2020-03-27,155.90330505371094,161.87588830603315,151.11575758693803,159.7428238920444,838356,186.99152221679688,214.3426190185547,26.413965542852246,28.58774753541341
2020-03-30,152.30078125,156.37730692096943,148.36646854143828,150.73653992388938,281890,183.91990966796874,212.75941162109376,26.710826719261007,29.78717857222816
2020-03-31,163.48753356933594,169.64971963489802,152.72741734970035,157.37275182820116,1099547,181.35075302124022,211.39519897460937,26.039866544357906,30.456563953058325
2020-04-01,173.72621154785156,180.12540351482565,158.51035219989336,163.48750150753986,430568,178.86217651367187,210.1352688598633,24.106477684473965,30.689561590019963
2020-04-03,166.9004364013672,180.1254323576289,164.05635062729937,171.59317503542545,424005,176.49210586547852,208.73218658447266,22.729636551877856,31.035457462895835
2020-04-07,171.68797302246094,175.2904698733555,167.9432487464632,169.6971073178993,235344,174.17180557250975,207.35470123291014,20.520566272506112,31.122217768183106
2020-04-08,180.26763916015625,190.0797413187799,171.9723886038504,175.10088599252526,417444,172.6217788696289,206.20569030761717,18.657221265723066,31.038746672782132
2020-04-09,180.97866821289062,188.6577062642247,177.28136216788954,183.20654138473074,481750,171.42252349853516,205.0234991455078,17.181407910024348,30.84698363049462
2020-04-13,177.0917510986328,185.81361160746195,173.86844507496042,185.81361160746195,375346,169.88671798706054,203.64506591796874,14.991029140033097,30.516067765616008
2020-04-15,189.4635009765625,192.21277783249613,176.09629337798353,177.1865203635997,949001,169.4269241333008,202.45718627929688,14.181241123268649,29.869338054204484
2020-04-16,192.54461669921875,193.39783666289466,180.12543610759798,185.86101209786204,495593,169.32501220703125,201.3394610595703,13.997073972078187,29.150875537256795
2020-04-17,195.7205047607422,198.04317197537264,186.76163723815694,194.96207897525076,493331,169.98389205932617,200.4274575805664,14.931017394247489,28.582280465051223
2020-04-20,196.3367156982422,199.0859926678242,192.49719723220923,199.0859926678242,303413,170.66173248291017,199.545791015625,15.823557196896887,27.997394733380332
2020-04-21,182.96951293945312,194.34585571289062,181.73707291251048,194.34585571289062,356690,171.21395874023438,198.45650604248047,16.060905221110477,27.549139426335028
2020-04-22,179.4617919921875,185.5291684046861,178.134543456739,182.11627459731804,290599,172.05059356689452,197.40419403076172,16.031442043183844,27.241874353147107
2020-04-23,183.3013153076172,186.19279064495976,181.26304536376188,183.72792523724422,440093,172.37529373168945,196.49598266601564,16.197757010217202,26.93201704624109
2020-04-24,179.50921630859375,183.82273474852963,173.67883189788358,183.25392628347834,347801,173.49870834350585,195.43134674072266,15.853752771337815,26.518964766634724
2020-04-27,179.69882202148438,182.87470911664704,177.85016916523026,182.87470911664704,389424,175.3686950683594,194.3705029296875,14.087277061424707,26.052831258395585
2020-04-28,187.8992462158203,190.22191315272235,179.69880545927833,180.1254153920535,491822,177.3666648864746,193.4784078979492,12.763870926335299,25.47775054438145
2020-04-29,189.32130432128906,194.20366018229413,185.861005794463,187.7096586302436,451712,178.92854232788085,192.6782717895508,12.177859992550601,24.951684890793388
2020-04-30,196.4789276123047,200.31844634058422,189.89013172666213,193.7296504549417,880607,180.95732345581055,192.04404083251953,11.501122647180214,24.4281362931659
2020-05-04,188.8472900390625,194.81987297977116,187.7570629595462,192.2601987096869,218682,182.78464889526367,191.3102670288086,9.424247609287697,23.9478797607614
2020-05-05,187.61485290527344,194.3458617067916,184.48637011870562,189.8427258867562,229434,183.99101486206055,190.4873782348633,8.301421092615083,23.3338309080906
2020-05-06,185.43438720703125,191.21735259028253,184.20194721854577,188.3732669856702,420131,184.57642364501953,189.62182830810548,7.944615252732003,22.6805124730029
2020-05-07,185.38699340820312,189.13170344030874,182.49550331959614,184.96038343645384,146056,185.50075149536133,188.9051190185547,6.768153668661769,22.223138834173223
2020-05-08,182.4007110595703,188.65770609318997,181.31048387096774,188.6103017663443,123304,186.0363883972168,188.15807281494142,5.997497027573507,21.78856535555248
2020-05-11,179.98321533203125,184.53374052960203,176.75990977369065,182.5902936899493,644732,186.02216720581055,187.24796508789063,6.012214903496175,21.138118454411423
2020-05-12,179.22482299804688,181.02607168515507,177.28136133094412,181.02607168515507,343982,185.93447494506836,186.33691040039062,6.101772996890078,20.45831102888071
2020-05-13,180.0780029296875,187.70963491930755,176.61770483995628,181.5474499345828,595637,186.0837875366211,185.4561917114258,5.907442472930391,19.73387686114827
2020-05-14,173.77365112304688,182.96952595946192,171.87759385921825,179.27222008130366,424016,185.2992950439453,184.45886596679688,6.4517157286057945,19.011607205046296
2020-05-15,174.4846649169922,175.85930347960905,171.9723804735368,175.52748768673644,224112,184.39629745483398,183.52411010742188,6.645225935676871,18.302923702767355
2020-05-18,171.02435302734375,177.2813475507359,168.36988452968004,175.29048171171974,384217,183.16148986816407,182.6699365234375,6.7242599206565306,17.85545027022913
2020-05-19,176.0489044189453,177.4235429668393,171.64057730809984,172.54120156597742,1614066,182.14709930419923,181.89350128173828,6.1366898753749926,17.260812395987713
2020-05-20,177.04434204101562,178.51378927239463,173.48923477111572,176.5703277383623,591730,181.85084075927733,180.9644332885742,6.237099000483468,16.19289951581509
2020-05-21,178.56118774414062,183.15911764973683,175.62229337769386,177.28134338261134,702219,181.805810546875,180.24962005615234,6.258469560030296,15.463673113799052
2020-05-22,179.9358367919922,182.0214968839672,177.13915522781417,177.37616238521517,657409,181.63753662109374,179.48645721435548,6.261386799958858,14.467356789461947
2020-05-26,178.70338439941406,182.35330015886575,176.0014972044155,180.12542724609375,462310,181.59724502563478,178.8351614379883,6.278372912623716,13.721160949797275
2020-05-27,181.9266815185547,183.20652590757993,178.41897861166674,179.60401435492403,803553,181.7086380004883,178.37441955566408,6.262661754493105,13.202876538119092
2020-05-28,183.1591033935547,189.51089145340825,180.1254150852719,182.0214720861695,1771820,181.471630859375,177.88144439697265,6.103728303493975,12.524177413748488
2020-05-29,187.2356414794922,190.7907485961914,183.15911575919017,183.15911575919017,413650,181.36734771728516,177.65296966552734,5.979101456653916,12.238334233399787
2020-06-01,192.59197998046875,194.06142701804,189.60569605392607,189.60569605392607,108645,181.17300033569336,177.61315216064452,5.506553678050462,12.18525216681399
2020-06-02,200.83985900878906,208.56628609367954,193.8244388879954,193.8244388879954,503533,181.7726287841797,177.97909118652345,6.8703024405478965,12.603870478357875
2020-06-03,201.7878875732422,208.3766832632185,197.18994320734075,203.6365403976574,2417574,182.4812805175781,178.35925079345702,8.121625819198783,13.031049956227063
2020-06-04,200.1762237548828,207.14423942576366,199.08599670210694,202.83070660406446,317237,183.2183723449707,178.92427551269532,9.022718118891282,13.354830057442413
2020-06-05,200.46063232421875,202.78329935909818,198.18536960959557,202.78329935909818,1894068,183.9720542907715,179.67890625,9.808726740628181,13.486410573392918
2020-06-08,210.6045379638672,213.5908365952209,203.82613957365504,205.72219668596813,1003933,185.38224563598632,180.35485076904297,11.459444644436216,14.169227818275413
2020-06-09,211.9792022705078,222.59711977370046,209.94093208639092,217.0511466375157,3098860,186.98204498291017,181.4536163330078,12.818818351417839,14.451735276769272
2020-06-10,213.1168212890625,215.20248120939206,209.60911854135813,212.35839555464239,1511662,188.67664489746093,182.86997100830078,13.931295018294808,13.999240771349122
2020-06-11,208.8507080078125,213.30643963140363,206.76504793568142,213.2590353072207,1239594,190.1152801513672,184.08818817138672,14.471753590435547,13.540295903727094
2020-06-12,209.46690368652344,210.36752790923637,200.69763966361322,205.43778237869984,247060,191.89994277954102,185.1158511352539,14.55106700352889,13.476120353092575
2020-06-15,212.073974609375,214.49145020092556,209.51430052775493,210.46232903693027,265480,193.77940826416017,186.23926452636718,14.610719415563986,13.33167921132786
2020-06-16,209.70391845703125,214.25445852234077,208.09227276837964,213.59084141122165,2646746,195.71338653564453,187.38732727050783,13.98680084923534,12.81088248553821
2020-06-17,208.80331420898438,211.7895987280491,208.5663070418913,208.75590988241186,626902,197.3511070251465,188.29364288330078,13.471203485227734,12.687926730289082
2020-06-18,214.53887939453125,215.96092232317494,207.80787041264367,207.80787041264367,645380,199.22583389282227,189.10989624023438,13.100333346102653,13.039562764696221
2020-06-19,214.6336669921875,217.09854711252345,209.84613418524648,216.15051852251244,1445997,201.02945785522462,190.0645608520508,12.578319848921755,13.12740799962277
2020-06-22,211.36297607421875,216.43493493285382,210.3675431388325,215.01289201537878,229664,202.60081481933594,190.85806091308595,11.73955519928384,13.192881964562885
2020-06-23,205.2955780029297,212.16878474292452,204.48974797814068,211.410359037082,920304,203.93042449951173,191.3586196899414,10.309278649459705,13.2575057711824
2020-06-24,200.12881469726562,208.8506736799097,196.00488508925054,208.56626224732827,1348342,204.84053115844728,191.7416226196289,8.982629284743929,13.228100786110145
2020-06-25,200.2236328125,205.248187169858,196.66852564443087,198.99119276774908,873098,205.69375762939453,192.20426025390626,7.503460537342593,13.10925358813594
2020-06-26,204.34756469726562,206.52803333919894,201.97749323120078,202.83071317267684,549146,206.5493537902832,192.50194152832032,6.139628689571455,13.214317626676232
2020-06-29,205.81698608398438,207.14422015219992,203.63651771554478,205.72217745092624,599374,207.210604095459,192.76738891601562,5.197108548023296,13.34782471092316
2020-06-30,209.27731323242188,210.93636328069704,206.71763890823678,206.95464605799035,979497,207.63247680664062,193.0385250854492,4.991119323608576,13.545266337687298
2020-07-01,212.4532012939453,213.73303114163926,207.52344132044013,210.4623355765092,1082966,208.16574249267578,193.3608547973633,4.902775182887257,13.81443679677218
2020-07-02,213.35382080078125,217.85695625984025,207.66564969460143,216.34010484521878,882229,208.8246223449707,193.96854095458986,4.651588178467151,14.014838431877777
2020-07-03,210.0831298828125,214.06484685069387,207.8078527113321,214.06484685069387,633185,209.30574722290038,194.58096771240236,4.21841868758374,14.03701375409029
2020-07-06,214.25445556640625,214.91807266836986,208.4240856813267,211.22076705330983,864464,209.48824310302734,195.2000305175781,4.354325316077018,14.210878004747315
2020-07-07,208.9454803466797,215.2024743747185,206.48061487030625,215.01287156357702,896944,209.33655700683593,195.78875579833985,4.315653092043472,14.157214571879644
2020-07-08,203.11512756347656,212.78501639096447,201.4560775133665,212.78501639096447,508744,208.83647232055665,196.25708190917967,4.4324548444437495,14.000534089134982
2020-07-09,197.04774475097656,203.30472465543116,192.686807527395,201.12425604364037,1166883,208.24632415771484,196.44005187988282,5.156982292742331,13.948762372144936
2020-07-10,198.13796997070312,202.1670913696289,196.24191284179688,196.6685228026472,467363,207.67987747192382,196.6163851928711,5.617485080731417,13.912615257010476
2020-07-13,196.7159423828125,205.67481011865908,195.2938994258283,200.27104977527296,524472,206.9119758605957,196.62112548828125,6.020460549369813,13.912607844507857
2020-07-14,198.2327880859375,203.73134244989774,196.2893265427874,197.1899508289003,745663,206.33841934204102,196.80883544921875,6.281245998879282,13.86882819673969
2020-07-15,195.53089904785156,201.36126916042556,194.34586329604642,198.5171833560932,728352,205.67479858398437,196.96715637207032,6.694640089630481,13.806775852546322
2020-07-16,197.23733520507812,199.08598791398313,194.9620580923152,195.2938738584787,755701,204.80972137451172,197.20321533203125,6.606207610038043,13.706104667777243
2020-07-17,197.00035095214844,200.98206827962883,196.52633664016818,198.89640820006946,467100,203.92805557250978,197.43548248291015,6.39953644669019,13.599766358267521
2020-07-20,199.891845703125,201.74049866881774,196.81075260504744,198.89641273213073,1015832,203.35449905395507,197.78530517578125,6.209334541687442,13.429026723033127
2020-07-21,198.18539428710938,201.40868594514245,196.9055498096663,200.88726728893346,2811888,202.99898986816407,198.14934875488282,6.295298975142202,13.181014841071459
2020-07-22,203.68392944335938,205.72218493637615,196.33670855277452,196.33670855277452,1165177,203.17674560546874,198.63853088378906,6.260083609704109,12.915539928272139
2020-07-23,200.0814208984375,207.85525182496346,198.18536386924742,205.43777621959265,944040,203.1696350097656,199.03859924316407,6.263694209581586,12.6356584908334
