date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,NORMALISED_CLOSE,RETURN RATIO,PERCENTAGE_CHANGE_OPEN,PERCENTAGE_CHANGE_CLOSE,PERCENTAGE_CHANGE_LOW,Sector_Name,Sector_Encoded,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2020-01-10,741.9017333984375,768.1914294094909,738.9806620456206,758.710746950978,1992794.0,,,-0.8141022454999365,,0.0226566576082027,0.0354355500567815,-0.0039372752769241,Financial Services,9.0,,,,,,
2020-01-13,736.4951782226562,747.1545395814189,725.348980609147,743.0804151481061,2897564.0,,,-0.836976788609871,-0.0072874276098741,0.0089413170923151,0.014473090488503,-0.0151341080608399,Financial Services,9.0,,,,,,
2020-01-14,740.4412841796875,753.8167115722571,733.3435846621351,737.9557972915932,2685790.0,,,-0.8202812462736296,0.0053579521953615,-0.0033567643258141,0.0180641296998826,-0.0095857695528359,Financial Services,9.0,,,,,,
2020-01-15,787.3577270507812,800.9637851729881,733.1641267033662,747.1288920987358,6672183.0,,,-0.6217829122832554,0.0633628133297173,-0.051093465612805,0.017280656116974,-0.0688297053366187,Financial Services,9.0,,,,,,
2020-01-16,792.6874389648438,803.5518067923122,781.5156154390181,787.6652677631895,2637687.0,,,-0.5992334846018599,0.0067691110799484,-0.0063356260674606,0.0137057398583935,-0.0140936048392726,Financial Services,9.0,759.7766723632812,,,,,
2020-01-17,833.9924926757812,848.1366937246584,794.583625759681,794.8398837174727,5550282.0,,,-0.4244763238867709,0.0521076173035831,-0.0469459968790502,0.0169596263432743,-0.0472532633832959,Financial Services,9.0,778.19482421875,,,,,
2020-01-20,812.878662109375,845.5742120175445,807.497730264648,841.6794146144307,2240459.0,,,-0.5138066297478081,-0.0253165714941445,0.035430567743431,0.0402219315528917,-0.0066196003112737,Financial Services,9.0,793.4715209960938,,,,,
2020-01-21,825.7161254882812,828.6628228641466,799.452107066744,807.1135202439941,2589565.0,,,-0.4594927274688835,0.0157925948573846,-0.0225290565002428,0.0035686566907275,-0.0318075638961345,Financial Services,9.0,810.5264892578125,,,,,
2020-01-22,824.02490234375,834.9148955691434,813.2886638797875,828.6627402946364,1643802.0,,,-0.4666481074604526,-0.0020481895561033,0.0056282740214466,0.0132156118030162,-0.0130290218577445,Financial Services,9.0,817.8599243164062,,,,,
2020-01-23,864.3306274414062,871.0952448505498,817.6446838914119,825.0754642717599,4343077.0,,,-0.2961189967147584,0.0489132367031819,-0.0454168369410321,0.007826423355109,-0.0540139873189432,Financial Services,9.0,832.1885620117188,795.9826171875,,,,
