date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,volatility_20_unnamed: 8_level_1,volatility_50_unnamed: 9_level_1,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2024-05-30,1166.7904052734375,1176.2534257891914,1159.3195996031054,1175.5561992313517,787238.0,,,,,,,,,,
2024-05-31,1154.886962890625,1175.3568973405131,1148.810731969627,1168.4339994346062,2180048.0,,,,,,,,,,
2024-06-03,1176.50244140625,1180.885338343339,1161.8597110703324,1169.43010309159,1322571.0,,,,,,,,,,
2024-06-04,1199.3133544921875,1230.1428310381268,1131.8769296259925,1174.4605225699636,2908958.0,,,,,,,,,,
2024-06-05,1293.445556640625,1303.2074585363505,1207.5811409102434,1223.1701256221288,2680777.0,,,,,1198.187744140625,,,,,
2024-06-06,1300.368408203125,1308.7855890236378,1263.6121409632212,1293.4455101369465,1533822.0,,,,,1224.9033447265624,,,,,
2024-06-07,1302.4603271484375,1314.861816093993,1289.6105168993988,1301.3645116922423,1151764.0,,,,,1254.418017578125,,,,,
2024-06-10,1309.9808349609375,1321.834537498681,1302.0618296629627,1321.834537498681,654963.0,,,,,1281.1136962890623,,,,,
2024-06-11,1312.57080078125,1329.6540686819314,1306.893036683719,1310.977053104325,625503.0,,,,,1303.765185546875,,,,,
2024-06-12,1285.8253173828125,1313.5668864064603,1279.3506187570529,1313.5668864064603,1374418.0,,,,,1302.2411376953123,1250.214440917969,,,,
2024-06-13,1270.4852294921875,1294.9397166249732,1267.4471746525808,1286.970856830358,1049119.0,,,,,1296.264501953125,1260.5839233398438,,,,
2024-06-14,1264.0604248046875,1277.5577301457463,1253.302415104458,1277.5577301457463,1574896.0,,,,,1288.584521484375,1271.50126953125,,,,
2024-06-18,1247.72412109375,1269.887511031028,1232.1848697713613,1260.0758773328796,3609667.0,,,,,1276.1331787109375,1278.6234375,,,,
2024-06-19,1267.8953857421875,1276.2627129205605,1240.9008972650054,1250.1148914851149,1292892.0,,,,,1267.198095703125,1285.481640625,,,,
2024-06-20,1260.6239013671875,1273.772471792793,1254.0993485725332,1267.9949996267565,388681.0,,,,,1262.1578125,1282.1994750976562,1254.1955647786458,,,
2024-06-21,1255.742919921875,1270.9832914202027,1250.114888336628,1270.0370379515543,580871.0,,,,,1259.2093505859375,1277.7369262695313,1260.125732421875,,,
2024-06-24,1293.296142578125,1296.7825188126842,1240.9009126292076,1250.1149069634,1700427.0,,,,,1265.056494140625,1276.8205078125,1269.3530110677084,,,
2024-06-25,1276.91015625,1304.651724234799,1270.584898302268,1304.651724234799,612621.0,,,,,1270.893701171875,1273.5134399414062,1276.0468587239584,,,
2024-06-26,1271.830078125,1286.1739285498595,1265.0564986281431,1274.7186925386598,370291.0,,,,,1271.6806396484376,1269.439367675781,1280.8813069661458,,,
2024-06-27,1282.7872314453125,1289.809716058336,1258.9303848989753,1260.125786804169,619542.0,1259.675,,47.727824501444175,,1276.1133056640624,1269.1355590820312,1280.170751953125,1259.675,,
2024-06-28,1271.5311279296875,1292.9474375657928,1267.795725086181,1281.9902558915064,632972.0,1264.9120361328123,,42.45458767845949,,1279.270947265625,1269.240148925781,1278.2482666015626,1264.9120361328123,,
2024-07-01,1262.8651123046875,1271.6806391873056,1250.3639147874535,1256.1911192288349,533705.0,1270.3109436035156,,33.68675938678294,,1273.1847412109375,1269.1206176757812,1275.6085856119792,1270.3109436035156,,
2024-07-02,1269.9871826171875,1286.97086378429,1259.0300003403863,1269.0409291495243,749206.0,1274.9851806640625,,25.468512340985,,1271.800146484375,1271.346923828125,1272.9423421223958,1274.9851806640625,,
