date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,NORMALISED_CLOSE,RETURN RATIO,PERCENTAGE_CHANGE_OPEN,PERCENTAGE_CHANGE_CLOSE,PERCENTAGE_CHANGE_LOW,Sector_Name,Sector_Encoded,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2020-01-10,109.0500030517578,112.3499984741211,105.0500030517578,106.0,6251758.0,,,-0.4935961204052773,,-0.0279688488436832,0.0302613051812297,-0.0366804207983515,Financial Services,9.0,,,,,,
2020-01-13,112.25,115.3499984741211,109.5,109.9499969482422,5390707.0,,,-0.4308805928754104,0.029344308653741,-0.020490004915437,0.0276169129097647,-0.0244988864142539,Financial Services,9.0,,,,,,
2020-01-14,110.8499984741211,113.6500015258789,110.3000030517578,112.8499984741211,1919376.0,,,-0.4583186922418317,-0.0124721739499234,0.0180423998875103,0.0252593873730317,-0.0049616186732892,Financial Services,9.0,,,,,,
2020-01-15,110.8499984741211,112.8499984741211,109.5500030517578,110.5500030517578,1664918.0,,,-0.4583186922418317,0.0,-0.0027063186873503,0.0180423998875103,-0.0117275186311055,Financial Services,9.0,,,,,,
2020-01-16,109.5500030517578,111.9000015258789,109.0,111.5,1475763.0,,,-0.4837968098833848,-0.0117275186311055,0.017800062929445,0.021451377532238,-0.0050205662842196,Financial Services,9.0,110.51000061035155,,,,,
2020-01-17,110.0999984741211,111.0,105.0999984741211,107.1999969482422,3442384.0,,,-0.4730176580246704,0.0050204966411861,-0.0263397054138974,0.0081744008932975,-0.0454132613014999,Financial Services,9.0,110.71999969482422,,,,,
2020-01-20,107.9499969482422,112.8000030517578,107.6500015258789,110.9000015258789,2854825.0,,,-0.5151547231739305,-0.0195277162186724,0.0273275095973475,0.0449282653138101,-0.0027790220550641,Financial Services,9.0,109.85999908447266,,,,,
2020-01-21,106.1999969482422,108.8000030517578,105.8000030517578,107.25,1372187.0,,,-0.5494523100005541,-0.0162112093512986,0.0098870346697801,0.0244821674032889,-0.0037664209790826,Financial Services,9.0,108.92999877929688,,,,,
2020-01-22,107.0,109.5,106.5999984741211,107.0,1963642.0,,,-0.5337733533552813,0.0075329856379158,0.0,0.0233644859813084,-0.0037383320175599,Financial Services,9.0,108.15999908447266,,,,,
2020-01-23,106.0,108.4000015258789,105.5999984741211,107.4000015258789,1677550.0,,,-0.5533719743990662,-0.0093457943925233,0.0132075615648954,0.0226415238290462,-0.0037735993007443,Financial Services,9.0,107.44999847412107,108.97999954223631,,,,
2020-01-24,105.3499984741211,107.6999969482422,105.0999984741211,106.1999969482422,1664744.0,,,-0.5661111079826489,-0.0061320898667821,0.0080683292494767,0.0223065828966135,-0.0023730422745227,Financial Services,9.0,106.4999984741211,108.60999908447266,,,,
2020-01-27,104.0500030517578,105.9000015258789,103.5500030517578,104.9000015258789,1294553.0,,,-0.5915892256242019,-0.0123397763758166,0.0081691345429204,0.0177798983167818,-0.0048053818869306,Financial Services,9.0,105.71999969482422,107.78999938964844,,,,
2020-01-28,102.75,104.8499984741211,101.75,104.1999969482422,1178385.0,,,-0.6170674927913672,-0.0124940222357432,0.0141118924403131,0.0204379413539765,-0.0097323600973235,Financial Services,9.0,105.03000030517578,106.97999954223631,,,,
2020-01-29,101.6500015258789,104.5999984741211,101.25,103.75,1390909.0,,,-0.6386259460344081,-0.0107055812566529,0.0206591091254086,0.0290211205505113,-0.0039350862752035,Financial Services,9.0,103.96000061035156,106.05999984741212,,,,
2020-01-30,100.0500030517578,103.6999969482422,99.5,102.0,2171452.0,,,-0.6699837097993416,-0.0157402700452862,0.0194902237757395,0.0364816970030092,-0.0054972817089599,Financial Services,9.0,102.77000122070312,105.10999984741213,106.91000010172526,,,
2020-01-31,99.1999969482422,103.0,98.5,100.5999984741211,2159998.0,,,-0.6866426573070485,-0.0084958128694498,0.0141129190418156,0.0383064835550395,-0.0070564210662971,Financial Services,9.0,101.54000091552734,104.01999969482422,106.25333302815756,,,
2020-02-03,92.0999984741211,95.25,91.5999984741211,94.5999984741211,2135154.0,,,-0.825792836812799,-0.0715725674651535,0.0271444087016186,0.0342019715316717,-0.0054288817403237,Financial Services,9.0,99.15,102.43499984741212,104.90999959309896,,,
