date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,volatility_20_unnamed: 8_level_1,volatility_50_unnamed: 9_level_1,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2022-05-17,856.9566040039062,899.7432524539112,842.0253406950693,853.7745314954656,48792877.0,,,,,,,,,,
2022-05-18,858.0336303710938,872.3774587310119,855.8306569904598,867.0413557015811,8919761.0,,,,,,,,,,
2022-05-19,823.2755126953125,848.8789798791942,820.4851039662799,848.8789798791942,7372427.0,,,,,,,,,,
2022-05-20,808.8828125,838.8921665498716,807.7568245377648,830.814598304494,7078291.0,,,,,,,,,,
2022-05-23,799.7771606445312,834.8779029531222,786.853098963173,808.8828310465876,12444648.0,,,,,829.3851440429687,,,,,
2022-05-24,805.8965454101562,817.2541322366119,799.7771752750425,800.9031632836931,4287864.0,,,,,819.1731323242187,,,,,
2022-05-25,803.1551513671875,823.8631256601035,797.2316124985538,814.121075581882,4013031.0,,,,,808.1974365234375,,,,,
2022-05-26,794.6859130859375,807.5610320910245,784.2584823937663,803.1550855607223,2796468.0,,,,,802.4795166015625,,,,,
2022-05-27,804.4279174804688,807.4142179915813,797.3294479392858,801.4416767288318,2215807.0,,,,,801.5885375976562,,,,,
2022-05-30,820.2403564453125,823.81409243627,808.0505594289665,812.5544516136845,3133717.0,,,,,805.6811767578125,817.5331604003907,,,,
2022-05-31,794.3432006835938,804.8195744932475,793.0703836247329,793.0703836247329,4373090.0,,,,,803.3705078125,811.2718200683594,,,,
2022-06-01,793.4620361328125,800.364673719682,791.6017237008452,794.4411353581692,1670031.0,,,,,801.431884765625,804.8146606445313,,,,
2022-06-02,788.8602905273438,796.7909706777434,787.1958098233343,793.0214624076287,1565763.0,,,,,800.2667602539062,801.3731384277344,,,,
2022-06-03,783.524169921875,793.8047119827056,783.2793951109029,791.7486274743296,2052785.0,,,,,796.0860107421875,798.8372741699219,,,,
2022-06-06,761.102783203125,784.9438859566732,758.8998098758071,783.5241800827287,3033514.0,,,,,784.25849609375,794.9698364257813,806.4416056315105,,,
2022-06-07,737.26171875,756.7458172927339,736.0867877244,756.7458172927339,3774512.0,,,,,772.8421997070312,788.1063537597656,798.4619466145833,,,
