date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,volatility_20_unnamed: 8_level_1,volatility_50_unnamed: 9_level_1,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2022-10-19,185.4119110107422,195.1704342479093,185.4119110107422,195.1704342479093,5524455.0,,,,,,,,,,
2022-10-20,176.14132690429688,176.14132690429688,176.14132690429688,176.14132690429688,1710867.0,,,,,,,,,,
2022-10-21,167.35865783691406,167.35865783691406,167.35865783691406,167.35865783691406,292732.0,,,,,,,,,,
2022-10-24,160.91802978515625,175.21425858126577,159.01511472587237,165.40695761731314,2016742.0,,,,,,,,,,
2022-10-25,167.2610626220703,168.920014191258,152.91604131335137,152.91604131335137,10418479.0,,,,,171.41819763183594,,,,,
2022-10-27,158.9175262451172,165.79729594093115,158.9175262451172,162.13784397507266,7691623.0,,,,,166.11932067871095,,,,,
2022-10-28,154.62379455566406,158.77115847177845,151.01313504832808,152.76967210595097,11046354.0,,,,,161.81581420898436,,,,,
2022-10-31,160.91802978515625,162.33301790616224,147.35369139646363,147.35369139646363,8406305.0,,,,,160.5276885986328,,,,,
2022-11-01,155.16050720214844,168.5296748190587,153.745519080769,159.40545631857,51123337.0,,,,,159.37618408203124,,,,,
2022-11-02,162.9185333251953,162.9185333251953,158.33202001830531,159.06391043961756,10428192.0,,,,,158.50767822265624,164.9629379272461,,,,
2022-11-03,170.77413940429688,174.62876223280043,156.4779105484453,162.86973821887986,24036336.0,,,,,160.87900085449218,163.49916076660156,,,,
2022-11-04,165.50454711914062,173.31136307793523,164.28472974312317,170.7741429358189,5857364.0,,,,,163.0551513671875,162.43548278808595,,,,
2022-11-07,159.94216918945312,167.84657000977592,157.20979369760028,167.16347232488366,6930939.0,,,,,162.85997924804687,161.69383392333984,,,,
2022-11-09,152.81845092773438,157.11220778987484,151.5010482541231,152.2329386283516,6532589.0,,,,,162.39156799316407,160.88387603759764,,,,
2022-11-10,139.49806213378906,153.59913484063907,132.7158932095859,151.25708563019208,15605993.0,,,,,157.7074737548828,158.10757598876953,162.54444986979166,,,
2022-11-11,137.3024139404297,143.05993665768415,134.76519382027274,141.44977773527685,4242980.0,,,,,151.01312866210938,155.9460647583008,159.33715006510417,,,
2022-11-14,136.1313934326172,140.2299646581842,134.91157602985393,138.57102823814373,2646677.0,,,,,145.13849792480468,154.0968246459961,156.6698211669922,,,
