date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,volatility_20_unnamed: 8_level_1,volatility_50_unnamed: 9_level_1,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2023-12-20,1324.87060546875,1432.7245415217635,1300.8419477415175,1398.7547825177608,14609923.0,,,,,,,,,,
2023-12-21,1345.90185546875,1367.4826198856954,1224.509918416472,1270.8686743250814,2219262.0,,,,,,,,,,
2023-12-22,1305.8375244140625,1365.9340500256194,1291.899980646673,1358.74038069266,699513.0,,,,,,,,,,
2023-12-26,1287.8035888671875,1319.4754687966808,1273.9160487754173,1312.931245430641,535672.0,,,,,,,,,,
2023-12-27,1275.314697265625,1332.7635576972075,1259.928491345519,1288.9525815691236,502560.0,,,,,1307.945654296875,,,,,
2023-12-28,1272.0177001953125,1293.8482426774833,1260.9774791468417,1283.8571365564217,418411.0,,,,,1297.3750732421877,,,,,
2023-12-29,1249.6876220703125,1271.8678292233662,1243.892731644219,1268.8704973398862,412193.0,,,,,1278.1322265625,,,,,
2024-01-01,1277.1630859375,1283.8570779483323,1244.4422148847311,1249.687545358839,260880.0,,,,,1272.3973388671875,,,,,
2024-01-02,1280.7598876953125,1291.5502088732655,1260.8775625932915,1282.708104558046,211794.0,,,,,1270.9885986328125,,,,,
2024-01-03,1293.298583984375,1298.8436962414848,1269.869490709944,1278.8614855300773,180756.0,,,,,1274.5853759765623,1291.2655151367187,,,,
2024-01-04,1310.733154296875,1314.5297012079775,1283.956942785264,1283.956942785264,198156.0,,,,,1282.328466796875,1289.8517700195312,,,,
2024-01-05,1320.67431640625,1323.8215391747497,1308.834880240696,1308.8848845551731,113809.0,,,,,1296.5258056640623,1287.329016113281,,,,
2024-01-08,1310.583251953125,1326.8187982418526,1307.835697965802,1324.121248566266,150847.0,,,,,1303.2098388671875,1287.8035888671875,,,,
2024-01-09,1348.4495849609375,1353.7948020378908,1309.8339376174722,1318.8259326125578,168773.0,,,,,1316.7477783203126,1293.8681884765624,,,,
2024-01-10,1335.21142578125,1367.03307389282,1323.8215405868712,1333.862650868095,130662.0,,,,,1325.1303466796876,1299.857861328125,1302.5537923177085,,,
2024-01-11,1496.0682373046875,1535.982657002592,1336.9098698897408,1338.8582087374018,1625991.0,,,,,1362.19736328125,1322.2629150390626,1313.9669677734375,,,
2024-01-12,1519.947021484375,1566.6054382390678,1493.6703636271725,1523.6436819608282,495355.0,,,,,1402.051904296875,1349.2888549804688,1325.569978841146,,,
2024-01-15,1519.947021484375,1519.947021484375,1519.947021484375,1519.947021484375,0.0,,,,,1443.924658203125,1373.5672485351563,1339.8439453125,,,
2024-01-16,1485.0279541015625,1526.341151299502,1473.6880736559474,1526.341151299502,119326.0,,,,,1471.24033203125,1393.994055175781,1352.992236328125,,,
2024-01-17,1446.46240234375,1458.701507457693,1418.7370825958385,1458.6515031419174,442540.0,1350.2879760742187,,89.53553460773779,,1493.49052734375,1409.3104370117187,1364.4020833333334,1350.2879760742187,,
2024-01-18,1423.932373046875,1454.6051415300035,1394.7583924199232,1438.7192586566543,130917.0,1355.241064453125,,90.78674259220428,,1479.0633544921875,1420.6303588867188,1374.5297281901042,1355.241064453125,,
2024-01-19,1431.5755615234375,1466.6443182775067,1419.5363522841187,1425.7307890580491,175624.0,1359.5247497558594,,92.33097085531811,,1461.3890625,1431.7204833984374,1386.6555908203125,1359.5247497558594,,
