Date_Ticker,Close_UNIONBANK.NS,High_UNIONBANK.NS,Low_UNIONBANK.NS,Open_UNIONBANK.NS,Volume_UNIONBANK.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-02-10,30.046369552612305,30.44817561476164,29.823142448673657,30.001721406884343,7365678.0,28.98380851745605,28.52931812286377,-0.8371592798808386,-0.0029628923571263,-0.0014859747248259,0.0133728656117924,-0.0074294201683091,Financial Services,9.0
2021-02-11,29.77849578857422,30.314242908460205,29.64456156323432,30.13566053516488,4448100.0,28.99050521850586,28.608786964416502,-0.8437429458153015,-0.0089153454486083,0.0119940493007608,0.0179910739511413,-0.0044976826999867,Financial Services,9.0
2021-02-12,29.644561767578125,30.04637125871848,29.555268877227224,30.00172311045528,5970660.0,28.99050521850586,28.67664806365967,-0.8470347084657575,-0.0044976758378602,0.0120481235539051,0.0135542395360961,-0.0030121170638642,Financial Services,9.0
2021-02-15,29.912433624267575,30.269598373296198,29.867788882182875,29.912433624267575,4427760.0,29.03068628311157,28.72218635559082,-0.8404510894091448,0.0090361213226778,0.0,0.0119403440560867,-0.0014925145391206,Financial Services,9.0
2021-02-16,30.894630432128903,31.966121233407875,30.22494910710147,30.269597253710256,25511054.0,29.15346097946167,28.78379699707031,-0.8163111528682322,0.0328357371452546,-0.0202311265639432,0.0346821045046283,-0.0216763015339714,Financial Services,9.0
2021-02-17,34.01980972290039,34.734139189790696,30.53746889959916,30.76069600645855,92510035.0,29.414636516571044,28.905232543945317,-0.7395020763630178,0.1011560665092614,-0.0958004686971536,0.020997456267648,-0.1023621487499707,Financial Services,9.0
2021-02-18,37.54680252075195,40.404110461115714,34.77878747594137,34.82343222063012,131622894.0,29.84546489715576,29.051669578552247,-0.6528174306393336,0.1036746773888441,-0.0725326823400379,0.0760999006182894,-0.0737217248600786,Financial Services,9.0
2021-02-19,36.16279220581055,40.00229785753806,34.153748194376625,38.61829044200756,87411108.0,30.23164768218994,29.168640518188475,-0.6868329363987161,-0.0368609368048443,0.067901234567901,0.1061728206681615,-0.0555555555555555,Financial Services,9.0
2021-02-22,35.135948181152344,36.87712044078808,34.466266804844416,36.78783095308394,34109719.0,30.59997243881225,29.28739730834961,-0.7120701896602479,-0.0283950425844941,0.0470140371170544,0.0495552944994874,-0.019059721196514,Financial Services,9.0
2021-02-23,34.60020065307617,35.894918520039234,34.376973552088586,35.44846431806406,15295831.0,30.972761631011963,29.387402954101564,-0.7252375215291736,-0.0152478460326156,0.0245161487210183,0.0374193745274697,-0.0064516129032257,Financial Services,9.0
2021-02-24,36.51995468139648,37.45750781397251,34.823427370125415,35.046654468651866,16721715.0,31.457164478302,29.513303031921385,-0.6780547776565661,0.0554838987082473,-0.0403423340909874,0.0256723520265929,-0.0464548033005991,Financial Services,9.0
2021-02-25,37.01105880737305,37.81467443106267,36.78783167754109,37.50215781176821,12861968.0,31.990677452087404,29.655275535583492,-0.6659846687525588,0.013447555733872,0.0132689801432357,0.0217128514985778,-0.006031362977043,Financial Services,9.0
2021-02-26,36.25208282470703,36.60924757818392,35.26988486190889,36.162793339425576,15119160.0,32.41704120635986,29.79456928253174,-0.6846383967131786,-0.0205067352062572,-0.0024630166965359,0.0098522547022723,-0.0270935594941523,Financial Services,9.0
2021-03-01,35.76097869873047,37.011051749888416,35.62704449007607,36.60924231157514,8184972.0,32.76304302215576,29.939220352172853,-0.696708505617186,-0.0135469216583014,0.0237203690645857,0.0349563433844815,-0.0037452612743833,Financial Services,9.0
2021-03-02,34.64484786987305,36.56460243813918,34.33233126860902,36.34137532118616,11101042.0,33.01975421905517,30.07672824859619,-0.7241402048085546,-0.0312108580209815,0.0489691124546229,0.0554124115503922,-0.0090205794073002,Financial Services,9.0
2021-03-03,35.582401275634766,35.939566027195106,34.912719921090755,35.13594703927209,11721736.0,33.296555805206296,30.27316806793213,-0.7010974912325604,0.0270618421903076,-0.0125470519233447,0.0100376798292394,-0.018820577885017,Financial Services,9.0
2021-03-04,35.135948181152344,36.16279432062808,34.95736920574406,35.26988581888418,11929161.0,33.510853958129886,30.45710723876953,-0.7120701896602479,-0.0125470198321925,0.0038119830164047,0.0292249446117569,-0.0050825147648663,Financial Services,9.0
2021-03-05,34.19839096069336,35.403819341646624,33.975163861202965,35.18059224215623,7786621.0,33.66711273193359,30.611580352783204,-0.7351129969919428,-0.0266837034146671,0.0287206869642429,0.0352481022378727,-0.0065274152736298,Financial Services,9.0
2021-03-08,34.064456939697266,35.93956322368004,33.84122983892907,34.823427719839046,13043072.0,33.852391147613524,30.758910255432127,-0.7384047596423987,-0.003916383702088,0.0222804309337838,0.0550458293611486,-0.0065530796854729,Financial Services,9.0
2021-03-09,33.52871322631836,34.68949358582411,33.12690372328832,34.37697697578719,9191895.0,34.02204389572144,30.884810371398927,-0.7515719977556239,-0.015727352246575,0.0252996213646214,0.0346204863774668,-0.0119840418663796,Financial Services,9.0
2021-03-10,33.79658126831055,34.1091012491563,33.350127072395345,33.79658126831055,6086552.0,34.209554481506345,30.991066398620607,-0.744988472454712,0.0079892133105163,0.0,0.0092470885846311,-0.0132100401626663,Financial Services,9.0
2021-03-12,33.61800765991211,34.555560939163385,33.21619813846849,34.28768906025956,5457089.0,34.40153007507324,31.09285804748535,-0.7493773643143856,-0.0052837772844757,0.0199203179177691,0.0278884248208814,-0.0119522110146568,Financial Services,9.0
2021-03-15,32.99296951293945,33.930522749790654,32.59116000966734,33.930522749790654,5748714.0,34.568950462341306,31.189292221069337,-0.764739235868849,-0.0185923613705991,0.0284167581970304,0.0284167581970304,-0.0121786401528521,Financial Services,9.0
2021-03-16,32.546512603759766,33.439421024130816,32.412574978233984,33.17154917925456,5224025.0,34.70065441131592,31.266975288391112,-0.7757120280522372,-0.0135318801481204,0.0192044101039137,0.0274348416754151,-0.0041152681135584,Financial Services,9.0
2021-03-17,31.38573455810547,32.859031512203785,31.251796923107644,32.59115964838369,6167404.0,34.725209617614745,31.31608528137207,-0.8042410439642249,-0.0356652050493484,0.0384067828027594,0.0469416113671246,-0.0042674685452991,Financial Services,9.0
2021-03-18,31.38573455810547,32.14470540662501,30.805342681348964,32.14470540662501,7160984.0,34.593505859375,31.371445655822757,-0.8042410439642249,0.0,0.0241820323534065,0.0241820323534065,-0.018492218994652,Financial Services,9.0
2021-03-19,31.47502326965332,31.653605643198503,29.77849583023728,31.25179615426571,9732622.0,34.28991689682007,31.43216339111328,-0.8020465511565377,0.0028448820078608,-0.0070921985815602,0.0056737805089206,-0.053900752507203,Financial Services,9.0
2021-03-22,30.76069641113281,31.832187219389,30.582114042060887,31.608960109592932,6092177.0,34.01981210708618,31.477701721191405,-0.8196029155186881,-0.0226950382975324,0.0275762189230905,0.0348331128117243,-0.0058055372571894,Financial Services,9.0
2021-03-23,32.14470291137695,32.45721949387856,30.80534029006958,30.84998502954477,13824873.0,33.87024984359741,31.552705993652346,-0.7855875035150063,0.0449926907293049,-0.0402777989705404,0.009722179836697,-0.0416666666666666,Financial Services,9.0
2021-03-24,31.162508010864254,32.50187076079523,30.98392562963834,32.23399548586855,11543282.0,33.698365211486816,31.616102561950683,-0.8097273931780686,-0.0305554200709401,0.0343838652084977,0.0429799408142639,-0.0057306806359636,Financial Services,9.0
2021-03-25,30.93927764892578,32.278640258729055,29.823142140756385,31.34108370692656,12629346.0,33.41933135986328,31.64556854248047,-0.8152138361476131,-0.0071634273422617,0.0129869243412903,0.0432900413836836,-0.036075034486403,Financial Services,9.0
2021-03-26,30.26959800720215,31.65360543214212,30.135660376392448,31.65360543214212,8127862.0,33.08225831985474,31.65806926727295,-0.8316728837891445,-0.0216449669356415,0.0457226893006861,0.0457226893006861,-0.0044248235730726,Financial Services,9.0
2021-03-30,30.44817924499512,30.80534401635062,30.001724983888582,30.403534500119605,6055616.0,32.79206314086914,31.674141616821288,-0.8272838044180695,0.0058996897729027,-0.0014662533518436,0.01173025055067,-0.0146627572543575,Financial Services,9.0
2021-03-31,30.40353202819824,31.11785810665616,30.224949657039907,30.40353202819824,6672972.0,32.52419080734253,31.70003601074219,-0.8283811211386886,-0.0014663345363816,0.0,0.0234948386192566,-0.005873737662871,Financial Services,9.0
2021-04-01,31.162508010864254,31.38573513585275,30.537471379661344,30.76069850464984,6985406.0,32.35007381439209,31.754503440856933,-0.8097273931780686,0.024963414841476,-0.0128940041050076,0.007163323469044,-0.0200573275740516,Financial Services,9.0
2021-04-05,30.40353202819824,31.162506254077307,30.001722544635843,31.162506254077307,5372465.0,32.091130352020265,31.78664810180664,-0.8283811211386886,-0.0243554203789185,0.0249633570591449,0.0249633570591449,-0.013215881733403,Financial Services,9.0
2021-04-06,31.430376052856445,31.92147498680299,30.00172058316853,30.44817477878816,7730457.0,31.905851745605467,31.836650924682612,-0.8031438678771567,0.0337738399507609,-0.0312500643459219,0.0156249779869215,-0.0454546094925921,Financial Services,9.0
2021-04-07,32.859031677246094,33.3054859212472,31.43037945891279,31.69825132407834,14379483.0,31.838883781433104,31.925048828125,-0.7680310922750055,0.0454546144146375,-0.0353260669568531,0.0135869568034245,-0.0434782203068572,Financial Services,9.0
2021-04-08,32.680450439453125,33.26084233938926,32.50187146055803,33.0376152095947,7614938.0,31.7696834564209,32.02326877593994,-0.7724201716460806,-0.0054347687280337,0.0109290038949521,0.0177596052726207,-0.0054643977207703,Financial Services,9.0
2021-04-09,33.84123229980469,34.46626550246678,32.27864248079848,32.59115908212952,17969015.0,31.785309410095216,32.15720508575439,-0.7438910619783922,0.0355191511972007,-0.0369393527576233,0.0184695757271728,-0.0461741406212097,Financial Services,9.0
2021-04-12,30.71605110168457,32.90367401224069,30.00172163862305,32.85902927234318,12529240.0,31.63128290176392,32.23488815307617,-0.820700185361457,-0.0923483273432142,0.0697673722303802,0.0712208383595294,-0.0232559016358174,Financial Services,9.0
2021-04-13,31.34108543395996,31.65360543717379,30.492825125948507,31.02856883692158,10176423.0,31.51743679046631,32.33489387512207,-0.8053384075626943,0.0203487854023368,-0.0099714669326592,0.0099715756134979,-0.0270654412974578,Financial Services,9.0
2021-04-15,30.71605110168457,31.51966663836581,30.26959689035878,30.71605110168457,7823976.0,31.403590869903564,32.39471874237061,-0.820700185361457,-0.0199429701818217,0.0,0.0261627230017584,-0.0145348830762072,Financial Services,9.0
2021-04-16,30.76069641113281,31.43037774052101,30.62675878278502,31.02856826165301,4778514.0,31.314300060272217,32.43311382293701,-0.8196029155186881,0.0014534846715954,0.0087082505200777,0.0217706816659011,-0.0043541806257454,Financial Services,9.0
2021-04-19,29.198108673095703,30.00172428054246,28.840943910113403,29.55527002990239,6139194.0,31.204918766021727,32.426863517761234,-0.858007406893445,-0.0507981912097277,0.0122323456222965,0.0275228651432222,-0.0122324622797026,Financial Services,9.0
2021-04-20,29.242752075195312,30.091015793726147,28.93023547655654,29.599916821790018,4953845.0,31.09776964187622,32.41079116821289,-0.8569101839285266,0.0015289826680022,0.0122137870497374,0.0290076568836474,-0.010686976309041,Financial Services,9.0
2021-04-22,28.97488021850586,29.28739681714645,28.6623602136898,29.108814443848058,5748968.0,30.972762489318846,32.373289070129395,-0.8634938029851391,-0.0091602820418763,0.0046224255055473,0.0107857770690968,-0.0107858946252504,Financial Services,9.0
2021-04-23,29.198108673095703,29.55527002990239,28.70700967862675,28.70700967862675,5194074.0,30.894633102416996,32.33578693389892,-0.858007406893445,0.0077042062954679,-0.0168195481415366,0.0122323456222965,-0.0168195481415366,Financial Services,9.0
2021-04-26,29.51062393188477,29.82314393669721,29.332041558588436,29.465979190104548,3839845.0,30.762929153442386,32.31882164001465,-0.850326564871914,0.0107032706223546,-0.0015128362546066,0.0105900846262616,-0.0060514604404342,Financial Services,9.0
2021-04-27,30.224950790405277,30.448177911179837,29.55526942808159,29.73385180593635,4821127.0,30.716051292419436,32.32060749053955,-0.8327702005097636,0.0242057524832171,-0.016248131812503,0.0073855247051526,-0.0221565741154579,Financial Services,9.0
2021-04-28,30.71605110168457,30.894630061274636,30.046369784695884,30.26959689035878,6550334.0,30.70488996505737,32.334001121521,-0.820700185361457,0.0162481757103536,-0.0145348830762072,0.005813864516597,-0.0218023246143108,Financial Services,9.0
2021-04-29,31.02857208251953,31.47502635708816,30.224953025825684,30.84998969145692,9986393.0,30.742838668823243,32.359002647399905,-0.813019202706375,0.0101745168934759,-0.0057554176385454,0.014388489208633,-0.0258993244857238,Financial Services,9.0
2021-04-30,30.5374698638916,31.966122030434597,30.0017227468064,30.805341719346483,9469425.0,30.747303199768066,32.376860809326175,-0.825089264732532,-0.0158274192354665,0.008771907320705,0.0467835800709957,-0.0175439261822633,Financial Services,9.0
2021-05-03,30.358888626098636,30.58211574834936,29.912434381597183,30.18030624706294,4779065.0,30.745071029663087,32.38578990936279,-0.829478344103607,-0.0058479382407554,-0.0058823753805721,0.0073529411764705,-0.0147058823529411,Financial Services,9.0
2021-05-04,31.787540435791016,32.68044891327026,30.448177719572143,30.7606977303952,21288497.0,30.776322650909425,32.403648109436034,-0.7943656622571564,0.0470587651375424,-0.0323033078784431,0.0280898888444316,-0.0421348332666475,Financial Services,9.0
2021-05-05,32.591156005859375,33.17154781774885,32.14470181399829,32.5465112679083,11966528.0,30.88570384979248,32.375075035095215,-0.7746148050873187,0.0252808351653257,-0.0013698421112477,0.0178082609829834,-0.0136986301369862,Financial Services,9.0
2021-05-06,32.14470291137695,33.03761132558187,31.43037686124808,32.68044659742979,6759713.0,30.921420192718507,32.26703304290771,-0.7855875035150063,-0.0136985964659294,0.0166666242811417,0.0277777777777779,-0.0222222010294596,Financial Services,9.0
2021-05-07,30.849985122680664,32.63580195648186,30.760695643460725,32.323285373036775,13763202.0,30.820967864990237,32.160776901245114,-0.817408422711001,-0.0402777960731455,0.0477569193144586,0.0578871213940483,-0.0028943119053336,Financial Services,9.0
2021-05-10,30.805339813232425,31.65360347483184,30.6714021907048,31.02856691332831,11446516.0,30.7272123336792,32.07416473388672,-0.8185056925537697,-0.0014471744239325,0.0072463768115942,0.0275362539982451,-0.0043478703153305,Financial Services,9.0
2021-05-11,31.51966857910156,31.78754044115544,30.358888239417755,30.537470616178847,9016234.0,30.611134147644044,32.01255409240723,-0.800949281313769,0.0231884721999496,-0.0311614305352798,0.008498562140069,-0.0368271746503526,Financial Services,9.0
2021-05-12,33.260841369628906,34.2876874992152,31.56431387018431,31.608962019782,33685337.0,30.73837366104126,31.947371826171874,-0.7581556168122364,0.055240834343093,-0.0496643885670092,0.0308725241846685,-0.0510067523725881,Financial Services,9.0
2021-05-14,33.394779205322266,35.18059620226622,33.03761444346323,33.79658530469417,30858002.0,30.841058349609376,31.87504623413086,-0.7548637604060798,0.0040268925913479,0.0120320034728023,0.0534759336471175,-0.0106952275283231,Financial Services,9.0
2021-05-17,33.8858757019043,34.28768517785086,33.39477674515865,33.39477674515865,12041494.0,30.99954957962036,31.827722091674804,-0.7427938390134737,0.0147057866010314,-0.014492733228023,0.0118577273753024,-0.014492733228023,Financial Services,9.0
2021-05-18,32.859031677246094,34.1983944092494,32.725097447751104,33.84123305775386,17880726.0,31.104466342926024,31.76968315124512,-0.7680310922750055,-0.0303030098348763,0.0298913671636864,0.0407608704102737,-0.004076024844875,Financial Services,9.0
2021-05-19,32.72509765625,33.30548613344388,32.635804763175535,32.99296952312222,9419693.0,31.28081579208374,31.731288146972656,-0.7713228549254615,-0.0040760184996211,0.0081855177236136,0.0177352710537452,-0.0027285752975411,Financial Services,9.0
2021-05-20,32.9036750793457,33.26083982245974,32.5465137424071,33.03761270955732,9001466.0,31.46386194229126,31.677713623046877,-0.7669338693100871,0.0054568950403604,0.0040705978857569,0.0108548586822823,-0.0108547551626778,Financial Services,9.0
2021-05-21,33.394779205322266,33.66265107362874,33.082259187151706,33.394779205322266,12277264.0,31.68485689163208,31.642890243530275,-0.7548637604060798,0.0149255098341534,0.0,0.0080213696476179,-0.0093583495865949,Financial Services,9.0
2021-05-24,34.287689208984375,34.689495325995104,33.930524431446216,33.930524431446216,16912282.0,31.939335918426515,31.644676208496094,-0.732918269795004,0.0267380118961769,-0.0104167059891738,0.0117186700614821,-0.0104167059891738,Financial Services,9.0
2021-05-25,31.25179672241211,33.12690316328663,31.073214345620364,33.03761367797852,98571030.0,32.026394557952884,31.58842300415039,-0.8075329003703815,-0.0885417640153123,0.0571428571428573,0.0599999564034599,-0.0057143075125557,Financial Services,9.0
2021-05-26,30.44817924499512,31.83219017936592,30.358889755244093,31.60896304881265,49082363.0,32.03755598068237,31.526812324523927,-0.8272838044180695,-0.0257142808317539,0.0381232583556976,0.0454546369828763,-0.0029325067036873,Financial Services,9.0
2021-05-27,30.314245223999023,31.073216110758462,30.224952327443035,30.448179459569424,44879762.0,32.0174656867981,31.45716560363769,-0.8305755670685254,-0.0043987530393335,0.004418194633603,0.0250367733437275,-0.0029455754512831,Financial Services,9.0
2021-05-28,30.67140388488769,31.16250625716564,30.49282491988708,30.805341514813573,28013917.0,31.999607276916503,31.398233528137208,-0.821797502082076,0.0117818754268675,0.0043668568425676,0.016011734386893,-0.0058223277183802,Financial Services,9.0
2021-05-31,30.98392105102539,31.251792880192014,30.671401078518404,31.073210525355893,21104866.0,32.021929836273195,31.35805255889893,-0.8141166131826947,0.0101892031845232,0.0028818003435864,0.0086455109643961,-0.0100865210698257,Financial Services,9.0
2021-06-01,30.67140388488769,31.20715099841579,30.537469661137237,31.117858109740062,13024994.0,32.037555599212645,31.32055038452149,-0.821797502082076,-0.010086430494805,0.0145560414035155,0.017467316316488,-0.0043667457887851,Financial Services,9.0
2021-06-02,31.47502326965332,31.653605643198503,30.537470066260443,30.67140429178773,26505584.0,32.02192974090576,31.32233615875244,-0.8020465511565377,0.0262009325618636,-0.0255319581809618,0.0056737805089206,-0.0297872123988807,Financial Services,9.0
2021-06-03,31.60896110534668,31.966122448566548,31.564312957040645,31.69825058960777,20258579.0,31.972819995880126,31.326800689697265,-0.7987546947503811,0.0042553689173121,0.0028248155313777,0.0112993698853156,-0.0014125155254939,Financial Services,9.0
2021-06-04,31.653602600097656,31.832184956474364,31.34108262489464,31.608957862547264,19102745.0,31.94826498031616,31.330372276306157,-0.797657518663313,0.0014123050296463,-0.0014104156836244,0.0056417703423166,-0.0098731250010087,Financial Services,9.0
2021-06-07,31.787540435791016,32.278642823345024,31.6982509505133,32.10006044661407,16940654.0,31.99514274597168,31.35090915679932,-0.7943656622571564,0.0042313615099516,0.0098315253882044,0.0154495245879751,-0.0028089460226743,Financial Services,9.0
2021-06-08,31.832189559936523,32.948325190983724,31.56431428354469,32.59116042657837,39352897.0,32.04648523330688,31.344658889770507,-0.793268298658687,0.0014046108485712,0.0238428734288851,0.0350631121037288,-0.008415232508196,Financial Services,9.0
2021-06-09,31.51966857910156,32.50186994819981,31.43037909380878,32.18934993732402,29475934.0,32.04648523330688,31.35180210113525,-0.800949281313769,-0.0098177657633798,0.0212464593827128,0.0311615386003607,-0.002832818024996,Financial Services,9.0
2021-06-10,32.055416107177734,32.323287972555775,31.475024227045672,31.698251349223305,24288684.0,31.986213970184327,31.37412487030029,-0.7877819494448431,0.0169972449656843,-0.0111421033113483,0.0083565243540251,-0.0181058913161979,Financial Services,9.0
2021-06-11,32.10006332397461,32.591162349373846,31.787543285138128,32.27864571671319,17306316.0,31.921478176116945,31.410734176635746,-0.7866846327242241,0.001392813515432,0.0055633034407507,0.015299004878674,-0.0097358075491106,Financial Services,9.0
2021-06-14,33.394779205322266,33.5287134363877,31.43037982744879,32.18935068867973,55472261.0,31.896923351287843,31.469666175842285,-0.7548637604060798,0.0403337485125978,-0.0360963164101537,0.0040106338251844,-0.0588235474112792,Financial Services,9.0
2021-06-15,33.260841369628906,33.885877996065105,33.08225898976491,33.662650872779004,38521477.0,31.91701383590698,31.5268123626709,-0.7581556168122364,-0.0040107417650485,0.0120805573943476,0.0187919667903209,-0.0053691479983745,Financial Services,9.0
2021-06-16,33.439422607421875,33.70729446498134,32.90367548612748,33.26084023365708,26760857.0,31.95273008346557,31.57235065460205,-0.7537665374411614,0.0053691136615694,-0.0053404742020025,0.0080106603724674,-0.0160214226060076,Financial Services,9.0
2021-06-17,34.01980972290039,35.04665577692371,32.85902944846665,32.90367418860346,66721285.0,32.00853681564331,31.644676208496094,-0.7395020763630178,0.0173563737117188,-0.0328084002640851,0.0301837682922752,-0.0341207162499901,Financial Services,9.0
2021-06-18,33.7519416809082,34.555560718667614,32.233996501904706,34.555560718667614,48048890.0,32.02639493942261,31.69110752105713,-0.7460856016639297,-0.0078738841920057,0.0238095646572529,0.0238095646572529,-0.0449735660648561,Financial Services,9.0
2021-06-21,35.53775405883789,36.38601773009981,32.63580172453545,32.76973934858875,83537904.0,32.08889818191528,31.744681968688965,-0.7021948079531795,0.0529099153705824,-0.0778894103906029,0.0238693663605611,-0.0816582930226215,Financial Services,9.0
2021-06-22,35.85028076171875,37.05570597929784,35.5824054634337,35.89492550937429,58988780.0,32.318822383880615,31.80807857513428,-0.6945136846645464,0.0087942164933503,0.001245310962898,0.0336238710539262,-0.0074720557996602,Financial Services,9.0
2021-06-23,35.002010345458984,36.34137296016143,34.91271746077366,36.34137296016143,34844225.0,32.54651393890381,31.83129413604736,-0.7153620460664045,-0.0236614720508843,0.0382653053777011,0.0382653053777011,-0.0025510787467356,Financial Services,9.0
2021-06-24,34.243038177490234,35.716338503218175,34.01981106184512,35.26988427192794,27545319.0,32.742953586578366,31.90183387756348,-0.7340156802713237,-0.0216836736083993,0.0299870031717193,0.04302481333845,-0.0065189050833653,Financial Services,9.0
2021-06-25,35.22523880004883,35.537755393005405,34.46626457887865,34.60020220796027,31987644.0,32.970645332336424,31.97951694488525,-0.7098756499747104,0.0286832207313966,-0.0177439987174108,0.0088719510101984,-0.0215463186915038,Financial Services,9.0
2021-06-28,35.135948181152344,35.939567195192105,34.68949393028039,35.53775768817223,28813654.0,33.178246688842776,32.06791488647461,-0.7120701896602479,-0.0025348477948816,0.0114358521064594,0.0228717042129189,-0.012706480797676,Financial Services,9.0
2021-06-29,35.002010345458984,35.58239876812488,34.8234279822636,35.26988218716442,17872837.0,33.39477701187134,32.15274116516113,-0.7153620460664045,-0.003811988650564,0.0076530416127995,0.0165815739421149,-0.0051020601797676,Financial Services,9.0
2021-06-30,34.42162322998047,35.403824658960545,34.24304084233175,35.09130462903136,18826197.0,33.542107009887694,32.257211456298826,-0.729626507144548,-0.016581536596049,0.0194552533033249,0.0285344308842645,-0.0051880873384604,Financial Services,9.0
2021-07-01,34.55556106567383,34.957370588588496,34.10910679714103,34.60020581129196,16848602.0,33.689437007904054,32.3634676361084,-0.7263346507383914,0.0038910958614148,0.0012919699244147,0.0116279264617067,-0.0129198963861214,Financial Services,9.0
2021-07-02,34.868072509765625,35.22523723398733,34.42161830757612,34.82342777078172,16069840.0,33.85016050338745,32.481331481933594,-0.7186539024725611,0.0090437380975484,-0.0012803902186276,0.0102433171240443,-0.0128040975612996,Financial Services,9.0
2021-07-05,34.73413848876953,35.13594454806672,34.555556125651194,35.00201033035941,10931085.0,33.99749040603638,32.59205207824707,-0.721945665123017,-0.0038411650359675,0.0077120623468605,0.0115680444881942,-0.0051414075859712,Financial Services,9.0
2021-07-06,33.66264724731445,34.82342748215111,33.48406488668376,34.64484512152042,16939835.0,34.08901329040528,32.67509254455567,-0.748280235105168,-0.0308483609519067,0.0291776777681773,0.0344827376857375,-0.00530505991756,Financial Services,9.0
2021-07-07,33.8858757019043,34.06445806967781,33.48406622595773,33.52871096635727,11628898.0,34.20732364654541,32.748311042785645,-0.7427938390134737,0.0066313398631372,-0.010540224448942,0.0052701122244711,-0.0118577273753023,Financial Services,9.0
2021-07-08,33.08225631713867,34.10910236376885,32.85902921188649,34.10910236376885,11831969.0,34.25866565704346,32.79563514709473,-0.7625447899390121,-0.0237154675250273,0.0310391781257739,0.0310391781257739,-0.0067476384655341,Financial Services,9.0
2021-07-09,32.814388275146484,33.35013202737247,32.680450634002135,32.85903302013603,12503930.0,34.29438190460205,32.83135147094727,-0.769128315239924,-0.0080970306083208,0.0013605234574298,0.0163264890917302,-0.0040816741735756,Financial Services,9.0
2021-07-12,32.94832229614258,33.26083888290782,32.68044704328628,33.037611776311124,7604893.0,34.27205905914307,32.87956851959228,-0.765836552589468,0.0040815638515966,0.0027099856364765,0.0094850531069932,-0.0081301636680802,Financial Services,9.0
2021-07-13,33.03761291503906,33.30548477095294,32.94832343179292,33.26084002932986,6438676.0,34.260897636413574,32.93314300537109,-0.7636420129039305,0.002710020197506,0.0067567567567565,0.0081080874881227,-0.0027026614627322,Financial Services,9.0
2021-07-14,32.9036750793457,33.12690219224812,32.81438559665491,33.03761270955732,6091675.0,34.234110260009764,32.955465698242186,-0.7669338693100871,-0.0040541014884398,0.0040705978857569,0.0067842607965253,-0.0027136629107683,Financial Services,9.0
2021-07-15,32.546512603759766,33.26083865882154,32.50186786397627,32.99296681394529,9266273.0,34.16044540405274,32.95457283020019,-0.7757120280522372,-0.0108547897681537,0.0137174208377073,0.0219478524092089,-0.0013717211526477,Financial Services,9.0
2021-07-16,32.680450439453125,32.76974333507636,32.50187146055803,32.680450439453125,5366187.0,34.10687084197998,32.96528778076172,-0.7724201716460806,0.0041152745710115,0.0,0.0027323030870909,-0.0054643977207703,Financial Services,9.0
2021-07-19,33.03761291503906,33.17155054608372,32.23399394112199,32.54651394483438,11785792.0,33.98186378479004,33.009040336608884,-0.7636420129039305,0.0109289336830791,-0.0148648442448796,0.0040540952940244,-0.0243243655642947,Financial Services,9.0
2021-07-20,32.055416107177734,33.17155171806588,31.83218898500011,33.17155171806588,12173404.0,33.79212055206299,33.03404186248779,-0.7877819494448431,-0.0297296542091944,0.0348189400242482,0.0348189400242482,-0.0069637880048495,Financial Services,9.0
2021-07-22,32.27864074707031,32.680446811149984,32.1000583818264,32.27864074707031,6998322.0,33.65595207214356,33.04922130584717,-0.7822956471088497,0.0069637105675441,0.0,0.0124480478353519,-0.0055325243291144,Financial Services,9.0
2021-07-23,32.63580322265625,32.680447963998304,31.92147714265705,32.36793136842848,8408854.0,33.57559032440186,33.03672054290772,-0.7735174883666996,0.0110649788008299,-0.0082079136339996,0.0013679682107858,-0.0218878044804273,Financial Services,9.0
2021-07-26,32.18935012817383,32.8590314903668,32.10006064235165,32.680449112546896,5432778.0,33.42379589080811,33.01261196136475,-0.7844901867943872,-0.0136798561823809,0.0152565672316333,0.0208044387204584,-0.0027738828359888,Financial Services,9.0
2021-07-27,32.10006332397461,32.814389488753115,31.83219143795465,32.323290463353885,10192529.0,33.27200164794922,32.97689571380615,-0.7866846327242241,-0.0027737995282194,0.0069541027731416,0.0222531076518155,-0.0083449021055324,Financial Services,9.0
2021-07-28,31.6982479095459,32.323284465053675,31.43037607323548,32.323284465053675,7086469.0,33.106813526153566,32.95368003845215,-0.7965602488205442,-0.0125175894630901,0.0197183313504072,0.0197183313504072,-0.0084506827340998,Financial Services,9.0
2021-07-29,33.79658126831055,34.64484492178446,31.832185531223825,31.921475007936785,34063723.0,33.07556142807007,32.97510971069336,-0.744988472454712,0.0661971401306612,-0.0554821283693555,0.0250990964659876,-0.0581240960880455,Financial Services,9.0
2021-07-30,32.9036750793457,34.37697538697181,32.68044796644329,34.37697538697181,21152451.0,32.99296712875366,32.97510971069336,-0.7669338693100871,-0.0264200151452028,0.0447761626649092,0.0447761626649092,-0.0067842607965253,Financial Services,9.0
