Date_Ticker,Close_UJJIVANSFB.NS,High_UJJIVANSFB.NS,Low_UJJIVANSFB.NS,Open_UJJIVANSFB.NS,Volume_UJJIVANSFB.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,49.773563385009766,50.33073228060349,48.28778674816834,48.28778674816834,14228890.0,,,1.4235119931188007,0.043817008840633,-0.0298507186505537,0.0111940728712529,-0.0298507186505537,Financial Services,9.0
2020-01-24,50.88789749145508,51.35220313196538,49.86642649928078,50.145009175112776,6737755.0,,,1.5154465879035903,0.0223880717124005,-0.014598526426977,0.0091240877182687,-0.0200729651356852,Financial Services,9.0
2020-01-27,50.70217514038086,51.95580251035278,50.145009781973975,51.073621074232754,4975971.0,,,1.5001241554394589,-0.0036496369516033,0.0073260354772444,0.0247253173360109,-0.0109889833496145,Financial Services,9.0
2020-01-28,51.12004852294922,52.23438272965603,50.609313044733405,50.70217275263781,5831800.0,,,1.534599471124016,0.0082417249636998,-0.0081744008932975,0.0217983792837472,-0.0099909036273024,Financial Services,9.0
2020-01-29,50.98075866699219,51.77007680673855,50.88789541725271,51.537923995946,2661337.0,,,1.523107804135656,-0.0027247598541402,0.0109289336510902,0.0154826675864556,-0.0018215352648254,Financial Services,9.0
2020-01-30,51.491493225097656,52.00222869126991,50.00571313706752,50.98075775892539,3154683.0,,,1.5652443360522794,0.0100181827705154,-0.0099188319115073,0.0099188319115073,-0.0288548650460568,Financial Services,9.0
2020-01-31,51.81650924682617,52.37367814596165,51.584356424445794,52.09509192520844,3129732.0,,,1.5920587502242485,0.0063120333354422,0.0053763304867806,0.0107527293373126,-0.0044802867996091,Financial Services,9.0
2020-02-03,49.44854736328125,50.37715858137104,49.2163945587588,49.6807001678037,1987363.0,,,1.396697578946832,-0.0456989850911263,0.0046948356807512,0.0187793427230047,-0.0046948356807512,Financial Services,9.0
2020-02-04,50.19143295288086,50.60930868721268,49.58783781873089,50.05214340301725,2223160.0,,,1.4579869940838812,0.015023405725994,-0.0027751658334675,0.0083256386547903,-0.0120258597660803,Financial Services,9.0
2020-02-05,52.23438262939453,53.6737293533748,49.77356140857252,49.86642465866947,6277829.0,,,1.6265340659088057,0.0407031550271053,-0.0453333197699652,0.0275555419921875,-0.0471111382378472,Financial Services,9.0
2020-02-06,52.69868850708008,54.04517552983206,51.81650710994114,52.1879530273799,4033152.0,49.48337173461914,,1.6648401470691343,0.0088888937575814,-0.00969161651208,0.0255506742368185,-0.0167401015495938,Financial Services,9.0
2020-02-07,51.95580291748047,52.8379843605133,51.77007994909919,52.79155096163974,1442427.0,49.65748634338379,,1.6035507319320854,-0.0140968515658563,0.0160857497570898,0.0169794593384298,-0.0035746337839539,Financial Services,9.0
2020-02-10,51.02718734741211,51.955798569230815,50.60931158911955,51.81650546900973,1347813.0,49.76891975402832,,1.5269382548919503,-0.0178731829347964,0.015468579842029,0.0181983618947361,-0.0081892767368796,Financial Services,9.0
2020-02-11,51.02718734741211,51.955798569230815,50.23786568344379,51.1664769052625,2048203.0,49.88035316467285,,1.5269382548919503,0.0,0.0027297126314655,0.0181983618947361,-0.0154686492632706,Financial Services,9.0
2020-02-12,50.42359161376953,51.35220289042227,50.2378686499648,51.07362021590063,1554938.0,50.00107269287109,,1.4771405067432613,-0.0118289046490662,0.0128913586146368,0.0184162065202662,-0.0036832553545037,Financial Services,9.0
2020-02-13,50.79503631591797,51.21291208880437,49.77356181082111,50.19143758370751,1947090.0,50.14965057373047,,1.5077853716715244,0.0073664864056808,-0.0118830259015151,0.0082267048750086,-0.0201097307765238,Financial Services,9.0
2020-02-14,50.60931015014648,51.53792134556202,50.23786425503204,51.07361574785425,1393438.0,50.34001560211182,,1.4924626244879158,-0.0036563841517184,0.0091743119266054,0.0183486238532111,-0.0073394775390625,Financial Services,9.0
2020-02-17,49.680702209472656,50.562883611386056,49.40211954107127,50.14500783759857,1305086.0,50.54663162231445,,1.415850776886735,-0.0183485595420853,0.0093457943925234,0.0177570236063449,-0.0056074623749634,Financial Services,9.0
2020-02-18,49.03067398071289,49.680702573324005,48.473508639829554,49.26282679647608,1124779.0,50.6789587020874,,1.3622222632622745,-0.0130841191821122,0.0047348485532652,0.0132575903987535,-0.0113636076286144,Financial Services,9.0
2020-02-19,49.26282501220703,50.05214668263567,49.12353545321661,49.21639515921022,2178575.0,50.757890701293945,,1.3813751464827004,0.0047348121623916,-0.0009424927008409,0.0160226635446312,-0.0028274781025228,Financial Services,9.0
2020-02-20,49.44854736328125,49.77355987266441,48.70565909728356,49.03067160666671,1351336.0,50.74163990020752,,1.396697578946832,0.0037700304647205,-0.0084507185528536,0.0065727412980487,-0.0150234598509022,Financial Services,9.0
2020-02-24,47.962772369384766,49.40211909510764,47.8234792652561,49.21639613705967,1453779.0,50.595383644104,,1.2741184339532563,-0.0300468885967673,0.0261374333831274,0.0300096648842096,-0.0029041920899798,Financial Services,9.0
2020-02-25,47.49847030639648,48.42708162388325,47.21988407725361,47.96277596513987,1422367.0,50.43519840240479,,1.2358126675124046,-0.0096804675804072,0.0097751707738862,0.019550341547772,-0.0058651621272391,Financial Services,9.0
2020-02-26,46.2912712097168,47.59132842761464,45.64124614313881,47.35917560601652,2892356.0,50.193759536743165,,1.136216541776072,-0.0254155363086949,0.0230692389384106,0.0280842842273243,-0.0140420655901439,Financial Services,9.0
2020-02-27,46.0126838684082,46.43055961340294,45.1769359207893,46.43055961340294,1753310.0,49.94535579681396,,1.1132325783603978,-0.0060181397924133,0.0090817511577856,0.0090817511577856,-0.0181634253287433,Financial Services,9.0
2020-02-28,44.944786071777344,45.31622844763444,43.64472890035049,44.57334015354944,2657101.0,49.61802043914795,,1.0251290637708568,-0.0232087699923121,-0.0082644940757912,0.0082644152597344,-0.0289256504492121,Financial Services,9.0
2020-03-02,45.22336959838867,47.26631510271114,44.80549381803644,46.894869177426735,2200495.0,49.28836345672608,,1.0481127124670542,0.0061983502639533,0.036960969381141,0.045174552946078,-0.0092402619279197,Financial Services,9.0
2020-03-03,45.31622695922852,46.15197847660573,44.5733386895436,45.22336725390691,1485021.0,49.08174743652344,,1.0557736139796428,0.0020533047772528,-0.0020491490918949,0.0184426545071625,-0.0163934272452405,Financial Services,9.0
2020-03-04,45.59481048583984,46.43056201913253,43.18042267779325,45.26979796865422,2324931.0,48.85191631317139,,1.0787572626758402,0.0061475446060849,-0.0071282787168632,0.0183299705468069,-0.0529531273914696,Financial Services,9.0
2020-03-05,46.2912712097168,46.61628728537672,45.03764739003532,45.9662586764278,1102893.0,48.5547607421875,,1.136216541776072,0.0152749998619524,-0.007021032795072,0.0070211093185901,-0.0270812139507271,Financial Services,9.0
2020-03-06,41.23033905029297,43.64472677403607,37.051588614481005,42.71611556607786,3685026.0,47.98134326934815,,0.7186804144882253,-0.1093280013092729,0.0360360004309576,0.0585585221794568,-0.1013513478682458,Financial Services,9.0
2020-03-09,37.88733673095703,39.79098900657197,37.237308174257365,39.00167089353208,2999073.0,47.277919960021975,,0.4428766301338568,-0.081081126091593,0.0294117839553642,0.0502450802792771,-0.0171568817654195,Financial Services,9.0
2020-03-11,38.35164642333984,39.69813353232568,37.60875808325591,38.073063738604745,1915840.0,46.64414291381836,,0.4811830260136628,0.0122550100493982,-0.0072639041792365,0.0351089779594546,-0.0193704419331481,Financial Services,9.0
2020-03-12,35.937255859375,36.86586710358432,34.358616035744994,34.358616035744994,3275828.0,45.8896463394165,,0.2819914039799523,-0.0629540264663972,-0.0439276674270103,0.0258397927722429,-0.0439276674270103,Financial Services,9.0
2020-03-13,38.35164642333984,39.9302863600001,28.78695063162798,30.17986759767449,4106623.0,45.28604907989502,,0.4811830260136628,0.0671834981895257,-0.2130750459957362,0.0411622468364105,-0.2493946592574714,Financial Services,9.0
2020-03-16,36.68014526367188,38.86238033709388,35.38008806522629,36.95872793694711,2766265.0,44.58030452728271,,0.3432811338364787,-0.0435835567844288,0.007594917393938,0.0594936322562302,-0.0354430766045292,Financial Services,9.0
2020-03-17,34.219322204589844,37.60875459083566,33.47643393349192,36.68014336637058,2678737.0,43.76080513000488,,0.1402587463269966,-0.0670886944801507,0.0719132058510108,0.0990502490371123,-0.0217096138449603,Financial Services,9.0
2020-03-18,29.669130325317383,35.70510348680349,29.29768440612376,34.822922085496735,4902990.0,42.76022653579712,,-0.2351403769650113,-0.1329714204176184,0.1737088921606002,0.2034428746411709,-0.0125196092747168,Financial Services,9.0
2020-03-19,27.904767990112305,29.065532079071808,26.65114419098439,28.3226437706119,2967208.0,41.70393123626709,,-0.3807034853742613,-0.0594679492071092,0.0149750673665398,0.0415973388264974,-0.0449250751546158,Financial Services,9.0
2020-03-20,27.301170349121094,28.972671658976708,26.929726203992757,28.50836603476993,3789663.0,40.6058485031128,,-0.4305013908826889,-0.0216306274685777,0.0442177265740442,0.0612245295157987,-0.0136054293782427,Financial Services,9.0
2020-03-23,23.58672523498535,26.60471177691342,23.21528109175436,25.072503579094708,2705682.0,39.312757396698,45.58366893768311,-0.736949882805582,-0.1360544279470906,0.0629921419487922,0.1279527578271695,-0.0157480167140813,Financial Services,9.0
2020-03-24,22.37953186035156,25.443948329063197,21.915226227444624,24.143892911160847,1780301.0,38.033595371246335,45.06178936004639,-0.8365455364626987,-0.0511810504683033,0.0788381571973404,0.1369294267562704,-0.0207468876384103,Financial Services,9.0
2020-03-25,22.611684799194336,23.215281771003333,21.45092071064417,21.91522634606424,1513021.0,36.78925609588623,44.53805267333984,-0.8173924958825343,0.0103734492880105,-0.030800820872707,0.0266940290902384,-0.0513347014545119,Financial Services,9.0
2020-03-26,24.840351104736328,24.840351104736328,22.704545923831294,22.704545923831294,2052369.0,35.71671009063721,44.05888931274414,-0.6335234636726939,0.0985625938683437,-0.0859812798901139,0.0,-0.0859812798901139,Financial Services,9.0
2020-03-27,26.697572708129883,27.301169649902707,25.722531630741887,27.301169649902707,3251037.0,34.75095453262329,43.63265674591064,-0.4802992963911166,0.0747663185420691,0.0226086823836617,0.0226086823836617,-0.0365217125934103,Financial Services,9.0
2020-03-30,25.258228302001957,25.67610232815416,24.051032538129395,24.84035250466424,904089.0,33.76662664413452,43.18135173797607,-0.5990478332686592,-0.0539129314062931,-0.0165441452322526,0.0165440751091432,-0.0477941583803356,Financial Services,9.0
2020-03-31,25.35108757019043,26.46542182937516,24.840352067922293,25.35108757019043,3597692.0,32.77301254272461,42.75233329772949,-0.591386774396332,0.0036763967400324,0.0,0.0439560731309625,-0.020146492763044,Financial Services,9.0
2020-04-01,25.490379333496094,26.279697473242454,24.60819794401025,25.35108623007225,795708.0,31.78172016143799,42.35117324829102,-0.5798949500482333,0.0054945083882497,-0.0054645363100108,0.0309653351729113,-0.0346084057025622,Financial Services,9.0
2020-04-03,25.62967300415039,26.790437164019654,23.30814468441187,25.62967300415039,2753391.0,30.78346328735352,41.93608406066895,-0.568402968340396,0.005464558562738,0.0,0.0452898544464961,-0.090579708892992,Financial Services,9.0
2020-04-07,26.372560501098636,27.022589117978992,25.62967217139436,26.929727633969584,963772.0,29.787527751922607,41.50985157012939,-0.5071133958436083,0.0289854457693604,0.0211267742791885,0.0246479145190805,-0.0281689875988084,Financial Services,9.0
2020-04-08,26.372560501098636,27.34760342641917,25.118934894935364,26.140407676667863,953425.0,29.04463882446289,41.041831512451175,-0.5071133958436083,0.0,-0.0088028170196481,0.0369718717786207,-0.0475352253381329,Financial Services,9.0
2020-04-09,26.836864471435547,27.25474023774889,26.279697373412883,26.744002993234208,1370582.0,28.492115211486816,40.56081085205078,-0.4688074720430179,0.0176055703926652,-0.0034602208577748,0.0155709608608756,-0.020761259148426,Financial Services,9.0
2020-04-13,26.511850357055664,27.579754706590997,26.001114880379507,27.39403174897127,1084086.0,27.90012540817261,40.07700435638428,-0.4956217288552482,-0.0121107335294635,0.0332749838292907,0.0402802646798707,-0.0192644221281308,Financial Services,9.0
2020-04-15,26.04754447937012,26.88329600929737,25.9082531481107,26.001114626012104,1122894.0,27.405639839172363,39.57555427551269,-0.5339278100155771,-0.0175131449307528,-0.0017825040435111,0.0320856167685663,-0.0053475801287041,Financial Services,9.0
2020-04-16,26.55828285217285,26.79043567121075,25.536810094169,25.9546858769114,891463.0,26.81597166061401,39.08710475921631,-0.4917909633794767,0.0196079278492928,-0.0227272590860319,0.0087412586246669,-0.0384615512866366,Financial Services,9.0
2020-04-17,28.74051856994629,29.20482418967928,27.115448900880818,27.811907330480302,2718954.0,26.418990325927734,38.63208526611328,-0.3117525392856692,0.0821678016579637,-0.0323101769095086,0.0161550884547543,-0.0565428095916401,Financial Services,9.0
2020-04-20,31.154909133911133,31.572784937141638,28.786950972099724,31.10847927630132,3970218.0,26.2657696723938,38.21885326385498,-0.1125609172519587,0.0840065066358806,-0.0014902902592413,0.0134128397368893,-0.076005940239895,Financial Services,9.0
2020-04-21,28.6940860748291,30.365587317874247,28.04405928963265,30.365587317874247,1580430.0,26.217017459869385,37.80376403808594,-0.3155833047614407,-0.0789866870901415,0.0582524649395059,0.0582524649395059,-0.0226536849266185,Financial Services,9.0
2020-04-22,27.811906814575195,28.60122493653129,27.161878250532755,27.85833666721308,1501763.0,26.21237440109253,37.356173515319824,-0.3883647016063271,-0.0307442884904345,0.0016694235655052,0.0283805827201479,-0.0233723120236324,Financial Services,9.0
2020-04-23,28.322641372680664,28.69408549546237,27.858335776407213,28.461932697325643,1620668.0,26.263447952270507,36.877938690185545,-0.3462281696897039,0.0183638813947777,0.004918020279681,0.0131147415911565,-0.0163934426229507,Financial Services,9.0
2020-04-24,26.92972755432129,28.0440618167674,26.7904362143119,28.0440618167674,1538374.0,26.430598068237305,36.36255947113037,-0.4611460984512135,-0.0491802229894753,0.0413793366530845,0.0413793366530845,-0.0051724006389748,Financial Services,9.0
2020-04-27,26.093976974487305,27.57975535692369,26.001115493487763,26.929726761112324,2132504.0,26.61632032394409,35.84532295227051,-0.5300970445398057,-0.0310344981451502,0.0320284557406542,0.0569395145818159,-0.0035587323883337,Financial Services,9.0
2020-04-28,26.836864471435547,26.92972594963689,26.00111470999424,26.651143286218247,1122272.0,26.827579307556157,35.36151649475098,-0.4688074720430179,0.0284696923613667,-0.0069203757173262,0.0034602208577749,-0.0311418557235275,Financial Services,9.0
2020-04-29,26.976154327392575,27.858335665266804,26.744001530182015,27.11544742266713,1893489.0,26.934369468688963,34.88049583435058,-0.4573158050546578,0.0051902432978073,0.00516356384917,0.0327022646433492,-0.0086058522053613,Financial Services,9.0
2020-04-30,27.25473976135254,27.67261374917632,26.976155331618003,27.39403109062713,1381536.0,26.962227821350098,34.417118797302244,-0.4343319989987219,0.0103270996517496,0.0051107194746402,0.0153321584239205,-0.0102215039356042,Financial Services,9.0
2020-05-04,25.490379333496094,26.41899057666629,25.211794897833805,26.047544662449905,1922369.0,26.973835372924803,33.91102565765381,-0.5798949500482333,-0.0647359117461955,0.0218578673021809,0.036429871482922,-0.0109290031355558,Financial Services,9.0
2020-05-05,24.608198165893555,26.14040637670268,24.468906832399163,25.768962230322497,1964439.0,26.93669090270996,33.39100341796875,-0.6526765042528583,-0.0346083969979722,0.0471698113207548,0.0622641365483123,-0.0056603629634064,Financial Services,9.0
2020-05-06,24.979642868041992,25.11893420463546,24.14389307729577,24.701060194855064,1018167.0,26.911154079437257,32.896982231140136,-0.6220316393245952,0.0150943478122364,-0.0111523881529682,0.0055761940764842,-0.0334572353640592,Financial Services,9.0
2020-05-07,24.886781692504883,25.443948816913142,24.515337533294524,24.979643175103835,613104.0,26.87400951385498,32.41410438537598,-0.629692855556661,-0.0037174741059213,0.0037313576237509,0.0223880745727786,-0.0149253593252769,Financial Services,9.0
2020-05-08,24.747488021850582,25.815390543129507,24.60819669667252,25.072502294722945,611333.0,26.79275588989258,31.923797645568847,-0.6411848372644983,-0.0055970945691321,0.0131332227572102,0.043151956284857,-0.0056285035901454,Financial Services,9.0
2020-05-11,24.65462875366211,25.026074682281077,24.422475933867982,25.026074682281077,633304.0,26.70685930252075,31.427919273376464,-0.6488458961368254,-0.0037522704569646,0.0150659712758316,0.0150659712758316,-0.0094161961274571,Financial Services,9.0
2020-05-12,24.46890640258789,24.65462758692297,24.051030638259554,24.608197733635546,664740.0,26.58846139907837,30.958041954040528,-0.664168328600957,-0.0075329607648881,0.005692585061052,0.007590089286354,-0.0170778275683027,Financial Services,9.0
2020-05-13,25.95468521118164,26.83686483818676,25.304656626074376,26.83686483818676,1716302.0,26.560603141784668,30.52716625213623,-0.5415888688879044,0.0607210957509981,0.0339892246747441,0.0339892246747441,-0.0250447493320867,Financial Services,9.0
2020-05-14,25.722532272338867,26.558282041115444,25.490379460390628,26.46542056209907,1198916.0,26.544352531433105,30.115791473388672,-0.5607419094680689,-0.0089445484294588,0.0288808380875891,0.0324909600628751,-0.0090252705095403,Financial Services,9.0
2020-05-15,25.35108757019043,26.27969886244921,24.236755082191184,26.27969886244921,529495.0,26.483992767333984,29.702559547424315,-0.591386774396332,-0.0144404407083931,0.036630037653718,0.036630037653718,-0.0439560032647102,Financial Services,9.0
2020-05-18,24.283184051513672,25.536809604518,23.77244856789748,25.35108664437461,919240.0,26.261126041412357,29.28932750701904,-0.6794907610650885,-0.0421245643099143,0.0439770415031044,0.0516252543465849,-0.0210324759114264,Financial Services,9.0
2020-05-19,24.65462875366211,25.07250453776572,24.329616222898693,24.422475933867982,668800.0,25.936112022399904,28.877952690124516,-0.6488458961368254,0.0152963755230971,-0.0094161961274571,0.016949181765373,-0.0131826171065398,Financial Services,9.0
2020-05-20,25.58323860168457,26.233267169219005,25.21179446503005,26.00111436241176,2286542.0,25.78056964874268,28.483292922973632,-0.5722338911759061,0.0376647264617411,0.0163339664392478,0.0254083768538839,-0.0145190428169663,Financial Services,9.0
2020-05-21,24.979642868041992,25.81539265878822,24.886781386584538,25.5832398407373,693326.0,25.63895645141601,28.07098957061768,-0.6220316393245952,-0.0235934059420777,0.0241635549348675,0.0334572353640594,-0.0037174863527075,Financial Services,9.0
2020-05-22,24.747488021850582,25.443946418926224,24.42247374897823,25.11893214605387,1210205.0,25.46019878387451,27.64011390686035,-0.6411848372644983,-0.0092937616209243,0.0150093667638233,0.0281425895210336,-0.0131332227572101,Financial Services,9.0
2020-05-26,24.37604522705078,25.02607380824629,24.190322269227668,25.02607380824629,733913.0,25.332514667510985,27.30302803039551,-0.6718295448330228,-0.0150093130450994,0.0266666957310266,0.0266666957310266,-0.0076190766834076,Financial Services,9.0
2020-05-27,24.561767578125,24.654627283557254,24.236753295556067,24.4689061015074,710391.0,25.25590419769287,27.036516647338868,-0.6565071123688913,0.0076190517922126,-0.0037807326497262,0.0037806605382486,-0.0132325282183027,Financial Services,9.0
2020-05-28,25.16536521911621,26.00111498954301,24.84035092750984,25.02607388590931,1550527.0,25.172329235076905,26.7727910232544,-0.6067092068604636,0.0245746825455991,-0.0055350411962665,0.0332103175594664,-0.0129151430458668,Financial Services,9.0
2020-05-29,24.93321228027344,25.165365091502828,24.422475032857548,25.165365091502828,761551.0,25.070182132720948,26.552710151672365,-0.625862247440628,-0.009225097145279,0.0093109868323331,0.0093109868323331,-0.0204842136534477,Financial Services,9.0
2020-06-01,25.53680992126465,25.90825407497323,25.165365767556068,25.53680992126465,1170549.0,24.984285640716557,26.29641342163086,-0.5760643419322005,0.0242085790714084,0.0,0.0145454406738281,-0.0145454406738281,Financial Services,9.0
2020-06-02,26.140405654907227,26.32612860856179,25.3046559058324,25.95468447243801,1422099.0,25.016786956787108,26.085618629455567,-0.5262665937835114,0.0236363013040231,-0.0071047551794342,0.007104822936047,-0.0319715676989861,Financial Services,9.0
2020-06-03,26.465421676635746,27.161880141810364,26.18683899904008,26.418991820764955,2086618.0,25.109648132324217,25.930540618896483,-0.4994521796115425,0.0124334727631704,-0.0017543591951069,0.026315789473684,-0.0105262890196684,Financial Services,9.0
2020-06-04,25.90825462341309,26.697574573743463,25.676101801032708,26.37256026817384,821757.0,25.15607872009277,25.8553231048584,-0.5454194770039372,-0.0210526421997098,0.0179211471984364,0.0304659639100921,-0.0089605735992182,Financial Services,9.0
2020-06-05,26.233266830444336,26.418989781965863,25.86182269858661,26.37255815849281,1950463.0,25.223402976989743,25.82189308166504,-0.5186053775514455,0.0125447357128233,0.0053097210099211,0.0070796730244053,-0.0141592785320451,Financial Services,9.0
2020-06-08,28.64765739440918,30.179865601477903,26.744003270681645,26.92972622901105,6515073.0,25.418411445617675,25.8488228225708,-0.319413755517735,0.0920354517632125,-0.0599675967129303,0.0534845898906815,-0.0664506035351794,Financial Services,9.0
2020-06-09,27.904767990112305,29.901283640071004,27.486893980798147,28.9726723689034,5271533.0,25.580918407440187,25.93518367767334,-0.3807034853742613,-0.0259319424994888,0.0382696024983792,0.0715474735595773,-0.0149750038940379,Financial Services,9.0
2020-06-10,28.36907386779785,28.601226687570943,27.44046258870548,27.44046258870548,1994738.0,25.775926780700683,26.054974517822263,-0.3423974042139324,0.0166389442065982,-0.032733225040048,0.008183306260012,-0.032733225040048,Financial Services,9.0
2020-06-11,27.951196670532227,29.019099165588845,27.765473727398355,28.64765505050636,2847126.0,25.87575235366821,26.161764755249024,-0.376873034617967,-0.0147300260562951,0.024916943205812,0.0382059669088323,-0.0066445435350419,Financial Services,9.0
2020-06-12,27.39402961730957,27.579752560477296,25.072501683639267,25.258224626806992,2342588.0,25.959327220916748,26.21283832550049,-0.4228403320103617,-0.0199335670594044,-0.0779660758325608,0.0067796868793035,-0.0847457627118644,Financial Services,9.0
2020-06-15,26.976154327392575,28.044058611509364,26.744001530182015,27.765474192145525,1384274.0,26.040580558776856,26.218409957885743,-0.4573158050546578,-0.015254246847019,0.0292599106297164,0.039586972670615,-0.0086058522053613,Financial Services,9.0
2020-06-16,26.001115798950195,27.95119983810855,25.90825431685971,27.765476873927582,1876771.0,26.12647714614868,26.23326770782471,-0.5377582607718715,-0.0361444599036969,0.0678571292332239,0.0750000136239188,-0.0035714421953473,Financial Services,9.0
2020-06-17,26.04754447937012,26.372558766432345,25.536809007690454,26.326128913074328,841033.0,26.196122932434083,26.2471968460083,-0.5339278100155771,0.0017856418462547,0.010695228255579,0.0124777322990903,-0.0196078164713056,Financial Services,9.0
2020-06-18,26.465421676635746,26.60471301543357,26.00111603318599,26.047545889056774,863024.0,26.24023208618164,26.26669769287109,-0.4994521796115425,0.0160428633722686,-0.0157895004540159,0.0052631445098341,-0.0175438596491228,Financial Services,9.0
2020-06-19,27.34760093688965,27.76547492011349,26.651142526997912,26.744002231368547,2256856.0,26.358629989624024,26.30105625152588,-0.4266707827666561,0.0333332780800811,-0.0220713585412494,0.0152800965681845,-0.0254668923792972,Financial Services,9.0
2020-06-22,27.904767990112305,28.22978228925805,27.486893980798147,27.76547665367425,2393560.0,26.51649398803711,26.33170040130615,-0.3807034853742613,0.0203735257987871,-0.0049916679646793,0.0116472675659196,-0.0149750038940379,Financial Services,9.0
2020-06-23,28.229780197143555,28.461932997730568,27.90476592208468,28.18335034550028,1452323.0,26.709180736541747,26.36884479522705,-0.3538893859217696,0.0116471925925495,-0.001644711766051,0.00822368431372,-0.0115131705875543,Financial Services,9.0
2020-06-24,27.6726131439209,28.97267024520985,27.44046034314577,28.786947296115624,2543683.0,26.864723014831544,26.38555976867676,-0.3998566833141644,-0.019736854106963,0.0402684830087873,0.0469799181785819,-0.0083892619597484,Financial Services,9.0
2020-06-25,28.04405975341797,28.740518173408297,26.97615542581785,27.1154485267642,1471686.0,27.00865774154663,26.416203956604004,-0.3692116610261626,0.0134228960440141,-0.0331125819449371,0.0248344364587029,-0.038079519762468,Financial Services,9.0
2020-06-26,28.322641372680664,28.740517117800888,27.858335776407213,28.50836431966416,2184903.0,27.178129196166992,26.461705894470214,-0.3462281696897039,0.0099337122268377,0.0065574020635885,0.014754123375064,-0.0163934426229507,Financial Services,9.0
2020-06-29,27.579753875732425,28.229780665448185,27.254739595281876,28.229780665448185,1045718.0,27.280276393890382,26.48213531494141,-0.4075177421864916,-0.0262294567506268,0.0235689844312834,0.0235689844312834,-0.0117845243258871,Financial Services,9.0
2020-06-30,27.71904754638672,28.09049171063739,27.394033238472822,27.765477402723494,868511.0,27.359208488464358,26.461705894470214,-0.3960257604786543,0.0050505770023155,0.0016750162955303,0.0134003220575698,-0.0117253057620394,Financial Services,9.0
2020-07-01,27.904767990112305,28.136920807904207,27.440462354528503,27.811908279943896,1167143.0,27.431175804138185,26.39670307159424,-0.3807034853742613,0.0067001019214238,-0.0033277363281182,0.0083194677652995,-0.016638935530599,Financial Services,9.0
2020-07-02,28.04405975341797,28.50836536674485,27.71904546985208,28.136919459135065,1145253.0,27.53796606063843,26.383702545166017,-0.3692116610261626,0.0049916832619794,0.0033112076687034,0.0165562909724685,-0.0115894163121755,Financial Services,9.0
2020-07-03,28.136919021606445,28.554794775576823,28.04405931733332,28.27621212038679,1264574.0,27.633148670196533,26.39020278930664,-0.3615506021538354,0.0033111920672312,0.0049505455331972,0.0148515107019886,-0.0033002797570628,Financial Services,9.0
