Date_Ticker,Close_HOMEFIRST.NS,High_HOMEFIRST.NS,Low_HOMEFIRST.NS,Open_HOMEFIRST.NS,Volume_HOMEFIRST.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-02-17,524.6157836914062,530.9173012636984,504.1233440036613,504.1233440036613,807258.0,,,-1.542008569994161,0.0419829680925708,-0.0390618054675212,0.0120116812497561,-0.0390618054675212,Financial Services,9.0
2021-02-18,539.253173828125,543.8180456036157,525.9554090691903,530.9172525509751,534485.0,,,-1.4600513942780602,0.0279011623205924,-0.0154582702183719,0.008465173682864,-0.0246595947957704,Financial Services,9.0
2021-02-19,550.1692504882812,566.4936677109615,532.1577337341425,538.0623398167239,1057354.0,,,-1.3989304700825254,0.0202429530134495,-0.0220057930551594,0.0296716277912518,-0.0327381378333181,Financial Services,9.0
2021-02-22,533.99365234375,566.6426116378543,529.9745706272714,550.7647100858303,536525.0,,,-1.4895003276228236,-0.0294011308886769,0.0314068485055403,0.0611410999939885,-0.0075264597225799,Financial Services,9.0
2021-02-23,530.3218383789062,545.5050668273675,526.6500622074724,535.7798660320337,155268.0,,,-1.5100594231653155,-0.0068761378505677,0.0102919156974783,0.028630215370488,-0.0069236752208013,Financial Services,9.0
2021-02-24,526.7989501953125,539.799017741506,507.1004538573738,533.8944113018925,77095.0,,,-1.5297846585518264,-0.0066429249724328,0.0134690114776223,0.02467747428383,-0.0373928162359386,Financial Services,9.0
2021-02-25,553.7417602539062,559.0509088171185,528.2874776919015,531.8104351956171,399541.0,,,-1.3789273952260095,0.0511443882881782,-0.0396056910142248,0.0095877698672715,-0.0459677856882841,Financial Services,9.0
2021-02-26,533.5470581054688,549.6730495506708,530.9172568112689,540.9401564971506,254453.0,,,-1.492000882852871,-0.0364695307415096,0.0138565067117668,0.0302241221279762,-0.0049289022481687,Financial Services,9.0
2021-03-01,526.4515991210938,544.4631153828659,523.474492999768,533.9935770673673,327207.0,,,-1.5317295348418634,-0.013298656372635,0.0143260614249529,0.0342130526184025,-0.0056550424128181,Financial Services,9.0
2021-03-02,532.0585327148438,534.9363657653856,520.0012281026497,529.875309337941,298815.0,535.0802764892578,,-1.5003353834610975,0.0106504256100859,-0.0041033518732663,0.00540886551684,-0.0226616130948436,Financial Services,9.0
2021-03-03,534.837158203125,543.8180834157308,529.9249207007305,532.9516333211933,383507.0,535.6459289550781,,-1.4847773983786998,0.0052224056516925,-0.0035254186307219,0.0167918871657659,-0.0091845479078118,Financial Services,9.0
2021-03-04,539.650146484375,543.3715295199459,528.1386925220966,529.9249442652936,303360.0,534.8148223876954,,-1.457828678518018,0.00899897886194,-0.0180213093287152,0.0068959177715679,-0.0213313274114189,Financial Services,9.0
2021-03-05,526.0546875,541.8333759731256,523.474552794549,539.8486383321984,224014.0,533.9316131591797,,-1.5339519088559397,-0.0251930979226902,0.0262215149108397,0.0299943881274238,-0.0049046891259779,Financial Services,9.0
2021-03-08,519.8523559570312,535.8791358209098,519.0088667302515,530.6691997782065,213512.0,533.2940155029297,,-1.568679792130803,-0.0117902790153709,0.0208075306329269,0.030829483949099,-0.0016225553604097,Financial Services,9.0
2021-03-09,514.6920776367188,525.8562261007135,513.0546449675801,523.1768183554784,173801.0,532.1776000976563,,-1.5975730465355562,-0.009926430574336,0.0164850812503634,0.0216909273506917,-0.0031813830837598,Financial Services,9.0
2021-03-10,516.0813598632812,526.4020191618205,513.7989238365029,518.0164910529301,243978.0,530.5401916503906,,-1.5897942248673402,0.0026992492927841,0.0037496630185624,0.0199981245229887,-0.0044226282991173,Financial Services,9.0
2021-03-12,511.1691284179688,519.5050503009812,509.08517823190704,518.9096532676443,314517.0,528.8606048583985,,-1.6172986236680325,-0.0095183275881419,0.0151427862508675,0.0163075612739203,-0.004076831072548,Financial Services,9.0
2021-03-15,498.020263671875,513.4516159184338,492.7606911215464,513.4516159184338,200377.0,526.4392242431641,,-1.6909212987759068,-0.0257231198346984,0.0309853902987489,0.0309853902987489,-0.0105609609367098,Financial Services,9.0
2021-03-16,494.1003723144531,511.0698832321076,492.21487783131136,500.2530704012202,174018.0,525.4443710327148,,-1.7128694207954425,-0.0078709475163133,0.012452324328247,0.0343442585120232,-0.0038160151029835,Financial Services,9.0
2021-03-17,474.9972839355469,495.9362700799004,471.9209348325905,494.1003818825965,211420.0,524.0203216552734,,-1.8198307818281536,-0.0386623638622736,0.0402172782731991,0.0440823281574696,-0.006476561460452,Financial Services,9.0
2021-03-18,465.6194152832031,483.0850805178983,463.0392505556764,477.2797477368255,471459.0,521.0705032348633,,-1.8723390241994915,-0.0197429942643972,0.0250426250944244,0.0375106034272048,-0.0055413598377493,Financial Services,9.0
2021-03-19,464.37896728515625,475.8408141994417,455.2987690221067,464.3293306769904,454857.0,517.3267929077149,,-1.8792844983306745,-0.0026640813448305,-0.0001068881488238,0.0246820974285151,-0.0195534227489544,Financial Services,9.0
2021-03-22,466.21484375,476.13853161428005,456.24154956027536,461.4514856890224,293107.0,513.1290725708008,,-1.869005121432411,0.0039534014117319,-0.0102170879474011,0.0212856540226364,-0.0213920563092853,Financial Services,9.0
2021-03-23,449.9896240234375,471.0774600650698,447.5583084600553,467.10798504546847,243069.0,508.9288711547852,,-1.9598528184427144,-0.0348020230245243,0.0380416794257891,0.0468629384230734,-0.0054030480561826,Financial Services,9.0
2021-03-24,452.5201721191406,461.79882644211847,449.6423086604091,449.6423086604091,227214.0,505.0387878417969,,-1.9456838598373605,0.0056235698794053,-0.0063596357379043,0.0205043993498148,-0.0063596357379043,Financial Services,9.0
2021-03-25,462.1461486816406,463.63470183786063,452.5697658155389,456.1919360567607,323493.0,501.80614776611327,,-1.8917864201159968,0.0212719280942146,-0.0128838304546416,0.0032209576136605,-0.0207215464056558,Financial Services,9.0
2021-03-26,455.29876708984375,471.97058013995735,451.5773843042859,462.7911692689146,143941.0,496.8839981079101,,-1.9301260456279457,-0.0148164852424505,0.0164560124486179,0.0366173033076184,-0.0081734962941893,Financial Services,9.0
2021-03-30,444.2835083007813,458.474369529484,442.8445614773425,454.008710086015,111325.0,492.42082061767576,,-1.9918023070175253,-0.024193473791878,0.0218896303903537,0.0319410038040293,-0.0032388031438352,Financial Services,9.0
2021-03-31,444.9781494140625,455.4476580849199,441.60410166056056,441.60410166056056,96033.0,488.3471481323242,,-1.9879128961834172,0.0015635086612554,-0.0075825021025073,0.0235281410663499,-0.0075825021025073,Financial Services,9.0
2021-04-01,458.8216857910156,461.3026076020575,444.68043146807713,444.68043146807713,142753.0,484.6853057861328,,-1.910400639368452,0.031110598116294,-0.0308208063412668,0.0054071590072397,-0.0308208063412668,Financial Services,9.0
2021-04-05,444.4323425292969,459.46672275695465,439.9170466294457,458.57359695540185,146809.0,480.1650650024414,,-1.990968959480492,-0.031361515175359,0.0318186888596496,0.0338282766328301,-0.0101596924160701,Financial Services,9.0
2021-04-06,448.79876708984375,459.7644296610813,444.03540920475655,444.5811999032615,141410.0,475.6224960327148,,-1.966520623976875,0.0098247227816437,-0.0093974571586512,0.0244333616207157,-0.0106135716815229,Financial Services,9.0
2021-04-07,456.7873229980469,460.459099482799,447.8560042580788,449.4438003132335,114265.0,472.1591278076172,,-1.9217913741467365,0.0177998615281488,-0.016076459032653,0.0080382626659887,-0.0195524663017109,Financial Services,9.0
2021-04-08,500.104248046875,516.031754509692,455.4972602306704,455.4972602306704,452247.0,471.1717224121094,,-1.6792527245276174,0.094829525400409,-0.0891953787443604,0.031848372664341,-0.0891953787443604,Financial Services,9.0
2021-04-09,488.394287109375,510.0775509244845,486.2607002976603,496.1347817339079,175579.0,469.85683288574216,,-1.7448187384972704,-0.0234150399306394,0.0158488639790321,0.0443970463771079,-0.0043685744654029,Financial Services,9.0
2021-04-12,439.222412109375,475.34462833058575,436.64224731828335,475.34462833058575,210201.0,466.0138854980469,,-2.0201402242282334,-0.1006806924197048,0.0822412864765553,0.0822412864765553,-0.0058743923806172,Financial Services,9.0
2021-04-13,453.4132690429688,458.2262634654891,442.6956988169915,442.6956988169915,93100.0,463.1260925292969,,-1.9406832619962144,0.032309045582264,-0.0236375310510852,0.0106150277266461,-0.0236375310510852,Financial Services,9.0
2021-04-15,465.5697937011719,470.7797296464561,444.8292928521216,444.8292928521216,142324.0,461.5035690307617,,-1.8726168636694969,0.0268111356420208,-0.0445486393869501,0.0111904509608891,-0.0445486393869501,Financial Services,9.0
2021-04-16,472.7148742675781,480.3064893753535,461.2033903661065,466.41332645953753,134284.0,460.434294128418,,-1.832610372210499,0.0153469590662326,-0.013330546913304,0.0160596070084271,-0.0243518546339532,Financial Services,9.0
2021-04-19,459.6652221679688,465.4209488673775,451.8751213378772,457.9781831605431,81219.0,459.6676910400391,500.4882836914063,-1.9056775392513456,-0.0276057573179359,-0.0036701471550727,0.0125215622627754,-0.0169473357008613,Financial Services,9.0
2021-04-20,471.42474365234375,479.2644806904378,460.7071736963845,460.7071736963845,165120.0,459.9579574584961,499.4462963867188,-1.8398340275576528,0.0255827957331909,-0.0227344238932504,0.0166298802590547,-0.0227344238932504,Financial Services,9.0
2021-04-22,470.8293762207031,481.2988546565726,467.0583567144346,470.4820410933941,124439.0,460.2804779052734,497.7374383544922,-1.8431675885787675,-0.0012629108668077,-0.0007377091253247,0.0222362472790182,-0.0080093122832267,Financial Services,9.0
2021-04-23,465.2720947265625,475.24538855516187,462.9896284296093,473.26065105417166,86175.0,460.2333404541016,496.1685028076172,-1.874283729616545,-0.011803174939398,0.0171696442106719,0.0214354007937238,-0.0049056591246775,Financial Services,9.0
2021-04-26,461.7491760253906,474.352271503481,460.508715064346,470.2835534943162,58831.0,460.8213180541992,494.7514001464844,-1.894009135876039,-0.0075717386473441,0.0184827129360298,0.0272942457343927,-0.0026864389271297,Financial Services,9.0
2021-04-27,462.9400329589844,472.8637206965832,462.34460563779015,462.44384857210446,105421.0,461.3423110961914,493.2697930908203,-1.8873413303418785,0.0025790125796093,-0.0010718113612003,0.0214362272240085,-0.0012861867170752,Financial Services,9.0
2021-04-28,468.4476623535156,474.7988466630212,464.5774302356359,464.5774302356359,76644.0,461.6573867797852,491.66215576171874,-1.8565031996470884,0.0118970687398279,-0.0082618239536844,0.0135579378870134,-0.0082618239536844,Financial Services,9.0
2021-04-29,474.8980407714844,479.31409370730137,468.4972806722941,473.3598813631113,110708.0,462.6373504638672,490.2648992919922,-1.8203864607681643,0.013769688561496,-0.0032389255720539,0.0092989495779831,-0.0134781775237313,Financial Services,9.0
2021-04-30,493.9019470214844,509.2340565722155,474.0545716986952,477.3293765130789,357479.0,465.1182723999024,489.21398071289065,-1.713980436929498,0.0400168133335055,-0.033554373713948,0.0310428206310839,-0.0401848493258234,Financial Services,9.0
2021-05-03,485.0698547363281,502.1386101190748,476.53550732964703,500.1538725296713,106976.0,467.1228576660157,488.6354290771485,-1.763432786876743,-0.0178822787365364,0.0310965887615146,0.0351882418915205,-0.0175940585120881,Financial Services,9.0
2021-05-04,507.1500549316406,520.9936115818347,499.2607412699308,510.02794863289375,662382.0,469.5392761230469,488.70886474609375,-1.639802082881613,0.0455196297599543,0.005674639435149,0.0272967665399543,-0.0155561723497658,Financial Services,9.0
2021-05-05,529.3790893554688,535.9783047968705,507.795070365864,510.077506237096,554063.0,473.7866134643554,488.804130859375,-1.51533803134945,0.0438312767743353,-0.0364607962544815,0.0124659541226617,-0.0407723301195817,Financial Services,9.0
2021-05-06,517.272216796875,534.8867623089028,511.2187915810578,530.9172872639389,182358.0,477.21028594970704,488.36451171875,-1.5831264193331795,-0.0228699485907804,0.026378896882494,0.0340527577937648,-0.0117025910521583,Financial Services,9.0
2021-05-07,512.3599853515625,520.1997228854884,507.7951132238228,518.5126838576253,103902.0,479.9889190673828,487.6083264160157,-1.610630818133872,-0.0094964146261918,0.0120085461042416,0.0153012291319873,-0.0089095016360566,Financial Services,9.0
2021-05-10,507.3981323242188,515.2378697165734,502.6347744140333,511.06990883164286,88908.0,480.35361328125,487.076416015625,-1.6384130564045696,-0.0096843101904984,0.0072364801395798,0.0154508597744407,-0.0093878112801996,Financial Services,9.0
2021-05-11,501.0469665527344,507.9935476742786,500.15384075118817,505.1156844094341,69289.0,480.986247253418,486.4909185791016,-1.6739742872164658,-0.0125171248510352,0.0081204320718533,0.0138641316787877,-0.0017825191272806,Financial Services,9.0
2021-05-12,486.9553527832031,505.90957148755615,486.3102888745152,496.4324621353797,81793.0,483.3728942871094,485.69404663085936,-1.7528755705084744,-0.028124337058626,0.0194619677102014,0.0389239354204031,-0.0013246879924434,Financial Services,9.0
2021-05-14,489.3370361328125,493.356117451926,477.5774604015707,491.0736814433637,114266.0,485.1690826416016,484.4059521484375,-1.739540130313136,0.0048909686196009,0.0035489758230353,0.0082133192919056,-0.0240316486652567,Financial Services,9.0
2021-05-17,501.2454833984375,502.13860925519407,487.6996554310016,496.18439649722734,79312.0,486.95286712646487,483.7599206542969,-1.672862758463462,0.0243358797440234,-0.0100970224547383,0.0017818132758049,-0.027024339203209,Financial Services,9.0
2021-05-18,508.8866882324219,511.5164896753029,495.68819583263655,501.2454669479587,118246.0,488.761457824707,483.4086224365234,-1.6300783849233602,0.0152444362833498,-0.0150155652744707,0.0051677544406112,-0.0259360142542326,Financial Services,9.0
2021-05-19,503.9744567871094,510.4744900259209,496.7301470137943,506.20728639062,71359.0,490.976919555664,482.8469409179688,-1.6575827837240529,-0.0096528982952467,0.0044304420064167,0.0128975450070425,-0.0143743590091813,Financial Services,9.0
2021-05-20,506.1576843261719,509.7798546023641,497.4744574977229,506.1080780010289,123566.0,492.7135665893555,482.2733514404297,-1.6453585305357523,0.0043320202237645,-9.800567427720176e-05,0.0071562091979582,-0.0171551812751962,Financial Services,9.0
2021-05-21,507.44775390625,514.4439715927336,505.1156813440888,510.8218015164434,65284.0,494.5444854736328,481.6293035888672,-1.6381352169345642,0.0025487503598716,0.0066490541818751,0.0137870699645981,-0.0045956899881993,Financial Services,9.0
2021-05-24,508.5889892578125,519.0088612328506,507.1004361185213,510.8218189667492,62489.0,496.7103302001953,481.2799896240234,-1.631745250870409,0.0022489711359986,0.004390243902439,0.0204878048780488,-0.0029268292682926,Financial Services,9.0
2021-05-25,527.5928344726562,535.3332980851237,513.6996729125534,513.7988855530888,380407.0,500.0025131225586,481.434799194336,-1.525339568777708,0.03736582115664,-0.0261450649407604,0.014671282676165,-0.0263331126814666,Financial Services,9.0
2021-05-26,526.7989501953125,536.7723050329465,519.3065779126665,532.9020425076511,115695.0,503.195458984375,481.6769366455078,-1.5297846585518264,-0.0015047290741491,0.0115852400808238,0.0189319945188508,-0.0142224510505728,Financial Services,9.0
2021-05-27,556.37158203125,557.9593478551965,525.6577561048018,526.2531531464358,871463.0,507.5916549682617,482.4827410888672,-1.3642025868076622,0.0561364669101435,-0.0541336578961405,0.0028537867051903,-0.0552038006943407,Financial Services,9.0
2021-05-28,541.5852661132812,564.5586277858768,536.8715143697392,559.6959964963639,144243.0,510.92601623535154,483.0910638427735,-1.4469936226797444,-0.026576332069272,0.0334402198808978,0.0424187346112001,-0.0087036188731103,Financial Services,9.0
2021-05-31,564.5089721679688,575.0281178737463,535.8791562867018,535.8791562867018,506247.0,514.4563674926758,484.4208380126953,-1.3186399894404903,0.0423270489228793,-0.0507163168218842,0.018634151491657,-0.0507163168218842,Financial Services,9.0
2021-06-01,565.5013427734375,569.024300508325,559.6960094562992,569.024300508325,190182.0,518.4779418945312,485.848857421875,-1.3130835417863511,0.0017579359308632,0.0062297955255234,0.0062297955255234,-0.0102658170335488,Financial Services,9.0
2021-06-02,561.234130859375,564.3601166296361,548.3333371918792,561.0853118894557,111788.0,521.182145690918,487.57359436035154,-1.3369763692229406,-0.0075458917447206,-0.0002651637912529,0.0055698425993346,-0.0229864738406799,Financial Services,9.0
2021-06-03,558.5547485351562,565.3525110799064,554.783759251682,564.657840813886,67647.0,522.6409286499023,489.4323010253906,-1.3519786753653276,-0.0047740901290447,0.0109265784504302,0.0121702707972275,-0.0067513333175733,Financial Services,9.0
2021-06-04,565.799072265625,569.619667760657,549.0280160079851,562.8219659881303,171280.0,525.0672714233399,491.460703125,-1.3114165049663196,0.0129697648251445,-0.005261772992263,0.0067525658529858,-0.0296413640101664,Financial Services,9.0
2021-06-07,559.4478759765625,572.9937334762973,557.5623511468492,566.1463649572131,151941.0,527.4216659545898,493.3253637695312,-1.3469779066511989,-0.0112251797508795,0.0119733924611973,0.0242129036169622,-0.0033703315548779,Financial Services,9.0
2021-06-08,549.7723388671875,567.3868858254773,548.3829982596237,563.963201204214,86615.0,529.5403762817383,495.3210180664062,-1.401152844096602,-0.0172947963963319,0.0258122523338786,0.0320397111913355,-0.0025271198809793,Financial Services,9.0
2021-06-09,550.1692504882812,559.0012958813546,545.8028038298899,554.1883317480616,299451.0,531.9964904785156,497.27399963378906,-1.3989304700825254,0.0007219563318001,0.007305172465043,0.0160533242910883,-0.0079365516239159,Financial Services,9.0
2021-06-10,555.776123046875,559.6959918411998,551.90592114705,554.4860557469333,74457.0,535.4375289916992,499.14659912109374,-1.3675366604477253,0.010191177630552,-0.0023211995737947,0.0070529636516862,-0.006963598721384,Financial Services,9.0
2021-06-11,555.776123046875,559.6959918411998,552.7494103821779,555.6769103966424,73915.0,538.7594833374023,501.1561462402344,-1.3675366604477253,0.0,-0.0001785118973602,0.0070529636516862,-0.0054459206489549,Financial Services,9.0
2021-06-14,550.91357421875,557.6120637484973,545.9020632261711,550.7646946681124,82167.0,541.242887878418,503.28874755859374,-1.3947628780324466,-0.0087491143042769,-0.0002702412095195,0.0121588754447492,-0.009096728102381,Financial Services,9.0
2021-06-15,544.3142700195312,558.7036171759272,542.4287451299056,554.4860499059491,108207.0,543.0142669677734,505.2754699707031,-1.431713477067352,-0.0119788375310541,0.0186873290793072,0.0264357338195075,-0.0034640372179807,Financial Services,9.0
2021-06-16,545.5547485351562,550.7150784159869,540.8409967288043,548.6310675915478,170278.0,545.0932815551757,507.010131225586,-1.4247678320631862,0.0022789748201539,0.0056388823755115,0.0094588671342086,-0.0086402910413824,Financial Services,9.0
2021-06-17,542.0318603515625,545.8028497450144,537.0700162629714,545.8028497450144,80412.0,546.8869903564453,508.9621215820313,-1.444493067449697,-0.0064574420680103,0.0069571360454827,0.0069571360454827,-0.0091541557822317,Financial Services,9.0
2021-06-18,536.6730346679688,543.0242192126676,521.340924601467,542.0318504131449,104496.0,548.3482543945313,510.71960693359375,-1.4744980214804366,-0.009886551097048,0.0099852524703267,0.0118343649381009,-0.0285688101992817,Financial Services,9.0
2021-06-21,527.3943481445312,543.2226407357592,524.7645469095712,535.9783009019077,48508.0,549.2885223388672,512.1317474365235,-1.526450926657729,-0.0172892728422214,0.0162761561392843,0.0300122529695563,-0.0049864039010129,Financial Services,9.0
2021-06-22,537.5165405273438,539.8485827877373,527.9401581674197,527.9401581674197,109892.0,549.7847076416016,512.8799932861328,-1.4697750922363129,0.0191928343912372,-0.0178159770684059,0.0043385497646373,-0.0178159770684059,Financial Services,9.0
2021-06-23,531.314208984375,535.7798679896136,525.4592096164224,533.8943432929844,50264.0,550.0104705810547,513.7383917236328,-1.5045029755111765,-0.0115388663888999,0.0048561364725054,0.0084049305095281,-0.0110198433788258,Financial Services,9.0
2021-06-24,531.3638305664062,544.661534755667,526.3523807637906,530.9172525391799,181497.0,548.7600830078125,515.5812200927735,-1.504225136041171,9.339404290749783e-05,-0.0008404373830832,0.0250256103714965,-0.0094312964382119,Financial Services,9.0
2021-06-25,530.9172973632812,535.0356520285255,526.3027583079778,529.9249285831629,61212.0,548.2266845703125,517.1313006591797,-1.5067253495252526,-0.0008403530263793,-0.0018691588785048,0.007757054979556,-0.0086916344188084,Financial Services,9.0
2021-06-28,523.2760620117188,531.8600764560222,519.1577677870287,528.1882997408466,50226.0,546.1650390625,518.2854260253906,-1.5495098939383374,-0.014392515349399,0.0093874688443473,0.01640437059418,-0.0078702133035809,Financial Services,9.0
2021-06-29,526.6004638671875,528.1882295262228,521.4897409413435,522.9782939602055,26857.0,544.2199951171875,519.3631378173828,-1.5308960164318477,0.0063530554841132,-0.006878402423693,0.0030151239278737,-0.0097051242384264,Financial Services,9.0
2021-06-30,537.11962890625,540.841012016455,521.0432417562872,526.6005435424919,74827.0,543.0142700195313,520.9122259521484,-1.4719974662503894,0.0199756091398269,-0.0195842505051964,0.0069284064665127,-0.0299307384887413,Financial Services,9.0
2021-07-01,546.0013427734375,550.2189103039775,538.4593033183692,538.9554877337268,86541.0,542.3865997314454,522.4037579345703,-1.422267276833139,0.016535820679787,-0.0129044646738796,0.0077244636599549,-0.0138132251044625,Financial Services,9.0
2021-07-02,529.3790893554688,552.4516613788394,525.9554052639318,552.4516613788394,86540.0,540.5656005859375,523.5747521972656,-1.51533803134945,-0.0304436127089638,0.043584214955415,0.043584214955415,-0.0064673580055937,Financial Services,9.0
2021-07-05,532.0089111328125,537.7646988628817,528.9325919551994,534.6387127877367,65612.0,539.19365234375,524.9094885253907,-1.5006132229311029,0.0049677477449017,0.004943153394413,0.0108189686481252,-0.0057824579875225,Financial Services,9.0
2021-07-06,527.8409423828125,535.829498404203,525.9554176013953,531.9096298761281,83761.0,538.0970825195312,526.231323852539,-1.523950371427682,-0.0078343964974667,0.0077081695765175,0.0151344001193391,-0.0035721457545627,Financial Services,9.0
2021-07-07,540.940185546875,545.5547244975264,525.0622854250734,526.2531400480849,539248.0,537.635629272461,527.7913269042969,-1.4506055357898129,0.0248166485625936,-0.0271509602932197,0.0085305900244521,-0.0293524137160369,Financial Services,9.0
2021-07-08,569.6196899414062,580.1884418658082,545.3066543951268,545.5547465945785,733152.0,538.3278076171875,529.8147674560547,-1.2900242327597773,0.0530178847140688,-0.0422473867595818,0.018554049501851,-0.0426829268292682,Financial Services,9.0
2021-07-09,595.073974609375,618.5434603665107,565.7494281403979,573.3906800073615,1204107.0,540.2927001953125,532.2182861328125,-1.1475014700421866,0.0446864550461503,-0.0364379817084876,0.0394396104661471,-0.0492788253565057,Financial Services,9.0
2021-07-12,591.6502685546875,610.3067891833257,585.4975701108327,607.3296828946266,203665.0,542.3295349121094,534.1732525634766,-1.1666713682346523,-0.0057534125180569,0.0265011530853209,0.031533021482798,-0.0103992151628442,Financial Services,9.0
2021-07-13,584.8029174804688,611.2991763619835,579.5929813182927,594.875484955096,294596.0,544.3539672851563,536.1679138183594,-1.2050108228736185,-0.011573308486694,0.0172238666626756,0.0453080141865054,-0.0089088751209078,Financial Services,9.0
2021-07-14,586.589111328125,601.871613457349,578.3524632743239,580.5356865169813,274967.0,546.4056854248047,537.756694946289,-1.1950096271913262,0.0030543518068476,-0.0103197019757796,0.0260531636781018,-0.0140415972522096,Financial Services,9.0
2021-07-15,577.4097900390625,599.0434793831464,573.5891942016337,590.4594646193287,158925.0,548.1745819091797,538.717308959961,-1.2464061699366769,-0.0156486390759609,0.0226003694523146,0.0374667865306204,-0.0066167839606083,Financial Services,9.0
2021-07-16,569.3219604492188,578.6998571922898,567.6349214708313,575.5738714214723,98820.0,549.8070281982422,539.7583038330079,-1.2916912695798088,-0.0140070877379765,0.0109813276257964,0.0164720446330077,-0.0029632424104215,Financial Services,9.0
2021-07-19,550.566162109375,567.634916466654,547.5890559041303,567.634916466654,154711.0,550.9656188964843,540.522427368164,-1.396708096068449,-0.032944097791423,0.0310021856263083,0.0310021856263083,-0.0054073541204177,Financial Services,9.0
2021-07-20,532.753173828125,557.3639688828433,524.9631028621777,547.7875855953159,214660.0,550.7274505615235,541.0295281982421,-1.4964459726269894,-0.0323539467318576,0.02822021999261,0.0461954921410907,-0.0146222891737487,Financial Services,9.0
2021-07-22,538.40966796875,544.1653947627698,533.0509129133729,538.6577601630559,103192.0,551.0822235107422,541.7767822265625,-1.464774323522184,0.0106174761944259,0.0004607870346047,0.0106902367034646,-0.0099529324493632,Financial Services,9.0
2021-07-23,547.6883544921875,551.5585563966731,526.0546666096745,544.7608544741976,114554.0,551.8984497070312,542.9914422607421,-1.4128214183448915,0.0172335065201244,-0.0053451931084134,0.0070664308867294,-0.0394999961293162,Financial Services,9.0
2021-07-26,556.3218994140625,561.6311085910177,544.6615665514308,547.6883397074494,99369.0,553.1686798095703,544.3311395263672,-1.3644807680236328,0.015763608722117,-0.0155190002689203,0.0095434121549897,-0.0209596869634517,Financial Services,9.0
2021-07-27,543.669189453125,560.6883375553449,541.0890549593838,560.6883375553449,72848.0,554.1883361816406,545.1796136474609,-1.4353253901774203,-0.0227435051078589,0.0313042350612868,0.0313042350612868,-0.0047457802351031,Financial Services,9.0
2021-07-28,554.337158203125,558.6043922734759,537.566162709663,539.8485987153553,71401.0,555.5751708984375,546.088623046875,-1.375593663331912,0.01962216906338,-0.0261367279341947,0.0076979037165452,-0.0302541427095107,Financial Services,9.0
