Date_Ticker,Close_SHRIRAMFIN.NS,High_SHRIRAMFIN.NS,Low_SHRIRAMFIN.NS,Open_SHRIRAMFIN.NS,Volume_SHRIRAMFIN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-19,90.0258560180664,105.72055912002128,84.7268170376994,95.42610757866534,18719938.0,155.4401008605957,,-1.2071353508361862,-0.0940637870627033,0.0599855619202911,0.1743355053331041,-0.058861300683479,Financial Services,9.0
2020-03-20,83.98944091796875,96.1128923447412,82.38454771934866,92.10066217852072,21766088.0,150.3062484741211,,-1.245539917720546,-0.067052015577461,0.096574297577169,0.1443449473441935,-0.0191082733862648,Financial Services,9.0
2020-03-23,65.35965728759766,79.52176037085468,63.61740829668374,75.59627439951427,11334920.0,143.87763710021972,157.15625045776366,-1.364065360323418,-0.2218110208468529,0.1566198100897795,0.2166795798965175,-0.0266563360827859,Financial Services,9.0
2020-03-24,70.1092758178711,74.97456159950416,63.76922411151856,64.77408738070713,18324009.0,137.7280746459961,155.28835693359375,-1.3338475837960668,0.0726689632011687,-0.0760981820868275,0.069395750061262,-0.0904309969314565,Financial Services,9.0
2020-03-25,81.97970581054688,83.85931074891843,65.55485000073642,66.50910696344309,13457734.0,132.26348419189452,153.5501559448242,-1.2583261501238776,0.1693132592542051,-0.1887125440881182,0.022927685819162,-0.2003527049458788,Financial Services,9.0
2020-03-26,94.18267059326172,98.37563357859568,80.38925904664755,85.1605658531941,19072393.0,127.74122581481932,152.1592481994629,-1.1806890808677095,0.1488534834574254,-0.0957936813984663,0.0445194743249715,-0.1464538163945524,Financial Services,9.0
2020-03-27,104.85305786132812,117.72835168998397,98.34673016922665,98.5202293729487,20152971.0,123.89092750549317,151.07876388549803,-1.112802496740676,0.1132945923156888,-0.0603971750328427,0.122793689485755,-0.062051864054421,Financial Services,9.0
2020-03-30,88.110107421875,100.6094882090742,83.88822930609149,99.76366119290344,18705667.0,119.6480800628662,149.6625538635254,-1.2193236271352863,-0.1596801350476232,0.1322612593721026,0.1418609187178903,-0.0479159342703894,Financial Services,9.0
2020-03-31,95.52008819580078,96.915338744839,87.47393127699024,92.9681612314938,19371894.0,115.1446174621582,148.42750854492186,-1.1721802320033896,0.0840991004408435,-0.0267161286438087,0.0146068808707355,-0.0842352333502584,Financial Services,9.0
2020-04-01,89.88127899169922,96.7129192847015,87.77033422011789,93.27179882135448,14566228.0,110.55078926086426,147.121183013916,-1.2080551712903778,-0.0590327051681831,0.0377222027511243,0.0760073773942757,-0.0234859227111831,Financial Services,9.0
2020-04-03,75.27819061279297,91.76810956530306,74.46128391087136,91.76810956530306,26790698.0,105.89009170532226,145.47652862548827,-1.300962182333546,-0.1624708564756281,0.2190530725868398,0.2190530725868398,-0.0108518376341365,Financial Services,9.0
2020-04-07,77.8228759765625,81.60377703395231,72.30696041502972,77.4397286384285,34760386.0,101.28939514160156,143.92426391601563,-1.2847725171710298,0.0338037530266711,-0.0049233253503685,0.0485834147086581,-0.0708778169955319,Financial Services,9.0
2020-04-08,86.09314727783203,88.05227313193775,74.20103059646982,75.90713630458437,26753505.0,97.60356178283692,142.5113786315918,-1.2321558262916588,0.1062704403748872,-0.1183138414068692,0.0227558861076759,-0.1381308159519949,Financial Services,9.0
2020-04-09,97.73224639892578,98.41902023677989,87.91491956185274,90.51022433216347,17482271.0,95.35020523071287,141.33170959472656,-1.158106153885514,0.1351919344234576,-0.0738959998656254,0.0070270955918765,-0.1004512553308193,Financial Services,9.0
2020-04-13,93.27178955078124,100.75406528272713,89.67162190025684,94.8405335738088,15848592.0,92.87020874023438,140.07396453857422,-1.1864842409651442,-0.0456395612757915,0.0168190621256758,0.0802201369565465,-0.038598676704539,Financial Services,9.0
2020-04-15,95.82371520996094,102.22160714409308,92.61392908086364,94.12484388429344,16997200.0,91.57870330810547,138.8678369140625,-1.1702485119709114,0.0273601018214656,-0.0177291323128631,0.0667673124561452,-0.0334967823159881,Financial Services,9.0
2020-04-16,98.49853515625,101.19504669060515,92.95370453373934,94.12484394060446,22650772.0,90.53226890563964,137.63597229003906,-1.153230911320947,0.0279139661870573,-0.0444036168528544,0.0273761587426415,-0.0562935338450951,Financial Services,9.0
2020-04-17,115.9644012451172,118.19824434410356,101.932432148638,104.82412303744464,22884553.0,90.80987167358398,136.93733764648437,-1.0421104844980271,0.1773210744825877,-0.0960663625048606,0.0192631796913662,-0.1210023847475347,Financial Services,9.0
2020-04-20,99.0479736328125,118.99347853882328,98.6069969068621,117.11387906839978,38988900.0,90.14586486816408,135.96717163085938,-1.1497353023589914,-0.1458760398076644,0.1823955076815668,0.2013721651686899,-0.0044521529292984,Financial Services,9.0
2020-04-21,85.10273742675781,97.55150577915896,83.6135142849428,94.26942740944271,37973339.0,89.43233757019043,134.81237121582032,-1.2384569604479054,-0.140792746126761,0.1077132212177554,0.1462792940487367,-0.0174991214953184,Financial Services,9.0
2020-04-22,87.62574768066406,90.06200482787864,81.8351197499914,86.60642711866343,47074891.0,89.31233215332031,133.53004669189454,-1.2224051955445108,0.0296466404042247,-0.0116326603650259,0.0278029827042738,-0.0660836350495466,Financial Services,9.0
2020-04-23,93.05492401123048,95.42611764694593,88.63062051544027,88.63062051544027,25187388.0,89.7656063079834,132.1149931335449,-1.1878639716464314,0.0619586876491147,-0.0475450766609216,0.0254816567840008,-0.0475450766609216,Financial Services,9.0
2020-04-24,96.61170959472656,101.06492777541266,83.7508780278712,88.19686754638444,66007078.0,91.32820892333984,130.5229670715332,-1.1652351749898708,0.0382224328404893,-0.0870996081493773,0.0460939796983901,-0.1331187660461125,Financial Services,9.0
2020-04-27,92.83080291748048,99.17085969397928,92.10065151547084,97.01653747333668,30305312.0,92.46428527832032,128.84274444580078,-1.1892898632381113,-0.0391350768256405,0.0450899316208328,0.0682969076776665,-0.0078654000510874,Financial Services,9.0
2020-04-28,100.52996826171876,101.49868819827996,94.1682193961406,95.28152955159472,24649950.0,93.39179840087893,127.36335083007812,-1.1403066330404796,0.0829376144799938,-0.0522077028459841,0.0096361309300252,-0.0632821135386816,Financial Services,9.0
2020-04-29,100.79744720458984,103.58071414289844,98.5997528302759,101.643274241471,24473248.0,93.72253723144532,125.85489547729492,-1.1386048923912182,0.0026606886234634,0.0083913537528819,0.027612474477249,-0.0218030757252537,Financial Services,9.0
2020-04-30,112.92090606689452,115.60296046773774,102.6553681225115,103.39274826221306,34771661.0,94.12592964172364,124.58934326171877,-1.061473651575849,0.1202754553664196,-0.0843790413711077,0.0237516195562084,-0.0909091000235307,Financial Services,9.0
2020-05-04,108.06282043457033,110.44847075811026,99.79255390356153,106.99288815660944,29957456.0,95.1235652923584,123.10011749267578,-1.0923815118708649,-0.0430220213557822,-0.0099010212176414,0.0220765135866911,-0.0765320255176595,Financial Services,9.0
2020-05-05,106.9350814819336,113.8679284704846,104.98318432081868,111.13526791639644,26163924.0,95.69431495666504,121.51893600463868,-1.0995563541102489,-0.0104359570488865,0.0392779093283102,0.0648322972449626,-0.0182531039773385,Financial Services,9.0
2020-05-06,112.95703887939452,114.94508502793556,104.35424076110002,106.1181700911736,25532074.0,96.8481029510498,120.079013671875,-1.061243769271308,0.0563141423189389,-0.0605439807564615,0.0176000200453525,-0.0761599118004484,Financial Services,9.0
2020-05-07,109.24842834472656,116.68010352748018,107.73751925610084,111.4750371707632,20184197.0,98.54661483764647,118.57995574951173,-1.0848384987531148,-0.0328320445672065,0.0203811520199697,0.0680254654035246,-0.0138300304317251,Financial Services,9.0
2020-05-08,107.62909698486328,114.07758445566849,106.03143244157933,111.98110259536998,15570361.0,100.03692588806152,116.99920791625976,-1.0951409246941015,-0.0148224682441525,0.0404352143836972,0.0599139791325395,-0.0148441693560678,Financial Services,9.0
2020-05-11,106.43627166748048,111.02684012053992,104.97595736437492,109.85570627022244,13766164.0,101.05408210754396,115.24929565429689,-1.1027298560255543,-0.0110827401771341,0.0321265913318034,0.0431297374583068,-0.0137200813240407,Financial Services,9.0
2020-05-12,96.88642120361328,102.56139083254308,93.112753881417,102.51078453677614,38395737.0,101.01179084777831,113.32501358032226,-1.163487419048231,-0.089723646969729,0.0580511000746213,0.0585734260635293,-0.0389493932722075,Financial Services,9.0
2020-05-13,97.11050415039062,104.5277211526612,95.9466049034408,101.65771085561607,30865033.0,101.2037265777588,111.44179336547852,-1.1620617701532412,0.0023128416138564,0.046825075670325,0.0763791421655464,-0.0119853074302586,Financial Services,9.0
2020-05-14,93.72000885009766,104.10121074894182,92.84526717396854,100.49381977687486,51965854.0,101.09854125976562,109.62363677978516,-1.1836326033997986,-0.0349137853824985,0.0722771050695449,0.1107682556395037,-0.0093335637380086,Financial Services,9.0
2020-05-15,92.72959899902344,95.41165320895496,90.54636206236232,92.7874339522804,32669666.0,100.81009445190428,107.8410482788086,-1.1899337375560453,-0.0105677524279617,0.0006236946334423,0.0289233884205599,-0.0235441214049043,Financial Services,9.0
2020-05-18,83.30266571044922,93.17059390675053,82.93397561703074,92.96817437333296,36118323.0,99.1770076751709,106.0477604675293,-1.2499092833049763,-0.1016604556725571,0.1160288038858199,0.1184587325284536,-0.004425909906653,Financial Services,9.0
2020-05-19,84.8858642578125,89.78729320878354,83.36049208213237,85.01599149164844,46902063.0,98.46890220642088,104.03369094848632,-1.2398367396685306,0.0190053767650882,0.0015329670608137,0.0577414036344683,-0.0179696842226559,Financial Services,9.0
2020-05-20,83.6858139038086,87.03295618134388,82.41346181651623,84.87141072423003,31786880.0,98.39805603027344,102.07225036621094,-1.247471637753024,-0.0141372225457839,0.0141672377326007,0.0399965313282679,-0.01520391602757,Financial Services,9.0
2020-05-21,83.14362335205078,86.15099036511609,82.44238648185829,84.00390211881113,23458867.0,98.17394981384275,100.3652799987793,-1.250921134343925,-0.006478882458872,0.01034690012387,0.0361707475789376,-0.0084340427073195,Financial Services,9.0
2020-05-22,78.24217987060547,84.38704614484426,76.30474002690933,82.84721666058137,44794085.0,97.43331260681153,98.53338745117188,-1.2821048436965226,-0.0589515260922822,0.0588561923708104,0.0785364912429713,-0.024762089283558,Financial Services,9.0
2020-05-26,77.7867431640625,80.79410996849685,76.91923013431335,79.53622088692106,21553675.0,96.49206428527832,96.89292602539062,-1.2850023994755708,-0.005820859123508,0.022490692522872,0.0386616881245616,-0.0111524534189514,Financial Services,9.0
2020-05-27,80.24468231201172,81.89295302271042,77.59877704518439,78.50966200092338,35686663.0,95.86275825500488,95.64183212280274,-1.2693646265855694,0.0315984324316689,-0.0216216235281752,0.0205405599873871,-0.0329729670626568,Financial Services,9.0
2020-05-28,82.05199432373047,84.27860323559547,80.89531223757835,81.69053294076389,35909718.0,94.93885955810546,94.42543762207032,-1.2578662398967817,0.0225225143853328,-0.0044052723635267,0.0271365605457445,-0.0140969405519688,Financial Services,9.0
2020-05-29,82.74600982666016,83.46893831775877,79.08800671905549,81.83512479604309,52742343.0,94.036287689209,93.64728134155274,-1.2534508104806346,0.0084582405174881,-0.0110082048974352,0.0087367172461008,-0.0442076072945101,Financial Services,9.0
2020-06-01,83.85208129882812,87.37272831696717,83.20867944759294,84.5822384136697,47660217.0,92.58284645080566,92.93577850341796,-1.2464138199610348,0.0133670671792514,0.0087076802809398,0.0419863999033289,-0.0076730576184776,Financial Services,9.0
2020-06-02,84.7268295288086,85.78229915154542,81.40860176786788,83.85208778780921,43884702.0,91.41604690551758,92.42206817626952,-1.2408485421681412,0.0104320395681424,-0.0103242591026252,0.0124573246586305,-0.0391638372330745,Financial Services,9.0
2020-06-03,89.18726348876953,92.67898995876769,86.41845976139626,86.89559103579221,64900364.0,90.52865600585938,91.9592512512207,-1.212470600706525,0.052644882202801,-0.0256950641081827,0.0391505057270629,-0.0310448332986684,Financial Services,9.0
2020-06-04,88.630615234375,92.09342721347852,87.65466665794499,89.16557582352938,43446986.0,89.3123348236084,91.7443978881836,-1.216012079342845,-0.0062413424587763,0.0060358442479466,0.0390701561751147,-0.0110114160197265,Financial Services,9.0
2020-06-05,88.90533447265625,90.53914234510884,86.8088525890996,90.13430329297522,34226016.0,88.29518013000488,91.7219874572754,-1.2142642748618673,0.0030995975550297,0.0138233417331887,0.0183769385959069,-0.0235810583919623,Financial Services,9.0
2020-06-08,91.34158325195312,94.70318261381829,90.3656346849175,90.3656346849175,42807428.0,87.48080444335938,91.86903030395509,-1.1987644993096636,0.02740272891101,-0.0106846031379115,0.036802508147824,-0.0106846031379115,Financial Services,9.0
2020-06-09,89.58486938476562,94.11760777574705,88.63060688329841,92.0861898751222,33829097.0,86.63823432922364,92.35353454589844,-1.2099409731091533,-0.0192323562242385,0.027921238346773,0.0505971423758333,-0.0106520499278586,Financial Services,9.0
2020-06-10,91.81149291992188,92.78021289960846,88.50049393552156,90.018637525219,29463487.0,86.38448791503906,92.78757888793945,-1.1957748644065205,0.0248549063078156,-0.0195275704346361,0.0105511842676548,-0.0360630121469451,Financial Services,9.0
2020-06-11,92.23078155517578,97.7394631963456,88.95593181689985,88.95593181689985,78834902.0,86.14050178527832,92.99260040283202,-1.193107288010689,0.0045668425805864,-0.0355071233600768,0.0597271490958182,-0.0355071233600768,Financial Services,9.0
2020-06-12,98.9539794921875,100.2986237457504,87.61851556111228,88.91978218497158,62866209.0,86.4022003173828,93.08802658081056,-1.1503333070025608,0.0728953807356566,-0.1014026657513872,0.0135885818889078,-0.1145528859905039,Financial Services,9.0
2020-06-15,97.27680206298828,102.3011354466076,96.00445564253631,99.76366560713846,58269452.0,86.62956047058105,92.93650146484374,-1.1610037582039,-0.0169490649876454,0.0255648159829504,0.0516498618074017,-0.0130796489344715,Financial Services,9.0
2020-06-16,94.76824951171876,101.06492345441757,92.31030635495436,100.92033889582316,49514874.0,87.20283966064453,93.06966430664062,-1.1769635410618753,-0.0257877777442272,0.0649171997562712,0.0664428643046761,-0.0259363570544841,Financial Services,9.0
2020-06-17,93.69831848144533,96.22855380504733,92.6789922940666,93.83567437207095,32228040.0,87.64346237182617,93.03322891235352,-1.1837706007375963,-0.0112899735490116,0.0014659376267553,0.0270040633024066,-0.010878809821764,Financial Services,9.0
2020-06-18,96.38037872314452,96.98763161606628,92.67899810569152,93.68386703299755,20756310.0,88.27819061279297,93.16321090698244,-1.1667069362559153,0.0286244223500161,-0.0279778075773365,0.0063005862911795,-0.0384038812306946,Financial Services,9.0
2020-06-19,95.25984191894533,100.07452715722364,94.78271059240768,96.4671247292603,35029627.0,88.88400154113769,93.56284393310548,-1.1738359573602724,-0.0116261921673704,0.0126735756221625,0.0505426540847615,-0.0050087352332961,Financial Services,9.0
2020-06-22,97.19728088378906,99.32267735412208,96.2213379148618,97.36355709353148,22841765.0,89.83175659179688,93.95033203125,-1.1615096837233745,0.0203384650427225,0.0017107084501799,0.0218668305430704,-0.0100408464110648,Financial Services,9.0
2020-06-23,98.88892364501952,99.18532709339983,96.87919708965008,98.7515734049313,17707425.0,90.88686561584473,94.20624755859374,-1.150747201937278,0.0174042189848194,-0.0013889345239641,0.0029973371885845,-0.0203230703833295,Financial Services,9.0
2020-06-24,98.64312744140624,103.89880069144556,98.02865153448306,99.76366630505922,47148729.0,91.80678787231446,94.22446517944336,-1.1523109937880796,-0.0024855787135029,0.0113595228853482,0.0532796697181077,-0.0062292824939901,Financial Services,9.0
2020-06-25,99.82872009277344,100.43597293840226,96.58278505846496,97.6743978447056,20789342.0,92.6956241607666,94.3556037902832,-1.1447680777490052,0.0120190091506519,-0.0215801850015282,0.0060829473228194,-0.0325150420769888,Financial Services,9.0
2020-06-26,101.91797637939452,106.12539687590828,100.93478787663716,101.4986800619964,46059822.0,93.65422248840332,94.47748901367189,-1.1314759198261992,0.0209284090257742,-0.0041140565412844,0.0412824179402013,-0.0096468605214197,Financial Services,9.0
2020-06-29,99.85042572021484,101.46254764064274,98.92507767800768,101.18060150198578,19406481.0,94.45413970947266,94.50452682495116,-1.1446299833325315,-0.0202864178884707,0.0133216836300542,0.0161453685229657,-0.0092673419820965,Financial Services,9.0
2020-06-30,99.70584106445312,102.43126756964168,98.97568389086888,101.816780316399,14633073.0,95.20309028625488,94.17935562133788,-1.145549852326061,-0.0014480124117532,0.0211716708811602,0.0273346724333507,-0.0073231133280571,Financial Services,9.0
2020-07-01,101.40469360351562,102.65535959358218,99.04795749579252,100.14680461261932,19160826.0,95.81396179199218,94.22649002075195,-1.1347415008656,0.0170386460905966,-0.0124046426866052,0.0123334132338741,-0.023240897674202,Financial Services,9.0
2020-07-02,100.91311645507812,103.16140578764217,99.9443965107198,102.26498378364184,13257540.0,96.42808685302734,94.54269760131837,-1.137868987488527,-0.0048476764829005,0.0133963490183706,0.0222794559472838,-0.0095995444238367,Financial Services,9.0
