Date_Ticker,Close_CASTROLIND.NS,High_CASTROLIND.NS,Low_CASTROLIND.NS,Open_CASTROLIND.NS,Volume_CASTROLIND.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,101.17015075683594,102.4091317462479,99.73759154211416,101.4411815407068,2243169.0,,,-0.6411006368110576,0.0019173117017214,0.0026789599683636,0.0122465072963058,-0.0141598999705452,Oil Gas & Consumable Fuels,15.0
2020-01-24,100.39575958251952,102.60269009580378,99.42780967595534,101.71218090808264,2094055.0,,,-0.6581129485289563,-0.0076543443745346,0.0131123199927691,0.021982308042306,-0.0096413425287009,Oil Gas & Consumable Fuels,15.0
2020-01-27,99.93116760253906,101.82834737681854,98.76962751839284,100.27962726462358,2191439.0,,,-0.6683193969586412,-0.004627605607173,0.0034869968043449,0.0189848654808599,-0.0116234015073861,Oil Gas & Consumable Fuels,15.0
2020-01-28,102.91246032714844,103.64811193028216,99.42783961427708,100.51195092553829,4269054.0,,,-0.6028244858135983,0.0298334623334634,-0.0233257410616671,0.0071483239327401,-0.0338600467017705,Oil Gas & Consumable Fuels,15.0
2020-01-29,105.00322723388672,105.81629583163988,103.41578677234602,103.64809714990264,3651882.0,,,-0.5568932051810458,0.0203159743736758,-0.0129056041388675,0.0077432724609702,-0.0151180159254038,Oil Gas & Consumable Fuels,15.0
2020-01-30,100.58937072753906,105.00323268277108,99.93117174206914,103.7642518153731,4264872.0,,,-0.6538595772866521,-0.0420354366491624,0.0315627890389498,0.0438800036555313,-0.0065434248242067,Oil Gas & Consumable Fuels,15.0
2020-01-31,104.57733917236328,105.23553820126894,100.8604081406796,101.36373750488968,3461075.0,,,-0.5662493816198646,0.0396460223975971,-0.0307294265938147,0.0062938972641177,-0.0355424135008587,Oil Gas & Consumable Fuels,15.0
2020-02-03,113.94708251953124,115.37965341237972,108.99118266974794,108.99118266974794,3162306.0,,,-0.3604089745679101,0.0895963066312564,-0.0434929946445432,0.0125722472324194,-0.0434929946445432,Oil Gas & Consumable Fuels,15.0
2020-02-04,119.4063491821289,119.9871193744698,115.61198865182162,116.15403846817983,3745632.0,,,-0.2404763755203685,0.0479105435776462,-0.0272373348337479,0.0048638133258311,-0.03177687414695,Oil Gas & Consumable Fuels,15.0
2020-02-05,114.25682067871094,119.17399960281357,112.90169067496838,119.17399960281357,2045172.0,,,-0.3536044521383453,-0.0431260861645092,0.0430361959565606,0.0430361959565606,-0.0118603860644186,Oil Gas & Consumable Fuels,15.0
2020-02-06,114.56655883789062,115.9991295542187,113.28886957311916,114.256819566369,1012689.0,104.71283950805665,,-0.3467999297087805,0.0027108942585639,-0.0027035748883746,0.0125042659119676,-0.0111523753330092,Oil Gas & Consumable Fuels,15.0
2020-02-07,112.51451873779295,117.47041838035008,111.70143831411492,114.5665681642119,1799989.0,105.42912216186524,,-0.3918804355284735,-0.0179113357415338,0.0182380856216528,0.0440467567932851,-0.0072264489312074,Oil Gas & Consumable Fuels,15.0
2020-02-10,110.92707824707033,112.66938837660544,109.72681779467564,112.43707799617474,713371.0,106.05828971862792,,-0.4267543253111504,-0.0141087613272565,0.0136125441413066,0.0157068062827223,-0.0108202656318172,Oil Gas & Consumable Fuels,15.0
2020-02-11,113.44377136230467,114.14069082865448,110.34633050599604,111.35300114745618,1529443.0,106.76489448547365,,-0.3714660302031234,0.0226878157705451,-0.0184300132985814,0.0061433030476749,-0.0273037542662115,Oil Gas & Consumable Fuels,15.0
2020-02-12,119.36761474609376,119.948384870027,113.83094429091618,114.83761486889348,3561729.0,107.56829414367677,,-0.2413273179405592,0.0522183220167295,-0.037949990764547,0.0048653910457086,-0.0463833550411021,Oil Gas & Consumable Fuels,15.0
2020-02-13,121.38094329833984,122.3488934043872,118.86427302261669,119.56119237265192,2572913.0,108.48203926086424,,-0.1970972517190635,0.0168666229657737,-0.01499206445624,0.0079744816586921,-0.0207336523125997,Oil Gas & Consumable Fuels,15.0
2020-02-14,122.54248046875,125.60120036689592,121.38094036952016,121.65197111899256,3308404.0,109.26801528930665,,-0.1715798735898676,0.0095693536303737,-0.0072669440536136,0.0249604862448165,-0.0094786729857819,Oil Gas & Consumable Fuels,15.0
2020-02-17,119.90965270996094,122.92965203360184,117.78016267473318,122.92965203360184,1054095.0,110.00946464538576,,-0.2294194874924864,-0.0214850209390079,0.025185623136994,0.025185623136994,-0.0177591210307196,Oil Gas & Consumable Fuels,15.0
2020-02-18,120.4129638671875,122.23271434969745,116.308854053893,119.90963466094142,1664696.0,110.91159286499024,,-0.218362431857273,0.004197419856131,-0.0041800250577773,0.0151125794438302,-0.0340836209116257,Oil Gas & Consumable Fuels,15.0
2020-02-19,123.51041412353516,123.89759410511364,121.14861387274736,121.53579385432585,2211591.0,112.03828620910645,,-0.1503156990956449,0.0257235612916568,-0.0159874799483249,0.0031347962382444,-0.0191222761865693,Oil Gas & Consumable Fuels,15.0
2020-02-20,119.52247619628906,123.08452526982944,118.86426543984756,122.92965562590098,1115389.0,112.95590248107912,,-0.2379252243331079,-0.0322882726573757,0.0285066000809453,0.0298023366558313,-0.0055070040162198,Oil Gas & Consumable Fuels,15.0
2020-02-24,120.10326385498048,121.26480407866192,117.00582325849662,119.21274259401244,799908.0,113.94127769470217,,-0.2251661162501821,0.0048592338209057,-0.0074146299807745,0.0096711795033643,-0.0257898120089715,Oil Gas & Consumable Fuels,15.0
2020-02-25,119.09658813476562,121.5358177724294,118.08991762139097,120.14196720127968,461247.0,114.89954872131348,,-0.2472814007719267,-0.0083817515686364,0.0087775735886834,0.0204811042521522,-0.0084525554353879,Oil Gas & Consumable Fuels,15.0
2020-02-26,118.8642578125,121.96169775549674,117.19938856945753,119.0965681713839,1249868.0,115.69713859558104,,-0.2523853792197593,-0.0019507722757156,0.0019544172752952,0.0260586319218241,-0.0140064748956637,Oil Gas & Consumable Fuels,15.0
2020-02-27,114.9150390625,119.1740197959131,114.41170970214309,119.1740197959131,1215863.0,116.19272918701172,,-0.3391442972516939,-0.0332246111882481,0.0370619961334801,0.0370619961334801,-0.0043800129596891,Oil Gas & Consumable Fuels,15.0
2020-02-28,113.59861755371094,118.24477787750932,108.6427179346447,111.7014377846526,2265579.0,116.84319152832032,,-0.3680642718103344,-0.0114556068511893,-0.0167007293742929,0.0408997963518491,-0.0436264078365481,Oil Gas & Consumable Fuels,15.0
2020-03-02,115.88296508789062,116.69604542168064,113.79219552657015,113.83091588833074,1909566.0,117.40847282409668,,-0.3178802903648023,0.0201089377967088,-0.0177079452359846,0.0070163922123787,-0.0180420785724176,Oil Gas & Consumable Fuels,15.0
2020-03-03,113.71477508544922,118.86426455653088,111.5078442745306,115.96041444521498,2776589.0,117.39685745239258,,-0.3655124501937493,-0.0187101702204198,0.0197479998362422,0.045284260266198,-0.0194075994896903,Oil Gas & Consumable Fuels,15.0
2020-03-04,109.2234878540039,115.34092754723623,107.63604738197374,114.2181078333894,1380457.0,116.88771438598631,,-0.4641798691030813,-0.0394960745256753,0.0457284424579231,0.0560084631376116,-0.0145338745650757,Oil Gas & Consumable Fuels,15.0
2020-03-05,107.0552749633789,111.74015554374212,106.86168495440354,108.95245468817824,849830.0,116.52763710021972,,-0.5118125317540216,-0.01985115961068,0.0177214969131442,0.0437613240633476,-0.0018083182640143,Oil Gas & Consumable Fuels,15.0
2020-03-06,106.62937927246094,108.7975898315516,102.5639889050898,104.49988908002842,1306985.0,116.13077812194824,,-0.5211688758001716,-0.0039782784273232,-0.0199709517861039,0.0203340821627633,-0.0381263625007438,Oil Gas & Consumable Fuels,15.0
2020-03-09,103.45451354980467,107.55861260588291,102.40912269390712,105.97118386175326,2047633.0,115.67777786254882,,-0.5909163201508632,-0.0297747744975968,0.0243263461940401,0.0396705655002906,-0.0101048356425195,Oil Gas & Consumable Fuels,15.0
2020-03-11,105.23552703857422,106.39706712427945,102.98988759919617,104.073986952869,1086800.0,115.39320030212404,,-0.5517898971625377,0.0172154256750926,-0.0110375280895342,0.0110375280895345,-0.0213391760612831,Oil Gas & Consumable Fuels,15.0
2020-03-12,99.3891143798828,102.21552375746386,97.56936358667004,102.21552375746386,1890115.0,114.69046745300292,,-0.6802275626213763,-0.0555555031956878,0.028437816306301,0.028437816306301,-0.0183093571621673,Oil Gas & Consumable Fuels,15.0
2020-03-13,95.71090698242188,101.17014213150314,92.9619321777905,93.19423666257556,2533704.0,113.50763206481932,,-0.7610327330366057,-0.0370081514500891,-0.0262944987064903,0.0570387986197216,-0.0287216461665779,Oil Gas & Consumable Fuels,15.0
2020-03-16,90.63885498046876,95.24629536035052,88.97397953039504,93.62014027968044,1529650.0,111.97052764892578,,-0.87245875720687,-0.0529934587589338,0.0328919126334297,0.0508329499625146,-0.0183682312671807,Oil Gas & Consumable Fuels,15.0
2020-03-17,88.50936889648438,92.22629413004722,87.50269832253448,90.67757380575458,1213641.0,110.2688720703125,,-0.9192406450449508,-0.0234941856276013,0.0244968971793937,0.0419947094856134,-0.0113736046985855,Oil Gas & Consumable Fuels,15.0
2020-03-18,88.54806518554688,92.88448002194636,82.08216034031837,88.54806518554688,2485542.0,108.7007926940918,,-0.918390540661416,0.0004371999206971,0.0,0.0489724403047406,-0.0730214130786439,Oil Gas & Consumable Fuels,15.0
2020-03-19,89.63217163085938,92.69089132335368,82.85652150757628,85.95396156393426,1435142.0,107.1617530822754,,-0.8945742093359457,0.0122431409770594,-0.041036717062635,0.0341252436133234,-0.0755939524838011,Oil Gas & Consumable Fuels,15.0
2020-03-20,88.35447692871094,92.14884220091652,85.95396205295576,90.2516625187628,1586996.0,105.40395622253418,,-0.9226434090817268,-0.0142548671855289,0.0214724330447069,0.0429447992235536,-0.027169136858702,Oil Gas & Consumable Fuels,15.0
2020-03-23,73.2931900024414,87.11551761592105,70.69908465945825,85.17961722445614,2092322.0,103.0924919128418,106.79277084350586,-1.2535192203777372,-0.1704643324233787,0.1621764207782303,0.1885895212504629,-0.0353935385115145,Oil Gas & Consumable Fuels,15.0
2020-03-24,69.76984405517578,81.92730120942736,69.34394954353083,74.29984947331879,3940310.0,100.57582092285156,106.22439041137696,-1.3309222971855157,-0.0480719415698547,0.0649278420998127,0.1742508861656211,-0.0061042778210618,Oil Gas & Consumable Fuels,15.0
2020-03-25,79.52677917480469,81.03678490064446,69.88599838170657,70.19574360043514,1943537.0,98.59733047485352,105.84805145263672,-1.1165758180782772,0.1398445883283453,-0.1173319939672065,0.018987386909266,-0.1212268482784534,Oil Gas & Consumable Fuels,15.0
2020-03-26,81.30781555175781,83.55346116286236,77.24242477416992,80.06884049635846,1287917.0,96.7195083618164,105.48797424316406,-1.0774488922679584,0.0223954295073147,-0.0152380807059151,0.0276190621512275,-0.05,Oil Gas & Consumable Fuels,15.0
2020-03-27,76.54548645019531,84.48267661939808,75.88728161774348,80.9593420890274,1269020.0,94.80103073120117,104.95289154052736,-1.18207072922332,-0.0585716031016841,0.0576631731474328,0.1036924649289039,-0.0085988718992607,Oil Gas & Consumable Fuels,15.0
2020-03-30,73.87394714355469,77.04882204629475,72.20907191775865,75.11292199488031,1194362.0,92.81479721069336,104.36824966430665,-1.240760782724136,-0.0349013303139548,0.0167714722068119,0.0429769225214204,-0.0225367032651008,Oil Gas & Consumable Fuels,15.0
2020-03-31,77.0101089477539,78.59754950284271,74.45472418353368,74.45472418353368,990389.0,90.87115440368652,103.77199264526368,-1.1718636103643107,0.0424528798780023,-0.0331824587594581,0.0206134048734534,-0.0331824587594581,Oil Gas & Consumable Fuels,15.0
2020-04-01,78.17163848876953,80.41728363736836,76.00343406535173,77.43599886273272,1147130.0,89.09399757385253,103.23381210327148,-1.146346399842446,0.015082819085526,-0.0094105693606831,0.0287271086037355,-0.0277364587123154,Oil Gas & Consumable Fuels,15.0
2020-04-03,79.13960266113281,80.03011798926775,76.54549741579108,77.43601274392601,1607288.0,87.58980331420898,102.7691961669922,-1.1250815549188988,0.0123825493628657,-0.0215263895688405,0.0112524614502809,-0.0327788510191213,Oil Gas & Consumable Fuels,15.0
2020-04-07,82.58551025390625,83.63089526311539,79.9139642215951,82.46935505112768,1099997.0,86.36631507873535,102.4013754272461,-1.0493796925221774,0.0435421391680274,-0.0014064840481272,0.0126582133596455,-0.0323488469599276,Oil Gas & Consumable Fuels,15.0
2020-04-08,87.46397399902344,89.05141462285123,81.34653372081628,81.7724282460123,1516871.0,85.40804481506348,102.12725189208984,-0.9422065367722238,0.0590716668107822,-0.0650730294175141,0.0181496512363537,-0.0699424002649988,Oil Gas & Consumable Fuels,15.0
2020-04-09,89.8644790649414,90.60011869115488,86.99934356159352,89.55473388783652,1109168.0,84.72854309082031,101.91662628173827,-0.8894707337101065,0.0274456436880488,-0.0034468032344687,0.0081861001573477,-0.0318828477409564,Oil Gas & Consumable Fuels,15.0
2020-04-13,85.02474212646484,90.9873125882366,84.05679199254745,90.9873125882366,2041356.0,83.71800384521484,101.6184977722168,-0.9957931146472006,-0.053855950525002,0.0701274748108389,0.0701274748108389,-0.011384334838413,Oil Gas & Consumable Fuels,15.0
2020-04-15,87.65755462646484,90.40653514610088,86.18627526903536,86.72832493673062,1730114.0,83.13142585754395,101.31339965820312,-0.9379538359592442,0.0309652512216265,-0.0106006800405732,0.0313604518327059,-0.0167843988313276,Oil Gas & Consumable Fuels,15.0
2020-04-16,89.9419174194336,90.754991894925,86.57345251720206,87.85114182267402,842213.0,82.84297637939453,101.01217346191406,-0.8877695192990498,0.0260600789367568,-0.0232458419471922,0.0090399949080441,-0.0374515576149337,Oil Gas & Consumable Fuels,15.0
2020-04-17,89.39986419677734,92.1875650652854,89.12883936453302,90.87114945340144,779401.0,82.78102684020996,100.78838333129885,-0.8996776849617849,-0.0060267029902025,0.0164573544920119,0.0311823837044322,-0.0030316022812716,Oil Gas & Consumable Fuels,15.0
2020-04-20,91.37448120117188,91.91653084513828,89.43858117572331,90.6775560104308,556483.0,82.92428245544434,100.524326171875,-0.8562980583384864,0.0220874720799152,-0.0076271315752449,0.0059321775274763,-0.0211864406779661,Oil Gas & Consumable Fuels,15.0
2020-04-21,91.21961975097656,91.8003898107462,88.27704908498434,91.37448940375572,963414.0,83.05786018371582,100.06977691650393,-0.8597001519459377,-0.0016947997751622,0.0016977669190239,0.0063667230948243,-0.0322580895867056,Oil Gas & Consumable Fuels,15.0
2020-04-22,93.0074462890625,94.15960784196145,90.1866286081234,91.37852237827482,964536.0,83.22662391662598,99.54179885864258,-0.8204240556109055,0.0195991448217673,-0.0175139085716327,0.0123878420370566,-0.0303289445467852,Oil Gas & Consumable Fuels,15.0
2020-04-23,99.1258544921875,99.92045052018098,92.64989565158326,93.00746750155228,2588651.0,83.7651927947998,99.23917953491213,-0.6860110211896447,0.0657840683434022,-0.061723422430799,0.0080160320641282,-0.0653306735541394,Oil Gas & Consumable Fuels,15.0
2020-04-24,95.90773010253906,100.91368708356748,94.79530060656482,98.64908980635408,981444.0,84.89591979980469,98.86600296020508,-0.7567087991078921,-0.0324650355463222,0.0285833029400666,0.0521955527012925,-0.0115989555251165,Oil Gas & Consumable Fuels,15.0
2020-04-27,96.90098571777344,100.91369818877732,95.3515258476636,97.7353139938552,1340440.0,86.25247688293457,98.5537322998047,-0.7348883358816204,0.0103563666262609,0.0086101113409904,0.0414104401650876,-0.0159901352770823,Oil Gas & Consumable Fuels,15.0
2020-04-28,96.98043823242188,98.52989791176506,95.5104308734256,97.49692075067894,801701.0,87.12515983581542,98.27479949951172,-0.733142873135143,0.000819935050814,0.0053256360526983,0.015977033178895,-0.0151577718742956,Oil Gas & Consumable Fuels,15.0
2020-04-29,101.82747650146484,102.42342352458986,96.3050365120877,98.09287758146272,1636171.0,88.15114288330078,98.04247360229492,-0.6266600919821493,0.0499795459515931,-0.0366757485141879,0.0058525168608734,-0.0542332990968081,Oil Gas & Consumable Fuels,15.0
2020-04-30,103.0591049194336,105.52235751612096,100.23829258862956,102.06585986021666,1462048.0,89.4768238067627,97.71630340576172,-0.5996029053017832,0.0120952463940421,-0.0096376255158959,0.0239013583381402,-0.0273708211711056,Oil Gas & Consumable Fuels,15.0
2020-05-04,99.28475952148438,101.54936278305566,97.17908514635944,100.67530240588772,1052285.0,90.7473644256592,97.2743797302246,-0.68252009569669,-0.036623114482702,0.0140056025829669,0.0228091730542112,-0.0212084350636845,Oil Gas & Consumable Fuels,15.0
2020-05-05,94.99394989013672,102.0261168945002,93.84178210534078,100.91368739509184,1308208.0,91.64655647277831,96.72340911865234,-0.7767832967656931,-0.0432172032447654,0.0623169950486475,0.0740275250423461,-0.0121288543757623,Oil Gas & Consumable Fuels,15.0
2020-05-06,94.47746276855467,96.662601702779,92.96772920154248,95.9077318881298,547452.0,92.46184768676758,96.21476531982422,-0.7881298102617827,-0.0054370528036718,0.0151387333832078,0.0231286792658405,-0.0159798275987858,Oil Gas & Consumable Fuels,15.0
2020-05-07,97.93395233154295,98.37098253562452,94.9939496966058,95.31178323162575,1499395.0,93.40156517028808,95.76518508911133,-0.7121954764967722,0.0365853343400614,-0.0267748726308949,0.0044624994057429,-0.0300202592149467,Oil Gas & Consumable Fuels,15.0
2020-05-08,99.84098815917967,103.93315875305854,97.77503978101636,98.21206394166045,3018506.0,94.26433906555177,95.2917965698242,-0.6703005156126994,0.0194726729825085,-0.0163151852515942,0.0409868799310617,-0.020692387127314,Oil Gas & Consumable Fuels,15.0
2020-05-11,95.07341003417967,101.2712550287297,94.15962344650322,100.63558188334022,1124522.0,94.64481086730956,94.80281524658204,-0.7750376664118847,-0.0477517121264755,0.0585039691661515,0.0651900988122948,-0.0096113791158637,Oil Gas & Consumable Fuels,15.0
2020-05-12,96.42423248291016,97.77504944769991,94.19936711041804,94.59666514789382,887646.0,94.972798538208,94.32923461914062,-0.7453619503971403,0.0142082044626866,-0.0189534029772054,0.0140091025876629,-0.023073716172814,Oil Gas & Consumable Fuels,15.0
2020-05-13,96.66259765625,98.84773649899913,93.92123801615682,98.84773649899913,1567673.0,95.55469131469728,93.88055480957031,-0.740125394550377,0.0024720463643004,0.0226058361323979,0.0226058361323979,-0.028360086595665,Oil Gas & Consumable Fuels,15.0
2020-05-14,95.78853607177734,96.74204870597752,94.99394018918204,96.54339973532868,286456.0,95.96124038696288,93.41904037475588,-0.7593273284422705,-0.0090423970146237,0.0078805219758832,0.0099543502104015,-0.0082953129380731,Oil Gas & Consumable Fuels,15.0
2020-05-15,94.35828399658205,96.50369097622112,93.92125372999888,95.78855935786606,530334.0,96.18205871582032,93.0079052734375,-0.7907480043814988,-0.0149313491347605,0.0151579204358553,0.02273681640625,-0.0046316046463815,Oil Gas & Consumable Fuels,15.0
2020-05-18,87.3658218383789,94.91448332543015,85.14095682693538,94.47745919249878,1943372.0,96.0803565979004,92.48324935913088,-0.9443628050873218,-0.0741054400528989,0.0814006805461744,0.0864029128120125,-0.025466080037104,Oil Gas & Consumable Fuels,15.0
2020-05-19,86.25340270996094,89.67016205025543,85.22042543133314,88.9152982359182,1041653.0,95.82430267333984,91.89065811157226,-0.9688011272186474,-0.0127328869002785,0.0308613392900944,0.0396130382448078,-0.0119760756813424,Oil Gas & Consumable Fuels,15.0
2020-05-20,85.53825378417969,86.92879667317658,84.2271692763826,85.81636114952188,2015091.0,95.540234375,91.32712768554688,-0.984511968010255,-0.0082912546440172,0.0032512630669767,0.0162563862071039,-0.0153274640268559,Oil Gas & Consumable Fuels,15.0
2020-05-21,87.40556335449219,88.99475541548296,85.81637129350142,86.01502030112526,1558417.0,95.26014022827148,90.89076919555664,-0.943489738499421,0.0218301109468972,-0.0159090909090909,0.0181818181818183,-0.0181818181818181,Oil Gas & Consumable Fuels,15.0
2020-05-22,88.55772399902344,89.15367101398937,86.88907356957613,87.72340181544304,564450.0,94.73173370361329,90.52081817626951,-0.9181783497801944,0.0131817769980889,-0.0094212243258374,0.0067294752852105,-0.0188425171074373,Oil Gas & Consumable Fuels,15.0
2020-05-26,91.17987823486328,94.55691076208043,88.27960202844321,88.55770937705104,2431829.0,94.49534111022948,90.21182815551758,-0.8605732185338386,0.0296095486359694,-0.0287581965294798,0.0370370370370372,-0.0318082921645219,Oil Gas & Consumable Fuels,15.0
2020-05-27,89.78934478759766,92.0936743176127,88.99474881602599,91.61691794712694,1413094.0,94.1397590637207,89.93852478027344,-0.8911213307071595,-0.0152504420293681,0.0203540093075911,0.0256637303175122,-0.0088495575221239,Oil Gas & Consumable Fuels,15.0
2020-05-28,90.50447082519533,91.97447197255885,89.78933332958228,90.26608963922918,590219.0,93.81596069335936,89.64390365600586,-0.8754109927375453,0.0079644866469326,-0.0026339161346686,0.0162423042084047,-0.0079016814207365,Oil Gas & Consumable Fuels,15.0
2020-05-29,91.81556701660156,92.7690797583684,89.98799385554793,90.50448244995754,653564.0,93.31536521911622,89.49243270874024,-0.8466080080960395,0.0144865350788975,-0.014279545498063,0.0103850879839844,-0.0199048290005461,Oil Gas & Consumable Fuels,15.0
2020-06-01,93.682861328125,94.00070091247588,92.41150905300738,93.28556336325788,1337651.0,92.84655303955078,89.4518717956543,-0.8055861137998678,0.0203374479099584,-0.0042408820485914,0.003392718581018,-0.0135708096133475,Oil Gas & Consumable Fuels,15.0
2020-06-02,98.88745880126952,99.32448897768565,94.15961555084596,94.15961555084596,2138892.0,92.82668800354004,89.61684387207032,-0.6912482474657325,0.0555554922144765,-0.0478103422591223,0.0044194701907993,-0.0478103422591223,Oil Gas & Consumable Fuels,15.0
2020-06-03,98.56963348388672,99.96017644521844,97.09962607493564,99.36422946179056,837854.0,93.00547218322754,89.81804916381836,-0.6982304336663042,-0.0032140103632507,0.0080612654203866,0.0141072144856766,-0.0149133902297747,Oil Gas & Consumable Fuels,15.0
2020-06-04,97.5763931274414,98.96693615455396,96.34476687851284,98.5696381468075,624944.0,93.16041870117188,89.99861572265625,-0.7200505616779137,-0.0100765349463095,0.0101791528414958,0.0142508139780941,-0.0126221743749022,Oil Gas & Consumable Fuels,15.0
2020-06-05,97.77503204345705,99.1258427055116,97.57638306007924,98.45043737448432,512859.0,93.15247268676758,90.1614729309082,-0.7156867372043892,0.0020357271840965,0.0069077485009372,0.0138154970018744,-0.0020316943827692,Oil Gas & Consumable Fuels,15.0
2020-06-08,99.40396118164062,100.91369483653428,97.49692951557952,98.68882354908187,1510462.0,93.13062133789064,90.3824626159668,-0.6799013987549806,0.0166599703844597,-0.0071942568893402,0.0151878621027476,-0.0191846647094514,Oil Gas & Consumable Fuels,15.0
2020-06-09,100.11908721923828,101.70827907986111,98.92719332377116,101.54936231871316,1274790.0,93.38290519714356,90.91898056030271,-0.6641910607853664,0.0071941402444808,0.0142857385060144,0.0158730158730158,-0.0119047619047618,Oil Gas & Consumable Fuels,15.0
2020-06-10,100.5958480834961,101.66855142514264,99.6423353492072,100.11909171635163,751612.0,93.59148597717284,91.53550064086916,-0.6537172786625155,0.0047619377832901,-0.0047393244972568,0.0106634951847732,-0.0094786489945138,Oil Gas & Consumable Fuels,15.0
2020-06-11,98.6093521118164,101.3109794427468,97.8147561946184,101.1520626842215,665069.0,93.68882369995116,91.91715209960938,-0.6973578699003967,-0.0197472958330334,0.0257856939321723,0.0273972729063967,-0.0080580178267167,Oil Gas & Consumable Fuels,15.0
2020-06-12,96.86125183105467,98.1326041952156,95.43097663244473,96.1461142317497,559012.0,93.74245948791504,92.22822082519532,-0.7357612348621901,-0.0177275303338317,-0.0073831133274255,0.0131255000335779,-0.014766226654851,Oil Gas & Consumable Fuels,15.0
2020-06-15,94.00070190429688,97.57638362582875,92.41151002806048,93.32529050706768,1106797.0,93.72458038330078,92.57732513427734,-0.7986035923846337,-0.0295324484526297,-0.0071851739779222,0.0380388832114499,-0.0169061703162,Oil Gas & Consumable Fuels,15.0
2020-06-16,93.12664794921876,95.98719837367987,92.4115164053898,95.35151915440268,947419.0,94.01262168884276,92.96237915039065,-0.8178053586691961,-0.0092983768990151,0.0238908116439144,0.0307167764270972,-0.0076791290095495,Oil Gas & Consumable Fuels,15.0
2020-06-17,93.72259521484376,96.50368119821935,92.9677314442706,94.43773282302618,1100735.0,94.38608131408692,93.29662887573242,-0.8047132148192979,0.0063993204818234,0.0076303649780833,0.0296735912722052,-0.0080542346148517,Oil Gas & Consumable Fuels,15.0
2020-06-18,94.23908233642578,95.58989914439704,93.76232595925968,94.27881456047557,837735.0,94.8211227416992,93.61797775268556,-0.7933667013232083,0.0055108068699769,0.0004216108971428,0.0143339342285715,-0.0050590091217581,Oil Gas & Consumable Fuels,15.0
2020-06-19,94.47746276855467,95.74881511782796,93.96097417164444,95.19260035948534,2847903.0,95.17471771240234,93.92473495483398,-0.7881298102617827,0.0025295283678368,0.0075693987748437,0.0134566732850112,-0.0054667915688582,Oil Gas & Consumable Fuels,15.0
2020-06-22,100.15882110595705,100.47665463353736,94.95421525096864,95.15286423684933,2140893.0,95.75477256774904,94.276201171875,-0.6633181618047966,0.0601345354851474,-0.0499801896011929,0.0031732954129333,-0.0519635294976414,Oil Gas & Consumable Fuels,15.0
