Date_Ticker,Close_BIRLACORPN.NS,High_BIRLACORPN.NS,Low_BIRLACORPN.NS,Open_BIRLACORPN.NS,Volume_BIRLACORPN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-28,695.10791015625,729.0005049917864,687.1694894332691,716.165988854514,513440.0,,,-1.1469839246847713,-0.0294038613517364,0.030294690062627,0.0487587529077577,-0.0114204148837789,Construction Materials,4.0
2020-01-29,714.217041015625,732.0427575135191,692.1131525582363,693.7293624593295,487172.0,,,-1.0864016690765603,0.0274908839047444,-0.0286855078774957,0.0249584026622295,-0.0309484193011647,Construction Materials,4.0
2020-01-30,725.958251953125,729.1906718839098,704.7100202528659,718.9230703779216,305321.0,,,-1.0491781528737512,0.0164392758268605,-0.0096908900150606,0.0044526250952974,-0.0292692198801964,Construction Materials,4.0
2020-01-31,757.2365112304688,764.3667985301906,714.8350926320263,727.2893045716366,273122.0,,,-0.9500157413300422,0.0430854793553106,-0.03954802259887,0.0094161958568737,-0.0559949473771971,Construction Materials,4.0
2020-02-03,730.6167602539062,745.3526871035297,710.1766036560416,726.3861115853422,287563.0,,,-1.0344091430894866,-0.0351538133486284,-0.0057905168601577,0.0201691607026677,-0.0279765777488614,Construction Materials,4.0
2020-02-04,743.8790283203125,749.1554286809924,725.3878072126868,736.7962655174736,93676.0,,,-0.992363373459443,0.0181521541632815,-0.0095213906202354,0.0070930892790377,-0.0248578336041803,Construction Materials,4.0
2020-02-05,729.2857055664062,747.6343565572162,723.9617813370702,747.4917276116499,100750.0,,,-1.0386290260292212,-0.019617870914923,0.0249641833183935,0.0251597568014299,-0.007300190019769,Construction Materials,4.0
2020-02-06,719.3508911132812,732.9459596784967,713.9793851780042,731.0920735045077,66910.0,717.4399597167969,,-1.0701256688147347,-0.0136226644472745,0.0163219126246656,0.0188990779509223,-0.0074671568515942,Construction Materials,4.0
2020-02-07,711.4124755859375,725.3878494279065,708.2751609748236,718.7329150294854,63486.0,722.131689453125,,-1.0952930676954526,-0.0110355260908318,0.010290007126342,0.0196445442293635,-0.0044099797498349,Construction Materials,4.0
2020-02-10,701.4299926757812,718.2574793092223,697.5321261905598,713.0286028880433,77554.0,723.7977935791016,,-1.126940835232247,-0.0140319199518316,0.0165356633354332,0.0239902581998929,-0.00555702853588,Construction Materials,4.0
2020-02-11,724.5321655273438,735.9882057475775,702.6184296580067,705.6606968779888,134915.0,725.2618743896485,,-1.0536993178080367,0.0329358212405965,-0.02604641939619,0.0158116378613715,-0.0302453595740465,Construction Materials,4.0
2020-02-12,714.4547119140625,728.1924089314001,707.752254166061,726.243475547431,257133.0,725.0836151123046,,-1.08564817383778,-0.0139089112847688,0.0165003651551065,0.0192282264897289,-0.0093812212813955,Construction Materials,4.0
2020-02-13,704.1871337890625,717.7822023069426,701.810371529768,715.880792499507,49918.0,722.8161804199219,,-1.118199787358227,-0.0143712091946214,0.0166058965711624,0.0193060450348308,-0.0033751855795856,Construction Materials,4.0
2020-02-14,711.4599609375,721.5849909379082,696.5339410111719,696.5339410111719,58763.0,720.565380859375,,-1.0951425234489784,0.0103279750501889,-0.0209794236441076,0.014231341967672,-0.0209794236441076,Construction Materials,4.0
2020-02-17,712.9812622070312,738.5076695300368,701.9530488366286,738.5076695300368,75596.0,719.3175842285157,,-1.0903194960153355,0.0021382809336545,0.0358023536887752,0.0358023536887752,-0.0154677464261331,Construction Materials,4.0
2020-02-18,707.7523193359375,712.6484150658714,699.2434983355428,710.1766053795384,28380.0,718.8850158691406,,-1.106896971773314,-0.0073339134536405,0.0034253311184844,0.0069178095163682,-0.0120223145413049,Construction Materials,4.0
2020-02-19,709.55859375,729.0005209670535,705.2328979697811,708.2751653187166,114318.0,719.1250701904297,,-1.1011704853592228,0.0025521278626925,-0.0018087701883793,0.0274000306504687,-0.0060963193432098,Construction Materials,4.0
2020-02-20,701.097412109375,720.6343882054373,698.7681732598897,705.4231082433173,65774.0,717.8249877929687,,-1.1279952254623742,-0.0119245707333454,0.0061698931692355,0.0278662790057686,-0.0033222756342479,Construction Materials,4.0
2020-02-24,689.4036865234375,712.9336329717496,685.4582379488081,701.6202213678507,47439.0,716.0043884277344,,-1.1650681974187092,-0.016679173798053,0.017720437362352,0.0341308683261765,-0.0057229873465366,Construction Materials,4.0
2020-02-25,681.9406127929688,695.8684627809452,679.326174319394,688.1677182792897,62385.0,714.2931213378906,,-1.188728605821866,-0.0108254044420678,0.0091314483541566,0.020423845899034,-0.0038338213394667,Construction Materials,4.0
2020-02-26,688.1202392578125,708.0850434414614,671.1977025550524,672.1959311589496,89441.0,713.9437377929687,,-1.169137149108765,0.0090618249579451,-0.0231417522554464,0.0290135401411566,-0.0245924123973046,Construction Materials,4.0
2020-02-27,682.6061401367188,694.5374754098682,670.7698521460549,694.0145993033491,61724.0,712.3631927490235,,-1.1866186643519987,-0.0080132785035375,0.0167130919220055,0.0174790916336611,-0.0173398498705171,Construction Materials,4.0
2020-02-28,658.41064453125,682.6060950198996,651.2328343852803,682.6060950198996,111251.0,708.9858123779297,,-1.263326375975561,-0.0354457632048587,0.0367482674978247,0.0367482674978247,-0.0109017225125208,Construction Materials,4.0
2020-03-02,682.416015625,699.9090102775282,666.5392310261988,667.3948887094738,80651.0,705.2447875976562,,-1.1872214218427029,0.0364595732057771,-0.0220116857922346,0.0256339157522658,-0.0232655509766432,Construction Materials,4.0
2020-03-03,670.7698974609375,690.9248549555349,658.8385613817484,684.2223963476295,284136.0,702.2524444580079,,-1.2241434625493588,-0.0170660094391193,0.0200553109756618,0.0300474985101297,-0.0177875246404956,Construction Materials,4.0
2020-03-04,660.02685546875,674.0497522900162,637.019786027897,669.6765331020877,105192.0,698.0598358154297,,-1.2582024535505714,-0.0160159870513764,0.0146201287923117,0.0212459488656824,-0.0348577777558966,Construction Materials,4.0
2020-03-05,665.1132202148438,681.4178347986948,656.1766276890797,664.3051441445245,74201.0,694.8512115478516,,-1.2420769975352202,0.0077062996815204,-0.0012149451337897,0.0245140437572182,-0.0134361974084311,Construction Materials,4.0
2020-03-06,669.05859375,674.0497946269982,629.9846443806406,629.9846443806406,36866.0,692.3365966796875,,-1.2295688604705015,0.0059318825956907,-0.058401386267762,0.0074600355239786,-0.058401386267762,Construction Materials,4.0
2020-03-09,648.9987182617188,664.5427200479805,618.9564088342546,662.8789864856286,69297.0,689.2159088134765,,-1.2931652905354367,-0.0299822402337706,0.0213872043708913,0.0239507434281147,-0.0462902446216374,Construction Materials,4.0
2020-03-11,633.5973510742188,662.7840058210696,628.6061498855146,641.7258671191087,50145.0,685.8242767333984,,-1.3419927108161076,-0.0237309670329567,0.0128291509285962,0.046064988588363,-0.0078775600627779,Construction Materials,4.0
2020-03-12,553.2151489257812,618.8613040684539,538.0989193243023,615.5813608877841,108559.0,677.2584259033204,,-1.5968308378216804,-0.1268663797475719,0.1127341000749959,0.118662974559071,-0.0273243233321272,Construction Materials,4.0
2020-03-13,549.0320434570312,571.5637597028892,452.06015006721793,499.12003950639206,117823.0,668.9872924804688,,-1.6100926636267818,-0.0075614441811158,-0.0909090909090908,0.0410389821766776,-0.1766233766233766,Construction Materials,4.0
2020-03-16,564.6712036132812,568.5215469665492,522.8877104207393,548.4616961955231,112654.0,662.0114959716797,,-1.5605113611041264,0.0284849679406261,-0.0287060989015109,0.0068187350950958,-0.0739961466516675,Construction Materials,4.0
2020-03-17,537.9088745117188,569.3296629880291,532.3947971465578,565.5744246792984,91629.0,653.3339416503907,,-1.645356782606198,-0.0473945349617843,0.0514316671066132,0.0584128464227928,-0.0102509507212839,Construction Materials,4.0
2020-03-18,505.2046813964844,545.6571692375862,491.5145056118113,540.0004626450848,119500.0,642.9451126098633,,-1.7490398753301872,-0.060798761026059,0.0688746215740085,0.0800714825707538,-0.0270982757856295,Construction Materials,4.0
2020-03-19,481.4844970703125,503.873585342018,461.662294561291,475.35243900190375,144287.0,631.631721496582,,-1.8242406932269892,-0.0469516320802979,-0.0127357331455539,0.0465001228657129,-0.0411689319793961,Construction Materials,4.0
2020-03-20,481.1993103027344,497.83667613673975,471.92993693115005,486.6658638295662,101185.0,620.2137573242187,,-1.8251448294630452,-0.0005923072691091,0.0113602688320411,0.0345747915214973,-0.0192630645412869,Construction Materials,4.0
2020-03-23,390.7872314453125,455.3876399981409,384.9879548563222,455.3876399981409,129010.0,604.6982482910156,670.8326037597657,-2.111780977999484,-0.1878890449791821,0.1653083912539981,0.1653083912539981,-0.0148399848366127,Construction Materials,4.0
2020-03-24,386.2713928222656,417.35945494387033,372.6763242323398,414.50734021760246,46946.0,589.541633605957,666.2064739990234,-2.126097677788718,-0.011555747628563,0.0730987277857488,0.0804824346283112,-0.0351956392385011,Construction Materials,4.0
2020-03-25,409.9914855957031,421.1622681017889,370.72738507321344,377.3823193321582,56789.0,575.9441772460938,661.0441455078125,-2.050897150144319,0.061407842294839,-0.0795362035778985,0.0272463768115942,-0.0957680876358696,Construction Materials,4.0
2020-03-26,404.6199951171875,443.3136655971892,401.197451810945,410.7045004320575,87320.0,561.7691650390625,655.2315344238282,-2.0679265488941243,-0.0131014683651565,0.0150375794283419,0.0956296548537971,-0.0084586608362031,Construction Materials,4.0
2020-03-27,393.9245910644531,426.914034519528,388.8383139183797,413.3189657115295,60710.0,547.3350875854492,648.7496282958984,-2.101834511894857,-0.0264332069146427,0.0492337241365647,0.0837455802541586,-0.0129118040900403,Construction Materials,4.0
2020-03-30,384.7502746582031,393.5442947551626,379.3787689019245,387.887589141564,55901.0,533.6520690917969,641.4539172363282,-2.130920124717554,-0.0232895244784271,0.0081541578785042,0.0228564361773924,-0.0139610186400788,Construction Materials,4.0
2020-03-31,394.590087890625,406.3788527799073,385.08303814972845,386.9844480979078,53039.0,519.2607727050781,634.2161999511719,-2.0997246671757908,0.0255745450504568,-0.0192747867372314,0.0298759782646897,-0.0240934834215393,Construction Materials,4.0
2020-04-01,396.966796875,399.2485117161571,381.2326432776764,398.3453305070983,57265.0,505.5706176757813,627.3967919921874,-2.092189714787985,0.0060232353962063,0.0034726673438443,0.0057478732708105,-0.0396359436637671,Construction Materials,4.0
2020-04-03,396.491455078125,400.2467509260646,384.17984439937055,394.54252169671446,42050.0,492.39384765625,620.9985473632812,-2.0936967052655464,-0.0011974346484818,-0.0049154486343886,0.0094713159636683,-0.031051389685885,Construction Materials,4.0
2020-04-07,397.5372619628906,410.7045310886292,385.5108503621276,403.0988916240249,87343.0,479.0150497436524,614.8541424560547,-2.09038115206347,0.0026376530222058,0.0139902097068158,0.0331221004560011,-0.0302522876506747,Construction Materials,4.0
2020-04-08,389.598876953125,408.80312855079626,388.0777722435061,391.0249343783022,104567.0,465.0420639038086,608.1041387939454,-2.115548454193387,-0.0199689079976272,0.0036603222173783,0.0492923689818074,-0.00390428412298,Construction Materials,4.0
2020-04-09,398.7256774902344,404.0496313769024,392.64117119684863,398.3454012868755,91449.0,452.5284118652344,601.5623388671875,-2.086613482367965,0.0234261469347291,-0.0009537289039234,0.013352422949481,-0.0152598807573278,Construction Materials,4.0
2020-04-13,417.5020751953125,436.3735743551437,397.9175473192147,416.4087702996797,277482.0,441.72364807128906,595.5890612792969,-2.0270861007438867,0.0470910171205063,-0.0026186813445691,0.0452009709197323,-0.0469088156434573,Construction Materials,4.0
2020-04-15,407.89990234375,430.8118949222262,399.7713875202627,420.4492179092418,183210.0,434.4578857421875,589.8449011230468,-2.0575281597976707,-0.0229991020932542,0.0307656743563426,0.0561706253098523,-0.019927719464461,Construction Materials,4.0
2020-04-16,424.0619201660156,426.86651129988536,407.5196602746312,407.614736569768,71099.0,428.2093795776367,584.0417987060547,-2.0062892258001788,0.0396225096632785,-0.0387848632808357,0.0066136358878245,-0.0390090670836661,Construction Materials,4.0
2020-04-17,431.6675720214844,440.2239165928772,423.158780105638,437.3242780934125,103552.0,421.5591979980469,578.1559851074219,-1.982176797654394,0.017935238920984,0.0131043109062789,0.019821606082949,-0.019711445721994,Construction Materials,4.0
2020-04-20,432.1904602050781,454.4369494156716,430.6693265382829,442.0777855194295,205964.0,416.2732772827149,571.6550640869141,-1.9805190694287564,0.0012113214368757,0.0228772409961564,0.0514738090240061,-0.0035195910295507,Construction Materials,4.0
2020-04-21,408.090087890625,427.81721502802856,405.95100181548486,427.81721502802856,186080.0,411.41754760742185,565.2045306396484,-2.0569252088053647,-0.0557633139403801,0.04834012813046,0.04834012813046,-0.0052417006406523,Construction Materials,4.0
2020-04-22,403.14642333984375,417.359473979275,398.4404512347932,408.8031294102238,238914.0,407.5006439208984,558.389878540039,-2.0725982580748843,-0.01211415003078,0.0140313934166087,0.0352553063020726,-0.0116731089068438,Construction Materials,4.0
2020-04-23,403.4791564941406,415.7907966379344,399.8189368016713,405.0002901471007,148816.0,403.6146362304688,551.8737475585938,-2.071543384090752,0.000825340707578,0.0037700427109477,0.0305136955543638,-0.0090716450492095,Construction Materials,4.0
2020-04-24,391.4527587890625,410.5143812183148,386.936910327015,400.29430311999687,362074.0,403.6479125976563,545.3157849121094,-2.1096710365296167,-0.0298067384932008,0.0225864913004705,0.0486945665888736,-0.0115361262902246,Construction Materials,4.0
2020-04-27,384.9879760742188,398.3928924833847,383.371766075065,398.3453688417911,127646.0,403.58374176025393,538.787294921875,-2.130166532727973,-0.0165148477554282,0.0346956102467919,0.0348190521321156,-0.0041980791598597,Construction Materials,4.0
2020-04-28,386.9369201660156,393.2591023709996,384.7978339980217,389.7890350566742,147194.0,402.4310134887695,532.4974334716796,-2.123987736318851,0.0050623505483744,0.0073710073710073,0.0163390513427135,-0.0055282555282554,Construction Materials,4.0
2020-04-29,388.5055541992188,396.4439459703317,386.6041443864114,391.6904214383133,119992.0,401.6252914428711,525.7769012451172,-2.1190146483927386,0.0040539787015674,0.008197739272117,0.020433148729303,-0.0048941637828743,Construction Materials,4.0
2020-04-30,389.3136901855469,402.86123618101465,387.8876327123398,392.6411576230302,241850.0,401.3947463989258,519.2740808105468,-2.116452590429443,0.0020801143705495,0.0085470085470085,0.0347985347985349,-0.0036630036630035,Construction Materials,4.0
2020-05-04,383.5143432617188,388.743220108159,374.5777231813539,387.8875915177472,139964.0,401.3329498291016,512.860625,-2.1348384354103347,-0.0148963344213869,0.0114030891748007,0.0136341102707386,-0.0233019187870798,Construction Materials,4.0
2020-05-05,372.2009887695313,392.54606894305215,369.1111976750205,389.5038305040768,169484.0,400.2134948730469,506.0754455566406,-2.1707055053820574,-0.0294991691730992,0.0464878983576788,0.0546615425197558,-0.0083014048531289,Construction Materials,4.0
2020-05-06,360.64990234375,372.723836922306,353.8523682484906,371.10765603282914,324981.0,398.3976501464844,499.028818359375,-2.2073262640941627,-0.0310345398704293,0.0289969680322037,0.0334782693689679,-0.0188480131315282,Construction Materials,4.0
2020-05-07,355.2308654785156,369.82419089621385,353.8523608381137,362.2185520088881,157830.0,396.3346206665039,491.97838928222654,-2.2245064005920443,-0.0150257544228287,0.0196708315899285,0.0410812427519218,-0.0038805880185691,Construction Materials,4.0
2020-05-08,361.5530700683594,370.29956695210194,357.03722169089474,357.03722169089474,132231.0,394.5354110717773,485.0182788085938,-2.204462924136316,0.0177974528799106,-0.012490139764574,0.0241914606950754,-0.012490139764574,Construction Materials,4.0
2020-05-11,377.90521240234375,382.99148961719385,363.1692858809945,363.1692858809945,347372.0,393.9507278442383,478.5544348144532,-2.1526212326481198,0.0452275023716232,-0.0389937106918238,0.0134591348516117,-0.0389937106918238,Construction Materials,4.0
2020-05-12,377.9527282714844,381.0900719065358,365.8312405757762,372.9140038150237,135911.0,392.9120803833008,472.3254156494141,-2.152470591650844,0.0001257348869007,-0.0133316260991279,0.00830088897466,-0.0320714385397988,Construction Materials,4.0
2020-05-13,377.1921997070313,391.500298008717,370.9650937116082,387.74503075667593,277599.0,390.8965866088867,466.23044738769534,-2.1548817183644613,-0.0020122319739066,0.0279773310737634,0.037933176541824,-0.0165091059684152,Construction Materials,4.0
2020-05-14,379.5689697265625,384.0848184584377,370.77494851185816,374.29256860302553,134460.0,389.4800399780273,460.05942199707033,-2.1473465724750533,0.0063012173140836,-0.0139010339210237,0.0118973074514716,-0.0231684408265497,Construction Materials,4.0
2020-05-15,381.5654296875,385.03549688144346,378.6657622413298,382.04078215278577,107453.0,387.3552154541016,454.0386077880859,-2.141017135068656,0.0052598081512715,0.0012457954214433,0.0090942913690725,-0.007599397693195,Construction Materials,4.0
2020-05-18,367.78021240234375,386.3189587606071,364.7854976394206,384.037272703771,122294.0,384.1608474731445,448.2259991455078,-2.1847208264259392,-0.0361280561932622,0.0442031946070071,0.0504071337529772,-0.0081426750595461,Construction Materials,4.0
2020-05-19,367.4474487304688,373.5319543686415,363.1692766236457,370.77491592466447,84368.0,380.9236968994141,441.9266278076172,-2.185775797160873,-0.0009047894928913,0.0090556274256146,0.0165588457865055,-0.0116429495472185,Construction Materials,4.0
2020-05-20,375.3382873535156,379.3312595860215,366.9245720995828,366.9720957398604,76049.0,379.2861068725586,436.0179956054688,-2.1607592327790326,0.0214747405385715,-0.0222897367402742,0.0106383291208047,-0.0224163522278991,Construction Materials,4.0
2020-05-21,392.308349609375,397.39462634732354,380.5196153002781,380.5196153002781,319096.0,378.7442031860352,430.6636254882813,-2.106958531070648,0.0452127129782418,-0.0300496645580831,0.0129649974134198,-0.0300496645580831,Construction Materials,4.0
2020-05-22,386.4615478515625,399.2009879067577,380.3294895460502,394.5425396270565,319256.0,377.8933227539063,425.0905920410156,-2.125494823547213,-0.0149035873532495,0.0209102091020909,0.0329643146284979,-0.0158671887011837,Construction Materials,4.0
2020-05-26,463.75384521484375,463.75384521484375,404.0495882504193,408.8031128180713,2943342.0,381.5083770751953,420.9844970703125,-1.8804527151505936,0.1999999684133355,-0.1184911628523863,0.0,-0.1287412656099167,Construction Materials,4.0
2020-05-27,531.6817626953125,551.4088911279057,468.2697286103179,480.1060172751593,10220582.0,388.84306640625,418.6381579589844,-1.6650987835657736,0.1464740792585767,-0.0970049172999553,0.0371032632990613,-0.1192668971068954,Construction Materials,4.0
2020-05-28,522.6500244140625,535.9123695174392,507.3912222097141,521.5091669164689,1375273.0,395.6287216186523,416.41921142578127,-1.6937323766458436,-0.0169871131848954,-0.0021828325730447,0.0253751927367551,-0.0291950664719758,Construction Materials,4.0
2020-05-29,492.9405212402344,532.394777038633,487.94932020549714,523.5532325252409,748353.0,400.8504699707031,415.21371887207033,-1.7879213132602363,-0.0568439716560525,0.0621022414793273,0.0800385728061716,-0.0101253616200579,Construction Materials,4.0
2020-06-01,501.9722290039063,511.8595839978873,490.1359404079037,502.9229339830802,373242.0,406.483396911621,414.2725225830078,-1.7592878169309674,0.0183221045430555,0.0018939393939392,0.0196970159357243,-0.0235795685739228,Construction Materials,4.0
2020-06-02,506.8683166503906,520.7961079601948,496.2679343066446,497.4563153753865,494044.0,412.6510955810547,413.11646484375,-1.7437656021603256,0.0097537022241249,-0.0185689279953474,0.0274781256833041,-0.02091348382909,Construction Materials,4.0
2020-06-03,494.65179443359375,516.8507907543664,492.4651845630203,513.380694332106,383283.0,418.7736358642578,412.2513232421875,-1.7824960120898947,-0.0241019645842712,0.0378627958278368,0.0448780264634272,-0.0044205032614452,Construction Materials,4.0
2020-06-04,489.8506774902344,503.8735741287224,486.9985629196945,496.26793527394926,179763.0,425.23367462158205,411.9442431640625,-1.7977171383675878,-0.0097060538289504,0.0131004366812228,0.0286268801552644,-0.0058224163027655,Construction Materials,4.0
2020-06-05,511.1940307617188,520.9862795196691,489.6130181617328,495.3172474995394,743829.0,433.0318328857422,412.5384338378906,-1.7300516598617957,0.043571141681048,-0.0310582328954852,0.0191556398719272,-0.0422168712882435,Construction Materials,4.0
2020-06-08,512.8578491210938,530.7786160433843,505.0145324846948,515.9476405233115,361877.0,440.5970718383789,413.1716046142578,-1.7247768061871274,0.0032547687556049,0.0060246546046098,0.0349429514494166,-0.0152933539963177,Construction Materials,4.0
2020-06-09,510.9563598632813,520.510932498378,503.8735967564208,515.2820555509057,246973.0,447.24962921142577,415.5749871826172,-1.7308051551005763,-0.0037076341155179,0.0084658808998521,0.0186993907613819,-0.0138617769798494,Construction Materials,4.0
2020-06-10,512.1447143554688,517.1834384557279,506.86831404268406,506.86831404268406,104407.0,453.959228515625,418.0924536132813,-1.7270376789066737,0.0023257455734682,-0.0103025573922499,0.0098384772097088,-0.0103025573922499,Construction Materials,4.0
2020-06-11,499.78564453125,515.2821248732595,495.5074719077636,507.676484653728,81690.0,460.0889007568359,419.8883367919922,-1.766220011828069,-0.0241319874593894,0.0157884489256965,0.0310062534039841,-0.0085600150190366,Construction Materials,4.0
2020-06-12,496.505615234375,503.873577930529,472.5003174178734,475.352432009933,143373.0,465.93573303222655,421.7260491943359,-1.7766187879277269,-0.0065628721688301,-0.0426041168022977,0.0148396361895644,-0.0483484921014838,Construction Materials,4.0
2020-06-15,486.9985961914063,501.02149378793774,484.479233951282,490.753892237796,112337.0,471.2073913574219,423.587529296875,-1.806759177983756,-0.0191478580528862,0.0077111024051366,0.028794533918985,-0.0051732433313506,Construction Materials,4.0
2020-06-16,479.44049072265625,497.88418981100136,468.364783949212,494.3190462779263,128163.0,476.7904052734375,425.48133361816406,-1.8307208683814635,-0.015519768491857,0.0310331643721699,0.0384692145224219,-0.0231013170305034,Construction Materials,4.0
2020-06-17,527.35595703125,527.35595703125,473.8788127546849,479.8207176743033,710426.0,484.78583068847655,428.1366510009765,-1.6788130161167067,0.0999403830835631,-0.0901388117895667,0.0,-0.1014061632632626,Construction Materials,4.0
2020-06-18,509.5303649902344,546.5127553011134,504.8243635551967,532.3948090224296,424559.0,491.4954345703125,430.3879223632812,-1.7353260297824584,-0.0338018217170898,0.0448735651556968,0.072581327535971,-0.0092359587541517,Construction Materials,4.0
2020-06-19,545.6571044921875,559.3948022935098,509.1024884413911,509.5303172638535,782569.0,499.1628723144531,433.3712353515625,-1.6207923347177862,0.0709020344698112,-0.0662078564191979,0.0251764298278627,-0.0669919180926192,Construction Materials,4.0
2020-06-22,559.6799926757812,582.7821104063436,538.5743320476242,548.2715337444988,500092.0,507.8237945556641,436.6140899658203,-1.5763351481217225,0.0256990847698099,-0.0203838962989182,0.0412773692697376,-0.0377102288885702,Construction Materials,4.0
2020-06-23,602.9845581054688,615.6289211518249,560.9158680050872,567.0004023262187,530629.0,514.7853302001953,440.8818035888672,-1.4390453743915514,0.0773737957339731,-0.0596767451098739,0.0209696299455557,-0.0697674418604651,Construction Materials,4.0
2020-06-24,572.1342163085938,623.6624352135333,560.9159097194888,614.1553858962538,321078.0,516.8079528808594,444.3499743652344,-1.5368511462025716,-0.0511627393805977,0.0734463494576158,0.0900631660126871,-0.0196078232507843,Construction Materials,4.0
2020-06-25,570.2327880859375,608.4511367162088,557.1130720557787,567.5708259680886,205030.0,519.1870910644532,447.4045886230469,-1.5428793016144182,-0.0033233953999889,-0.004668202484084,0.0670223624961241,-0.0230076493394861,Construction Materials,4.0
2020-06-26,565.95458984375,579.882439211261,562.3419229919427,572.0866477775174,129563.0,522.837794494629,450.56568237304685,-1.5564426029156726,-0.0075025469099169,0.0108348939010467,0.0246094821341695,-0.0063833157582565,Construction Materials,4.0
2020-06-29,540.2855834960938,568.8067305188657,538.0989738296323,566.6201208524043,198908.0,524.7534622192383,452.8901556396484,-1.6378218302183924,-0.0453552401699631,0.048741884219646,0.0527890210177672,-0.0040471367981211,Construction Materials,4.0
2020-06-30,550.3154907226562,582.3067328048716,541.0461182412726,549.22221493814,574845.0,526.9258209228516,455.2631140136719,-1.606023711936726,0.0185640845007573,-0.001986634581339,0.0581325487316475,-0.016843742612463,Construction Materials,4.0
2020-07-01,552.2168579101562,574.0355445980263,549.507372450336,555.2116012300972,278284.0,529.8040740966796,457.6636419677735,-1.5999957500264814,0.0034550493663247,0.0054231291150264,0.0395110840520913,-0.0049065605676621,Construction Materials,4.0
2020-07-02,570.850830078125,577.9335939485829,556.1624261913748,556.1624261913748,415891.0,533.8540817260742,460.9188568115234,-1.540919904391025,0.0337439393619534,-0.025730721780224,0.0124073812233724,-0.025730721780224,Construction Materials,4.0
2020-07-03,580.92822265625,586.584928466356,566.2398202165973,575.1764695658758,248102.0,537.3407913208008,464.4744927978516,-1.5089712418628842,0.017653285319294,-0.0099009703196631,0.0097373575417649,-0.0252843670987288,Construction Materials,4.0
