Date_Ticker,Close_KIRLOSBROS.NS,High_KIRLOSBROS.NS,Low_KIRLOSBROS.NS,Open_KIRLOSBROS.NS,Volume_KIRLOSBROS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,145.56948852539062,147.72571869222878,135.93833881181095,139.7237177356858,98893.0,,,-0.7723591549894849,0.0439860920653795,-0.0401579400252216,0.0148123771587069,-0.0661618709466014,Capital Goods,1.0
2020-01-24,147.00698852539062,151.41528755656643,145.2340967802559,145.56950161820802,47741.0,,,-0.7699975912041851,0.0098750089360193,-0.009778357625048,0.0299870031717195,-0.0120599147218672,Capital Goods,1.0
2020-01-27,143.41326904296875,150.1215411729041,142.83828306269797,150.1215411729041,49509.0,,,-0.7759014505323338,-0.0244459091262942,0.0467758121316197,0.0467758121316197,-0.0040092941476601,Capital Goods,1.0
2020-01-28,141.49661254882812,146.52781638620962,140.5862071599716,145.6174109973531,11901.0,,,-0.7790501855343668,-0.0133645687524657,0.0291229477108714,0.0355570620861704,-0.006434114375299,Capital Goods,1.0
2020-01-29,140.7778778076172,145.2820151232525,139.9153915172763,145.23409596870624,7968.0,,,-0.7802309423594662,-0.0050795190659628,0.0316542501598069,0.031994638545344,-0.0061265754518584,Capital Goods,1.0
2020-01-30,139.00497436523438,142.2632718797413,136.17791995957813,141.40078566203997,17976.0,,,-0.7831435159694591,-0.0125936224497261,0.0172354356939099,0.023440150465017,-0.0203377930794633,Capital Goods,1.0
2020-01-31,141.0653533935547,145.85697555109982,136.5612314900363,139.7237050385902,24267.0,,,-0.7797586697104869,0.0148223402632101,-0.0095108282982956,0.0339673920085614,-0.0319293277559969,Capital Goods,1.0
2020-02-03,136.8966827392578,142.7424543577608,136.08210093381436,139.3883180671386,16079.0,,,-0.7866070743365945,-0.0295513430761896,0.0182008451777209,0.0427020691921165,-0.0059503399873827,Capital Goods,1.0
2020-02-04,140.29869079589844,141.6882729186163,136.41748855012068,140.29869079589844,14653.0,,,-0.7810181637113001,0.0248509166808687,0.0,0.0099044553789839,-0.0276638521981933,Capital Goods,1.0
2020-02-05,138.57374572753906,141.83204358230765,137.66332564138108,141.78412442679303,11034.0,,,-0.7838519500104785,-0.0122948051658497,0.0231672939372378,0.023513096493581,-0.0065699319981437,Capital Goods,1.0
2020-02-06,137.51959228515625,141.35289102481218,136.9925107838787,141.35289102481218,10424.0,141.53734817504883,,-0.7855837417278213,-0.0076071656780893,0.0278745644599303,0.0278745644599303,-0.0038327738798453,Capital Goods,1.0
2020-02-07,135.60292053222656,139.29247580928393,135.17167741977264,136.60916420986692,9046.0,141.1755798339844,,-0.7887325017974046,-0.0139374449929675,0.0074205162668397,0.027208523699757,-0.0031801904469412,Capital Goods,1.0
2020-02-10,137.04042053222656,138.95706977043952,132.24879743669416,137.99874515133305,17298.0,140.93120803833008,,-0.7863709380121048,0.0106008041298666,0.006993006993007,0.0139860139860139,-0.034965034965035,Capital Goods,1.0
2020-02-11,134.69252014160156,138.71748037826163,133.4946144388532,137.04041239441392,12970.0,140.43527603149414,,-0.7902281321227074,-0.017132904157083,0.0174314969409141,0.0298825816936876,-0.0088936319662665,Capital Goods,1.0
2020-02-12,131.8175506591797,137.99874135792902,130.42798292424732,134.8362672772353,16473.0,139.5703887939453,,-0.7949512095582063,-0.0213446855059169,0.0229007184776222,0.0468920160315455,-0.0105415988082282,Capital Goods,1.0
2020-02-13,133.5425262451172,136.9445665554722,132.05712033084964,132.8716873901843,24756.0,139.07685165405277,,-0.7921173731239272,0.0130860843439391,-0.0050234099488396,0.0254753328846764,-0.0111230928157004,Capital Goods,1.0
2020-02-14,149.7861328125,154.5298364966602,128.46341118737945,136.4654125516226,138422.0,139.53924331665038,,-0.7654319379850126,0.1216362085105959,-0.0889315987452061,0.0316698454996384,-0.1423544437976245,Capital Goods,1.0
2020-02-17,158.7464599609375,161.4776908481713,151.1757016694304,154.29025653742184,321807.0,140.57662963867188,,-0.7507116707862725,0.0598208057060522,-0.0280711987190908,0.0172049876759827,-0.0476908794902892,Capital Goods,1.0
2020-02-18,166.26930236816406,168.95261391885282,155.5360707882805,159.32144967554623,474794.0,141.92786712646483,,-0.738352942305282,0.0473890404175166,-0.0417867435158503,0.0161383461196413,-0.0645532965316553,Capital Goods,1.0
2020-02-19,171.97132873535156,173.45673463609126,164.8318141293243,166.74846313082807,184677.0,143.55462188720702,,-0.7289854995424474,0.034293921282966,-0.0303705602726429,0.0086375206359288,-0.0415157262465206,Capital Goods,1.0
2020-02-20,170.3422088623047,172.88176337031467,166.12558619390632,172.30677734619155,89915.0,144.79325790405272,,-0.7316618616252994,-0.0094732062898341,0.0115330692082014,0.0149085451279009,-0.0247538334542019,Capital Goods,1.0
2020-02-24,162.62767028808594,170.19844287076614,160.95060235572203,168.6651177691704,16412.0,145.5742919921875,,-0.744335513741594,-0.045288473278251,0.0371243557162779,0.0465527949165662,-0.0103123160369515,Capital Goods,1.0
2020-02-25,158.41104125976562,162.5797440211795,156.4943922780936,161.42975755675053,11880.0,146.32418060302734,,-0.7512627056785159,-0.0259281155589992,0.0190562240673284,0.0263157336020407,-0.0120992133277443,Capital Goods,1.0
2020-02-26,153.2840118408203,157.59647240002178,152.46944473113905,157.16522926867611,13779.0,146.91355056762694,,-0.7596855279407406,-0.0323653539435922,0.025320432191495,0.0281337923467177,-0.0053141035382552,Capital Goods,1.0
2020-02-27,149.59625244140625,154.6426512063898,147.84943804678988,152.36206657959804,12167.0,147.3544692993164,,-0.7657438785818226,-0.0240583434314314,0.0184885255683466,0.0337334571062208,-0.0116768593203934,Capital Goods,1.0
2020-02-28,137.31996154785156,148.48024110827768,136.00983585015453,148.48024110827768,23785.0,147.27021865844728,,-0.785911700489318,-0.0820628237218914,0.0812720848056538,0.0812720848056538,-0.0095406791767888,Capital Goods,1.0
2020-03-02,132.8073272705078,145.0836283625921,128.6343503827537,140.5224737770129,24555.0,146.85731735229493,,-0.7933251778358764,-0.0328621871611232,0.0580927774473658,0.092436926067184,-0.0314212850564669,Capital Goods,1.0
2020-03-03,136.98028564453125,138.77564076647016,131.497198068928,132.0794794079432,25906.0,146.8614974975586,,-0.7864697292281148,0.0314211456535359,-0.0357774566867659,0.0131066679667899,-0.0400282971363634,Capital Goods,1.0
2020-03-04,138.29042053222656,141.6870273523163,131.10902917867756,136.98029483555115,36383.0,146.761083984375,,-0.7843174042857571,0.0095644046990466,-0.0094737270422148,0.024561403508772,-0.0519297817297148,Capital Goods,1.0
2020-03-05,144.40431213378906,147.41272635672476,135.96132121234407,141.25032016598266,18454.0,147.0526123046875,,-0.7742733382033232,0.0442105214376562,-0.0218413974015143,0.0208332713786858,-0.058467720227237,Capital Goods,1.0
2020-03-06,138.58157348632812,142.6574990695665,135.86428482815856,142.6574990695665,7850.0,147.1057113647461,,-0.7838390903571384,-0.040322470717261,0.0294117427064752,0.0294117427064752,-0.0196078640890712,Capital Goods,1.0
2020-03-09,126.98458099365234,135.13643162826725,123.29683339874336,135.13643162826725,26665.0,146.67479438781737,,-0.8028909425234668,-0.0836835100145539,0.0641955942274785,0.0641955942274785,-0.0290409084792218,Capital Goods,1.0
2020-03-11,120.04579162597656,131.01198277545416,119.36647319541376,131.01198277545416,26223.0,145.82506294250487,,-0.8142901729127027,-0.0546427709047812,0.0913500673446734,0.0913500673446734,-0.0056588275304086,Capital Goods,1.0
2020-03-12,104.61549377441406,116.45509181388636,102.33490896984652,115.04792908274138,50748.0,144.32121162414552,,-0.8396394825493215,-0.1285367662003368,0.0997217040414981,0.1131725102306779,-0.0217996849442325,Capital Goods,1.0
2020-03-13,115.38758087158205,120.33692047482424,85.40039517568172,104.66400556121152,42209.0,143.4997131347656,,-0.8219428072235704,0.1029683721647979,-0.0929352641711509,0.0428931741688083,-0.2598822634931038,Capital Goods,1.0
2020-03-16,106.11969757080078,115.48462905478604,103.9361646685044,115.38758462882032,39183.0,142.1285717010498,,-0.8371683359675772,-0.080319590988702,0.0873342769549094,0.0882487577552428,-0.0205761319743639,Capital Goods,1.0
2020-03-17,97.48260498046876,107.67242462598178,96.02691645968116,102.38342596205946,55546.0,139.51339530944824,,-0.8513575847130448,-0.0813900980500773,0.0502737999520286,0.1045296199004388,-0.0149328028429198,Capital Goods,1.0
2020-03-18,91.80542755126952,101.8011590438518,90.25269450298887,98.93830031344464,47936.0,136.16634368896484,,-0.860684204970101,-0.0582378510539052,0.0776955453771151,0.1088795266162239,-0.0169133033819106,Capital Goods,1.0
2020-03-19,89.62189483642578,95.05646422055486,84.42994022305261,95.05646422055486,36761.0,132.33397331237794,,-0.8642713714281132,-0.0237843532031299,0.0606388583286263,0.0606388583286263,-0.0579317657013312,Capital Goods,1.0
2020-03-20,89.28223419189453,98.55012124624616,88.31177512459134,94.61975906206214,68721.0,128.19951858520508,,-0.8648293750993594,-0.0037899292929611,0.0597826086956523,0.1038043809973676,-0.0108695652173912,Capital Goods,1.0
2020-03-23,75.88990020751953,90.25269814231063,74.24012266544908,89.28223902250086,20830.0,123.47690315246582,135.80192794799805,-0.8868306627085003,-0.1499999871821175,0.1764706341471029,0.1892583584313105,-0.0217390922581155,Capital Goods,1.0
2020-03-24,77.5396728515625,81.51855313071101,74.14306647111621,77.73376168312512,27907.0,119.22250328063964,134.49595565795897,-0.8841203716962219,0.0217390277168858,0.0025030906686203,0.0513141226010258,-0.043804755108376,Capital Goods,1.0
2020-03-25,81.76117706298828,82.48902136918699,73.99750446353539,77.68525190988157,8782.0,115.39001007080078,133.2926220703125,-0.8771851706769567,0.0544431522107036,-0.0498515958248331,0.0089020771513352,-0.0949554896142432,Capital Goods,1.0
2020-03-26,85.30335235595703,91.12610668190612,78.75275373926432,81.76117532686834,11070.0,111.9909770965576,132.10646591186523,-0.8713659895339593,0.0433234380938508,-0.0415244762516221,0.0682593844805965,-0.0767918075406711,Capital Goods,1.0
2020-03-27,89.18518829345703,92.19360987162278,85.4489224268311,89.28223271778207,18452.0,108.97042388916016,130.90786376953125,-0.8649888047197155,0.0455062530403462,0.0010881226600734,0.0337323005729019,-0.041893345051109,Capital Goods,1.0
2020-03-30,83.02278137207031,86.85609196652877,80.20844841972604,81.56709267989385,21877.0,106.2555648803711,129.70005401611328,-0.8751125730785523,-0.0690967529396225,-0.0175336054528543,0.0461717920203046,-0.0338983217116241,Capital Goods,1.0
2020-03-31,84.23585510253906,87.3413213442852,82.68311457765044,85.40040309218998,20286.0,103.82699127197266,128.57400512695312,-0.8731197028241011,0.0146113357131737,0.0138248491480654,0.0368663229923398,-0.0184332493924171,Capital Goods,1.0
2020-04-01,85.59449005126953,87.19574905442232,80.6451500993553,82.4890238786217,10871.0,101.25770149230956,127.52592025756836,-0.870887700672891,0.016128938764575,-0.0362811457932364,0.0187075009406991,-0.0578231139521908,Capital Goods,1.0
2020-04-03,88.65144348144531,90.64088773667628,83.45948841547202,90.2527025888244,16610.0,98.7757526397705,126.51405807495117,-0.8658656550978989,0.0357143716651004,0.0180624143781058,0.0224411941543551,-0.0585659393922893,Capital Goods,1.0
2020-04-07,89.13666534423828,91.22315385469662,88.31177660401482,91.22315385469662,26161.0,96.01237030029296,125.50806671142578,-0.8650685195298936,0.0054733667466398,0.0234077469961491,0.0234077469961491,-0.0092542023760683,Capital Goods,1.0
2020-04-08,88.74848175048828,94.03748828891624,88.02063742534808,89.28223721719722,47671.0,93.52071571350098,124.37164657592774,-0.865706238011318,-0.0043549261378678,0.0060142489897412,0.0595954593713243,-0.0082012031167642,Capital Goods,1.0
2020-04-09,90.10711669921876,91.65984961893317,84.81811810906241,90.05859819161134,214983.0,91.6768424987793,123.23364913940428,-0.8634742358601079,0.0153088246912234,-0.0005384536691964,0.0172320786259037,-0.0586967909295248,Capital Goods,1.0
2020-04-13,92.43622589111328,94.13452925394212,87.9235897605079,91.02906320923256,25580.0,90.29636421203614,122.21410827636718,-0.8596479124377864,0.0258482268350589,-0.0152230650734088,0.0183727034120735,-0.0488189136575212,Capital Goods,1.0
2020-04-15,92.96997833251952,98.88977695362232,86.51642428160618,95.49317033777476,48792.0,89.7140884399414,121.243575592041,-0.858771049525828,0.0057742777386323,0.0271398579467307,0.0636743035469993,-0.0694154625682643,Capital Goods,1.0
2020-04-16,95.10498046875,96.075439453125,92.193603515625,94.134521484375,33754.0,88.6999584197998,120.33011764526368,-0.855263610411769,0.0229644254470443,-0.010204081632653,0.0102040816326529,-0.0306122448979592,Capital Goods,1.0
2020-04-17,97.24000549316406,99.90876820025606,95.7357982279399,99.90876820025606,43639.0,88.25597381591797,119.49481826782228,-0.8517561336963846,0.0224491400333718,0.0274451106163255,0.0274451106163255,-0.0154690166623849,Capital Goods,1.0
2020-04-20,102.91717529296876,111.6027799915771,99.42351712654276,99.42351712654276,97548.0,88.52770233154297,118.73185470581056,-0.8424295259731035,0.0583830674526626,-0.033946308344363,0.0843941224959148,-0.033946308344363,Capital Goods,1.0
2020-04-21,95.7357940673828,101.89820802423588,92.24214270164067,101.89820802423588,33310.0,88.72422065734864,117.90863693237304,-0.854227292811904,-0.069778258149265,0.064368964783597,0.064368964783597,-0.0364926347535504,Capital Goods,1.0
2020-04-22,94.57122802734376,96.0269165494928,92.5817914894822,96.0269165494928,21818.0,88.97168731689453,116.99408767700196,-0.8561404733237276,-0.0121643743741175,0.0153925094609974,0.0153925094609974,-0.0210363826224857,Capital Goods,1.0
2020-04-23,96.85182189941406,100.63660649581549,94.81385185025589,96.07545165173327,26339.0,89.35016670227051,116.15964920043945,-0.8523938521778089,0.0241150920807638,-0.0080160623977427,0.0390780939601953,-0.0210421446823657,Capital Goods,1.0
2020-04-24,95.49317169189452,99.9572818266507,94.66828298286592,98.74420801807484,14533.0,90.33033027648926,115.31912078857422,-0.8546258793965695,-0.014028132676023,0.0340446994123273,0.0467479512478594,-0.0086381957412627,Capital Goods,1.0
2020-04-27,102.72308349609376,104.80957182338062,98.3074994959434,101.89819482828672,125639.0,91.58950080871584,114.66152404785156,-0.8427483852138157,0.0757112961702254,-0.0080302171598888,0.0203117766355427,-0.0429853140099543,Capital Goods,1.0
2020-04-28,101.55854034423828,104.66400632064467,99.95728144227267,102.86865857165928,24091.0,92.57936897277833,113.9518864440918,-0.8446615281243136,-0.0113367230832761,0.0129001285660492,0.0305780879272214,-0.0157668562046878,Capital Goods,1.0
2020-04-29,101.07331848144533,102.23786645983692,100.10285936478049,102.23786645983692,14283.0,93.36786727905272,113.27950241088868,-0.8454586636923189,-0.0047777553827406,0.0115218140245922,0.0115218140245922,-0.0096015361051292,Capital Goods,1.0
2020-04-30,101.26740264892578,104.71253531499312,100.44251391880144,104.71253531499312,31524.0,93.97197799682615,112.6684994506836,-0.8451398169853819,0.0019202314754917,0.0340201543236073,0.0340201543236073,-0.0081456491284175,Capital Goods,1.0
2020-05-04,94.91089630126952,99.47205079054724,93.4066818399041,99.47205079054724,20184.0,94.56638374328614,111.89586685180664,-0.8555824571187061,-0.0627695209058833,0.0480572270100527,0.0480572270100527,-0.01584870146617,Capital Goods,1.0
2020-05-05,95.05645751953124,98.35601965001123,92.33917672102956,94.52270950390408,10468.0,95.10741386413574,110.80127334594728,-0.8553433252219471,0.001533661823187,-0.0056150631903939,0.0347116042042912,-0.0285859674282871,Capital Goods,1.0
2020-05-06,92.53327941894533,97.0459159934436,92.19362019377142,96.56068641347638,26234.0,95.45435333251952,109.47700973510742,-0.8594884702836552,-0.02654399465778,0.0435238761645628,0.0487677147382541,-0.0036706709986585,Capital Goods,1.0
2020-05-07,91.2716827392578,93.98896381920284,90.59235691625994,93.98896381920284,14721.0,95.58536529541016,107.97705734252928,-0.8615610553482843,-0.0136339778251628,0.0297713485540491,0.0297713485540491,-0.0074428979789771,Capital Goods,1.0
2020-05-08,89.76746368408203,93.16407041807432,89.37927857653703,90.30121913245829,30201.0,95.61690521240234,106.3329800415039,-0.864032226997579,-0.0164806762626803,0.0059459789379223,0.0378378378378376,-0.0043243408203125,Capital Goods,1.0
2020-05-11,89.91304016113281,92.09657321057416,89.57338094535616,89.91304016113281,11855.0,95.67513313293458,104.72439666748046,-0.8637930700332697,0.0016217064744427,0.0,0.0242849429351765,-0.0037776413206354,Capital Goods,1.0
2020-05-12,87.29279327392578,91.70838515016972,86.37086008851963,91.70838515016972,38114.0,95.53441696166992,103.21769912719726,-0.8680976823166594,-0.0291420119096328,0.0505836932309837,0.0505836932309837,-0.0105613894438354,Capital Goods,1.0
2020-05-13,90.78644561767578,92.67883777289866,87.72949817891856,91.22314922149188,34376.0,95.45192794799804,101.86520721435546,-0.86235821598384,0.0400222310768184,0.0048102291134424,0.0208444348971674,-0.0336718484566603,Capital Goods,1.0
2020-05-14,94.37714385986328,95.29907700794227,90.34973726833088,90.34973726833088,32135.0,95.52228622436525,100.68706985473632,-0.8564593200306646,0.0395510388996703,-0.0426735375411713,0.0097686061515904,-0.0426735375411713,Capital Goods,1.0
2020-05-15,91.02906036376952,94.3771410699404,90.25269017485304,94.3771410699404,30430.0,95.3184902191162,99.5157260131836,-0.8619596419329498,-0.0354755755383441,0.0367803500639387,0.0367803500639387,-0.0085288169054363,Capital Goods,1.0
2020-05-18,87.09869384765625,94.134521484375,86.370849609375,93.0670180823654,21759.0,94.81142463684084,98.51130065917968,-0.8684165540911467,-0.0431770524754049,0.0685236938816591,0.0807799442896934,-0.0083565459610027,Capital Goods,1.0
2020-05-19,87.24427795410156,90.20417388147594,86.56495211534836,87.68098160443061,6844.0,94.02777976989746,97.60003967285157,-0.8681773845930623,0.0016714843818433,0.005005527704164,0.0339265335995049,-0.0077864801530088,Capital Goods,1.0
2020-05-20,87.19575500488281,88.7970141173096,85.69154773273682,87.38985128142855,13150.0,93.60077781677246,96.6043490600586,-0.8682570994032403,-0.0005561734288669,0.0022259830944162,0.0183639571942133,-0.017250923190719,Capital Goods,1.0
2020-05-21,87.82655334472656,88.84553841696228,87.24427933374147,88.16621256746654,10145.0,93.2635440826416,95.5950717163086,-0.8672208068709257,0.0072342780885196,0.0038673864543765,0.011602243665832,-0.0066298173936032,Capital Goods,1.0
2020-05-22,86.66199493408203,88.50586118049729,86.46789868434394,88.50586118049729,6921.0,92.754052734375,94.44022537231446,-0.869133974848974,-0.0132597530734644,0.021276526669133,0.021276526669133,-0.0022396928421245,Capital Goods,1.0
2020-05-26,87.48689270019531,88.74848513615764,86.75904834728856,87.05018164604188,9685.0,92.35373878479004,93.4183317565918,-0.867778810542172,0.0095185642419231,-0.004991731225956,0.0144203594049867,-0.0083194674132612,Capital Goods,1.0
2020-05-27,85.83709716796875,88.65142980056103,82.73163127242779,88.65142980056103,35118.0,91.5094394683838,92.59538208007812,-0.870489139155776,-0.0188576309125547,0.0327869036284522,0.0327869036284522,-0.0361785987411024,Capital Goods,1.0
2020-05-28,87.58393096923828,89.08814548765673,85.35187214913641,87.34131620201047,30886.0,90.8107089996338,91.94614486694336,-0.8676193934555911,0.0203505693797085,-0.002770083102493,0.0171745490499481,-0.0254847983574273,Capital Goods,1.0
2020-05-29,93.358154296875,98.98681954641424,87.48688169756024,88.06915562585385,221307.0,90.42495079040528,91.72099807739258,-0.8581333435781787,0.0659278849868564,-0.0566527767269514,0.060291093926732,-0.062889767300287,Capital Goods,1.0
2020-06-01,95.59021759033205,104.0332084666538,94.13452899758586,95.97840269586736,126101.0,90.1410915374756,91.32505081176758,-0.8544664497762134,0.0239086056303037,0.0040609291967401,0.0883248421141338,-0.015228426395939,Capital Goods,1.0
2020-06-02,99.18091583251952,101.80115981254258,93.60077607648996,95.5902201685066,103666.0,90.35459251403807,91.18627517700196,-0.848567553823038,0.0375634487785773,-0.036203493725308,0.0264188322726086,-0.0562622325997915,Capital Goods,1.0
2020-06-03,99.32648468017578,102.2863878156068,98.06489232718408,102.2863878156068,76924.0,90.5680938720703,91.2231527709961,-0.8483284093925038,0.0014677102589177,0.0297997371492779,0.0297997371492779,-0.0127014698753705,Capital Goods,1.0
2020-06-04,97.19147491455078,101.8981998057266,96.07544553111364,101.8981998057266,56030.0,90.8010036468506,91.33087371826171,-0.8518358610403378,-0.0214948688912084,0.0484273429877866,0.0484273429877866,-0.0114827908972297,Capital Goods,1.0
2020-06-05,101.99525451660156,104.22731350859824,98.0163735084479,99.66615109104322,124851.0,91.33718223571778,91.57834091186524,-0.843944082298936,0.049425935826925,-0.0228354097119218,0.0218839494305429,-0.0390104522706595,Capital Goods,1.0
2020-06-08,109.46778869628906,111.60279574014662,101.89820480622085,103.3538934463097,278833.0,92.32219848632812,91.98205200195312,-0.8316680015315169,0.0732635475552562,-0.0558510893733493,0.0195035185170404,-0.0691489613540063,Capital Goods,1.0
2020-06-09,113.25257873535156,119.90022977102475,110.58381609896225,114.5141785796146,172941.0,93.48917541503906,92.72930557250976,-0.8254502463376292,0.0345744632657479,0.0111397008205096,0.0586975688315885,-0.0235646964174272,Capital Goods,1.0
2020-06-10,108.20618438720705,116.01838272385352,105.87708117968388,115.4846272832075,93610.0,94.53484497070312,93.34263580322266,-0.8337405991299213,-0.0445587588776846,0.0672645739910313,0.0721973367870656,-0.0215246773621425,Capital Goods,1.0
2020-06-11,106.26526641845705,108.69141405358162,105.05219260089474,108.69141405358162,49587.0,95.30878601074218,93.83271759033204,-0.8369291915370431,-0.0179372184662253,0.0228310502283104,0.0228310502283104,-0.0114155251141552,Capital Goods,1.0
2020-06-12,112.28211975097656,113.93190473453888,98.98683246917416,98.98683246917416,120110.0,96.20403480529784,94.37229293823242,-0.8270445425411901,0.0566210722968128,-0.11840965695419,0.0146932119488059,-0.11840965695419,Capital Goods,1.0
2020-06-15,109.66187286376952,115.48462717512012,108.1091398615457,113.05847954539072,103687.0,97.13567543029784,94.78182662963869,-0.8313491548245798,-0.0233362791245686,0.0309734513274335,0.0530973451327434,-0.0141592785320451,Capital Goods,1.0
2020-06-16,104.61549377441406,111.6513222381697,103.0627532936833,111.60279632164112,56859.0,98.01151542663574,95.21368087768556,-0.8396394825493215,-0.0460176263415131,0.0667903223043997,0.0672541724931035,-0.0148423567552908,Capital Goods,1.0
2020-06-17,99.86023712158205,106.02265057099233,97.57965984868405,104.3243472437682,131443.0,98.64231338500976,95.5261685180664,-0.8474515464805453,-0.0454546117526907,0.0447035802323503,0.061710382701249,-0.0228376913437662,Capital Goods,1.0
2020-06-18,113.05848693847656,115.19349403064416,99.9572888812282,101.31593312352372,405327.0,99.93544998168946,96.07544845581054,-0.8257691055783414,0.1321672188783747,-0.1038626478465329,0.0188840939763277,-0.1158798283261802,Capital Goods,1.0
2020-06-19,110.58380889892578,116.16394859351163,107.5268687285822,114.90235623540568,125127.0,101.0733127593994,96.51409576416016,-0.8298345734311969,-0.021888476544865,0.0390522571023672,0.0504607297410613,-0.0276436505559114,Capital Goods,1.0
2020-06-22,116.79474639892578,120.33692344899352,108.30322962329116,112.28211028878552,275414.0,102.5799503326416,97.06725738525392,-0.8196310777284069,0.0561649807674542,-0.0386373210206462,0.030328222452481,-0.0727046124714452,Capital Goods,1.0
2020-06-23,120.82215118408205,124.315809671653,112.91290848118854,119.17237376807404,299359.0,104.24671325683592,97.70873077392578,-0.8130147484836291,0.034482756368169,-0.0136545939617845,0.0289157116748244,-0.0654618596456136,Capital Goods,1.0
2020-06-24,118.34748840332033,125.18922825810188,114.5141777864808,120.43397702175848,121454.0,105.87223281860352,98.2735382080078,-0.8170801912689343,-0.020481863271838,0.0176301892552848,0.0578106045771362,-0.0323902996891311,Capital Goods,1.0
2020-06-25,119.26941680908205,123.29682328266252,115.58166951674004,118.34747628398912,98519.0,107.45650711059572,98.8102020263672,-0.8155656224093266,0.0077900124303428,-0.0077298988270286,0.0337673024764368,-0.0309194711519809,Capital Goods,1.0
2020-06-26,116.9403305053711,123.15127070181224,115.72725653747304,123.10274478148996,71098.0,108.6356159210205,99.28960906982422,-0.8193919082303225,-0.0195279424182912,0.0526970827727892,0.0531120458579164,-0.0103734439834024,Capital Goods,1.0
2020-06-29,112.37916564941406,117.37702404262852,111.94245461624917,115.533157693761,36785.0,109.4750633239746,99.6350927734375,-0.826885112920834,-0.039004206985267,0.0280656296576036,0.0444731758269689,-0.0038860497908241,Capital Goods,1.0
2020-06-30,112.2335968017578,115.38758888816596,110.9719970055884,115.09644819550677,23537.0,110.12769737243651,99.93496459960936,-0.8271242573513682,-0.0012953366116845,0.025507971546218,0.0281020316223061,-0.0112408390367976,Capital Goods,1.0
2020-07-01,110.6808624267578,112.670299123354,108.88550718297977,111.50575117432282,23600.0,110.69541625976562,100.09023834228516,-0.8296751312770657,-0.0138348446387461,0.0074528579691079,0.0179745319378288,-0.0162210088032708,Capital Goods,1.0
2020-07-02,109.61334991455078,114.22303053572604,108.6914167519218,114.17451202422804,50986.0,111.31651000976562,100.36778945922852,-0.8314288696347579,-0.0096449601927654,0.0416113741002617,0.0420540073336754,-0.008410774448073,Capital Goods,1.0
2020-07-03,109.5163116455078,111.6028002616372,108.88551172844326,110.6323411289273,30786.0,111.69256286621092,100.6666911315918,-0.8315882867213388,-0.0008852778344847,0.0101905320463306,0.0190518525028773,-0.0057598718180573,Capital Goods,1.0
