Date_Ticker,Close_INDUSINDBK.NS,High_INDUSINDBK.NS,Low_INDUSINDBK.NS,Open_INDUSINDBK.NS,Volume_INDUSINDBK.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-09,872.1273193359375,936.6846715803966,856.6277808488784,917.4188636552564,14498980.0,1101.6076110839845,,-0.5973074676134529,-0.1100709492657755,0.0519322618557633,0.0740228528715452,-0.0177721052229632,Financial Services,9.0
2020-03-11,824.2767333984375,897.139120471623,816.019975025319,859.3801132513539,12305857.0,1081.260235595703,,-0.7515997749923862,-0.0548665141850329,0.042586886697854,0.0883955401395095,-0.0100169737159465,Financial Services,9.0
2020-03-12,757.7396240234375,803.4174088337057,743.5920376523856,748.61370995478,16135734.0,1056.7313415527344,,-0.966146032486544,-0.0807218094106235,-0.0120436014949314,0.0602816368078111,-0.0186707754517723,Financial Services,9.0
2020-03-13,776.1846313476562,806.0731835282098,532.1994791737147,699.1697332450427,21139779.0,1033.861050415039,,-0.906670841453518,0.0243421443718089,-0.0992223950233281,0.038507013632387,-0.3143390661450234,Financial Services,9.0
2020-03-16,641.3724365234375,732.6797523630146,632.536219950422,721.3810019892599,16613929.0,1006.5026580810548,,-1.341367391030059,-0.1736857306619819,0.1247458744867633,0.1423623945152816,-0.0137770444593974,Financial Services,9.0
2020-03-17,583.43017578125,683.1874009749496,565.3232232796623,647.0217693900647,19508083.0,978.8907684326172,,-1.5281999016359045,-0.09034105216037,0.10899606542233,0.1709840000307121,-0.0310353376517443,Financial Services,9.0
2020-03-18,444.9964294433594,616.940029550186,361.94587834542193,607.4278679139844,74866076.0,944.5044631958008,,-1.9745739997395613,-0.237275602264691,0.3650173972717232,0.3863932129116378,-0.1866319493885027,Financial Services,9.0
2020-03-19,428.8208923339844,455.8123336240424,378.3145798669886,400.525774090194,29186013.0,910.8665832519532,,-2.02673137450941,-0.036349813254926,-0.0659835347335475,0.0629433914545281,-0.1177795050798486,Financial Services,9.0
2020-03-20,425.247802734375,462.4756836862905,391.35158321672526,428.8208901915999,28086017.0,876.980029296875,,-2.038252659525971,-0.0083323589486551,0.0084023654778453,0.0875439701570177,-0.0797093348859053,Financial Services,9.0
2020-03-23,324.9111633300781,391.1101690426143,318.77893626694816,382.7568342893512,9515210.0,836.1428237915039,1085.799028930664,-2.3617841545960143,-0.2359486369103492,0.17803534469669,0.2037449407217948,-0.0188735499275541,Financial Services,9.0
2020-03-24,301.6376953125,347.653491885998,227.47161409639196,342.8732445841849,37275347.0,794.7189468383789,1063.0296588134763,-2.436828524707432,-0.0716302504938389,0.1367055574037734,0.1525532030266478,-0.2458780264159994,Financial Services,9.0
2020-03-25,290.96661376953125,312.8881071382775,271.5076833710163,281.98557803820074,40292991.0,753.5533920288086,1039.112064819336,-2.4712370018709917,-0.0353771485089534,-0.030866207002169,0.0753402360660864,-0.0668768493622707,Financial Services,9.0
2020-03-26,420.9504089355469,436.4499773362112,300.96167518332203,305.50049621625305,42326717.0,719.7972015380859,1018.9143664550782,-2.052109434567413,0.4467309616111942,-0.2742601272468908,0.0368204141667374,-0.285042444918011,Financial Services,9.0
2020-03-27,397.0009460449219,520.0799111456431,378.893994870448,463.00682462046063,43890479.0,685.7826858520508,999.8050128173828,-2.129333523206728,-0.0568937869693149,0.1662612626824067,0.3100218433403796,-0.045609340115842,Financial Services,9.0
2020-03-30,399.2220764160156,413.0316629835304,357.3105235964589,357.3105235964589,29380383.0,652.4345062255859,981.0114465332032,-2.122171576843248,0.0055947734966919,-0.1049830540330192,0.034591239771831,-0.1049830540330192,Financial Services,9.0
2020-03-31,339.2518310546875,385.3159273964813,319.40662402603056,384.3502233177934,38989984.0,617.2852935791016,961.6790173339843,-2.3155432430327867,-0.1502177582455014,0.1329348529170828,0.1357814228992864,-0.0584969783861177,Financial Services,9.0
2020-04-01,330.5122375488281,376.624609624669,309.0253207176771,373.1480688724049,33427621.0,580.3084823608399,942.563871459961,-2.34372371399576,-0.0257613746068493,0.1289992517063094,0.139517896274653,-0.0650109569028488,Financial Services,9.0
2020-04-03,302.45855712890625,337.9964587138693,299.5614446256445,337.9964587138693,23013838.0,543.961799621582,922.8026715087892,-2.4341816884940157,-0.0848794000124651,0.1174967635973247,0.1174967635973247,-0.009578543687977,Financial Services,9.0
2020-04-07,370.6855163574219,378.07314666238193,332.6850549813297,332.6850549813297,45710645.0,510.5894775390625,904.5788696289062,-2.214186577492328,0.2255745708640594,-0.1025140171364328,0.0199296438057665,-0.1025140171364328,Financial Services,9.0
2020-04-08,385.4607849121094,426.2617830620935,349.5848835572601,368.8989655217497,56093585.0,480.8626937866211,886.5655926513672,-2.1665443128725435,0.039859309044168,-0.0429662887604403,0.1058499327221764,-0.0930727657886897,Financial Services,9.0
2020-04-09,381.8393859863281,410.4242325473449,370.8303654074834,410.4242325473449,32940091.0,456.3482971191406,868.7831176757812,-2.1782213693860872,-0.0093949866433416,0.0748609169459544,0.0748609169459544,-0.0288315479829494,Financial Services,9.0
2020-04-13,396.3249816894531,407.3340032281417,358.51766968915126,374.69321438219714,31201235.0,434.9507095336914,852.1575567626953,-2.131513143331911,0.0379363581514968,-0.0545808826257788,0.0277777633187776,-0.0953947233887123,Financial Services,9.0
2020-04-15,409.5550842285156,429.73829252245946,399.84974106313615,410.4242119596523,28311987.0,417.5414825439453,836.1143151855468,-2.088853204950424,0.0333819545834967,0.0021221265822493,0.049280814892002,-0.0236972840507194,Financial Services,9.0
2020-04-16,420.467529296875,426.84118179708446,399.0771908996496,409.5550855325234,23556832.0,399.7556274414063,820.2217224121093,-2.053666460718238,0.0266446333804286,-0.02595311885938,0.0151584891962235,-0.0508727473747979,Financial Services,9.0
2020-04-17,458.1783142089844,462.4756796980273,427.4206332550489,455.8123274160087,26188305.0,390.5959213256836,805.5999981689453,-1.932069537646913,0.0896877458651113,-0.0051638995552647,0.0093792424385297,-0.067130372608395,Financial Services,9.0
2020-04-20,441.03704833984375,464.5036448023962,437.4639315914459,463.0550887375238,16950369.0,383.4762649536133,790.1072088623047,-1.987340866315697,-0.0374117790771785,0.0499233351949923,0.0532077669005033,-0.0081016249357005,Financial Services,9.0
2020-04-21,387.10247802734375,418.1015842220805,382.4188074459996,415.25274545904,29550439.0,380.5815673828125,773.4536431884766,-2.161250738848425,-0.1222903393615594,0.0727204526696618,0.0800798443675863,-0.0120993040530557,Financial Services,9.0
2020-04-22,401.6363220214844,406.0785666952177,371.4097960273189,383.384520756246,28908719.0,379.2223388671875,756.9063037109376,-2.1143869381026947,0.0375452104264597,-0.0454436022453718,0.0110603658836805,-0.0752584473486652,Financial Services,9.0
2020-04-23,395.8904113769531,412.8385067059761,393.0415724662743,405.595725886573,18750968.0,377.7544692993164,740.2411480712891,-2.1329143979857537,-0.0143062525212146,0.0245151542717685,0.0428100677409071,-0.0071960290747387,Financial Services,9.0
2020-04-24,369.7680969238281,386.18506675382633,366.9675609058421,378.7974362245173,19653294.0,379.99731597900393,721.8666979980469,-2.217144759894281,-0.0659837007980782,0.0244189246606343,0.0443980158552728,-0.0075737632350769,Financial Services,9.0
2020-04-27,393.4278259277344,396.7595167042967,373.7274691091916,380.6805500903003,26819351.0,384.5868225097656,704.6501251220703,-2.140854906626004,0.0639853172859856,-0.0324005446421461,0.0084683658780513,-0.0500736234710591,Financial Services,9.0
2020-04-28,451.9977722167969,467.7870394473495,415.2527446260568,429.7383054851053,60610249.0,392.6383804321289,689.065595703125,-1.9519984489892432,0.1488708790511954,-0.0492468505376062,0.0349321793183075,-0.0812947095082488,Financial Services,9.0
2020-04-29,454.9432067871094,472.2293042594727,427.8069157197268,437.9468087559731,47307868.0,394.33802032470703,673.1981097412109,-1.9425010126008824,0.0065164802823403,-0.0373593841551517,0.0379961657070138,-0.0596476453819895,Financial Services,9.0
2020-04-30,452.0943908691406,474.9815909589011,445.7690404898404,469.5736418373805,26654890.0,397.092692565918,657.5681884765625,-1.9516869059952784,-0.0062619154994919,0.0386628352867559,0.0506248264787367,-0.0139912162306192,Financial Services,9.0
2020-05-04,408.5411376953125,428.8209252834405,401.7329350791077,428.7726518632784,17565171.0,397.5586456298828,641.9682055664063,-2.0921226351381987,-0.0963366368914642,0.0495213634594968,0.0496395239474085,-0.0166646684703813,Financial Services,9.0
2020-05-05,404.3403015136719,423.84750583361233,401.6846153499639,418.149857776574,18470026.0,400.813069152832,627.3416522216797,-2.105668063991104,-0.0102825292095152,0.0341533015907769,0.0482445213769542,-0.0065679482202647,Financial Services,9.0
2020-05-06,410.9070739746094,414.6250404676293,394.4901050966579,405.5957016905663,17184968.0,404.8328109741211,612.9053430175782,-2.084493767894628,0.0162407072368358,-0.0129259694477085,0.0090481929577335,-0.0399529964747356,Financial Services,9.0
2020-05-07,438.7676696777344,445.6724481921551,401.2500589899034,405.5957274988194,26784490.0,411.6482666015625,599.649126586914,-1.994658387370731,0.0678026674830293,-0.0756025214968073,0.0157367531648175,-0.0855067801950559,Financial Services,9.0
2020-05-08,425.247802734375,461.31685645865673,420.5158585785664,447.1209945202808,29096376.0,414.37638092041016,586.0945050048828,-2.038252659525971,-0.030813270616063,0.0514363428694035,0.0848189067465017,-0.0111274981913649,Financial Services,9.0
2020-05-11,418.5361633300781,443.0167688777875,414.0939184455057,434.566857754778,18434346.0,416.03014984130857,571.6321228027343,-2.059894073307966,-0.0157828902610208,0.0383018143453885,0.0584910162909932,-0.0106137659628446,Financial Services,9.0
2020-05-12,430.8971862792969,434.5668501141024,410.4242473299856,415.0596152761557,26126553.0,418.483039855957,557.6477618408203,-2.0200364474287342,0.0295339424217692,-0.0367548721770385,0.0085163327857678,-0.0475123523689969,Financial Services,9.0
2020-05-13,433.2148742675781,463.5379777512845,429.2554814800957,458.70945714970856,20820446.0,420.3275344848633,544.0265051269531,-2.0125631548767173,0.0053787494142024,0.0588497403862997,0.0699955271272081,-0.0091395587332416,Financial Services,9.0
2020-05-14,413.3213806152344,426.841238859658,410.4242681342865,423.94412637871005,16520436.0,420.5158493041992,530.3714483642578,-2.0767089323486463,-0.0459206154589613,0.0257009345794392,0.0327102803738317,-0.0070093457943924,Financial Services,9.0
2020-05-15,404.3403015136719,416.2184496575136,402.7951691242337,415.6390213276057,14848712.0,419.7094879150391,516.9124291992188,-2.105668063991104,-0.0217290455388348,0.0279435905143177,0.0293766119760388,-0.0038213662690903,Financial Services,9.0
2020-05-18,363.8290100097656,404.3403077169501,361.22159722065226,404.1471551137012,25374856.0,414.9920227050781,502.8652960205078,-2.2362951089598417,-0.1001910800191072,0.1108161911081619,0.1113470795143496,-0.0071665884725448,Financial Services,9.0
2020-05-19,355.1859436035156,373.7274734547676,348.6191677446281,371.8926416239856,28794743.0,410.6994674682617,489.1242932128906,-2.264164332136993,-0.0237558473031548,0.0470364841890231,0.0522023187717961,-0.0184882762878078,Financial Services,9.0
2020-05-20,345.0460510253906,358.1313588034726,338.768974595809,351.5162800565698,29736164.0,408.5966461181641,474.6242449951172,-2.2968600116527447,-0.0285481246111582,0.0187517840356419,0.0379233662845748,-0.0181919961434935,Financial Services,9.0
2020-05-21,334.9061889648437,351.51631220926686,331.4296775856895,349.8746033583702,25554090.0,405.260139465332,460.7345245361328,-2.329555592765782,-0.0293869819127439,0.044694349900765,0.0495963460566766,-0.0103805528046517,Financial Services,9.0
2020-05-22,326.7459716796875,341.569534762609,318.6823369564482,330.27078557304634,27953815.0,401.8029174804688,446.5068048095703,-2.355867888194823,-0.0243656807608678,0.0107876276951144,0.0453672405101697,-0.0246786048555915,Financial Services,9.0
2020-05-26,336.2581787109375,341.8109772744203,330.270801514976,333.07133750497724,19932807.0,400.1274215698242,433.6320391845703,-2.3251961557099863,0.0291119335989088,-0.0094773641437575,0.0165134974107388,-0.0178058931351928,Financial Services,9.0
2020-05-27,356.2965393066406,362.5736159535269,335.72702430427387,338.865562627717,34413192.0,398.2708572387695,423.3154235839844,-2.2605832605525387,0.0595921879804416,-0.0489226662511081,0.0176175627725758,-0.0577314476373961,Financial Services,9.0
2020-05-28,373.5826416015625,391.8827168404208,358.85565389434413,362.1390419807797,47047469.0,394.3501007080078,414.3015417480469,-2.20484491260095,0.0485160544319654,-0.0306320432119748,0.0489853467506018,-0.0394209635760463,Financial Services,9.0
2020-05-29,380.1493835449219,386.281609997827,360.6904533354709,363.10471339795737,33013516.0,390.6104095458985,406.7497369384766,-2.183670714907189,0.0175777491031368,-0.04483676913539,0.0161310966644787,-0.051187588489543,Financial Services,9.0
2020-06-01,396.0352478027344,402.5054474349348,387.2956082248407,388.5027383208799,22990598.0,387.8074523925781,399.1467492675781,-2.132447378702949,0.0417884782810262,-0.0190197956460844,0.0163374337716102,-0.0220678326648513,Financial Services,9.0
2020-06-02,419.7915649414063,423.8475042941318,390.3858646471383,399.8014791933587,28744172.0,388.3699737548829,394.7151318359375,-2.055846080843421,0.0599853605720087,-0.0476190743633395,0.0096617933552134,-0.0700483352931885,Financial Services,9.0
2020-06-03,417.5221557617188,436.73966063973626,411.4865053935632,429.7383062126758,27908796.0,389.02906646728513,391.3969714355469,-2.06316370030117,-0.0054060380655915,0.0292586879100347,0.0460275092299173,-0.0144558804481745,Financial Services,9.0
2020-06-04,400.8154602050781,419.93641836583214,391.1101461446824,410.27937772028446,25795376.0,388.5244857788086,390.5133520507813,-2.1170337743161114,-0.040013913815331,0.0236116578695944,0.0477051412911335,-0.0242139214276564,Financial Services,9.0
2020-06-05,407.8651123046875,412.6453296800842,397.0975180178022,402.89174233048834,26349793.0,386.9793579101562,390.0942364501953,-2.0943024520688107,0.0175882739054087,-0.012193663601421,0.0117200938035262,-0.0263998904589848,Financial Services,9.0
2020-06-08,436.1119995117188,447.7970256069102,428.7726420863211,439.3953877235948,42805660.0,387.5225677490234,390.3115203857422,-2.0032214899853398,0.0692554630314396,0.0075287729196908,0.0267936358281228,-0.0168290655464994,Financial Services,9.0
2020-06-09,447.9901123046875,461.6065455897034,436.8362420814332,444.1755989096853,40690351.0,388.9952651977539,392.7730993652344,-1.964920988659647,0.0272363814943587,-0.0085147267545222,0.0303944951261672,-0.0248975812565886,Financial Services,9.0
2020-06-10,482.4657897949219,492.75053289701424,447.265862427715,448.0867168333456,42547635.0,391.5736953735352,396.3896612548828,-1.853755540542292,0.0769563357389163,-0.0712570169507551,0.0213170411656835,-0.0729583902356456,Financial Services,9.0
2020-06-11,505.2080993652344,529.6886735543892,487.77712351009126,492.75049349339486,78669422.0,395.173356628418,400.6744909667969,-1.7804238696759676,0.047137662506557,-0.0246583653102391,0.0484564167120702,-0.0345025661248189,Financial Services,9.0
2020-06-12,510.3263549804688,516.3620057420367,466.7247903021415,473.19501970692266,57429819.0,400.0236053466797,402.4620098876953,-1.763920258421109,0.0101309848786374,-0.0727599797877716,0.0118270410741356,-0.0854385909189345,Financial Services,9.0
2020-06-15,473.7261352539063,506.99465334257536,466.9179331259718,506.99465334257536,45035607.0,403.4928970336914,403.996513671875,-1.881936208310694,-0.0717192427343151,0.0702273225243059,0.0702273225243059,-0.0143715991609486,Financial Services,9.0
2020-06-16,465.2761840820313,497.3375692678733,440.65073162313655,492.5090491778939,50389388.0,408.5652557373047,405.3175958251953,-1.909182739110773,-0.0178372070760799,0.0585305374045566,0.0689082877712679,-0.0529265268702278,Financial Services,9.0
2020-06-17,474.3055725097656,484.7834681029946,451.94952803227386,456.3917728772086,40940232.0,414.5212371826172,408.0186706542969,-1.8800678359713323,0.0194065132423421,-0.037768478109517,0.0220910235943163,-0.0471342648562946,Financial Services,9.0
2020-06-18,482.0794982910156,485.7008886643828,465.6142257108695,472.71215673685913,25255403.0,421.3729095458984,411.0500158691406,-1.8550011221018656,0.0163901211198397,-0.0194311137216246,0.0075120190470763,-0.0341546832804879,Financial Services,9.0
2020-06-19,467.0627746582031,492.9919352258796,455.95717768445655,485.7491545908275,41823242.0,427.9807388305664,414.34210021972655,-1.9034219489984203,-0.0311498906011294,0.0400082835680901,0.0555153653310338,-0.023777525369847,Financial Services,9.0
2020-06-22,473.0984191894531,484.8317177752924,469.18732948448985,473.2432689061278,27934720.0,435.29836120605466,416.3903582763672,-1.883960253744324,0.012922555293915,0.0003061724808188,0.024800967642085,-0.0082669684495332,Financial Services,9.0
2020-06-23,502.5524597167969,506.0289710556853,480.1481118053401,481.8863674747843,45717057.0,443.61307525634766,418.73219177246096,-1.7889868738878614,0.0622577445466982,-0.0411222586666046,0.0069177083340663,-0.0445811128336379,Financial Services,9.0
2020-06-24,465.1796569824219,512.2577298560145,459.7717083581373,511.8231512411094,43255370.0,449.0572311401367,420.3989971923828,-1.9094939868965948,-0.074365973167131,0.1002698496345682,0.1012040663578968,-0.0116255054216374,Financial Services,9.0
2020-06-25,458.8542785644531,474.1124204066492,445.18957199923057,463.5379491532119,37360999.0,453.32081298828126,421.6495831298828,-1.9298899175217297,-0.013597710740407,0.0102073159335285,0.0332526960191628,-0.0297800569888402,Financial Services,9.0
2020-06-26,475.6575317382813,483.8177429841787,464.5519348434348,466.43506958354953,33898936.0,458.0962203979492,422.9716320800781,-1.875708497318252,0.0366200206880447,-0.0193888702256609,0.01715564392742,-0.0233478840422461,Financial Services,9.0
2020-06-29,463.5379638671875,470.2978925069173,456.2951831817627,465.4693720499674,19597701.0,461.4713562011719,423.8330407714844,-1.9147875609207137,-0.0254796088833136,0.0041666666666666,0.0145833333333333,-0.015625,Financial Services,9.0
2020-06-30,458.5162353515625,477.0577634522555,455.812276011062,472.22924357925694,17436951.0,463.4075897216797,423.8397991943359,-1.9309799243897503,-0.0108334783924274,0.0299073558806051,0.0404381059407339,-0.005897194323833,Financial Services,9.0
2020-07-01,475.5610046386719,477.637262597925,458.8543057167673,464.0208286416186,20509324.0,466.30953216552734,424.5302783203125,-1.8760197451040732,0.0371737530167072,-0.0242664471739465,0.0043659129722601,-0.0351305064102095,Financial Services,9.0
2020-07-02,477.8303527832031,490.57765804843166,476.0920972792851,480.9206175356673,22971526.0,470.1602767944336,426.3448358154297,-1.8687023224517536,0.0047719390833053,0.0064672843289765,0.0266774707612853,-0.0036378088871777,Financial Services,9.0
