Date_Ticker,Close_HINDCOPPER.NS,High_HINDCOPPER.NS,Low_HINDCOPPER.NS,Open_HINDCOPPER.NS,Volume_HINDCOPPER.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-10,45.350040435791016,46.86660361565959,45.00759285269738,46.18170471707357,1603171.0,,,-1.033692121883108,,0.0183387770615126,0.0334412751409958,-0.0075512078887447,Metals & Mining,14.0
2020-01-13,46.279541015625,47.89394512819264,45.203274095512135,45.39896000800493,2428426.0,,,-1.023766334334549,0.0204961356352045,-0.0190274360612774,0.0348837537524966,-0.023255782069003,Metals & Mining,14.0
2020-01-14,46.23062133789063,46.76875480804247,45.98601487578538,46.67091371615974,1090705.0,,,-1.0242887291976293,-0.0010570475994534,0.0095238256706762,0.0116401954933449,-0.0052910052910053,Metals & Mining,14.0
2020-01-15,45.98601531982422,46.52414879517226,45.39896129806243,46.181701237877625,1074088.0,,,-1.026900784984469,-0.0052909956861411,0.0042553353816905,0.01170211142682,-0.0127659249813,Metals & Mining,14.0
2020-01-16,46.47523498535156,48.18748048481188,46.08386309251532,46.57307609236113,2508464.0,,,-1.0216765919393511,0.010638444364551,0.0021052310341282,0.0368421052631577,-0.0084210847553454,Metals & Mining,14.0
2020-01-17,45.69248962402344,46.52415013418848,45.5457242481597,46.47522958636674,729797.0,,,-1.0300352356343887,-0.0168422034138146,0.017130604368114,0.0182012518251528,-0.003212024056281,Metals & Mining,14.0
2020-01-20,44.86082458496094,45.98601582687581,44.71406294410149,45.88817473296951,651813.0,,,-1.0389162741925064,-0.0182013509420428,0.0229008306805171,0.0250818225550868,-0.0032714878118546,Metals & Mining,14.0
2020-01-21,44.078086853027344,44.714065192594575,43.980245754201,44.42053816371688,622211.0,,,-1.0472748364161053,-0.0174481351864405,0.0077691963317598,0.0144284469897211,-0.002219721993665,Metals & Mining,14.0
2020-01-22,43.637794494628906,44.665144695502285,43.53995339568795,44.3226933844116,586745.0,,,-1.0519765531267042,-0.009988917165723,0.0156950849078083,0.0235426701273784,-0.0022421183305447,Metals & Mining,14.0
2020-01-23,44.078086853027344,44.66514464318141,43.53995334468512,43.73563927473648,764710.0,,,-1.0472748364161053,0.0100897023668927,-0.0077691116547937,0.0133185859928888,-0.0122086403190899,Metals & Mining,14.0
2020-01-24,45.74140930175781,46.27954278235762,43.784557566923255,44.2737705006319,1329254.0,,,-1.0295128407713083,0.037735813132648,-0.0320855614973261,0.0117646895627925,-0.0427807486631015,Metals & Mining,14.0
2020-01-27,43.980247497558594,45.49680698387465,43.83348211110269,45.39896588116993,783809.0,,,-1.0483196261422658,-0.0385025697958007,0.0322580809416792,0.0344827410623427,-0.0033370750463387,Metals & Mining,14.0
2020-01-28,42.95289993286133,44.37161454917145,42.36584213387901,43.93132586543312,710336.0,,,-1.0592902848884236,-0.0233592947550896,0.0227790424884268,0.033029542092098,-0.0136674776301467,Metals & Mining,14.0
2020-01-29,43.29534530639648,44.12700581367294,42.952897740435255,44.02916471836931,528734.0,,,-1.0556334393754236,0.007972578663383,0.0169491525423728,0.0192090050648836,-0.0079095700366347,Metals & Mining,14.0
2020-01-30,42.46368789672852,43.442113850732405,41.97447491972657,43.39318956711316,538431.0,,,-1.0645143964621029,-0.0192089335188902,0.0218893298350626,0.0230414738442741,-0.0115207369221371,Metals & Mining,14.0
2020-01-31,41.53418350219727,42.952901916422405,41.3874181125744,42.70829542198355,524534.0,,,-1.074440224746381,-0.0218893939874416,0.0282685687013486,0.0341578501031587,-0.0035336047864069,Metals & Mining,14.0
2020-02-03,39.33271789550781,40.31114369523488,38.89242553915099,39.72408597595971,834534.0,,,-1.0979488490350948,-0.0530037049259193,0.0099501916315982,0.0248756214184429,-0.0111940486168922,Metals & Mining,14.0
2020-02-04,41.14280700683594,41.58309939395754,39.57732711084634,39.82193357786962,973389.0,,,-1.078619587329619,0.0460199347560178,-0.032104601631747,0.0107015641166254,-0.03804990495008,Metals & Mining,14.0
2020-02-05,42.3169174194336,42.61044442384016,41.14280566940894,41.48525695154858,706380.0,,,-1.066081703258501,0.0285374406370128,-0.0196531439103143,0.0069363985447525,-0.027745682380103,Metals & Mining,14.0
2020-02-06,41.68094253540039,43.34426733934989,41.48526033808759,42.61044790223088,747080.0,43.85549468994141,,-1.0728730401571402,-0.0150288566090387,0.0223004881917205,0.0399061226251493,-0.0046947642114043,Metals & Mining,14.0
2020-02-07,41.24065399169922,42.21907991100503,40.898202680502976,41.77878750083768,580878.0,43.650025367736816,,-1.07757471613202,-0.0105633058400065,0.0130486172514814,0.0237247915492013,-0.008303731343959,Metals & Mining,14.0
2020-02-10,40.702518463134766,41.33849683040828,40.21330548289325,41.19173144337629,444902.0,43.3711742401123,,-1.0833212633044986,-0.0130486662183574,0.0120192312100935,0.0156250372529043,-0.0120192312100935,Metals & Mining,14.0
2020-02-11,40.653594970703125,42.46368510609385,40.21330257385681,40.70251551870859,998194.0,43.09232292175293,,-1.083843698903298,-0.0012019770343191,0.0012033510945517,0.0445247249768478,-0.0108303434705741,Metals & Mining,14.0
2020-02-12,41.04496765136719,42.21907948928589,40.751440624987175,40.84928172298097,1065979.0,42.84527053833008,,-1.0796643770557792,0.0096270128372682,-0.0047675985530883,0.0286055003841523,-0.0071513523624432,Metals & Mining,14.0
2020-02-13,40.45791244506836,41.04497026764715,40.01762374363287,41.04497026764715,426106.0,42.54440441131592,,-1.0859333190913385,-0.0143027328291553,0.0145103340014358,0.0145103340014358,-0.0108826351837428,Metals & Mining,14.0
2020-02-14,37.18018341064453,38.25645038483536,36.93557694083766,38.06076819490868,1896231.0,42.11878910064697,,-1.1209349562535709,-0.0810157725976138,0.0236842506810239,0.0289473282663446,-0.0065789473684209,Metals & Mining,14.0
2020-02-17,35.12549591064453,37.42479558430215,34.783044561283354,37.37587502936458,876239.0,41.63202266693115,,-1.142876192274448,-0.0552629737542325,0.0640668283928223,0.0654595647419977,-0.0097493669621728,Metals & Mining,14.0
2020-02-18,34.342750549316406,34.83196354137162,33.80461700453546,34.83196354137162,822581.0,41.1452558517456,,-1.1512348359694855,-0.0222842508279269,0.0142450148642783,0.0142450148642783,-0.0156694946145383,Metals & Mining,14.0
2020-02-19,35.321170806884766,35.66362208524191,34.34274498140432,34.88088217133722,677061.0,40.7294246673584,,-1.1407866535578464,0.0284898629818057,-0.0124652899518756,0.0096953546707005,-0.0277008321957927,Metals & Mining,14.0
2020-02-20,35.76146697998047,36.544206977171534,34.92980643278972,35.32117456518589,571600.0,40.31359367370605,,-1.1360848961115282,0.0124655033521675,-0.0123119226356417,0.0218878044804271,-0.0232557726912131,Metals & Mining,14.0
2020-02-24,34.147064208984375,35.71254410128687,33.85353346332899,35.71254410128687,598255.0,39.733876419067386,,-1.153324496893245,-0.045143639434586,0.0458452264804247,0.0458452264804247,-0.0085960756057661,Metals & Mining,14.0
2020-02-25,34.24490737915039,34.73412034170968,33.65785331703872,33.7556944165911,382908.0,39.24710941314697,,-1.1522796664313653,0.0028653464780223,-0.0142857142857143,0.0142857142857142,-0.0171428135463169,Metals & Mining,14.0
2020-02-26,33.51108932495117,34.24490879922018,33.07079689391,34.049222859602004,551075.0,38.77501888275147,,-1.160115833791884,-0.0214285308491152,0.0160583718849793,0.0218978102189781,-0.0131387084069912,Metals & Mining,14.0
2020-02-27,32.77726745605469,33.31540095139079,32.336975057180204,33.31540095139079,434638.0,38.249114990234375,,-1.167952041888122,-0.0218978816767411,0.016417887673449,0.016417887673449,-0.0134328585952075,Metals & Mining,14.0
2020-02-28,30.67365264892578,32.043448549560246,30.42904617144822,31.749921523066902,719501.0,37.65961322784424,,-1.190415754243518,-0.0641790780744391,0.0350877310393882,0.0446570845771912,-0.007974481561658,Metals & Mining,14.0
2020-03-02,29.303857803344727,31.74992266618821,28.863565381553144,31.260709693619518,546035.0,37.04809694290161,,-1.2050432788705354,-0.0446570501811112,0.0667779615710335,0.0834724519637919,-0.0150250668272532,Metals & Mining,14.0
2020-03-03,30.037675857543945,30.282282332389745,29.108170506650183,29.9887534428552,664930.0,36.58334484100342,,-1.197207111510017,0.0250416876550452,-0.0016287017318105,0.0081433222731965,-0.0309446494895948,Metals & Mining,14.0
2020-03-04,28.912485122680664,30.28228290047345,28.08082458556276,30.233360484866942,878746.0,35.97182874679565,,-1.209222600718054,-0.0374593141027151,0.0456852932766442,0.0473773794255492,-0.0287647545200291,Metals & Mining,14.0
2020-03-05,29.841991424560547,30.086597911647107,29.10817196330086,29.352778450387422,517061.0,35.348082447052,,-1.1992967520659163,0.0321489591066221,-0.0163934426229508,0.0081967213114753,-0.0245901639344262,Metals & Mining,14.0
2020-03-06,28.47219467163086,28.86356466675376,27.64053226562012,27.64053226562012,702303.0,34.68764505386353,,-1.2139242970607933,-0.0459016535941471,-0.0292096347191455,0.0137456911782374,-0.0292096347191455,Metals & Mining,14.0
2020-03-09,27.102399826049805,27.88513984721105,26.172894417996336,27.395926867435417,885075.0,33.98073234558105,,-1.2285518216878109,-0.0481099142998587,0.0108302970685085,0.0288808380875891,-0.0342960554791927,Metals & Mining,14.0
