Date_Ticker,Close_PNCINFRA.NS,High_PNCINFRA.NS,Low_PNCINFRA.NS,Open_PNCINFRA.NS,Volume_PNCINFRA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-04,189.51702880859372,193.67572191109656,188.1308078468764,189.61605106672013,131243.0,,,-1.020420158040938,0.0002611753535189,0.0005224979451656,0.0219436381450606,-0.0073144929003579,Construction,3.0
2020-02-05,196.0026092529297,200.01276928255783,190.01212477495932,190.01212477495932,441314.0,,,-0.9537728703160228,0.0342216236984496,-0.0305632894419276,0.0204597277807321,-0.0305632894419276,Construction,3.0
2020-02-06,193.82424926757807,203.1317678377232,191.7944137503204,197.93341632479965,555173.0,193.5296768188477,,-0.9761581889406586,-0.0111139336035089,0.0212004796755267,0.0480204030471742,-0.0104725570971024,Construction,3.0
2020-02-07,197.98291015625,199.9137232420273,194.269802257188,194.269802257188,285700.0,193.7153312683105,,-0.9334228514983912,0.0214558338514741,-0.0187546889584134,0.0097524229957699,-0.0187546889584134,Construction,3.0
2020-02-10,195.25997924804688,199.02259856098476,190.25965720773968,198.0324363790893,380013.0,193.730184173584,,-0.961404303775738,-0.013753363389063,0.0141987986566385,0.0192697926499216,-0.0256085351415257,Construction,3.0
2020-02-11,196.10162353515625,198.52751786387745,190.7547386771081,195.06195022036837,471087.0,193.93069229125976,,-0.952755377215279,0.0043103778375403,-0.0053017068193803,0.012370597881798,-0.0272658877660416,Construction,3.0
2020-02-12,197.091796875,198.5770402348588,194.56688014150467,197.04228574126932,156593.0,194.22774124145508,,-0.9425801326023254,0.005049286803412,-0.0002512084953086,0.0075357949108392,-0.0128108666800409,Construction,3.0
2020-02-13,200.50782775878903,203.874372897442,198.0324224778164,202.93372191240732,523302.0,194.6238052368164,,-0.9074762286197732,0.0173321819474586,0.0120987503616898,0.0167900933159721,-0.0123456790123456,Construction,3.0
2020-02-14,200.4088287353516,202.19112376598943,198.67604483780735,202.19112376598943,174770.0,194.8688697814941,,-0.9084935649177583,-0.0004937414391451,0.0088932959784495,0.0088932959784495,-0.0086462453200222,Construction,3.0
2020-02-17,206.2507781982422,212.73634328145647,198.2304587657672,201.99307794530705,839531.0,195.45058898925785,,-0.8484603743545731,0.0291501601988062,-0.0206433172768094,0.0314450453950798,-0.0388862505273365,Construction,3.0
2020-02-18,199.86422729492188,206.64682866108907,192.4875075125483,205.16158550093465,564905.0,195.7847679138184,,-0.9140900121759864,-0.0309649784554109,0.0265047841612791,0.033936044773829,-0.0369086548514178,Construction,3.0
2020-02-19,200.35931396484372,203.7258591787627,199.1711073164722,201.25045384244729,114380.0,196.2872749328613,,-0.9090023898695094,0.0024771149726124,0.0044477087686567,0.0168025391348149,-0.0059303789020761,Construction,3.0
2020-02-20,196.34915161132807,201.64650989334612,195.1609600878916,199.86423016252888,175656.0,196.3590606689453,,-0.9502117228647992,-0.0200148536854107,0.0179021835457624,0.0269792776721751,-0.0060514217336092,Construction,3.0
2020-02-24,192.38851928710935,198.52752193107315,190.7052465617981,194.56687311449312,238898.0,196.26252059936525,,-0.9909120741055794,-0.0201713747765959,0.0113226809762638,0.0319094022175112,-0.0087493408211082,Construction,3.0
2020-02-25,187.4376983642578,193.87375235119072,184.56621905872865,192.2894868647832,254668.0,195.93329086303712,,-1.0417878267620715,-0.0257334530209843,0.0258848062202334,0.0343370306139023,-0.0153196466377263,Construction,3.0
2020-02-26,180.45704650878903,186.64555976354865,179.31836611338326,186.15047870316783,208659.0,195.3193893432617,,-1.1135225799907054,-0.0372425180013834,0.0315500685871055,0.0342935528120713,-0.0063099802276235,Construction,3.0
2020-02-27,174.714111328125,179.71443329271528,172.5357575826757,179.71443329271528,330074.0,194.2945709228516,,-1.1725382774531468,-0.0318243886385692,0.0286200234576321,0.0286200234576321,-0.0124681042011437,Construction,3.0
2020-02-28,169.76332092285156,172.0406972025197,165.85218291465927,169.9118543309667,328196.0,193.00983657836915,,-1.223413716504122,-0.0283365228351562,0.0008749440533306,0.0134150078314212,-0.0230387694287018,Construction,3.0
2020-03-02,171.3475799560547,175.25871781204577,168.8721743372405,175.25871781204577,751312.0,191.75480728149412,,-1.2071335132867065,0.0093321633000045,0.0228257548603498,0.0228257548603498,-0.0144466914528297,Construction,3.0
2020-03-03,178.7738037109375,182.88297115326097,170.3079131461797,173.2784000033805,188802.0,191.22012023925785,,-1.1308199627033473,0.0433401146184113,-0.0307394237493687,0.0229852884316745,-0.0473553193422369,Construction,3.0
2020-03-04,179.02134704589844,181.15018994961736,174.36758725284656,178.7738064706438,264121.0,190.69533615112303,,-1.1282761515501087,0.0013846734243077,-0.0013827433394922,0.0118915589612511,-0.0259955579032634,Construction,3.0
2020-03-05,175.9518280029297,181.49674262117884,174.36757747534196,179.0213370074385,56655.0,189.69279708862305,,-1.1598192216869547,-0.0171461062807318,0.017445166892257,0.0315138221704456,-0.0090038878570863,Construction,3.0
2020-03-06,171.54559326171875,175.15967908205965,166.59478248937478,166.59478248937478,252634.0,188.57886428833007,,-1.2050986838879778,-0.0250422788511044,-0.0288600288600288,0.0210677858382934,-0.0288600288600288,Construction,3.0
2020-03-09,165.505615234375,168.87217597379404,160.356774519079,167.5354508832093,141079.0,186.95499954223632,,-1.2671668606526505,-0.0352091704164551,0.0122644518493213,0.0203410665834606,-0.0311097645116429,Construction,3.0
2020-03-11,165.35708618164062,169.31773495245835,163.37676179623176,164.26790172619533,290654.0,185.45985488891603,,-1.268693178705145,-0.0008974260633032,-0.0065868628953031,0.0239520958083832,-0.0119760479041916,Construction,3.0
2020-03-12,148.52435302734375,161.00040472511202,136.74142706397922,161.00040472511202,496476.0,183.08099136352536,,-1.4416701418867364,-0.1017962613093371,0.0840000406901042,0.0840000406901042,-0.079333292643229,Construction,3.0
2020-03-13,148.22727966308594,153.82170520904816,128.7210871678474,133.6718982127646,211136.0,180.63776550292968,,-1.4447229347944843,-0.0020001660212794,-0.0981963744015613,0.0377422128954811,-0.131596508682985,Construction,3.0
2020-03-16,139.21681213378906,144.51417086789488,131.24600335794952,144.4646597358857,319955.0,177.57321472167968,,-1.5373165317925006,-0.0607881865590279,0.0376955018697986,0.038051142336279,-0.0572546422638919,Construction,3.0
2020-03-17,133.72140502929688,139.21680813353456,128.52305359990257,135.8007365358491,1279141.0,174.23884353637695,,-1.5937885749044622,-0.0394737318019538,0.0155497282286007,0.0410959120795484,-0.0388744900508292,Construction,3.0
2020-03-18,125.8991241455078,138.52368453133232,119.85913628892511,135.35516854063457,1163050.0,170.22126083374025,,-1.674172097890796,-0.0584968493419231,0.0751081030889295,0.1002752042280585,-0.0479748202982094,Construction,3.0
2020-03-19,115.51107025146484,121.7737218367328,101.4946678670895,121.2766862373992,843320.0,166.00360298156738,,-1.7809220831419772,-0.0825109305926305,0.0499139690540719,0.0542168951567525,-0.1213425029641052,Construction,3.0
2020-03-20,124.25890350341795,126.44585717141348,111.3359775390625,117.30040490722656,453169.0,162.1985824584961,,-1.6910273752254836,0.0757315574421508,-0.0559999999999999,0.0175999755859375,-0.1039999999999999,Construction,3.0
2020-03-23,99.40711975097656,122.27075729370117,99.40711975097656,105.37154693603514,187931.0,157.35148086547852,180.15599182128904,-1.946409911367309,-0.2000000245596712,0.0599999999999998,0.2299999999999999,0.0,Construction,3.0
2020-03-24,86.13626861572266,110.64012453518212,85.1918964513316,110.64012453518212,198138.0,152.0388683319092,177.9933207702637,-2.082784171397993,-0.1335000065236628,0.2844777967893852,0.2844777967893852,-0.0109636994911418,Construction,3.0
2020-03-25,84.44635772705078,86.13628356410763,79.52570760279296,82.5079216378977,132409.0,146.88930130004883,175.78298950195312,-2.1001500769161554,-0.0196190398751892,-0.0229546441235338,0.0200118262355264,-0.0582695365046109,Construction,3.0
2020-03-26,92.84626007080078,92.84626007080078,81.6132514519128,85.4901310025833,479727.0,142.5087619781494,173.79808547973633,-2.0138307855019204,0.099470274027689,-0.0792291370983386,0.0,-0.1209850414041679,Construction,3.0
2020-03-27,90.36107635498048,102.09111232252694,86.93152605980131,99.30771742806444,173215.0,138.29111022949218,171.78229064941405,-2.039369093997069,-0.02676665397104,0.0990098993280843,0.1298129287600051,-0.0379538451014713,Construction,3.0
2020-03-30,85.19189453125,89.56580910859122,81.3647221201368,87.52796780135066,76075.0,134.06253890991212,169.63439758300785,-2.0924887725309214,-0.0572058460594638,0.0274213090688308,0.0513419099482144,-0.0449241378205214,Construction,3.0
2020-03-31,93.44269561767578,93.6912134251696,86.38479140168366,86.38479140168366,259243.0,130.16729469299315,167.59310073852538,-2.00770167927263,0.096849602087429,-0.0755318986608626,0.0026595744680852,-0.0755318986608626,Construction,3.0
2020-04-01,96.1266860961914,97.31957613744154,90.7587074551317,95.331433652853,47164.0,126.03493881225586,165.62330657958984,-1.9801203876353044,0.0287233845382336,-0.0082729622296831,0.0124095616908757,-0.0558427514674553,Construction,3.0
2020-04-03,90.80840301513672,98.91008484872376,89.61552060338954,98.91008484872376,331692.0,121.62429161071778,163.57586166381836,-2.0347722643251007,-0.055325771614896,0.0892173143077583,0.0892173143077583,-0.0131362558104709,Construction,3.0
2020-04-07,94.1882553100586,98.56217052994388,93.44270183794733,97.17046919850372,120716.0,117.53611297607422,161.65344329833985,-2.000040139683258,0.0372195984369254,0.0316622691292876,0.0464380108272179,-0.0079155672823219,Construction,3.0
2020-04-08,98.21424102783205,101.39526594539548,92.99536704534844,94.43676730208402,62224.0,113.86954536437987,159.71945938110352,-1.9586682022272697,0.0427440311376432,-0.0384615681617652,0.0323886320789466,-0.0531376501805339,Construction,3.0
2020-04-09,107.45909881591795,108.00584102796388,98.91008772533444,101.39526580888555,170610.0,110.96721954345703,157.98225494384766,-1.8636659580539532,0.0941295039429783,-0.056429218873499,0.0050879098938145,-0.0795559537050309,Construction,3.0
2020-04-13,111.5844955444336,113.324120196574,107.35969281780694,107.35969281780694,144485.0,108.27859001159668,156.3334989929199,-1.8212724506254971,0.0383903901481865,-0.0378619153674831,0.0155902004454342,-0.0378619153674831,Construction,3.0
2020-04-15,119.58677673339844,122.61868955434092,112.28034683653406,112.28034683653406,183065.0,106.83171119689942,154.87053298950195,-1.7390392038969964,0.0717149918536692,-0.0610973060437359,0.02535324476302,-0.0610973060437359,Construction,3.0
2020-04-16,124.30860900878906,125.55119803293066,114.41759582612512,124.20919581952852,134515.0,105.63577766418456,153.45249557495117,-1.6905165902392496,0.0394845684813235,-0.0007997289170335,0.0099960013554147,-0.0795682073955523,Construction,3.0
2020-04-17,130.5215606689453,130.5215606689453,127.43993366734792,130.07423163150668,71345.0,105.20101509094238,152.15376663208008,-1.6266708974027586,0.0499800593836342,-0.0034272424812115,0.0,-0.0236100992495302,Construction,3.0
2020-04-20,135.0942840576172,137.0327352338046,132.3108965429032,137.0327352338046,83426.0,105.2696590423584,150.92668899536133,-1.5796805603023345,0.0350342377553247,0.0143488763400283,0.0143488763400283,-0.0206032959434973,Construction,3.0
2020-04-21,128.38429260253906,132.1120596951601,128.38429260253906,131.26710825515983,20881.0,105.39391746520997,149.70502395629882,-1.6486339461984068,-0.0496689515909965,0.0224545822092552,0.0290360060179768,0.0,Construction,3.0
2020-04-22,121.9725341796875,125.75000780349664,121.9725341796875,122.9169063777205,30278.0,105.7169906616211,148.3541340637207,-1.7145226221770749,-0.0499419227451875,0.0077424987878154,0.0309698707927494,0.0,Construction,3.0
2020-04-23,124.35830688476562,127.6884439222527,119.28854522935052,120.97846325310174,118696.0,105.72196083068847,146.92124801635742,-1.6900058836543947,0.0195599174939126,-0.0271782699228589,0.0267785652676413,-0.0407673743911044,Construction,3.0
2020-04-24,123.3642349243164,126.34644853691468,121.32639350620444,124.35830612851584,39887.0,106.91981658935546,145.5120477294922,-1.7002211913721783,-0.0079936112460131,0.0080580178267168,0.0241740534801506,-0.0165188996580911,Construction,3.0
2020-04-27,122.37017059326172,127.24112128425703,119.53706901899928,123.36424185329496,54486.0,108.73151168823242,143.99979293823242,-1.7104364206885825,-0.0080579621124756,0.008123476948785,0.039805049444489,-0.0231518969085954,Construction,3.0
2020-04-28,122.12165069580078,123.46364535712924,117.64833010193144,123.21512754635872,42879.0,110.61527633666992,142.5370263671875,-1.712990267218373,-0.0020308862548453,0.0089539966445568,0.010988998704835,-0.0366300370850061,Construction,3.0
2020-04-29,125.05416107177734,126.29675008248992,121.02816964340406,121.32639403963964,122022.0,112.22567138671874,141.11607711791993,-1.6828551290512568,0.0240130260217437,-0.0298092202625553,0.0099364067541851,-0.0321939821423654,Construction,3.0
2020-04-30,126.89319610595705,128.9310376103578,124.06009457085828,127.8375683404311,258955.0,114.05227737426758,139.71210510253906,-1.6639567901730128,0.0147059083713666,0.0074422606054111,0.0160595017458553,-0.0223266622800886,Construction,3.0
2020-05-04,120.58084106445312,124.10978931700076,120.58084106445312,122.17135348702118,101440.0,115.82172470092772,138.11356536865233,-1.7288239745805922,-0.0497454176836481,0.0131904240219877,0.0292662434711443,0.0,Construction,3.0
2020-05-05,114.61641693115234,122.02224463067314,114.56671033552,120.28261996180407,53920.0,116.88041076660156,136.39771713256837,-1.790115742485913,-0.0494641112190672,0.0494362254759306,0.0646140221253759,-0.0004336778008181,Construction,3.0
2020-05-06,110.68983459472656,115.2128619149436,108.9005108560382,114.61642066871414,181783.0,117.60856819152832,134.48649826049805,-1.8304661883708129,-0.0342584635042674,0.0354737730737799,0.0408621743521198,-0.0161652038350195,Construction,3.0
2020-05-07,107.90644073486328,110.98806019337604,105.52066814034433,109.34784106063412,50147.0,118.46347007751464,132.64734252929688,-1.8590689715792268,-0.0251458850765676,0.0133578710960589,0.0285582532194217,-0.0221096403353813,Construction,3.0
2020-05-08,105.07333374023438,113.2744219936371,102.53845646695264,109.29813677986608,97140.0,119.00772399902344,130.7416229248047,-1.888182618175254,-0.0262552167909061,0.0402081373955107,0.0780510902383446,-0.0241248391294838,Construction,3.0
2020-05-11,105.5703582763672,109.34783186538128,103.5822158788148,106.36561826905267,60243.0,119.3755298614502,128.92604705810547,-1.8830750819184316,0.0047302633164906,0.0075329856379158,0.0357815740202873,-0.0188323922549144,Construction,3.0
2020-05-12,105.62006378173828,108.05553515998209,101.59407243451103,105.07332159438006,54713.0,119.2835781097412,127.19067794799804,-1.8825642969321972,0.0004708282341997,-0.0051764993106617,0.0230587948069853,-0.03811767578125,Construction,3.0
2020-05-13,109.24842834472656,110.88864737080388,108.35376273194244,110.88864737080388,969882.0,119.16677474975586,125.62689254760744,-1.8452784041619437,0.0343529859107661,0.0150136624474055,0.0150136624474055,-0.0081892767368795,Construction,3.0
2020-05-14,112.28034210205078,114.66611456466192,110.34190624227011,114.66611456466192,231342.0,118.80145301818848,124.26335845947266,-1.8141217744237383,0.027752470248425,0.0212483540568724,0.0212483540568724,-0.017264249676215,Construction,3.0
2020-05-15,109.09931182861328,114.2187799141686,108.50287063840985,113.22470873577578,76667.0,118.04098815917968,122.95106246948242,-1.8468107591206453,-0.0283311416218013,0.0378132257483272,0.0469248430604001,-0.005466956484019,Construction,3.0
2020-05-18,103.681640625,109.24843844193052,103.681640625,109.099326228658,49059.0,116.69899215698244,121.6294288635254,-1.9024839705787715,-0.0496581611085139,0.0522530852231872,0.0536912589670985,0.0,Construction,3.0
2020-05-19,103.4828109741211,105.12302998000308,101.59407416686796,103.38340537040492,73563.0,115.1184185028076,120.27213348388672,-1.904527188925087,-0.0019176939107092,-0.0009606001497295,0.0158501589823663,-0.0182516960012371,Construction,3.0
2020-05-20,102.8863754272461,104.37748231749605,101.89230416707947,103.28400544814512,35258.0,113.84352264404296,118.75438491821288,-1.9106562951543773,-0.005763619496422,0.0038647490423082,0.0144927536231884,-0.0096618357487922,Construction,3.0
2020-05-21,103.6319351196289,107.95614384519824,102.48875158469023,103.38341728960582,55751.0,112.92649269104004,117.2465966796875,-1.9029947555650053,0.0072464375315662,-0.0023980815347721,0.0417266040683079,-0.0110311896966801,Construction,3.0
2020-05-22,102.7869644165039,105.86858364424592,102.04141101055852,103.63192342640974,30387.0,111.84792556762696,115.78329940795898,-1.9116778651268456,-0.0081535744956378,0.0082204880229945,0.0299806424407569,-0.0072533848059207,Construction,3.0
2020-05-26,102.24022674560548,104.17867023739328,101.44497429454736,102.6378567632154,22981.0,110.7917251586914,114.39719207763672,-1.9172962647712817,-0.005319134327997,0.0038891738630366,0.0189596947648702,-0.0077782735462517,Construction,3.0
2020-05-27,101.54438018798828,103.38341049241524,100.6000079454932,102.2402270326379,40632.0,109.75043563842772,113.117967376709,-1.9244469409730405,-0.0068059958371238,0.0068526376679971,0.0181106064266911,-0.0093000936215946,Construction,3.0
2020-05-28,100.6994171142578,104.87451318363854,100.40119271608998,102.24022294702765,104164.0,108.67932395935058,111.82481399536132,-1.933129972133501,-0.0083211209932661,0.0153010402336446,0.041460975535176,-0.0029615305303053,Construction,3.0
2020-05-29,105.27214813232422,105.6697781538421,101.09704428262911,103.13489340280717,96072.0,107.69022331237792,110.95976989746094,-1.8861395566316972,0.0454097069189386,-0.0203021859763949,0.0037771626073219,-0.0396600993118055,Construction,3.0
2020-06-01,108.7016830444336,110.34190202378151,105.91828826460076,107.26028285346314,76416.0,106.78064765930176,110.1692579650879,-1.8508968822077587,0.0325777992845604,-0.0132601460308692,0.0150891774019494,-0.0256058112614051,Construction,3.0
2020-06-02,109.29812622070312,114.1193776439548,107.95613160753636,114.0696710499199,106753.0,106.21651191711426,109.57088424682615,-1.8447676975770888,0.0054869727824336,0.0436562363345709,0.0441110162631355,-0.0122782947848247,Construction,3.0
2020-06-03,108.80109405517578,112.33004998665118,107.50880599520688,110.49101971166664,194234.0,105.92574577331544,109.07247802734376,-1.849875312235291,-0.0045474902700865,0.0155322487440601,0.0324349305686739,-0.0118775281736922,Construction,3.0
2020-06-04,109.5466537475586,110.34191381774777,109.29813592364476,109.34784252209236,73988.0,105.86858673095703,108.74542861938475,-1.842213772645919,0.0068525017956595,-0.0018148543900242,0.0072595560246118,-0.002268602603659,Construction,3.0
2020-06-05,116.6542510986328,119.18913563352812,110.59041843605016,112.827078584195,211418.0,106.30597724914551,108.76829223632812,-1.7691744988668712,0.0648819211534576,-0.0328078272192744,0.0217298942046442,-0.0519812403360729,Construction,3.0
2020-06-08,128.7819366455078,132.21147950887783,121.02817767072086,127.93696999485084,349492.0,107.49140739440918,108.85875289916991,-1.6445476663085348,0.1039626540195339,-0.0065612202508095,0.0266306203548589,-0.0602084358781648,Construction,3.0
2020-06-09,122.8175048828125,129.92510818999878,121.27669142530178,129.22926135482976,170357.0,108.35376472473143,109.32696060180665,-1.7058395126152348,-0.0463141952827851,0.0522055587933909,0.057871256332459,-0.0125455525169714,Construction,3.0
2020-06-10,128.13577270507812,129.12984391355295,121.52520523604956,123.26482985088056,193368.0,109.47955017089843,110.16695068359375,-1.6511877927281973,0.0433021972506289,-0.0380139187626293,0.0077579522680433,-0.051590335231705,Construction,3.0
2020-06-11,125.99851989746094,131.16768691087182,125.25296652528662,131.16768691087182,196198.0,110.31705474853516,110.99799392700196,-1.6731506847210869,-0.0166795951083571,0.0410256169486562,0.0410256169486562,-0.0059171597633135,Construction,3.0
2020-06-12,124.25890350341795,125.20326813637932,117.30040490722656,117.4992161191674,115797.0,110.91598281860352,111.6262467956543,-1.6910273752254836,-0.0138066415022866,-0.0544000244140625,0.0075999755859375,-0.0559999999999999,Construction,3.0
2020-06-15,126.64468383789062,128.23519638474497,121.87313861316552,124.25891122552808,578580.0,111.7932514190674,112.3519189453125,-1.666510558301424,0.0192000755455485,-0.0188383163040339,0.012558857574237,-0.0376766326080677,Construction,3.0
2020-06-16,126.39615631103516,131.11798699091193,121.22698145043324,129.12984456394844,106640.0,112.92897720336914,113.1760041809082,-1.669064483232594,-0.0019623999944094,0.0216279381644028,0.0373573913771341,-0.0408966143549621,Construction,3.0
2020-06-17,129.17955017089844,130.12391478282322,123.36423513331216,126.39615534492144,98491.0,114.213814163208,113.89074127197266,-1.64046170002418,0.0220211906841052,-0.0215467140293853,0.0073104807276029,-0.045017303666818,Construction,3.0
2020-06-18,134.10020446777344,135.14398230545487,128.18548361200993,129.12984825816991,288845.0,115.77450561523438,114.65021163940428,-1.5898959464214972,0.0380915887256551,-0.0370644938934301,0.0077835663399921,-0.04410672511081,Construction,3.0
2020-06-19,131.61502075195312,137.18182553671411,130.2233271399243,134.59723435057734,188622.0,117.17365989685058,115.46634399414064,-1.6154342549166452,-0.0185322887886986,0.0226586113164439,0.0422961205564249,-0.0105739725152776,Construction,3.0
2020-06-22,129.12985229492188,131.11799484091495,126.3961638783433,130.32274995717682,113102.0,118.49080429077148,116.16517593383789,-1.6409724066090348,-0.0188821035990633,0.0092379696952682,0.0153964595378948,-0.0211700731317732,Construction,3.0
2020-06-23,132.55941772460938,137.1818433348674,126.49557655334696,132.0623820603526,200102.0,120.00676383972169,116.85207946777344,-1.6057294185795783,0.0265590440067619,-0.0037495311369679,0.0348705938031583,-0.0457443256416528,Construction,3.0
2020-06-24,134.44813537597656,141.55573868342157,133.2055463244426,139.07056058035363,355331.0,121.65195159912108,117.3918601989746,-1.5863205299192384,0.0142480834918193,0.034380731212454,0.0528650195673521,-0.009242144177449,Construction,3.0
2020-06-25,131.96295166015625,138.12619005996038,129.6765848689146,134.6966474572593,271136.0,123.21512832641602,117.79942932128908,-1.6118588384143866,-0.018484330101497,0.0207156308851224,0.0467043084613345,-0.0173258233654073,Construction,3.0
2020-06-26,138.42440795898438,151.0988151509201,136.18774786628984,151.0988151509201,1287968.0,124.87274131774902,118.17618194580078,-1.5454594558508636,0.0489641692425029,0.0915619389587072,0.0915619389587072,-0.0161579892280071,Construction,3.0
2020-06-29,141.20782470703125,143.991227252737,139.16997560205078,141.15811811065151,335605.0,126.4980484008789,118.51416625976564,-1.5168564374383116,0.0201078465068935,-0.0003520102124854,0.0197113902963985,-0.0144315593644223,Construction,3.0
2020-06-30,142.30130004882812,143.59359576814444,140.85989970234328,142.54981787299187,127622.0,128.14820709228516,118.74976104736328,-1.5056196381494396,0.0077437305196475,0.0017464199137917,0.00908140487032,-0.0101292141813901,Construction,3.0
2020-07-01,141.9036865234375,145.13441844078372,141.15813300404992,144.14034708160028,118708.0,129.80333671569824,118.88594909667968,-1.5097056044337942,-0.0027941664992111,0.0157618213660246,0.0227670753064799,-0.0052539404553414,Construction,3.0
2020-07-02,148.26571655273438,151.49644802115682,142.3509958211333,144.09062045797614,714048.0,131.73928985595705,119.2835775756836,-1.444327948645498,0.044833437278221,-0.0281595515931241,0.0217901450418807,-0.0398927066156751,Construction,3.0
2020-07-03,155.12481689453125,156.5165105350214,150.00534101120186,150.00534101120186,683446.0,133.66281814575194,119.94662322998047,-1.3738422861921031,0.046262214227773,-0.0330023008943185,0.0089714442108663,-0.0330023008943185,Construction,3.0
2020-07-06,153.4348907470703,157.4111754164514,152.2916998036299,157.4111754164514,242391.0,134.89546585083008,120.52815490722656,-1.3912083485130244,-0.0108939767426762,0.0259151269311734,0.0259151269311734,-0.0074506583077306,Construction,3.0
2020-07-07,151.14852905273438,154.37926045399698,150.00533807129395,153.0869648598274,115502.0,136.31201705932617,121.08384078979492,-1.4147035170632365,-0.0149011850121162,0.0128247083795087,0.0213745474171,-0.0075633616059973,Construction,3.0
2020-07-08,144.04092407226562,151.34735413218343,141.25753659070088,151.14854290754656,200161.0,137.10727462768554,121.517255859375,-1.4877428692436636,-0.0470239771767078,0.0493444406932228,0.0507246819400588,-0.0193235880670157,Construction,3.0
