Date_Ticker,Close_HAPPSTMNDS.NS,High_HAPPSTMNDS.NS,Low_HAPPSTMNDS.NS,Open_HAPPSTMNDS.NS,Volume_HAPPSTMNDS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-09-17,361.4767150878906,384.8638046595915,341.0617229206378,341.0617229206378,52000357.0,,,-1.9607398854736404,,-0.0564766451479151,0.0646987443327142,-0.0564766451479151,Information Technology,12.0
2020-09-18,349.53955078125,371.22133148995545,347.8829533936107,366.3977324257637,10745190.0,,,-2.0072806345723944,-0.0330233284977655,0.0482296827550252,0.0620295490460087,-0.004739370362915,Information Technology,12.0
2020-09-21,340.4770202636719,364.93602265637617,321.8647899295477,344.9595514562274,12519290.0,,,-2.0426137294501925,-0.02592705316844,0.0131654441438784,0.0718374543273516,-0.0546651586638959,Information Technology,12.0
2020-09-22,344.9107971191406,349.442038950254,326.4447324480606,341.0616607666305,4965436.0,,,-2.025327270883526,0.0130222499363838,-0.0111598024319909,0.0131374310951133,-0.0535386680420485,Information Technology,12.0
2020-09-23,343.302978515625,352.998888096377,334.3379452323014,349.052328571955,3317252.0,,,-2.0315958519552386,-0.00466154906412,0.0167471604271802,0.0282430103655821,-0.0261140562254561,Information Technology,12.0
2020-09-24,328.68603515625,340.0872529528223,326.44478435299567,335.2149427385985,2953424.0,,,-2.0885845534595755,-0.0425773857907548,0.019863659796939,0.0346872595032898,-0.0068188196744923,Information Technology,12.0
2020-09-25,354.1195373535156,376.14238776622994,331.5120334446977,334.1430633918376,15141637.0,,,-1.9894241319340835,0.0773793209230051,-0.0564116685313965,0.0621904416155638,-0.0638414476585317,Information Technology,12.0
2020-09-28,357.7250671386719,366.78755338850993,355.7274018551439,359.28421255214545,2649488.0,,,-1.9753668522662744,0.010181674278979,0.004358501980151,0.0253336628666422,-0.0055843592385254,Information Technology,12.0
2020-09-29,342.4747314453125,360.9895121294793,339.1615363744083,359.04058784693547,2495022.0,,,-2.034825030854096,-0.0426314426756333,0.0483710326064399,0.0540617423248444,-0.0096742759879593,Information Technology,12.0
2020-09-30,339.9410705566406,355.6786257196038,335.3123761123444,341.06169589551047,3896276.0,,,-2.0447032961348546,-0.0073980958477704,0.0032965282395411,0.0462949508783787,-0.0136161671689652,Information Technology,12.0
2020-10-01,334.04559326171875,345.54426379092064,331.3171112992494,343.88766633913514,2171659.0,,,-2.067688648648409,-0.0173426449627526,0.0294632627280471,0.0344224583743959,-0.0081679926857518,Information Technology,12.0
2020-10-05,336.6766967773437,341.7439122131329,330.3426923517208,336.18946566768045,1631905.0,,,-2.057430472968828,0.0078764802431133,-0.0014471780028942,0.0150506865615955,-0.0188133140376265,Information Technology,12.0
2020-10-06,341.1104736328125,343.8389855751014,334.5815948808664,338.13837588416413,1636234.0,,,-2.0401440144021614,0.013169241880738,-0.0087130064257354,0.0079989098934147,-0.019140071198676,Information Technology,12.0
2020-10-07,336.38433837890625,342.7183422089859,334.33796196308185,341.0617446965985,734114.0,,,-2.058570323147569,-0.0138551455297549,0.0139049467648626,0.0188296632970617,-0.0060834473616881,Information Technology,12.0
2020-10-08,348.17529296875,351.5859102847985,339.1128074242531,341.2078949707526,2661344.0,,,-2.01259961812046,0.0350520319901526,-0.0200111786755149,0.0097956902311118,-0.0260285141637269,Information Technology,12.0
2020-10-09,341.7925720214844,350.12421084831567,341.06172546691243,345.93403583072546,930823.0,,,-2.0374846416104018,-0.0183319180773648,0.0121168923734853,0.0243763016192979,-0.0021382751247326,Information Technology,12.0
2020-10-12,335.4585876464844,343.0106691403413,333.26604785794524,343.0106691403413,696960.0,,,-2.062179650409796,-0.0185316618718146,0.0225127087872185,0.0225127087872185,-0.0065359477124183,Information Technology,12.0
2020-10-13,339.40509033203125,345.9339973893144,333.75322283335265,334.19174261265493,1134594.0,,,-2.04679298180179,0.0117645003910462,-0.0153602520052843,0.0192363262757671,-0.016652276762112,Information Technology,12.0
2020-10-14,345.1057434082031,356.458220815057,338.4306721405316,340.2334329556287,2420189.0,,,-2.024567212121334,0.0167960152589198,-0.0141183116932692,0.0328956490110505,-0.0193421042540461,Information Technology,12.0
2020-10-15,331.9017944335937,346.713600386862,330.4401012958106,341.0617321493899,3074233.0,342.63548431396487,,-2.076046915387057,-0.038260588897216,0.0275983374281783,0.0446270740372021,-0.0044039928746922,Information Technology,12.0
2020-10-16,317.138671875,335.7021612014464,314.8486802123388,334.8251513433392,2799970.0,340.4185821533203,,-2.133605541980765,-0.0444803939182905,0.0557689144744553,0.0585342973680711,-0.0072207897230641,Information Technology,12.0
2020-10-19,316.0180053710937,322.254585777472,313.4356870950068,320.59798853111164,2021509.0,338.7425048828125,,-2.1379748090229103,-0.0035336797536566,0.0144927918098833,0.0197348894695248,-0.0081714276787951,Information Technology,12.0
2020-10-20,316.115478515625,321.2801451491106,314.7512376129346,318.06440258753173,893819.0,337.52442779541013,,-2.1375947796418138,0.0003084417434278,0.0061652282294377,0.01633791125236,-0.0043156409458229,Information Technology,12.0
2020-10-21,311.145751953125,319.13635346180985,309.34302076995107,317.2361403779687,933214.0,335.8361755371094,,-2.156970804893142,-0.0157212376497228,0.0195740690226786,0.0256812167883579,-0.0057938479695056,Information Technology,12.0
2020-10-22,312.02276611328125,316.11548895653016,309.8789376680873,312.07147732139924,1047687.0,334.2721649169922,,-2.153551492321464,0.0028186602409033,0.0001561142756496,0.0131167443139805,-0.0068707436700808,Information Technology,12.0
2020-10-23,311.6816711425781,315.38461478188697,310.8533725095639,314.21527824547246,553193.0,333.4219467163086,,-2.154881357190754,-0.0010931733442145,0.008128829307179,0.0118805306251548,-0.0026575147328292,Information Technology,12.0
2020-10-26,309.0993957519531,314.7999753521732,307.05301935632923,313.1921188049772,649362.0,331.17093963623046,,-2.1649491612329674,-0.0082849767237154,0.0132407992680401,0.018442545273672,-0.0066204477386493,Information Technology,12.0
