Date_Ticker,Close_KNRCON.NS,High_KNRCON.NS,Low_KNRCON.NS,Open_KNRCON.NS,Volume_KNRCON.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-28,145.0632781982422,147.1760916257052,141.6827827828142,145.78412649494828,183388.0,,,-1.3521737203341742,-0.0046050356360989,0.0049691989982536,0.0145647709999745,-0.023303591766403,Construction,3.0
2020-01-29,147.99636840820312,150.38259861523804,144.96385677377174,145.03842362312628,375458.0,,,-1.3102252203978737,0.0202193845774848,-0.0199866038396175,0.0161235727112791,-0.0204904462659997,Construction,3.0
2020-01-30,151.45143127441406,155.00592604192036,148.76691848636014,148.76691848636014,1065394.0,,,-1.2608115665215087,0.0233455922153521,-0.0177252388139526,0.0234695356629937,-0.0177252388139526,Construction,3.0
2020-01-31,149.76116943359375,154.98106081634143,148.8166206938288,153.81279637737518,533388.0,,,-1.2849853708188292,-0.0111604217048152,0.0270539216480809,0.0348547717842324,-0.0063070336812758,Construction,3.0
2020-02-03,140.06710815429688,142.67705426897322,135.4686316665338,137.7057283362564,646960.0,,,-1.4236279968028742,-0.0647301387666805,-0.0168589174800354,0.0186335403726709,-0.0328305235137532,Construction,3.0
2020-02-04,139.71908569335938,144.0192940365397,138.3768370207955,140.68850015516676,254826.0,,,-1.4286053480384036,-0.0024846837028584,0.00693831094726,0.0307775299404546,-0.0096067667914009,Construction,3.0
2020-02-05,140.73822021484375,142.1799014964608,139.17225580254794,139.39595633500127,239540.0,,,-1.4140298793861323,0.0072941682693305,-0.0095373088972806,0.0102437083502708,-0.011126788514913,Construction,3.0
2020-02-06,140.39022827148438,142.30419161213973,139.69424573977733,141.08621080319142,131072.0,144.4642333984375,,-1.4190067941650468,-0.0024726186165218,0.0049574855762835,0.0136331663835902,-0.0049574855762836,Construction,3.0
2020-02-07,140.48965454101562,141.8816195419263,139.74395575382476,140.68850451667706,116586.0,144.57235870361328,,-1.4175848185139284,0.0007082136040051,0.001415406538731,0.0099079537597148,-0.0053078555116893,Construction,3.0
2020-02-10,138.4265594482422,141.35963834948757,136.76116243365885,140.61393955232614,137724.0,144.52140197753906,,-1.4470908132746354,-0.0146850321435669,0.015801737129079,0.0211887004411321,-0.0120309066498617,Construction,3.0
2020-02-11,138.57569885253906,141.5833447232475,137.7057168866487,137.95428316261737,175884.0,144.32006301879883,,-1.4449578497979578,0.0010773900968956,-0.0044843049327353,0.0217039920823991,-0.0062780269058294,Construction,3.0
2020-02-12,138.4016876220703,141.40934840756393,137.78027198514357,138.42655335031552,109790.0,143.88258514404296,,-1.4474465254157225,-0.001255712451098,0.0001796634757309,0.0217313880861522,-0.004489942627171,Construction,3.0
2020-02-13,139.99253845214844,141.4839362016288,138.20285811851548,139.9179715989309,156162.0,143.56566314697267,,-1.424694478541213,0.0114944467615324,-0.0005326487685843,0.0106534088600025,-0.012784112306419,Construction,3.0
2020-02-14,137.5068817138672,140.16654418751614,128.3099285122302,138.202864327302,829026.0,143.05361709594726,,-1.460243869819173,-0.0177556373058474,0.00506143841501,0.0193420317623327,-0.0668835849304952,Construction,3.0
2020-02-17,140.58905029296875,141.68274774760192,138.69995305817872,141.0364816334049,216654.0,142.71929397583008,,-1.4161632793194248,0.0224146496574268,0.0031825475704099,0.0077793928641956,-0.0134370154066294,Construction,3.0
2020-02-18,141.98104858398438,142.45331536802377,132.1378157351216,140.7133515745222,259922.0,142.4831558227539,,-1.3962551837471522,0.0099011856763729,-0.0089286353503179,0.0033262663485686,-0.069327793723402,Construction,3.0
2020-02-19,141.53363037109375,144.11871029668336,139.86823344356887,142.87587903304987,125730.0,142.40485763549805,,-1.4026540741771851,-0.0031512530535085,0.0094836022960536,0.0182647750842797,-0.0117667929746329,Construction,3.0
2020-02-20,139.22195434570312,141.0862012714425,138.47625557540738,140.68850132913022,126202.0,142.14262008666992,,-1.4357152262939956,-0.0163330511577321,0.0105338772919787,0.0133904665718902,-0.0053561866287561,Construction,3.0
2020-02-24,138.451416015625,140.46479678683693,137.208584633079,139.2219654042909,517126.0,141.80457000732423,,-1.4467353193618555,-0.0055346036025668,0.0055654857916291,0.0145421464738555,-0.0089766606822261,Construction,3.0
2020-02-25,134.84719848632812,138.40169303429224,131.78983646734588,137.7057105279738,211586.0,141.26021041870118,,-1.4982821549432055,-0.0260323630701626,0.0211981566820276,0.0263594245031681,-0.0226727885584677,Construction,3.0
2020-02-26,135.31948852539062,136.6866030616008,132.11297745376675,133.7286582692879,281074.0,140.77302093505858,,-1.4915275523720857,0.0035024089811579,-0.0117561060379283,0.0101028650869727,-0.0236958556861689,Construction,3.0
2020-02-27,134.74777221679688,138.5756989375761,131.9638420612645,134.22578910545494,272224.0,140.11059112548827,,-1.499704130594324,-0.0042249369608463,-0.0038737791560822,0.0284080891120075,-0.0206603056194003,Construction,3.0
2020-02-28,131.88925170898438,134.72291314625545,128.35962294808107,128.35962294808107,346214.0,139.1324821472168,,-1.5405861487922858,-0.0212138609847545,-0.0267620652567768,0.0214851581956321,-0.0267620652567768,Construction,3.0
2020-03-02,133.28123474121094,134.6731997610219,131.88925455011912,133.23151845380036,284504.0,138.30848541259766,,-1.520678271448321,0.0105541809828293,-0.0003730179083882,0.0104438184603683,-0.0104439322894523,Construction,3.0
2020-03-03,132.9829559326172,135.1454855399833,129.3787449774341,132.9829559326172,363502.0,137.95427780151368,,-1.5249441984016758,-0.0022379655258514,0.0,0.0162617050598714,-0.0271028037383177,Construction,3.0
2020-03-04,132.2372589111328,134.1015059822484,130.52214553719386,133.57952287084865,343828.0,137.58018646240234,,-1.535609015785064,-0.0056074631237872,0.0101504218309445,0.0140977443609022,-0.012969970703125,Construction,3.0
2020-03-05,130.8204345703125,133.65409632701102,130.24873514116308,133.3806643069606,217276.0,137.08429718017578,,-1.555872168813501,-0.0107142597516518,0.019570564377479,0.0216606967100043,-0.0043701080112384,Construction,3.0
2020-03-06,130.223876953125,130.9695757747586,116.1301661899939,128.28504787985258,642518.0,136.57597961425782,,-1.5644040227202116,-0.0045601256344005,-0.0148884299764037,0.0057262833750681,-0.108226779089093,Construction,3.0
2020-03-09,126.02310180664062,127.98678145359987,121.797475118844,127.26593318540434,399794.0,135.85265197753907,,-1.624482712208272,-0.0322581023140362,0.009861932938856,0.0155819021973617,-0.0335305719921105,Construction,3.0
2020-03-11,127.46478271484376,128.33476467685983,124.28313743086976,124.28313743086976,111156.0,135.3045631408691,,-1.603864065267055,0.011439814506511,-0.024960975229462,0.0068252731733937,-0.024960975229462,Construction,3.0
2020-03-12,116.90071105957033,123.78599961455578,110.36342134309793,123.78599961455578,680322.0,134.2208137512207,,-1.754949414655001,-0.0828783561252892,0.0588986028620206,0.0588986028620206,-0.0559217275688007,Construction,3.0
2020-03-13,117.22386169433594,122.76688682367522,93.5603482935185,104.39783985247507,268486.0,133.16192245483398,,-1.7503277755605589,0.0027643171015525,-0.1094147697958034,0.0472858089575043,-0.2018660113972411,Construction,3.0
2020-03-16,116.57757568359376,119.03838013505327,107.9771815893818,109.86628667835488,252694.0,131.99117431640624,,-1.759570835521136,-0.0055132632674002,-0.0575692963752665,0.0211087289903717,-0.0737740002207155,Construction,3.0
2020-03-17,115.33474731445312,116.6272949306816,110.91027081811174,114.34048225139748,307864.0,130.88256759643554,,-1.777345531160116,-0.0106609556928325,-0.0086206896551724,0.0112069228599811,-0.0383620426572602,Construction,3.0
2020-03-18,111.904541015625,116.8012921244648,108.0020474298194,115.33475260629736,611094.0,129.44834213256837,,-1.8264036911237007,-0.0297413084842148,0.030653015146127,0.0437582877727551,-0.0348734157737236,Construction,3.0
2020-03-19,107.59476470947266,112.10383145054452,99.6478501782618,109.61263519608798,288882.0,127.72902793884278,,-1.888041294525783,-0.0385129706715885,0.0187543556795164,0.0419078637631415,-0.073859676654985,Construction,3.0
2020-03-20,110.53438568115234,112.10383634902756,103.5341223797408,108.19265501761696,169626.0,126.1790657043457,,-1.845999392873909,0.0273212268237887,-0.0211855401294792,0.0141987550589228,-0.0633310915718526,Construction,3.0
2020-03-23,97.18157196044922,102.13905121860262,90.08166230257072,99.6478548474172,758742.0,124.077046585083,135.35088607788086,-2.036968802410006,-0.1208023515797217,0.0253780921342958,0.051012544437653,-0.0730581890645686,Construction,3.0
2020-03-24,103.7583236694336,105.62672085435736,93.19565310450338,101.64080685985331,515076.0,122.34239196777344,134.65950958251952,-1.942909346717687,0.0676748850251256,-0.0204081632653061,0.0180072028811524,-0.101800705633816,Construction,3.0
2020-03-25,97.97874450683594,101.84009865631884,95.73666790391036,97.35594545046771,534854.0,120.49896926879885,133.83017059326173,-2.0255677918315524,-0.0557023182160399,-0.0063564710846519,0.0394101207248425,-0.0228832959047473,Construction,3.0
2020-03-26,94.29177856445312,103.63376455168428,85.19891220354813,101.64080754107496,409170.0,118.44758377075196,132.8639566040039,-2.078298079524016,-0.0376302631855583,0.0779392338177014,0.0990752972258917,-0.0964332892998679,Construction,3.0
2020-03-27,97.10681915283205,98.17803801766668,93.94300472547754,95.1636892715443,244212.0,116.5655361175537,131.8630680847168,-2.0380379028880338,0.0298545708993566,-0.020010230983156,0.0110313454212593,-0.0325807647182337,Construction,3.0
2020-03-30,94.34160614013672,98.12821992323776,92.5977687445891,94.66545861544162,406282.0,114.68815383911132,130.82328063964843,-2.0775854549861505,-0.0284759920757291,0.0034327640640741,0.0401372622115032,-0.018484287759075,Construction,3.0
2020-03-31,97.90401458740234,99.1496127373693,95.36299132045866,97.65489495740896,71398.0,112.9192928314209,129.82640487670898,-2.0266365649671187,0.0377607356183226,-0.0025445292620864,0.0127226463104326,-0.0259542295344306,Construction,3.0
2020-04-01,97.82927703857422,99.14960797308424,96.68332527516375,98.45207608363128,39560.0,111.16160888671877,128.8374801635742,-2.027705447216839,-0.000763375732273,0.006366182638879,0.0134962761095474,-0.0117137915979754,Construction,3.0
2020-04-03,94.31668853759766,98.87557448869656,92.67249754452796,98.153129119742,64446.0,109.265580368042,127.78973770141602,-2.07794182181216,-0.0359052893704973,0.0406761586059609,0.0483359416216313,-0.0174326624329506,Construction,3.0
2020-04-07,91.1030502319336,97.15665410024552,89.95709843229696,96.6584148484494,200114.0,107.27971115112304,126.74980682373048,-2.1239026674085992,-0.0340728492008389,0.0609789090746439,0.0664478725234822,-0.0125786326222802,Construction,3.0
2020-04-08,94.01773834228516,96.13525500586152,92.37354741241457,95.56228294966934,121012.0,105.46940422058104,125.74082748413086,-2.082217350811041,0.0319933098061068,0.016428225509542,0.0225225228867689,-0.0174880927669699,Construction,3.0
2020-04-09,92.19918060302734,96.65842065392712,91.2027020395848,96.01070806718386,136318.0,103.7782081604004,124.68056274414064,-2.1082260187171102,-0.0193427088475271,0.0413401446653567,0.0483652893847232,-0.0108078895812858,Construction,3.0
2020-04-13,92.27391052246094,94.6654605192421,90.18130712622538,92.44829730653385,154042.0,102.01866455078124,123.61135314941406,-2.1071572455815435,0.0008105269368428,0.0018898817995847,0.0259179434711291,-0.0226781696406611,Construction,3.0
2020-04-15,96.78297424316406,100.09626221227936,92.34864796235188,92.67250043360885,321660.0,101.01277770996094,122.6457470703125,-2.042669471370464,0.0488660737923917,-0.0424710424710425,0.0342342028133044,-0.0458172143963159,Construction,3.0
2020-04-16,102.26360321044922,108.5663265061602,97.13173755806736,97.15665104037808,1256838.0,100.2647647857666,121.73109176635742,-1.96428655525548,0.056628027916514,-0.0499390986601705,0.0616321261704475,-0.0501827188879796,Construction,3.0
2020-04-17,110.35999298095705,119.57741903128527,107.17126484780044,116.13957127514684,1821062.0,99.95388565063476,120.90926300048828,-1.8484935241993588,0.0791717631330296,0.0523702307156461,0.0835214446952596,-0.0288938776364983,Construction,3.0
2020-04-20,112.60205841064452,113.99712968137024,106.00038905692313,110.60910162461542,805734.0,99.81725120544434,120.16608078002928,-1.816427929620977,0.0203159258090418,-0.0176991150442478,0.0123893940343264,-0.0586283185840708,Construction,3.0
2020-04-21,108.21755981445312,122.06861200306103,106.44880901798494,110.11087041908772,4294082.0,99.63290214538574,119.52908981323242,-1.879134197044472,-0.038937996854389,0.0174954102447033,0.1279926493663001,-0.0163443973371866,Construction,3.0
2020-04-22,103.8330535888672,109.56280479445068,102.81166923858945,107.71932114446408,515600.0,99.44481658935548,118.81136917114256,-1.9418405735821205,-0.0405156633831283,0.0374280387725549,0.0551823432668248,-0.0098367939203827,Construction,3.0
2020-04-23,104.5804214477539,112.1038375891956,104.13200913840836,107.12144480745356,857656.0,99.14711837768554,118.08821319580078,-1.9311518601990705,0.0071977836830838,0.0242973142058822,0.0719390497503418,-0.0042877271207936,Construction,3.0
2020-04-24,101.04291534423828,105.3277680750499,100.14608322766422,104.13199698796926,284522.0,99.340185546875,117.30126693725586,-1.9817446016204,-0.0338257013554194,0.0305719766022876,0.0424062658546,-0.0088757545595223,Construction,3.0
2020-04-27,99.77240753173828,106.87231668193688,98.7261020896454,101.74045100374398,3954422.0,99.14088973999024,116.48692199707033,-1.999915163409032,-0.012573942548783,0.0197253280811096,0.0711610486891385,-0.0104869218652466,Construction,3.0
2020-04-28,100.07136535644533,101.5909891228771,95.66194455844324,101.09274982830188,671810.0,99.2455207824707,115.71981811523438,-1.9956395252959969,0.0029963978228342,0.0102065607700914,0.0151854005490883,-0.0440627624325509,Construction,3.0
2020-04-29,104.40603637695312,105.87584064421434,98.67628500091328,98.90049114294844,1242150.0,99.7512336730957,115.03642486572264,-1.9336458824103664,0.0433157977316298,-0.052732058653459,0.0140777709629216,-0.0548795028991699,Construction,3.0
2020-04-30,104.8544464111328,107.12143647090632,102.66219679878571,106.05022514720824,809542.0,100.13861503601076,114.3654800415039,-1.927232807140352,0.004294866941991,0.0114041776672664,0.0216203521869227,-0.0209075502983566,Construction,3.0
2020-05-04,99.79732513427734,101.61589538927356,98.15313405847748,100.64433035437794,350004.0,100.41140098571778,113.56157577514648,-1.9995587965830224,-0.0482299172800604,0.0084872537311091,0.0182226352514891,-0.0164753020543144,Construction,3.0
2020-05-05,99.57311248779295,101.4415095877451,97.80436171266616,101.4415095877451,340792.0,100.4948558807373,112.802900390625,-2.0027654433321835,-0.0022466799203555,0.0187640724817272,0.0187640724817272,-0.0177633372196097,Construction,3.0
2020-05-06,97.70471954345705,101.14256731257797,97.15665332981628,100.64432806473276,299426.0,100.48862800598144,111.94521377563476,-2.029486844890271,-0.0187640307474067,0.0300866584031105,0.0351860973060962,-0.0056094139177892,Construction,3.0
2020-05-07,97.15664672851562,98.62645088928775,96.65840751452323,97.10681976610556,109732.0,100.63062591552736,111.0487257385254,-2.037325278350169,-0.005609481481574,-0.0005128518129006,0.0151281894781649,-0.0051282051282052,Construction,3.0
2020-05-08,96.90753173828124,99.59802058100662,95.91105326282334,99.1994352728454,177956.0,100.92084999084472,110.15620376586914,-2.040888073697032,-0.0025640550453586,0.023650416984656,0.0277634647634157,-0.0102827763496143,Construction,3.0
2020-05-11,92.99635314941406,98.62645820569138,92.62267371119913,97.90401281231468,214956.0,100.86978073120116,109.23169174194337,-2.0968250081386564,-0.0403599030819413,0.0527726034053792,0.0605411380727114,-0.0040182160435319,Construction,3.0
2020-05-12,91.90023040771484,93.46968864542504,89.83254051024879,92.1742635224764,247316.0,100.85483322143554,108.30066802978516,-2.112501547715992,-0.0117867282380215,0.0029818544909607,0.0170778487795655,-0.0224992895914706,Construction,3.0
2020-05-13,99.79732513427734,101.018009798763,94.8647519068778,98.15313405847748,954616.0,101.23100395202636,107.59967056274414,-1.9995587965830224,0.085931174399967,-0.0164753020543144,0.0122316370989226,-0.0494259061629432,Construction,3.0
2020-05-14,97.72962188720705,100.61941094063968,96.65841058411564,99.64784596300582,165520.0,101.27833633422853,106.84787322998046,-2.029130696292569,-0.020719024726246,0.0196278675672425,0.0295692237177367,-0.0109609684597747,Construction,3.0
2020-05-15,96.90753173828124,99.17452179045348,96.309646173512,99.0250484986293,155686.0,101.01053276062012,106.09106842041017,-2.040888073697032,-0.0084118830406873,0.0218508997429307,0.0233933318856442,-0.0061696501194971,Construction,3.0
2020-05-18,97.08191680908205,103.08569343635072,95.31316602567355,102.13904194228678,1311888.0,100.34662895202636,105.3949217224121,-2.0383940514857355,0.0017994996639863,0.0520913193664058,0.0618423783192858,-0.018219158021847,Construction,3.0
2020-05-19,93.94300842285156,99.24925318618956,93.6689753255957,98.15312839969336,290794.0,99.41367645263672,104.60815719604491,-2.0832861239466083,-0.032332575307545,0.044815681842883,0.0564836580435426,-0.0029170142819187,Construction,3.0
2020-05-20,98.02857208251952,98.65137114276426,92.82197345937917,93.94301176781968,264840.0,98.90422706604004,103.90906951904296,-2.0248551672936874,0.0434898107720612,-0.0416772398894138,0.0063532401524777,-0.0531130721638738,Construction,3.0
2020-05-21,95.96088409423828,99.00013900533165,95.66193749854423,98.0285739731176,140186.0,98.5106185913086,103.18354202270508,-2.0544268487749267,-0.0210927074051501,0.0215472158098162,0.0316718102358108,-0.0031152963888959,Construction,3.0
2020-05-22,94.83984375,96.9075335849664,93.81845177268634,95.76158179584688,119104.0,98.02358970642088,102.46393020629884,-2.070459755178271,-0.0116822636100076,0.0097188903882696,0.0218019110239877,-0.0107696505701344,Construction,3.0
2020-05-26,94.241943359375,95.66192814630756,93.44476518633864,94.66544972811684,118350.0,97.68354110717772,101.74429153442382,-2.079010813176034,-0.0063043164874994,0.0044938204120734,0.015067439574306,-0.0084588469275985,Construction,3.0
2020-05-27,93.6938934326172,95.26334404501291,93.1956541775674,94.66545845945872,128216.0,97.37961540222167,101.09770736694335,-2.086848919293471,-0.0058153504397497,0.0103695661611102,0.0167508314031634,-0.0053177345587426,Construction,3.0
2020-05-28,96.85770416259766,97.65488997894695,93.91809571954846,93.91809571954846,244112.0,97.2189323425293,100.48556579589844,-2.041600698234897,0.0337675233045558,-0.0303497637948798,0.0082304843299922,-0.0303497637948798,Construction,3.0
2020-05-29,99.99661254882812,100.46993829970216,95.31316679934712,96.50893791761072,355944.0,96.99846115112304,100.1474838256836,-1.9967086257740243,0.0324074209002631,-0.0348779277849476,0.0047334178509588,-0.0468360440429328,Construction,3.0
2020-06-01,100.61941528320312,102.63728577154733,99.99661621905538,100.42012262368692,240070.0,96.78670959472656,99.81539489746092,-1.98780141917856,0.006228238322282,-0.0019806580962062,0.0200544843424572,-0.0061896509972236,Construction,3.0
2020-06-02,103.085693359375,104.63023800909156,99.32399326535568,100.6194106982376,591422.0,96.95112800598145,99.54555725097656,-1.9525291778510168,0.0245109561532463,-0.0239245872125001,0.0149831135571063,-0.0364910005591694,Construction,3.0
2020-06-03,100.29556274414062,106.00040064743352,99.3489036057492,103.88288383073976,662020.0,96.98725051879885,99.24477355957032,-1.992433096775143,-0.0270661284248968,0.0357674954748556,0.0568802621691872,-0.0094386941205605,Construction,3.0
2020-06-04,97.4306869506836,101.09274088015044,96.90753421718044,99.72258294134711,571724.0,96.97354888916016,98.95529647827148,-2.0334060070631432,-0.0285643324098542,0.0235233483658348,0.0375862476605597,-0.0053694862458267,Construction,3.0
2020-06-05,100.2706527709961,101.61589727524424,97.62998312782577,97.62998312782577,359576.0,97.12924919128416,98.80881423950196,-1.9927893544869983,0.0291485763797396,-0.0263354188907221,0.013416133904309,-0.0263354188907221,Construction,3.0
2020-06-08,98.70120239257812,103.58394115480291,98.00366285331178,102.1390503133328,938880.0,97.21893272399902,98.57215057373048,-2.015235336160358,-0.0156521408312995,0.0348308616047132,0.049469901519578,-0.007067183806859,Construction,3.0
2020-06-09,98.40225219726562,102.61237235304816,97.65489331981804,100.84362148925,573064.0,97.4892276763916,98.5965641784668,-2.0195108651592397,-0.0030288404605593,0.0248100956784018,0.042784794674644,-0.0075949367088608,Construction,3.0
2020-06-10,102.9611358642578,103.43446922409254,98.25277656862592,99.124695238281,669790.0,98.04227294921876,98.58062042236328,-1.954310575524448,0.0463290581790044,-0.0372610557738476,0.0045972041378676,-0.0457294808969407,Construction,3.0
2020-06-11,100.54468536376952,106.37408325340364,99.64785316478093,102.98605472529552,981792.0,98.07964096069335,98.63193923950196,-1.988870192314126,-0.0234695400376515,0.0242814361862404,0.0579781802344243,-0.0089197374853168,Construction,3.0
2020-06-12,98.07839965820312,99.04996467772058,95.16369699712313,95.16369699712313,373862.0,98.09707984924316,98.70767166137696,-2.024142542755823,-0.0245292498220409,-0.0297180895206035,0.009906004001934,-0.0297180895206035,Construction,3.0
2020-06-15,108.0680923461914,109.61263709167612,100.14609116103138,100.14609116103138,2620078.0,98.65510787963868,98.92689712524414,-1.881271852429759,0.1018541567032263,-0.0733056447390803,0.014292329141305,-0.0733056447390803,Construction,3.0
2020-06-16,108.0680923461914,112.60207264872184,107.12144079413804,110.11087635118376,1090890.0,99.20441665649416,99.20142684936523,-1.881271852429759,0.0,0.0189027488192201,0.0419548472087951,-0.0087597692482699,Construction,3.0
2020-06-17,108.51651000976562,110.60911333616043,107.17126555726378,107.17126555726378,712284.0,99.93309173583984,99.4136767578125,-1.8748586680455903,0.0041493992707646,-0.0123966800294331,0.0192837322745311,-0.0123966800294331,Construction,3.0
2020-06-18,109.3386001586914,112.07891599025022,108.61615477814958,109.6126332623528,1299350.0,100.49859313964843,99.64386322021484,-1.8631012906411275,0.0075757149658775,0.002506279605406,0.0250626569901351,-0.0066074138455521,Construction,3.0
2020-06-19,110.48455047607422,111.95435470034629,109.61263181391806,110.11087104943589,522050.0,101.22477645874024,99.96722045898436,-1.8467121265259272,0.0104807480223782,-0.0033821871476887,0.0133032556854213,-0.0078917700112739,Construction,3.0
2020-06-22,108.61615753173828,111.50594672969372,107.6196790222728,111.50594672969372,387394.0,101.91359214782716,100.31748260498048,-1.8734335280840144,-0.0169108978249456,0.0266055185860449,0.0266055185860449,-0.0091743119266055,Construction,3.0
2020-06-23,108.49158477783205,110.2105084811316,108.14281886162335,109.51297664871424,262772.0,102.62607421875,100.6069595336914,-1.8752151439857532,-0.0011469081280089,0.0094144801458453,0.0158438436199412,-0.0032146817370478,Construction,3.0
2020-06-24,111.08243560791016,111.92944078450404,108.61615292215566,109.48807158093445,999860.0,103.49550132751465,100.98462463378908,-1.838161286756472,0.0238806616695999,-0.0143529804532137,0.0076250144494813,-0.0222022741242349,Construction,3.0
2020-06-25,110.0859603881836,114.5202942594414,109.03966252830052,109.11439537453232,1092550.0,104.15691413879397,101.34086563110353,-1.852412686372231,-0.0089705921037223,-0.0088255124470492,0.0402806484643594,-0.0095043714583914,Construction,3.0
2020-06-26,109.9364776611328,112.55223349021168,109.61262521854334,111.10734283515984,224458.0,104.65390739440916,101.6039356994629,-1.8545505599858252,-0.0013578727616462,0.0106503791911187,0.0237933385235578,-0.0029458142509141,Construction,3.0
2020-06-29,104.331298828125,109.41334540234014,100.91836443164942,109.41334540234014,764866.0,104.83950157165528,101.6452896118164,-1.934714764660087,-0.0509856141678939,0.0487106614342767,0.0487106614342767,-0.0327124691709056,Construction,3.0
2020-06-30,104.28147888183594,105.50216355117873,103.3846466912377,103.60885283825532,221324.0,104.89929084777832,101.52371932983398,-1.9354272800837984,-0.0004775167840202,-0.0064501007349808,0.0117056708672684,-0.0086001100120036,Construction,3.0
2020-07-01,104.25655364990234,105.12847225868288,101.88991742606945,104.25655364990234,504372.0,105.0973403930664,101.35680923461912,-1.935783756023961,-0.0002390187807159,0.0,0.0083632019115891,-0.022700119474313,Construction,3.0
2020-07-02,107.3705596923828,108.11791857655253,103.9327118662132,105.12848303987366,1145492.0,105.59433403015136,101.33986923217772,-1.8912478321607904,0.0298686838713029,-0.0208816705336426,0.0069605568445474,-0.0320185331623404,Construction,3.0
2020-07-03,105.20321655273438,108.06809229350652,104.63024444559105,107.61968000117936,150336.0,105.84096221923828,101.36727249145508,-1.922244762717759,-0.020185636974026,0.0229694825655231,0.0272318265034803,-0.0054463363946303,Construction,3.0
2020-07-06,108.26739501953124,109.46316622793408,104.7797201254071,107.12144317667058,602714.0,106.31927185058592,101.44101196289064,-1.8784214633924532,0.0291262811841966,-0.0105844593624325,0.0110446105051951,-0.0322135292300602,Construction,3.0
2020-07-07,107.12144470214844,109.0147554778548,106.62320542446405,108.36704289635946,301714.0,106.75523147583009,101.56258255004884,-1.8948106275076533,-0.0105844452725225,0.0116279069767442,0.0176744327988735,-0.0046511627906976,Construction,3.0
2020-07-08,105.2779541015625,108.79054230307344,104.2067351621507,108.01826995199228,279284.0,106.8710723876953,101.67269348144532,-1.9211758804680388,-0.0172093515515195,0.0260293417915984,0.0333648980120029,-0.0101751496650324,Construction,3.0
