Date_Ticker,Close_GRANULES.NS,High_GRANULES.NS,Low_GRANULES.NS,Open_GRANULES.NS,Volume_GRANULES.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,156.6924591064453,157.96718170429057,146.20053919259846,147.0340007266075,6136199.0,,,-1.724181335581397,0.0706870530657014,-0.0616395864543587,0.008135187903199,-0.0669586779968742,Healthcare,11.0
2020-01-24,151.64260864257812,155.9080227982992,151.0052547857741,155.9080227982992,1720185.0,,,-1.7703078790103095,-0.0322277823238238,0.0281280716145861,0.0281280716145861,-0.0042029998198347,Healthcare,11.0
2020-01-27,148.55386352539062,155.4177384077519,147.1810945337423,150.0246938573252,2147348.0,,,-1.7985212165750983,-0.0203685833740019,0.0099009900990099,0.0462046204620461,-0.0092408838051774,Healthcare,11.0
2020-01-28,148.9460906982422,151.39747477795032,146.00442980259243,149.0441520462549,1139726.0,,,-1.7949385196513,0.0026403027396492,0.0006583680548648,0.0164581968430075,-0.019749836211609,Healthcare,11.0
2020-01-29,150.2698211669922,152.034820427597,148.259683535805,150.02468279640982,1011987.0,,,-1.782847248554886,0.0088873126011196,-0.0016313213703099,0.0117455337798226,-0.0133768551501325,Healthcare,11.0
2020-01-30,143.5911407470703,150.12248425265344,142.5107786164094,150.12248425265344,1591316.0,,,-1.8438519148596848,-0.0444445888605934,0.0454856996859422,0.0454856996859422,-0.0075238773439646,Healthcare,11.0
2020-01-31,143.44383239746094,145.35903287383536,142.90364380502058,144.72063771054573,891768.0,,,-1.845197464601072,-0.0010258874526865,0.0089010819896875,0.0133515707462952,-0.0037658544352299,Healthcare,11.0
2020-02-03,143.00189208984375,144.22958685371086,135.7339300958455,135.7339300958455,1582734.0,,,-1.849234253202665,-0.0030809293103145,-0.0508242365732618,0.0085851644752767,-0.0508242365732618,Healthcare,11.0
2020-02-04,143.39476013183594,145.8501498601208,142.95279297804657,143.10011036713985,876242.0,,,-1.8456457024266677,0.0027472926144596,-0.0020548154229986,0.0171232876712328,-0.0030821708783711,Healthcare,11.0
2020-02-05,150.908203125,151.84126294149755,144.2786527731789,144.8679521323873,1881971.0,,,-1.7770161148765768,0.0523969145473395,-0.0400259950587937,0.0061829628686564,-0.0439310137854449,Healthcare,11.0
2020-02-06,158.2252655029297,159.60027728183294,150.36802108290098,151.59571552353046,2768062.0,143.29898376464843,,-1.7101803148934684,0.048486843169611,-0.0418994397533589,0.0086902162845654,-0.0496585952632402,Healthcare,11.0
2020-02-07,159.30563354492188,164.3146330436258,157.88151093811544,158.81455575040206,2321948.0,144.95440368652345,,-1.7003119744812656,0.0068280374727649,-0.0030826141147188,0.0314427015996987,-0.0089395621179012,Healthcare,11.0
2020-02-10,162.10479736328125,163.92177637245027,155.22970762949234,159.10921955340055,1610315.0,146.61495513916014,,-1.6747437418462507,0.0175710284443271,-0.0184792668607304,0.0112086689519566,-0.0424113897035486,Healthcare,11.0
2020-02-11,160.0913543701172,163.97086578853387,159.354737708905,162.9395994655359,1073489.0,148.1919952392578,,-1.693135012306703,-0.0124206255824242,0.0177913735980637,0.024233110111915,-0.004601226993865,Healthcare,11.0
2020-02-12,156.50653076171875,160.92623180628743,155.22972524043064,160.18961496552598,1149724.0,149.2907241821289,,-1.7258796496065472,-0.0223923623015309,0.0235331023305009,0.0282397227966011,-0.0081581612925281,Healthcare,11.0
2020-02-13,166.86827087402344,167.94864829037792,154.64043368878012,157.1449340728682,3103163.0,150.53738174438476,,-1.6312330340861128,0.0662064391937767,-0.0582695365046109,0.0064744328606971,-0.0732783837286519,Healthcare,11.0
2020-02-14,172.46656799316406,176.29696969670638,165.10039934288386,167.85042364978167,5263958.0,152.19632949829102,,-1.5800968475709496,0.0335492007546901,-0.0267654444400224,0.0222095316681558,-0.0427107046658002,Healthcare,11.0
2020-02-17,172.02455139160156,176.49336247401388,169.962033574992,171.87723404273856,2554689.0,153.58068466186523,,-1.58413433305971,-0.0025629117962155,-0.0008563739749428,0.0259777517003336,-0.0119896712412542,Healthcare,11.0
2020-02-18,175.8058624267578,177.2790959107809,169.42185066265768,170.551323672473,1864779.0,155.5095542907715,,-1.54959493255085,0.0219812288685954,-0.0298883022542773,0.0083798882681562,-0.0363128491620111,Healthcare,11.0
2020-02-19,184.59616088867188,185.6274273713697,177.27910391815996,177.77018176834875,3255111.0,157.42198333740234,,-1.469302241379541,0.050000030377691,-0.0369779040228241,0.0055866085065536,-0.0396381860559101,Healthcare,11.0
2020-02-20,181.06040954589844,185.0872389296945,178.75233765302863,184.30151137128095,1209312.0,158.640380859375,,-1.5015986408537896,-0.0191539809157017,0.0179006654934188,0.0222402533712113,-0.0127475238714994,Healthcare,11.0
2020-02-24,170.40402221679688,179.73450181944568,169.66740540606145,178.85056764116612,1128127.0,159.57845153808594,,-1.598936634611864,-0.0588554248597355,0.0495677585217038,0.0547550432276655,-0.0043227665706051,Healthcare,11.0
2020-02-25,171.3370361328125,175.60941885550835,167.11376418590143,171.28792535702772,1147499.0,160.71761016845704,,-1.590414262073348,0.0054753045372872,-0.0002866325745632,0.0249355470313148,-0.0246489144567516,Healthcare,11.0
2020-02-26,170.30580139160156,175.02015199820974,167.65398385866803,168.93078933349008,1248658.0,161.785595703125,,-1.5998338071502218,-0.0060187497372813,-0.0080737828475365,0.0276816794735488,-0.0155709172046109,Healthcare,11.0
2020-02-27,169.96206665039062,177.18090289310103,168.4397221410272,170.600461935039,1435640.0,162.77020797729492,,-1.602973562590891,-0.0020183384147939,0.0037561045074929,0.0424732199659554,-0.0089569663358757,Healthcare,11.0
2020-02-28,154.4930877685547,168.7834555682827,153.31450397802686,165.0512610761896,2708575.0,163.3153053283691,,-1.7442709200669992,-0.0910143021128084,0.0683407488330614,0.0924984282865544,-0.0076287153525823,Healthcare,11.0
2020-03-02,158.76547241210938,164.51108959557268,152.38145998004237,158.12707716350567,2027223.0,164.08138732910157,,-1.705245935621217,0.0276542122710054,-0.0040209954904213,0.0361893369897792,-0.0402103324802004,Healthcare,11.0
2020-03-03,162.44851684570312,164.90390564316843,150.8099829376199,161.95743908621006,3100598.0,165.05371856689453,,-1.671604125783015,0.0231980189246288,-0.0030229747185657,0.0151148735928285,-0.0716444454776877,Healthcare,11.0
2020-03-04,168.93077087402344,172.56474376180302,156.40828640516415,163.52891482863316,2376865.0,166.3305191040039,,-1.6123936651774982,0.0399034362035898,-0.0319767441860464,0.0215116101641987,-0.0741279069767441,Healthcare,11.0
2020-03-05,175.31478881835938,176.5915941992117,170.89508825991334,170.89508825991334,3459987.0,167.55084838867188,,-1.554080516487773,0.03779073469745,-0.0252100840336134,0.0072829302619483,-0.0252100840336134,Healthcare,11.0
2020-03-06,168.3905792236328,173.74332439258478,162.1047892064883,164.01998968151628,2386958.0,168.05911407470705,,-1.6173279050723164,-0.0394958670708642,-0.0259550716095116,0.0317876759711313,-0.037328632314974,Healthcare,11.0
2020-03-09,158.9127960205078,166.2298530233479,157.2431343197903,162.44854756558487,2168127.0,168.03947219848632,,-1.703900246502397,-0.0562845216568673,0.0222496339729669,0.0460444796521977,-0.010506779457219,Healthcare,11.0
2020-03-11,168.8325653076172,170.79687678291936,159.89495708689674,159.89495708689674,2403104.0,168.37586059570313,,-1.6132906983384228,0.0624227219929427,-0.052937703128753,0.0116346717336381,-0.052937703128753,Healthcare,11.0
2020-03-12,152.47967529296875,162.79231033693765,138.58217787117533,162.05569354808273,3330292.0,167.9952766418457,,-1.7626619117725848,-0.0968586243113291,0.0628019323671498,0.0676328502415459,-0.0911432779161635,Healthcare,11.0
2020-03-13,153.9529266357422,161.0735564163427,132.59103729394064,139.46612811658943,2022692.0,167.8675964355469,,-1.7492048812069507,0.0096619522565403,-0.0940988835725676,0.0462519936204146,-0.1387559808612439,Healthcare,11.0
2020-03-16,149.38587951660156,155.2788133833471,144.03311926510307,151.25196924646866,1117061.0,166.99347686767578,,-1.7909213832678066,-0.0296652179269473,0.0124917410929705,0.0394477301724536,-0.0358317684965909,Healthcare,11.0
2020-03-17,147.4215545654297,153.1180447861582,145.45724345855658,151.8412545558942,1276597.0,165.74122619628906,,-1.808863997770363,-0.013149334846963,0.0299800121053732,0.0386408231653823,-0.0133244498246102,Healthcare,11.0
2020-03-18,138.3857421875,151.890384043454,132.68925070292195,148.4037430443957,2308454.0,164.05928573608398,,-1.891399271843984,-0.0612923422532445,0.0723918569827968,0.0975869453202515,-0.0411638612080413,Healthcare,11.0
2020-03-19,129.7918701171875,140.69380441175892,123.8007293226222,125.71592994558564,1924615.0,161.75858612060546,,-1.9698977573160104,-0.0621008489347738,-0.0314036631718284,0.0839955097705904,-0.0461595998975588,Healthcare,11.0
2020-03-20,136.1267547607422,141.43038832845806,128.66236715991673,130.1356003716715,2175392.0,159.335115814209,,-1.9120334039616136,0.0488080234750835,-0.044011586110319,0.0389609932084078,-0.0548340964562399,Healthcare,11.0
2020-03-23,114.76488494873048,128.4168498330772,112.063956940769,112.9478985147524,1325875.0,156.02033958435058,153.54433212280273,-2.1071578383695084,-0.1569263136372975,-0.0158322507340966,0.1189559410131901,-0.0235344461780977,Healthcare,11.0
2020-03-24,118.34976196289062,123.40786532136607,114.91221700961164,122.52392369187224,1074741.0,153.41762657165526,153.3873826599121,-2.0744127132486474,0.0312367063824587,0.0352697095435683,0.0427386018745137,-0.0290456431535268,Healthcare,11.0
2020-03-25,132.59100341796875,135.29193126537183,117.22026707864264,117.85866970486111,1964831.0,151.48032493591307,153.46132736206056,-1.9443298034358625,0.1203318132531906,-0.111111111111111,0.0203703703703703,-0.1159259372287325,Healthcare,11.0
2020-03-26,130.03738403320312,152.23410463980153,125.61769171433176,135.53746090511362,2082599.0,149.46690406799317,153.49106399536132,-1.967655174413699,-0.019259371442539,0.0422961205564249,0.1706949180162744,-0.0339878593508377,Healthcare,11.0
2020-03-27,143.2965087890625,146.3411974144352,128.26953876188605,132.59101779160238,2863893.0,148.13362617492675,153.66635513305664,-1.846543153719892,0.1019639456333099,-0.0747086658839607,0.0212474724688136,-0.104866267532705,Healthcare,11.0
2020-03-30,137.79644775390625,143.19830410573326,129.64455244384783,139.46610944716963,1992260.0,147.29879417419434,153.58358169555663,-1.896782028319264,-0.038382379875371,0.0121168703582639,0.0392017097673975,-0.0591589655824588,Healthcare,11.0
2020-03-31,141.08665466308594,145.2608162210057,138.4839481568678,141.92149296927232,1117428.0,146.41485328674315,153.61956253051758,-1.8667284905021928,0.023877298455877,0.005917202503525,0.029585800073633,-0.0184475740277022,Healthcare,11.0
2020-04-01,139.22056579589844,141.03755977443325,137.1089371064714,140.4482603796365,534272.0,145.25345573425292,153.5172248840332,-1.8837737930889584,-0.0132265441521999,0.0088183421516754,0.0130511894427909,-0.0151675054425706,Healthcare,11.0
2020-04-03,138.3857421875,145.3099433727634,135.73392460217784,139.46611953057942,2331595.0,143.72620429992676,153.54037033081056,-1.891399271843984,-0.0059964101110055,0.0078069989436888,0.0500355099868723,-0.0191625057856696,Healthcare,11.0
2020-04-07,153.0689697265625,155.76989786427754,142.90365237728693,145.85011943661243,3744660.0,142.61391334533693,153.6747981262207,-1.7572791552973046,0.1061036152060237,-0.0471607687883807,0.0176451709483633,-0.0664100461865953,Healthcare,11.0
2020-04-08,169.42185974121094,171.8772490128227,151.35020069675116,152.23413483992869,3799130.0,142.6654773712158,153.92938613891602,-1.6079079418631423,0.1068334754186999,-0.1014492753623187,0.0144927536231884,-0.1066666312839673,Healthcare,11.0
2020-04-09,166.42625427246094,176.78799828006564,163.67621574635905,172.8102653214633,3090895.0,143.0411502838135,154.22505905151368,-1.635270519574873,-0.0176813397829874,0.0383593987433672,0.0622602728932493,-0.0165240666992344,Healthcare,11.0
2020-04-13,168.8325653076172,177.77018851484488,164.60930762492333,168.7343587257564,4339625.0,143.0411502838135,154.6306330871582,-1.6132906983384228,0.0144587225475664,-0.0005816803273813,0.0529377918942539,-0.0250144732149213,Healthcare,11.0
2020-04-15,164.85484313964844,174.72549610908283,162.05569335080452,171.82813974041528,1987394.0,143.65990867614747,154.94880813598633,-1.6496241651691317,-0.0235601595031221,0.042299616243969,0.0598748133900619,-0.016979481679363,Healthcare,11.0
2020-04-16,163.38157653808594,170.2075543960735,161.5645828338033,162.05566059317658,1926752.0,144.13134117126464,155.2110432434082,-1.663081335112199,-0.0089367504982216,-0.0081154556897072,0.0417793609452432,-0.0111211664300415,Healthcare,11.0
2020-04-17,163.57803344726562,169.3236352517129,160.77888373136372,167.35932386834497,2352340.0,144.84094886779786,155.61078109741212,-1.66128685065805,0.0012024422419127,0.0231161259332437,0.035124531597328,-0.017112014718066,Healthcare,11.0
2020-04-20,161.7610321044922,166.7209211203972,160.5824483250954,166.67181034073363,947634.0,145.55792274475098,155.97712509155272,-1.6778837760417864,-0.0111078566264779,0.0303582276420519,0.030661828447664,-0.0072859561049007,Healthcare,11.0
2020-04-21,156.26097106933594,167.65396770198865,150.90821074790426,157.14490516629394,4495979.0,146.45168418884276,156.2423066711426,-1.7281226506411584,-0.0340011494956547,0.005656781030535,0.0729100590805711,-0.0342552608293759,Healthcare,11.0
2020-04-22,157.58688354492188,161.0735393762831,154.39487742923333,154.689527144906,1412179.0,147.8414348602295,156.5261491394043,-1.7160114485717777,0.0084852440536645,-0.0183857712954259,0.0221252921114292,-0.0202555317034277,Healthcare,11.0
2020-04-23,157.7342071533203,162.5467639587036,157.14490775463793,159.1092191015709,1410436.0,148.9218074798584,156.6626692199707,-1.7146657594529575,0.0009348722754355,0.0087172717514218,0.0305105461411132,-0.00373602789983,Healthcare,11.0
2020-04-24,164.36375427246094,166.86823919457106,156.35917672086484,157.14490423936286,5453159.0,151.40175094604493,156.78543899536132,-1.6541098884834873,0.042029863013142,-0.0439199631637252,0.01523745264396,-0.0487003815836862,Healthcare,11.0
2020-04-27,169.02899169921875,172.27009332317647,167.99772527954778,170.60043173187884,3030925.0,153.93571243286132,156.97990615844728,-1.6114964926391404,0.0283836144252606,0.0092968668680011,0.0191748267050255,-0.0061011215253894,Healthcare,11.0
2020-04-28,167.75221252441406,172.95764122718228,167.31024541464777,171.82815307277053,1569829.0,155.6937728881836,157.09285446166993,-1.6231588993731922,-0.0075536105491102,0.0242973877185868,0.0310304622778709,-0.0026346425070368,Healthcare,11.0
2020-04-29,165.83697509765625,169.37272618138854,163.1360472621016,168.734331051223,1002908.0,157.48375244140624,157.20776687622072,-1.64065313667272,-0.0114170620937656,0.0174711095149955,0.0213206438530983,-0.0162866443624176,Healthcare,11.0
2020-04-30,159.6002655029297,168.34144328048882,159.10918776292067,167.55573088567704,1485790.0,158.2989402770996,157.26964157104493,-1.6976207356210589,-0.0376074731889794,0.04984619140625,0.0547691932091345,-0.003076923076923,Healthcare,11.0
2020-05-04,159.01100158691406,163.03784594522406,153.26539974279655,157.14491175443283,1650800.0,159.35966796875,157.11249618530277,-1.7030032133414723,-0.0036921236575562,-0.0117356020266387,0.0253243128973623,-0.0361333605019587,Healthcare,11.0
2020-05-05,155.91720581054688,161.41728331720617,154.7877328339231,159.10921159879427,807936.0,160.10119552612304,156.7815089416504,-1.731262684836694,-0.0194564888309073,0.0204724409448817,0.0352756289985236,-0.0072440560408464,Healthcare,11.0
2020-05-06,155.57345581054688,157.58687797893757,153.46182706473869,155.9172162977745,840151.0,160.91884002685546,156.4524870300293,-1.7344025796547964,-0.002204695743571,0.0022096345770337,0.0129419389567497,-0.0135731943139431,Healthcare,11.0
2020-05-07,156.40830993652344,159.89496599677423,155.18061519604836,155.5243757179846,662107.0,161.81996841430663,156.0645359802246,-1.726776822144905,0.0053663018644596,-0.0056514530391483,0.0222920128838794,-0.0078492935635793,Healthcare,11.0
2020-05-08,155.03329467773438,159.5020914532304,154.24756706246322,157.29224096519084,614674.0,161.91818466186524,155.47327865600585,-1.739336540794748,-0.0087911905661987,0.0145707171620916,0.0288247552552196,-0.0050681217663886,Healthcare,11.0
2020-05-11,152.921630859375,158.71635815413262,151.7430470832143,155.96631935208714,950952.0,161.09317321777343,154.9105030822754,-1.758624983793558,-0.0136207117493623,0.0199101230846276,0.0378934442576432,-0.0077071096452308,Healthcare,11.0
2020-05-12,153.5109405517578,155.86810826240583,151.35020098591264,152.1359135651241,1008280.0,160.4474075317383,154.57264144897462,-1.7532420879408444,0.0038536712502414,-0.0089571921173273,0.0153550470225494,-0.014075476041505,Healthcare,11.0
2020-05-13,153.46185302734375,159.10924921875,153.2163140625,157.53779384914637,740318.0,159.67887191772462,154.21513778686523,-1.7536904651438732,-0.0003197656417036,0.0265599609375,0.0367999999999999,-0.0015999999999999,Healthcare,11.0
2020-05-14,153.70736694335938,156.8993729661448,151.98859446955186,152.18502261211424,904503.0,159.12149810791016,153.88316909790038,-1.751447882241562,0.0015998367748881,-0.0099041728546824,0.0207667731629392,-0.0111821086261979,Healthcare,11.0
2020-05-15,152.7252197265625,154.5913096643098,152.43057000310043,153.70737548043107,624703.0,158.58868026733398,153.53843215942382,-1.760419050115407,-0.006389721171652,0.0064308681672025,0.0122186102667805,-0.0019292800756129,Healthcare,11.0
2020-05-18,152.5287628173828,155.8680857563822,151.39927492146782,153.21626871817625,656135.0,158.03621673583984,153.4991456604004,-1.762213534569556,-0.0012863422919372,0.0045073852832371,0.0218930703777979,-0.0074050813436891,Healthcare,11.0
2020-05-19,162.30123901367188,165.6405625963547,153.0198700976348,154.00202585566004,4952274.0,158.06322708129883,153.56986099243164,-1.672949396769535,0.0640697270192199,-0.0511346260105428,0.0205748496005107,-0.0571860632268816,Healthcare,11.0
2020-05-20,168.68524169921875,171.38616987780887,163.5289242673649,163.92178055328444,4678099.0,158.68444061279297,153.69459548950195,-1.6146363874572427,0.0393342818843736,-0.0282387546056221,0.0160116448326055,-0.0305676855895196,Healthcare,11.0
2020-05-21,165.4932403564453,170.50224056955184,164.60930619484162,169.52008484043347,1292780.0,159.07975845336915,153.62584487915038,-1.6437928921133889,-0.0189228252016561,0.0243323804362944,0.0302670985371846,-0.0053412100681564,Healthcare,11.0
2020-05-22,162.7922821044922,168.29235916868765,161.26993800757162,165.00213208781108,1303052.0,159.33266220092773,153.37539474487303,-1.668464091587479,-0.016320656034867,0.0135746606334841,0.0337858588447397,-0.0093514512926565,Healthcare,11.0
2020-05-26,164.4619598388672,167.55575911404287,163.03783715021763,165.00214844118412,913429.0,159.33757247924805,153.29682235717777,-1.653212855322563,0.0102564919711812,0.0032845808407377,0.0188116405654343,-0.0086592832168899,Healthcare,11.0
2020-05-27,170.796875,176.19873150069188,163.18516811266147,165.8860963630074,4913450.0,159.42596664428712,153.53450393676758,-1.5953482232132994,0.0385190299771417,-0.0287521574208696,0.0316273731629568,-0.0445658440023479,Healthcare,11.0
2020-05-28,168.53790283203125,176.68978212342572,167.16287603376242,172.0736539136409,2853618.0,159.46525115966796,153.52861068725585,-1.6159822159534962,-0.0132260743527582,0.0209789668804261,0.0483682255113784,-0.0081585612207315,Healthcare,11.0
2020-05-29,168.1941680908203,174.6272910939312,166.77004528530895,172.66297964177565,2894020.0,159.58311080932617,153.8429005432129,-1.6191219713941654,-0.0020395100178356,0.026569360886177,0.0382481930029654,-0.0084671354641878,Healthcare,11.0
2020-06-01,168.24327087402344,173.05582770835224,167.45754333322316,169.91293253165753,2199963.0,160.0152610778809,154.12870742797853,-1.618673454813703,0.0002919410569373,0.0099240917568959,0.0286047507833602,-0.0046701870257183,Healthcare,11.0
2020-06-02,177.86837768554688,179.6362457021064,169.4218338856324,171.28792345266945,4967991.0,160.9581298828125,154.69835739135743,-1.5307554242648025,0.0572094608094637,-0.0369962008902504,0.0099391923374088,-0.0474876080269147,Healthcare,11.0
2020-06-03,178.21217346191406,185.13637510367693,176.29697257883296,182.6809855134425,4885301.0,162.0728782653809,155.3141697692871,-1.5276151113144,0.0019328662061279,0.0250757956918328,0.0388536961715619,-0.0107467455554622,Healthcare,11.0
2020-06-04,181.4041748046875,185.6274477778882,178.01574026318644,179.68540214007743,3309710.0,163.3644142150879,156.17453842163087,-1.4984586066582537,0.0179112418684215,-0.0094748241955325,0.0232810131175194,-0.0186789226055534,Healthcare,11.0
2020-06-05,180.9130706787109,184.4488370708902,179.73448687681991,182.63184309419967,1359440.0,164.58965225219723,157.19696243286134,-1.5029444693500429,-0.0027072371763512,0.0095005430455665,0.01954400740043,-0.0065146415207562,Healthcare,11.0
2020-06-08,178.2612762451172,183.66313310102984,176.10053650005375,182.6809773090457,1419302.0,165.7510513305664,158.03965286254882,-1.5271665947339377,-0.0146578377319301,0.0247933884297519,0.0303030303030302,-0.0121211953071194,Healthcare,11.0
2020-06-09,177.7701873779297,182.28810973683352,176.78803164655992,179.68538805679933,1258048.0,166.99347915649415,159.2997589111328,-1.5316523180482935,-0.0027548824822292,0.010773463802443,0.0254143983619647,-0.005524861878453,Healthcare,11.0
2020-06-10,200.16336059570312,203.2080346683468,178.50682160701402,178.60504318434485,14300938.0,169.32610015869142,160.93603088378907,-1.3271077113650749,0.125966977635945,-0.1077036144237332,0.0152109460172054,-0.1081943214993863,Healthcare,11.0
2020-06-11,195.9891815185547,205.07412214156443,194.4668371195597,197.904382220158,4607902.0,171.45246658325195,162.2039944458008,-1.365235662649933,-0.0208538618892375,0.0097719715280404,0.0463542964597238,-0.0077674919972603,Healthcare,11.0
2020-06-12,210.52508544921875,213.52064841842963,191.52036619384236,191.61858776085225,11918195.0,174.29335250854493,163.8137484741211,-1.2324612352220736,0.0741668688957095,-0.0898063888587138,0.0142290072597237,-0.0902729440286135,Healthcare,11.0
2020-06-15,203.846435546875,212.8822657437728,201.44015687833,212.8822657437728,2827543.0,176.84941329956055,165.02474700927735,-1.2934656227720065,-0.0317237724335455,0.044326652917215,0.044326652917215,-0.0118043696083743,Healthcare,11.0
2020-06-16,212.5876007080078,220.44484639820172,204.779465800679,206.3509209333205,8424074.0,179.8523551940918,166.52057006835938,-1.213621726936026,0.0428811283242809,-0.0293369874532497,0.0369600374811416,-0.0367290231477489,Healthcare,11.0
2020-06-17,210.967041015625,216.46710377838892,208.36431949695893,212.5875918773085,3082693.0,182.28564529418944,167.91817779541014,-1.2284243072430467,-0.0076230207546708,0.0076815357217978,0.0260707205082171,-0.0123371001751563,Healthcare,11.0
2020-06-18,203.74819946289065,211.9000948700237,202.32407667775152,211.1634780860028,1556856.0,184.03879318237304,169.20873046875,-1.2943629346877974,-0.0342178641648565,0.0363943271285827,0.0400096561767058,-0.0069896214488928,Healthcare,11.0
2020-06-19,203.01156616210935,209.10092808395845,197.4132820563208,203.7972936651073,3416711.0,185.91470947265623,170.5012469482422,-1.3010915196593311,-0.0036154101126936,0.0038703583143164,0.029995147749299,-0.0275761830304693,Healthcare,11.0
2020-06-22,202.71690368652344,208.1187593224061,199.3775807425796,206.00713084116296,1539996.0,187.91094055175785,171.4942056274414,-1.3037830372744046,-0.0014514565901661,0.0162306502062967,0.0266472876097003,-0.0164728391328808,Healthcare,11.0
2020-06-23,207.3330841064453,212.14564127028876,202.4223053733368,204.19017372805,3178431.0,190.05449676513672,172.2524301147461,-1.2616177398782198,0.0227715614039775,-0.0151587499503059,0.0232117184027063,-0.023685456444507,Healthcare,11.0
2020-06-24,202.9133758544922,210.3777502649848,201.53834886740972,207.2348549875928,1397397.0,191.6603218078613,172.98217254638672,-1.301988413442822,-0.021316946453582,0.0212971624709428,0.0367860146185989,-0.0067764235910621,Healthcare,11.0
2020-06-25,203.10980224609372,206.44912563952727,200.8508411333561,201.78388605330025,1234658.0,193.3889167785645,173.66771728515624,-1.30019420774354,0.0009680307706398,-0.006528075839427,0.0164409760459889,-0.011121871459461,Healthcare,11.0
2020-06-26,201.7347717285156,205.2705381895409,200.89994838806967,204.77946034698215,924486.0,195.0659469604492,174.40531585693358,-1.312754065770816,-0.0067698875306475,0.0150925325980191,0.0175268072565275,-0.0041382223465641,Healthcare,11.0
2020-06-29,191.5694732666016,201.3419195345119,190.6364283441088,201.3419195345119,1617385.0,196.2322570800781,174.96907379150392,-1.405606336214535,-0.0503894215896206,0.0510125444376532,0.0510125444376532,-0.0048705302916098,Healthcare,11.0
2020-06-30,198.98472595214844,203.79728228623347,192.40427159514812,192.9935709361199,3019084.0,197.2880744934082,175.67720764160157,-1.3378736424479354,0.0387079035041626,-0.0301086175703217,0.0241855565097108,-0.0330701481006273,Healthcare,11.0
2020-07-01,208.21701049804688,209.64113328009535,200.80173189102732,202.0294265283979,3752729.0,198.78831634521484,176.60632720947265,-1.2535437445427329,0.0463969508298772,-0.0297169955271595,0.0068396082464254,-0.0356132219422538,Healthcare,11.0
2020-07-02,204.09194946289065,212.9313504166457,202.91336566635783,209.88666187130545,1841381.0,199.922705078125,177.56294677734374,-1.2912230398696949,-0.0198113546308693,0.0283926554852591,0.0433108752060908,-0.0057747686747785,Healthcare,11.0
2020-07-03,205.2705535888672,210.1813323828592,203.7973199506696,205.5652033138082,2434419.0,201.1405792236328,178.51662017822267,-1.280457387541701,0.0057748682840175,0.0014354213002765,0.0239234449760765,-0.007177033492823,Healthcare,11.0
